@relation data

@attribute id string
@attribute 10319 numeric
@attribute 107 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 1280 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1288 numeric
@attribute 1289 numeric
@attribute 1290 numeric
@attribute 1301 numeric
@attribute 1302 numeric
@attribute 1437 numeric
@attribute 1511 numeric
@attribute 1992 numeric
@attribute 22798 numeric
@attribute 23236 numeric
@attribute 2335 numeric
@attribute 23533 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 284217 numeric
@attribute 2919 numeric
@attribute 3315 numeric
@attribute 3458 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3569 numeric
@attribute 3576 numeric
@attribute 3586 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3684 numeric
@attribute 3689 numeric
@attribute 383 numeric
@attribute 384 numeric
@attribute 3908 numeric
@attribute 3909 numeric
@attribute 3910 numeric
@attribute 3911 numeric
@attribute 3913 numeric
@attribute 3914 numeric
@attribute 3918 numeric
@attribute 4583 numeric
@attribute 4790 numeric
@attribute 4843 numeric
@attribute 50509 numeric
@attribute 5269 numeric
@attribute 5272 numeric
@attribute 5273 numeric
@attribute 5275 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 5747 numeric
@attribute 5868 numeric
@attribute 5869 numeric
@attribute 5878 numeric
@attribute 5970 numeric
@attribute 6318 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 731 numeric
@attribute 732 numeric
@attribute 733 numeric
@attribute 735 numeric
@attribute 7414 numeric
@attribute 7850 numeric
@attribute 7879 numeric
@attribute 81 numeric
@attribute 836 numeric
@attribute 8503 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 912 numeric
@attribute 929 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__D09,-0.0162,0.0816,-0.117,-0.0712,0.006,0.0122,-0.0627,-0.011,-0.0628,-0.1492,-0.0868,-0.0844,-0.1011,-0.0775,-0.0414,0.1968,-0.0057,1.773,-0.0747,0.1879,-0.0677,1.3926,0.0321,1.2994,0.1938,0.5493,-0.0484,0.4358,0.1817,0.4667,0.819,0.1905,0.0231,0.6193,-0.0262,-0.0184,0.0393,1.555,2.3958,-0.0129,0.0964,-0.0812,-0.1019,-0.0945,0.1181,0.2547,0.1259,-0.1287,-0.0301,1.256,-0.0431,-0.074,0.6039,1.7032,-0.0301,-0.0975,1.1314,1.2944,1.2372,1.7543,1.1358,0.2507,1.62,0.6418,-0.0618,0.9957,0.8949,-0.0335,0.1937,0.6644,-0.0739,0.8538,0.1901,0.7733,1.2869,1.2984,1.3852,-0.0842,2.4079,0.0934,0.0462,1.3201,2.3578,0.4945,-0.0065,-0.0713,0.2171,-0.0776,1.2684,0.0803,1.2059,0.7538,0.963,-0.0043,0.8623,-0.0229,-0.0948,1.0918,2.1855,-0.0983,Control
Utah__D10,0.002,0.0125,-0.0163,-0.0665,0.0411,-0.0047,-0.0531,-0.0354,-0.0152,-0.1373,-0.0758,-0.0336,-0.0525,-0.0566,-0.025,0.1555,0.1854,1.7152,-0.0335,0.2377,-0.0522,1.0628,0.1173,1.4521,0.2474,0.4839,-0.0476,0.5506,0.2108,0.5677,0.7498,0.0754,0.0944,0.5812,-0.0621,-0.0451,0.0099,1.6376,2.3936,0.1151,0.2222,-0.0517,-0.0741,-0.0748,0.0828,0.1696,0.153,-0.0969,-0.0225,0.9598,-0.0198,-0.0306,0.4787,1.5155,0.0645,-0.0812,1.0396,1.2117,0.9305,1.6518,0.9033,0.1782,1.3034,0.5225,-0.0248,1.0254,0.8289,-0.1194,0.2191,0.6788,-0.034,0.8919,0.1796,0.6143,1.3082,1.2651,1.2282,-0.1579,2.7098,0.077,0.0161,1.0862,2.3891,0.1329,-0.0055,-0.0171,0.1831,-0.0635,1.2342,0.1879,1.0538,0.7063,0.9678,0.0927,0.8371,-0.0191,-0.0383,1.005,2.2752,-0.056,Control
Utah__D11,-0.0513,0.0751,-0.0989,-0.1891,0.0373,-0.0994,-0.021,-0.0273,-0.1103,-0.1604,-0.0255,-0.0481,-0.177,-0.1351,-0.0966,0.2102,0.0394,0.808,-0.0538,0.0731,-0.0642,0.633,0.0543,0.5798,0.1572,0.3777,-0.024,0.4312,0.0357,0.0496,0.346,0.0298,0.0578,0.72,-0.0849,-0.2249,0.178,0.843,1.4997,0.0493,0.0712,-0.171,-0.0226,-0.1326,0.0418,0.1491,0.1155,-0.0906,0.0373,0.6449,0.0715,-0.1558,0.2525,0.7565,-0.0789,0.1399,0.5635,0.7339,0.4936,0.9607,0.6526,0.0418,0.6964,0.2763,-0.0419,0.6509,0.5404,-0.0693,0.2041,0.513,-0.1645,0.4385,0.0971,0.3405,0.6777,1.0273,0.8611,-0.2361,1.7495,0.0313,0.1342,0.3923,0.8894,-0.1931,-0.0134,0.0537,0.2388,-0.0991,1.0593,0.0577,0.7237,0.4434,0.5269,-0.0414,0.7683,-0.0402,-0.0208,0.4786,1.0648,0.0464,Control
Utah__D12,0.0419,-0.0378,0.0207,-0.1039,0.0855,-0.0468,-0.0307,-0.0196,-0.1124,-0.1321,-0.0313,-0.0058,-0.1112,-0.0602,-0.0014,0.116,0.0831,1.4113,-0.0743,0.1751,-0.0669,1.1117,0.1814,1.269,0.1748,0.5468,-0.0095,0.3661,0.0642,0.4424,0.5411,0.0222,-0.0871,0.7169,0.0328,-0.0863,-0.0226,1.7984,2.4536,0.0077,0.1589,-0.0887,-0.0373,-0.0683,0.1099,0.1506,0.0559,-0.1307,0.0049,0.9431,0.077,-0.0476,0.4156,1.1555,0.0978,-0.0321,0.8506,0.9876,0.9366,1.3328,0.8124,0.2464,1.3437,0.5267,-0.0129,0.9781,0.8187,-0.1175,0.2118,0.6065,-0.0248,0.7562,0.1451,0.5185,1.2725,1.2577,1.3548,-0.0957,2.4968,0.0622,0.0081,0.8027,2.0576,0.174,-0.0251,-0.0582,0.3014,-0.0929,1.0331,0.0833,0.9937,0.6379,0.7048,-0.0424,0.7664,-0.0362,0.0643,0.7884,2.0366,-0.023,Control
Utah__E01,-0.05,0.0147,-0.1067,-0.0826,-0.0103,-0.0225,-0.0641,-0.0431,-0.048,-0.0862,-0.032,-0.0828,-0.0997,-0.0474,0.0226,0.1747,-0.0165,1.6618,-0.0553,0.1589,-0.0676,1.3141,0.1354,0.9353,0.1703,0.4879,-0.0591,0.3493,0.1657,0.232,0.6561,0.0646,-0.0382,0.7658,0.0297,-0.072,0.06,1.5207,2.6291,0.0031,0.0481,-0.0311,-0.0597,-0.0362,0.07,0.0753,0.0948,-0.0796,-0.0782,1.0068,-0.0288,-0.0481,0.5239,1.7418,0.0223,-0.1048,0.9334,0.9766,1.0741,1.5913,1.0877,0.133,1.5808,0.4679,-0.0584,0.8527,0.8386,-0.0806,0.1402,0.5981,-0.0783,0.8015,0.0576,0.6754,1.0862,1.1744,1.2735,0.0036,2.1149,0.01,0.0609,1.267,2.3371,0.1725,0.0307,-0.0285,0.199,-0.0339,0.7694,0.1455,1.1606,0.7466,0.5489,0.0176,0.5503,-0.0695,-0.012,0.9994,2.6574,-0.0652,BRCACancer
Utah__E02,-6e-04,0.0163,-0.0753,-0.0373,0.0098,-0.0053,-0.0596,-0.0392,-0.0368,-0.1159,-0.0734,-0.0694,-0.1054,-0.0701,-0.0296,0.1368,0.0359,1.7459,-0.0469,0.1572,-0.0064,1.4626,0.1486,1.4149,0.1833,0.5772,-0.0539,0.2212,0.2861,1.1941,0.7845,0.102,-0.0157,0.6372,0.0282,0.0518,-7e-04,1.51,2.2677,0.1943,0.3523,-0.0192,-0.0726,-0.0869,0.1301,0.1241,-0.0386,-0.112,-0.0618,1.3706,-0.0236,-0.0151,0.6525,2.0257,0.0205,0.0248,1.4187,1.4768,1.4214,2.008,1.3123,0.3311,1.4632,0.5179,-0.0556,0.7773,1.1303,-0.2179,0.284,0.7186,-0.0609,0.8788,0.2158,0.8397,1.4615,1.1856,1.3912,-0.2078,2.6215,0.1517,-0.0029,1.2902,2.014,0.2374,-0.0364,0.0421,0.1897,-0.1181,1.5418,0.1118,1.276,0.8249,1.0825,0.1805,1.0251,-0.0022,0.0271,1.2154,2.169,-0.0387,Control
Utah__E03,0.0368,0.011,-0.0535,-0.0527,0.0503,0.0014,-0.0391,-5e-04,-0.0274,-0.1019,-0.067,-0.0175,-0.0673,-0.0599,0.0514,0.1193,0.0398,1.7198,-0.0779,0.2201,-0.0355,1.6236,0.1951,1.6478,0.1966,0.59,-0.0301,0.3402,0.305,0.9328,0.8204,0.1201,0.1192,0.8196,0.0069,0.0258,0.0129,1.8122,2.7592,0.0441,0.261,-0.0153,-0.049,-0.0442,0.141,0.201,0.1636,-0.1043,-0.0165,1.1428,-0.0189,0.0311,0.5265,1.7401,0.3141,0.0219,1.0946,1.2558,1.2469,1.8502,1.0162,0.393,1.6868,0.7116,-0.0397,1.0267,0.9428,-0.1075,0.2238,0.6768,-0.0127,0.9546,0.2002,0.6272,1.4526,1.3647,1.5076,-0.1327,2.7238,0.0517,6e-04,1.2985,2.9774,0.2045,-0.0486,-0.0052,0.2172,-0.0796,1.488,0.1395,1.2606,0.8184,0.9086,0.0235,1.0035,-0.0097,0.0159,1.0981,2.5905,-0.0599,Control
Utah__E04,0.0134,-0.0015,-0.0741,-0.0745,0.0287,-0.0122,-0.0436,-0.0455,-0.0344,-0.1041,-0.0748,-0.0523,-0.0476,-0.0574,0.0245,0.1117,-0.0695,1.9865,-0.0524,0.2791,-0.0205,1.8379,0.1769,1.5681,0.2431,0.7433,-0.0659,0.3604,0.3209,0.5019,0.7303,0.1963,0.0639,0.7316,0.0344,-0.0389,0.0552,2.0634,2.5828,0.0319,0.3495,-0.0362,-0.0687,-0.0579,0.1311,0.3052,0.163,-0.106,-0.0328,1.3337,0.0037,0.03,0.7303,1.8637,0.2562,-0.0487,1.2981,1.4772,1.513,1.7236,1.206,0.4236,1.7668,0.8311,-0.015,1.0668,1.0104,-0.1028,0.2593,0.6837,-0.015,0.9385,0.2199,0.8598,1.6446,1.2319,1.6955,-0.0392,2.8909,0.087,0.1119,1.5971,2.2085,0.4009,-0.0274,-0.0046,0.1827,1e-04,1.5553,0.2192,1.2459,0.7923,0.9967,0.1512,1.1034,0.0161,0.0514,1.3283,2.3632,-0.0768,Control
Utah__E05,-0.0241,0.0813,-0.1847,-0.0655,-0.0292,-0.0257,-0.0863,-0.0743,-0.0343,-0.1815,-0.0768,-0.0989,-0.0738,-0.0867,-0.0495,0.1569,0.0035,1.6469,0.0383,0.155,-0.0023,1.2143,0.0648,0.8475,0.199,0.4985,-0.0963,0.5077,0.2292,0.7991,0.5669,0.0436,0.0377,0.7126,-0.072,0.0277,0.144,1.2409,1.9138,0.3458,0.1757,-0.0771,-0.0581,-0.0298,0.0616,0.2606,0.1293,-0.0514,-0.0501,1.3495,0.0121,-0.1505,0.5455,1.981,-0.1058,-0.1127,1.3184,1.5197,1.1958,1.8244,1.3142,0.2696,1.2615,0.3973,-0.0691,0.7672,1.1271,-0.1868,0.2565,0.6298,-0.213,0.7143,0.1603,0.7635,1.272,1.0535,1.2875,-0.391,2.0877,0.0956,0.0795,0.8005,1.3843,0.0401,0.0129,0.0723,0.1043,-0.0325,1.3095,0.1629,1.1683,0.6266,0.9626,0.1474,0.8829,0.0123,-0.0487,0.8422,1.3679,-0.0568,Control
Utah__E06,-0.0941,0.0973,-0.1697,-0.0808,-0.0294,-0.0199,-0.1001,-0.1329,0.0022,-0.2384,-0.0628,-0.151,-0.0856,-0.0929,-0.0779,0.4753,0.0766,1.5491,0.1376,0.2034,-0.0131,1.0667,-0.0809,0.7432,0.2853,0.4447,-0.0912,0.3063,0.1562,0.4998,1.7181,0.0681,-0.0093,1.2225,0.1601,-0.1109,0.0569,1.3139,2.0543,0.4116,-0.1142,-0.0815,-0.0874,-0.0123,-0.104,0.3125,0.3097,0.0209,-0.088,1.0716,0.0373,-0.302,0.5262,1.5365,-0.071,-0.0127,1.0115,1.1302,0.824,1.8507,1.0073,-0.038,1.4663,0.4018,-0.0943,0.7736,0.7322,-0.2662,0.0651,0.7063,-0.2096,0.62,0.1049,0.6669,0.8291,1.0561,0.9001,-0.3372,1.4713,0.0355,-0.0497,1.5036,2.388,0.1308,0.0423,0.1008,0.1519,0.0219,0.7913,0.1977,1.1098,0.5878,0.8535,0.0504,0.5066,-0.0515,-0.1944,1.1208,2.0041,-0.1064,BRCACancer
Utah__E07,0.0488,0.0043,0.0065,-0.0755,0.0467,-0.0318,-0.0209,-0.0452,-0.0555,-0.1212,-0.0567,-0.0432,-0.0761,-0.0633,-0.0275,0.1669,0.0636,2.0365,-0.0282,0.2126,-0.0134,1.5898,0.0713,1.4025,0.2416,0.6973,-0.049,0.4396,0.2363,0.7679,0.8532,0.1234,0.0325,0.753,-0.0218,0.034,-0.0302,2.2245,2.6451,0.0023,0.3152,-0.0446,-0.046,-0.0835,0.1607,0.2892,0.1788,-0.1412,-0.0274,1.2172,0.0258,0.0235,0.7109,1.8736,-0.0473,-0.0174,1.1507,1.5482,1.235,1.9246,1.0966,0.3373,1.8344,0.7276,-0.0373,0.9678,0.9897,-0.1013,0.1998,0.7396,-0.0216,0.8735,0.2072,0.767,1.4176,1.2763,1.4829,-0.1667,2.7741,0.1944,0.0889,1.6601,2.2214,0.1528,0.0216,-0.0393,0.2215,-0.0422,1.6321,0.186,1.2298,0.7696,0.8865,0.0725,1.0891,-0.0385,-0.0292,1.4014,2.4729,-0.0508,BRCACancer
Utah__E08,-0.0032,-0.0209,-0.166,-0.0749,0.0275,5e-04,-0.0599,-0.0529,-0.0415,-0.1172,-0.0688,-0.0638,-0.0619,-0.1044,-0.0524,0.0564,-0.0321,1.9992,-0.081,0.198,-0.036,1.6767,0.0984,1.3149,0.269,0.7071,-0.0288,0.2446,0.2048,0.6681,0.9269,0.0576,0.0307,0.8354,0.0386,-0.0648,-0.0489,1.6128,2.6103,0.0897,0.2202,-0.0526,-0.0764,-0.0725,0.1187,0.1463,0.0292,-0.1029,-0.069,1.3232,-0.0105,-0.0141,0.6737,1.9995,-0.0687,-0.049,1.3302,1.4672,1.3783,1.9142,1.2404,0.3184,1.9106,0.6635,-0.0406,0.9621,1.0525,-0.1245,0.2445,0.7273,1e-04,0.911,0.1872,0.806,1.4643,1.2698,1.4912,-0.0796,2.6508,0.0949,0.0315,1.7412,2.7603,0.4305,0.0246,-0.0377,0.2116,-0.0591,1.4859,0.0918,1.3656,0.848,0.9934,0.0287,1.001,-0.0069,-0.0027,1.3256,2.3807,-0.049,Control
Utah__E09,0.0181,-0.0037,-0.123,-0.0749,0.0504,0.0266,-0.069,-0.0122,-0.0373,-0.1023,-0.0502,-0.0237,-0.0613,-0.0324,0.0241,0.1349,0.1998,1.8928,-0.0238,0.1952,-0.0118,1.4999,0.167,1.7288,0.2315,0.6135,-0.0455,0.1697,0.3545,0.7795,0.6865,0.0756,-0.0425,0.6562,0.0548,-5e-04,0.0503,1.5804,2.5198,0.041,0.4013,-0.0293,-0.0586,-0.027,0.1279,0.19,0.1041,-0.1172,-0.0502,1.1578,0.0126,0.0287,0.6892,1.8463,0.1221,-0.0989,1.2287,1.3514,1.2531,1.8942,1.1152,0.3153,1.561,0.6196,-0.0245,1.0297,0.9402,-0.0195,0.243,0.696,-0.0156,0.9057,0.222,0.6746,1.4187,1.2118,1.4,-0.0365,2.8026,0.155,0.036,1.1907,2.3035,0.3257,8e-04,-0.0175,0.203,-0.11,1.6675,0.1433,1.1356,0.7929,1.0584,0.0572,1.0933,-0.0309,-0.0055,1.1169,2.3422,-0.0638,BRCACancer
Utah__E10,0.0079,0.0781,-0.1171,-0.0763,-0.0321,-0.0365,-0.0622,-0.0952,-0.0228,-0.1682,-0.0777,-0.1408,-0.0736,-0.0985,-0.0531,0.2328,0.1206,1.8962,-0.0312,0.387,0.0669,1.611,0.1322,1.4781,0.3253,0.6057,-0.0777,0.4874,0.292,0.7309,0.7472,0.3146,0.1626,0.876,0.1284,0.0527,0.0803,1.9132,2.4708,0.134,0.4557,-0.0678,-0.0898,-0.0561,0.0542,0.5186,0.0678,-0.0736,-0.1281,1.4907,-0.0738,-0.113,0.6022,1.8457,0.0447,-0.0572,1.4286,1.5981,1.3691,1.8888,1.3277,0.2736,1.6488,0.616,-0.0693,0.9967,1.0265,-0.1181,0.2837,0.8765,-0.0481,0.9719,0.2219,0.9559,1.3388,1.2187,1.366,-0.1506,2.2854,0.151,0.0695,2.2183,2.6043,0.3889,0.0457,8e-04,0.091,-0.0874,1.353,0.1794,1.494,0.9598,1.2444,0.1425,0.8708,-0.045,-0.0227,1.3623,2.3024,-0.1197,BRCACancer
Utah__E11,0.0216,0.047,-0.1352,-0.1101,-0.0031,0.0027,-0.0464,-0.0021,-0.0595,-0.1538,-0.0812,-0.0668,-0.0505,-0.0428,-0.031,0.2779,0.1829,1.7139,-0.0563,0.1698,-0.0497,1.3246,0.107,1.1652,0.1579,0.5108,-0.019,0.5065,0.1159,0.8877,0.5094,0.0771,0.0574,0.689,0.0506,-0.0233,-0.0848,1.5133,2.3932,0.0246,0.1447,-0.0617,-0.0643,-0.0418,0.099,0.1811,0.1446,-0.0915,-0.0574,1.0414,0.0503,-0.0662,0.5136,1.7027,0.0105,0.0126,1.0373,1.3977,1.0261,1.7533,1.0308,0.2334,1.4104,0.4246,-0.0379,0.7989,1.0099,-0.1099,0.2042,0.6024,-0.0748,0.7288,0.1926,0.5642,1.3658,1.2374,1.3399,-0.2731,2.6043,0.104,-0.003,0.9029,1.8477,0.237,0.0041,-0.0304,0.1979,-0.0283,1.6168,0.0545,1.2007,0.7158,0.8545,0.0725,1.0858,0.0048,-0.0252,0.8131,2.1543,-0.0451,Control
Utah__E12,-0.0359,-0.0661,-0.1467,-0.1016,-0.0491,-0.0543,-0.0199,-0.0407,-0.0885,-0.0874,0.0272,-0.1345,-0.0935,-0.0558,-0.0865,-0.0188,-0.1746,1.5047,-0.0125,0.1676,-0.0373,1.328,0.0757,0.8806,0.1771,0.4401,-0.0281,0.2288,-0.0206,0.7045,0.5835,0.1307,-0.1639,0.7284,-0.0116,-0.065,-0.0503,1.6365,2.4916,0.0813,0.0171,-0.0551,-0.0351,-0.0228,0.0208,0.0763,0.0255,-0.1054,-0.0947,0.8968,-0.003,-0.0367,0.4729,1.3754,-0.0863,-0.016,0.8651,1.052,0.9433,1.7108,0.8782,0.1557,1.1822,0.3424,0.0108,0.7725,0.8614,-0.1234,0.1592,0.5941,-0.1813,0.6559,0.1261,0.5201,1.0149,1.1995,1.0812,-0.2121,2.2688,0.0528,0.0346,0.9523,1.9675,-0.0115,-0.0255,0.0589,0.1239,0.0103,1.1049,0.0866,1.0849,0.6299,0.6085,-0.0418,0.6371,-0.0837,-0.0413,0.7973,2.1888,-0.0157,BRCACancer
Utah__F01,-0.0049,0.0234,-0.1455,-0.0925,-0.0534,0.0048,-0.071,-0.0614,-0.0109,-0.1597,-0.0966,-0.0998,-0.0667,-0.0786,-0.0311,0.0762,-0.098,1.7864,-0.0524,0.288,-0.0756,1.6942,0.1273,1.3745,0.4733,0.6524,-0.112,0.351,0.4673,0.3474,1.2842,0.17,0.1723,1.5463,0.0739,0.038,-0.0479,1.6228,2.3221,0.0992,0.1779,-0.0762,-0.1055,-0.0755,0.0912,0.1359,0.1146,-0.0786,-0.0732,1.5031,-0.0382,-0.0989,0.6602,2.0949,0.0799,-0.1142,1.4093,1.369,1.4067,1.6842,1.321,0.3173,1.8244,0.7096,-0.0838,0.9573,0.9476,-0.233,0.448,0.9272,-0.1049,1.0976,0.203,0.9345,1.4884,1.1976,1.5474,-0.2495,2.4503,0.0953,0.0973,1.7178,2.3178,0.5544,-0.0277,-0.0494,0.1069,-0.0983,1.2503,0.2511,1.2857,0.7876,0.9699,-0.0624,0.9694,-0.0041,-0.0051,1.0492,2.1605,-0.1139,Control
Utah__F02,0.0334,0.0114,-0.0573,-0.0767,0.005,-0.0161,-0.0546,-0.0791,-0.0263,-0.1317,-0.1075,-0.0497,-0.048,-0.0464,0.0401,0.2004,-0.0217,1.9694,-0.0572,0.1988,-0.04,1.6888,0.1833,1.368,0.3117,0.6786,-0.0777,0.3648,0.4066,0.7897,0.8312,0.2028,0.1608,0.6745,0.0049,0.0727,0.0209,1.8278,2.5129,0.0592,0.173,-0.0475,-0.0689,-0.0913,0.1523,0.2447,0.159,-0.0747,-0.0632,1.5101,-0.0281,-0.0038,0.8298,2.0583,0.073,-0.0798,1.3948,1.4385,1.4585,1.882,1.3576,0.3599,1.7921,0.7574,-0.0791,0.9687,1.0637,-0.1613,0.2557,0.8097,-0.0763,1.0252,0.15,0.8864,1.4659,1.1823,1.5494,-0.1436,2.3544,0.0737,0.1598,1.7581,2.4961,0.3655,0.008,-0.0136,0.1489,-0.0713,1.2129,0.2164,1.2954,0.8504,1.2342,0.0555,0.8651,-0.0084,0.0088,1.3528,2.4322,-0.1064,Control
Utah__F03,-0.015,0.0711,-0.1085,-0.0646,-0.0472,0.0345,-0.0844,-0.0526,-0.0369,-0.1094,-0.0883,-0.0865,-0.0693,-0.0518,-0.0363,0.1885,0.1433,1.9147,0.009,0.2039,-0.0046,1.6109,-0.0439,1.3911,0.1519,0.5192,-0.093,0.3563,0.2926,1.1556,0.9239,0.2885,0.1776,0.57,0.0316,0.0386,0.0404,1.834,2.4426,0.0027,0.2812,-0.0355,-0.1151,-0.0312,0.0587,0.2888,0.1869,-0.1597,-0.0642,1.0619,0.0279,-0.1108,0.587,1.8239,-0.053,-0.0389,1.2505,1.4397,1.1891,1.903,1.0568,0.2776,1.5617,0.6808,-0.0731,0.8513,0.9215,-0.0553,0.1202,0.5834,-0.0176,0.795,0.1543,0.6831,1.3602,1.1944,1.454,-0.1669,2.5358,0.1265,-0.0379,1.3099,2.5878,0.6351,0.0357,0.0359,0.1581,-0.08,1.3917,0.1212,1.099,0.851,1.2832,0.1304,0.8993,0.0112,-0.0231,1.2243,2.3455,-0.0883,Control
Utah__F04,-0.0565,0.0425,-0.1972,-0.1048,-0.0628,-0.0406,-0.0851,-0.0868,-0.1049,-0.1873,-0.0747,-0.125,-0.1033,-0.119,-0.121,0.1113,0.0093,1.7853,-0.0442,0.5316,-0.0514,1.6684,0.0476,1.2556,0.6481,0.7335,-0.079,0.2226,0.1165,1.0726,0.7783,0.1291,0.048,0.8203,-0.0243,-0.0866,-0.029,1.7881,2.4447,0.0629,0.1338,-0.0836,-0.0929,-0.0826,0.0153,0.119,0.15,-0.104,-0.0839,1.4054,-0.0088,-0.1854,0.7254,1.8826,-0.0548,-0.0433,1.203,1.1975,1.1239,1.6299,1.2974,0.1627,1.8458,0.6455,-0.0677,0.9205,0.914,-0.0528,0.3533,1.2066,-0.1875,1.0839,0.1521,0.8078,1.4312,1.3132,1.3218,-0.2347,2.2535,0.04,0.0756,1.89,2.622,0.3297,-0.0136,-0.0281,0.1375,-0.0882,1.4122,0.1515,1.2238,0.9048,1.0366,0.0641,0.8936,-0.0674,-0.0833,1.1298,2.0061,-0.1205,Control
Utah__F05,0.0556,0.0267,-0.0776,-0.0726,0.0162,0.007,-0.0305,-0.0109,-0.0315,-0.1406,-0.0607,-0.057,-0.0687,-0.0595,0.0061,0.2548,0.0698,2.0008,-0.0348,0.1902,-0.0143,1.4501,0.0809,1.4796,0.2124,0.5664,-0.0551,0.337,0.2978,0.4696,0.5437,0.0941,0.1827,0.7792,0.0851,0.0105,0.0647,1.5433,2.434,0.0168,0.2035,-0.0641,-0.0675,-0.0755,0.0616,0.2729,0.1542,-0.0636,-0.0125,1.3073,0.0587,-0.079,0.7897,2.0802,-0.0276,-0.0361,1.3085,1.5404,1.312,1.8658,1.2154,0.2378,1.6204,0.6821,-0.0195,0.9792,1.083,-0.1055,0.2391,0.6934,-0.0768,0.9843,0.2056,0.7842,1.4115,1.203,1.3947,-0.1532,2.5804,0.1301,0.0161,1.6578,2.4118,0.3191,-0.0224,0.0151,0.2448,-0.0247,1.6044,0.1187,1.2645,0.8153,1.0097,0.0859,1.1396,-0.0175,0.0224,1.3191,2.455,-0.0577,Control
Utah__F06,0.0141,0.0724,-0.1042,-0.1258,6e-04,0.0584,-0.0168,-0.0494,-0.0264,-0.1326,-0.1013,-0.0973,-0.0757,-0.0735,-0.0509,0.1104,0.0226,1.7034,-0.0238,0.2936,0.0327,1.279,-0.0554,1.6673,0.2044,0.4189,-0.0772,0.3191,0.4157,0.4421,0.7714,0.2997,-0.0584,0.5779,0.0232,-0.0324,0.0896,2.0268,2.4779,0.097,0.2416,-0.0605,-0.1052,-0.0392,0.0429,0.3494,0.1295,-0.0567,-0.041,1.1361,-0.0623,-0.1034,0.4705,1.4616,0.2112,0.0261,1.0146,1.507,1.0004,1.6519,0.9194,0.1844,1.3654,0.5217,-0.1045,0.8727,0.8591,-0.147,0.1182,0.6237,-0.1165,0.7196,0.1405,0.5774,1.1818,1.2511,1.1519,-0.3082,2.4388,0.15,0.0199,1.6423,2.8853,0.195,0.0166,0.0164,0.1303,-0.0926,1.5115,0.4107,1.1671,0.7236,1.0544,0.0101,0.9959,0.0049,-0.1043,1.1507,2.4658,-0.1268,Control
Utah__F07,0.0297,-0.0038,-0.1345,-0.111,0.0317,-0.0317,-0.0445,-0.0606,-0.1005,-0.1335,-0.0893,-0.0444,-0.0641,-0.0637,-0.0333,0.148,-0.0253,1.6672,-0.0938,0.4705,-0.0648,1.494,0.0836,0.9564,0.5854,0.6655,-0.0606,0.3157,0.2693,0.4955,0.6552,0.1006,0.0871,0.6734,-0.1304,-0.0209,-0.04,1.6149,2.3004,-0.0253,0.1067,-0.0794,-0.0736,-0.0894,0.1227,0.1177,0.1039,-0.1337,-0.0668,1.634,0.0064,-0.0071,0.6252,1.8939,-0.1413,-0.0706,1.4476,1.3256,1.406,1.9002,1.44,0.2852,1.5352,0.566,-0.0588,0.841,1.1616,-0.1314,0.5974,1.1087,-0.0288,0.9876,0.1959,0.9286,1.2588,1.1919,1.4312,-0.141,2.2851,0.0759,0.0809,1.3921,1.5646,0.3978,-0.0429,-0.0908,0.2497,-0.0688,1.3924,5e-04,1.477,0.7946,1.2138,-0.0369,1.0059,-0.07,-0.0293,0.9204,1.6285,-0.0627,Control
