@relation data

@attribute id string
@attribute 1017 numeric
@attribute 10393 numeric
@attribute 10459 numeric
@attribute 107 numeric
@attribute 10734 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 10971 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 11261 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 151648 numeric
@attribute 163688 numeric
@attribute 196883 numeric
@attribute 23291 numeric
@attribute 245711 numeric
@attribute 246184 numeric
@attribute 25847 numeric
@attribute 26271 numeric
@attribute 27127 numeric
@attribute 27330 numeric
@attribute 286151 numeric
@attribute 29882 numeric
@attribute 29945 numeric
@attribute 3479 numeric
@attribute 3480 numeric
@attribute 367 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 387778 numeric
@attribute 4085 numeric
@attribute 4342 numeric
@attribute 51433 numeric
@attribute 51434 numeric
@attribute 51529 numeric
@attribute 51806 numeric
@attribute 5241 numeric
@attribute 5499 numeric
@attribute 5500 numeric
@attribute 5501 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5525 numeric
@attribute 5526 numeric
@attribute 5527 numeric
@attribute 5528 numeric
@attribute 5529 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5613 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6300 numeric
@attribute 63928 numeric
@attribute 64506 numeric
@attribute 64682 numeric
@attribute 6500 numeric
@attribute 6790 numeric
@attribute 699 numeric
@attribute 7529 numeric
@attribute 7531 numeric
@attribute 7532 numeric
@attribute 7533 numeric
@attribute 7534 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8243 numeric
@attribute 8454 numeric
@attribute 8697 numeric
@attribute 8881 numeric
@attribute 891 numeric
@attribute 8945 numeric
@attribute 898 numeric
@attribute 89869 numeric
@attribute 9088 numeric
@attribute 9126 numeric
@attribute 9133 numeric
@attribute 9134 numeric
@attribute 9232 numeric
@attribute 9700 numeric
@attribute 9748 numeric
@attribute 983 numeric
@attribute 991 numeric
@attribute 995 numeric
@attribute 996 numeric
@attribute 9978 numeric
@attribute 9985 numeric
@attribute Class {Control,BRCACancer}

@data
D07,0.9268,0.2373,0.8005,0.0587,0.0886,-0.0142,0.3543,0.5429,0.0317,0.1129,1.2989,1.9125,-0.1151,0.3089,0.1524,0.1747,0.1111,0.4012,-0.002,0.049,0.6814,0.6217,-0.0803,-0.0442,-0.0836,0.6745,0.9264,-0.0466,0.1749,-0.0181,0.4538,0.53,0.8018,0.092,0.0664,0.0391,0.4064,0.9974,0.1226,0.1356,-0.0852,2.2554,1.7119,2.2481,1.5212,0.6429,1.3626,0.7011,1.3507,0.7191,1.017,1.0518,0.359,0.5016,0.8676,1.0106,0.9816,0.831,1.0344,-0.073,1.6863,0.9191,0.5068,0.9622,1.0322,0.0354,1.4686,-0.0279,-0.0553,-0.0805,0.4441,0.776,0.1465,0.1057,2.4065,0.713,0.4598,1.4565,0.8055,2.4516,0.9373,2.5717,0.0596,0.1757,0.0909,0.3882,0.4904,1.5394,0.7688,1.0122,1.0932,0.2847,0.3181,0.1777,-0.0189,0.1571,1.0648,-0.0316,0.0075,0.1042,0.0282,1.4773,0.0742,0.0589,0.0573,0.6206,0.9648,0.546,Control
D08,0.7094,0.2685,0.59,0.0582,0.0728,0.0113,0.2166,0.4756,0.0612,0.12,1.1458,1.3997,-0.1368,0.127,0.068,0.1478,0.0802,0.3652,0.0089,-0.0888,0.5162,0.1479,-0.1254,-0.1189,-0.0468,0.4081,0.6471,-0.0331,0.1857,-0.0585,0.3345,0.3751,0.5599,0.0491,-0.0692,-0.0737,0.2702,0.7031,0.0667,-0.1964,-0.1296,1.9819,1.6144,2.243,1.2784,0.4607,1.0661,0.4909,1.1008,0.557,0.6027,0.849,0.248,0.4049,0.606,0.7303,0.893,0.7628,0.899,-0.1362,1.507,0.7999,0.3761,0.7904,0.802,0.0731,1.1791,-0.0404,-0.181,-0.1226,0.5083,0.6989,0.0068,0.0996,2.1503,0.5574,0.3295,1.4482,0.6199,2.1956,0.6644,2.3454,0.0768,0.3929,0.1356,0.343,0.3954,1.094,0.6532,0.7874,0.8422,0.1555,0.1724,0.1357,-0.1087,0.0829,0.7122,-0.0198,-0.039,0.0014,-0.0599,1.1698,-0.143,0.0785,-0.0092,0.5188,0.8525,0.3542,Control
D09,0.8336,0.2886,0.8054,0.0919,0.145,-0.0398,0.289,0.5107,0.0387,0.0855,1.2134,1.5409,-0.1647,0.1278,-0.072,0.1629,0.1297,0.4174,-0.0135,9e-04,0.7798,0.4799,-0.0989,-0.1141,-0.0483,0.5424,0.865,-0.1066,0.2134,-0.0825,0.4957,0.5057,0.6806,0.3639,0.071,-0.2725,0.3217,1.1547,0.0825,-0.1722,-0.1137,2.0456,1.6298,2.2788,1.4388,0.5797,1.3143,0.6558,1.1921,0.6579,0.8255,1.0674,0.2998,0.4555,0.7616,0.8909,0.9946,0.9809,0.8817,-0.0381,1.5424,1.0233,0.4795,0.832,0.9681,0.1007,1.4044,0.0242,-0.0925,-0.1277,0.912,0.8155,0.1939,0.0896,2.1612,0.6125,0.4453,1.3524,0.694,2.1547,0.6787,2.2587,0.1546,0.2175,0.0706,0.4559,0.4432,1.4237,0.7754,1.1323,0.8839,0.2642,0.2755,0.2507,-0.0818,0.1087,1.0554,-0.0623,-0.0428,0.1586,-0.0313,1.4451,-0.0529,0.0967,-0.0471,0.5975,0.9112,0.4238,Control
D10,0.73,0.2378,0.7711,0.0227,0.0807,-0.0096,0.1483,0.3764,0.0454,0.1501,1.3607,1.3581,-0.1183,0.182,0.0345,0.1816,0.0608,0.3599,-0.0071,-0.1084,0.6332,0.3345,-0.0533,-0.08,-0.0429,0.4187,0.6087,0.023,0.1973,-0.0147,0.3882,0.5506,0.4322,0.1323,0.2131,0.0443,0.2218,1.2656,0.3245,-0.1731,-0.1403,2.354,1.5859,2.4096,1.3971,0.7594,1.1866,0.6861,1.099,0.505,0.8211,0.8072,0.2664,0.3574,0.841,0.7596,0.8608,1.0133,0.8115,-0.1248,1.6398,0.8307,0.4352,0.8697,0.7366,0.0536,1.3959,-0.0653,-0.0596,-0.1158,0.4529,0.5744,0.301,0.1714,2.2712,0.651,0.3148,1.4821,0.6353,1.9427,0.5239,2.4714,0.1016,0.1943,0.1547,0.3513,0.3652,1.4726,0.6772,0.798,1.0227,0.3921,0.266,0.1907,-0.0718,0.1532,1.0375,0.1109,-0.0284,0.3725,0.016,1.4368,0.1657,0.0895,0.1413,0.5938,1.0312,0.2864,Control
D11,0.3816,0.083,0.3468,0.0854,0.058,0.0228,0.0892,0.3561,0.0419,0.2452,0.6002,0.6329,-0.151,-0.0565,-0.201,0.1172,0.2251,0.1818,-0.0952,-0.0895,0.3512,-0.1633,-0.2081,-0.0897,-0.263,0.0805,0.267,0.0498,0.1739,-0.0093,0.2837,0.256,0.2584,0.0461,-0.234,-0.1969,0.116,0.3081,0.1017,-0.1821,-0.1301,1.2088,0.9615,1.6168,0.8146,0.2564,0.6804,0.4049,0.6116,0.2457,0.4959,0.5074,0.2184,0.2263,0.4074,0.3806,0.7123,0.6044,0.5041,-0.0742,0.9269,0.3696,0.4496,0.4206,0.5073,0.0603,0.8182,-0.1682,-0.1596,-0.1007,0.3706,0.4355,-0.1258,-0.119,1.4967,0.3845,0.2032,0.9708,0.3379,1.5616,0.3741,1.9601,0.2586,0.5447,0.0254,0.2722,0.2639,0.7375,0.323,0.2215,0.4247,-0.0537,0.1636,0.3025,-0.1136,0.1295,0.5102,-0.3819,-0.1951,0.2071,0.0821,0.7443,-0.1596,0.0174,-0.2352,0.3086,0.5056,0.1541,Control
D12,0.5677,0.106,0.5614,-0.0276,0.0947,-0.0441,0.1837,0.3636,-0.0288,0.1012,1.2173,1.2762,-0.0632,0.1203,-0.0486,0.1744,0.1242,0.2572,-0.0259,0,0.4537,0.1715,-0.164,-0.0103,0.0046,0.4208,0.5181,-0.0058,0.2068,-0.0584,0.2758,0.413,0.4125,-0.0128,-0.1354,-0.037,0.2244,0.7528,0.0943,-0.0218,-0.1174,2.0603,1.4269,2.2938,1.09,0.6334,1.0972,0.5724,0.9612,0.4997,0.622,0.7635,0.3138,0.2838,0.6654,0.5743,0.7223,0.9616,0.8006,-0.1228,1.4606,0.9396,0.4131,0.7353,0.6795,0.0223,1.4432,0.0476,-0.0156,-0.0685,0.4672,0.5686,0.2496,-0.0355,2.2828,0.6456,0.3036,1.1836,0.6101,2.1529,0.6075,2.3709,0.1981,0.2226,0.1019,0.2499,0.3995,1.3444,0.5134,0.7196,0.8158,0.1868,0.2198,0.1857,0.0067,0.1819,1.0143,-0.0611,-0.0062,-0.1076,0.0186,1.2747,0.0576,-0.0795,-0.0836,0.5532,0.872,0.3115,Control
E01,0.5752,0.2241,0.5402,0.0249,0.0365,-0.0109,0.177,0.4771,0.0078,0.0257,1.3155,1.6048,-0.1018,0.096,0.0401,0.1014,0.0294,0.3638,-0.0354,-0.0293,0.4652,0.355,-0.0562,-0.0765,-0.1491,0.4488,0.6908,-0.002,0.0694,-0.0827,0.3224,0.3485,0.5828,0.056,0.1572,0.1358,0.2167,0.8429,0.1191,-0.1789,-0.0765,2.3363,1.6031,2.4835,1.4641,0.4662,1.1686,0.4944,0.9762,0.3457,0.8473,0.8054,0.2587,0.3832,0.6588,0.7485,0.7899,0.8248,0.8218,-0.0856,1.5443,0.7623,0.3989,0.7802,0.798,0.0213,1.247,-0.053,-0.0389,-0.1187,0.6265,0.7236,0.0902,0.153,2.533,0.4823,0.4251,0.998,0.6082,2.4716,0.6528,2.2255,0.0244,0.1815,0.0522,0.3055,0.3338,1.2753,0.7287,0.8219,0.7103,0.3699,0.2397,0.2403,-0.0824,0.0528,0.7879,0.0191,-0.0982,0.02,-0.018,1.2945,-0.0349,0.1542,-0.0167,0.4177,0.7293,0.3424,BRCACancer
E02,0.9513,0.2838,0.9899,0.0266,0.1306,-0.0144,0.3407,0.6643,-0.0709,0.1079,1.1755,1.5143,-0.1405,0.2523,0.1576,0.1075,0.0492,0.5556,-0.0055,0.0549,0.9222,0.7187,-0.0764,-0.0226,-0.0886,0.5579,1.0314,-0.0376,0.3057,-0.0767,0.6005,0.6184,0.8034,0.1244,0.3507,0.0139,0.3754,1.3953,0.132,-0.0839,-0.1502,2.137,1.864,2.2152,1.6288,0.6504,1.3426,0.6901,1.4329,0.5615,0.8956,1.1845,0.3532,0.5338,0.8506,1.2448,1.0998,0.7424,1.1326,-0.2242,1.5675,0.9903,0.5313,0.8568,1.0225,0.0542,1.4333,-0.0285,-0.1938,-0.1353,0.9852,0.9269,0.13,0.2306,2.1662,0.7544,0.4665,1.4826,0.7937,2.1456,0.7151,2.4694,0.0763,0.1487,0.0236,0.6922,0.4764,1.4569,0.9933,1.3149,0.8893,0.4462,0.333,0.3739,-0.1269,0.0531,1.0362,-0.0414,-0.0272,-0.0097,0.0518,1.4336,0.1233,0.158,0.0672,0.5661,0.8929,0.4583,Control
E03,0.769,0.2183,0.9378,0.0212,0.0739,-0.0254,0.2907,0.5291,0.0073,0.0699,1.4846,2.0265,-0.0648,0.2964,0.1097,0.1438,0.0586,0.3688,0.0109,0.1053,0.62,0.4825,-0.0759,-0.0324,-0.0447,0.6375,0.6688,-0.0356,0.2802,-0.0548,0.3986,0.5716,0.6287,0.128,0.0951,0.0142,0.2709,1.0473,0.1559,0.034,-0.0601,2.4627,1.8172,2.3806,1.4544,0.7855,1.4693,0.6701,1.1507,0.701,0.7956,1.0276,0.4107,0.4379,0.8536,0.8246,0.906,1.0147,0.9327,-0.1127,1.789,1.1162,0.5378,0.9318,0.9664,0.0142,1.4998,0.0341,-0.0705,-0.0881,0.6599,0.6693,0.111,0.064,2.4054,0.6637,0.3943,1.6379,0.7313,2.318,0.4929,2.7271,0.0657,0.0799,0.0795,0.3719,0.4863,1.6224,0.8525,0.9959,0.9778,0.2985,0.3047,0.3514,-0.0809,0.2148,1.0875,0.0217,-0.0235,-0.0374,0.1025,1.4823,0.1716,0.1558,0.0655,0.5362,0.8882,0.529,Control
E04,1.0441,0.2248,0.9873,0.0087,0.1142,-0.0383,0.4309,0.56,0.0075,0.1618,1.2648,1.8083,-0.1032,0.3293,0.1373,0.1817,0.1492,0.4622,0.0387,0.183,0.7909,0.4608,-0.0756,-0.0625,0.0214,0.7615,1.1291,-0.0907,0.3022,-0.0145,0.5433,0.5568,1.0233,0.6523,0.2327,0.027,0.399,1.3078,0.2938,-0.1556,-0.1043,2.0311,1.7911,2.2852,1.4725,0.6409,1.4607,0.7628,1.2592,0.785,0.9123,1.0811,0.361,0.5251,0.8748,1.1041,0.9659,1.0585,1.0048,-0.108,1.6798,1.2547,0.5313,0.9159,1.0342,0.0585,1.4902,-0.0377,-0.0181,-0.0809,0.6146,0.9443,0.1878,0.1302,2.3945,0.7608,0.5185,1.4971,0.8297,2.4368,0.9386,2.5613,0.1276,0.1288,0.0826,0.579,0.5616,1.4354,0.8627,1.2793,0.9965,0.3999,0.3159,0.4137,-0.1075,0.0341,1.2131,-0.1026,0.1337,0.0654,0.0323,1.5322,0.0646,0.0996,0.1371,0.6182,1.0577,0.5937,Control
E05,0.6757,0.302,0.7766,0.0915,0.1678,0.03,0.4006,0.5538,0.0659,0.0844,0.936,1.2496,-0.1742,0.0749,0.0506,0.1794,0.0449,0.4973,-0.0281,0.0376,0.8317,0.6587,-0.1846,-0.1127,-0.1009,0.3591,0.965,-0.0705,0.2887,-0.107,0.6508,0.4949,0.7882,0.168,0.2163,-0.2354,0.3371,1.0991,0.022,-0.2716,-0.2155,1.6848,1.702,2.05,1.4597,0.5003,1.086,0.7207,1.2846,0.5213,0.8871,1.0681,0.2587,0.5333,0.8682,1.1265,1.0907,0.7313,1.1291,-0.1929,1.4386,0.7859,0.3818,0.6938,0.8719,0.1113,1.2903,-0.1542,-0.2295,-0.1934,0.8703,0.9871,0.1103,0.1138,2.0337,0.5666,0.5723,1.4312,0.7118,2.1203,0.7079,2.3112,0.0236,0.3861,0.1151,0.602,0.3722,1.31,0.8179,1.1511,0.9831,0.5019,0.2925,0.3086,-0.0819,0.089,0.9986,-0.0601,-0.1641,0.1868,-0.0349,1.389,0.0028,0.0409,0.0409,0.5724,0.8831,0.3962,Control
E06,0.5055,0.2661,0.5784,0.1075,0.0979,0.0615,0.2267,0.5433,0.1513,0.1065,0.9221,1.3248,-0.2067,0.0564,-0.1442,0.089,0.0963,0.3877,-0.0159,-0.0963,0.7827,0.2186,-0.192,-0.0939,-0.1303,0.129,0.8586,-0.0718,0.0914,-0.12,0.4901,0.4411,0.399,-0.1331,0.0542,-0.319,0.2438,0.7657,-0.0196,-0.437,-0.2645,1.5166,1.5047,1.8687,1.3224,0.5201,0.9028,0.5366,1.0231,0.3865,0.7456,0.7007,0.2756,0.5321,0.6904,0.6998,0.9905,0.7384,0.7085,-0.273,1.4141,0.451,0.4372,0.6004,0.7815,0.1545,1.1312,-0.2963,-0.3001,-0.153,0.2788,0.8034,-0.0698,0.0629,1.943,0.4079,0.3913,0.8524,0.6324,1.7191,0.9391,1.7056,0.1263,0.4472,0.1352,0.5483,0.3199,1.0542,0.7682,0.7403,0.8208,0.4777,0.2051,0.1423,-0.0996,0.0565,0.6348,-0.2729,-0.188,0.4021,-0.0072,1.1075,-0.2304,0.1887,-0.0628,0.3919,0.6959,0.2635,BRCACancer
E07,0.7754,0.2386,0.822,0.0145,0.137,-0.031,0.4209,0.6427,-0.0217,0.165,1.3228,1.7288,-0.1344,0.1944,0.0092,0.1783,0.1532,0.4624,0.0075,0.1526,0.607,0.4775,-0.052,-0.0041,-0.1033,0.6523,0.8667,-0.0833,0.211,-0.0543,0.5085,0.5409,0.7724,-0.0254,0.3166,-0.0655,0.4195,1.073,0.1358,-0.0692,-0.1027,2.086,1.7207,2.2984,1.4266,0.557,1.2372,0.6582,1.1108,0.6741,0.8296,1.0436,0.3294,0.5065,0.8478,0.9796,1.1666,0.9504,0.9827,-0.1065,1.6611,0.9315,0.5015,0.8515,0.954,0.072,1.3639,-0.0111,0.0064,-0.0968,0.603,0.8467,0.0687,0.1452,2.3524,0.7089,0.5569,1.4941,0.9496,2.5118,0.9668,2.7673,0.1857,0.204,0.051,0.3944,0.4985,1.4567,0.779,0.9246,0.9942,0.2468,0.27,0.4212,-0.0439,0.1708,0.9347,0.025,-0.0091,0.0616,0.0017,1.4262,0.1135,0.1058,-0.0341,0.6435,1.036,0.5637,BRCACancer
E08,0.8934,0.2651,0.9057,-0.0106,0.035,-0.0371,0.2913,0.4894,-0.052,0.1292,1.2608,1.9546,-0.1223,0.1489,0.1003,0.1512,0.0932,0.4557,-0.0215,0.1994,0.7501,0.7026,-0.0439,-0.0702,-0.0551,0.6676,1.047,-0.0389,0.229,-0.0774,0.4724,0.5858,0.7189,0.1923,0.141,0.0693,0.3723,1.197,0.1307,-0.006,-0.1317,2.3305,1.7656,2.4705,1.6002,0.7284,1.4089,0.7384,1.3256,0.6194,0.9043,1.0547,0.3828,0.4782,0.9382,1.0188,1.0655,0.9442,1.0496,-0.1299,1.6571,1.0385,0.5719,0.8886,0.9387,0.0261,1.5629,0.012,-0.0484,-0.1326,0.8208,0.9133,0.1094,0.1838,2.5947,0.7071,0.4244,1.427,0.8976,2.4215,0.9768,2.7581,0.0318,0.097,0.0151,0.4596,0.5018,1.4882,0.9222,1.1476,1.1537,0.4197,0.3076,0.4661,-0.0651,0.0943,1.047,0.1582,-0.0011,-0.0475,-0.0164,1.538,0.1144,0.0283,6e-04,0.6133,1.058,0.6731,Control
E09,1.0097,0.3019,0.9056,0.0065,0.1363,-0.0495,0.3258,0.5105,0.006,0.1922,1.3528,1.6286,-0.1131,0.207,0.1142,0.2324,0.0122,0.3844,0.0056,0.1479,0.7527,0.367,-0.0702,-0.0807,0.0219,0.5599,0.8273,-0.1127,0.2412,-0.0102,0.4119,0.5918,0.6747,0.9522,0.1523,0.0339,0.255,1.1889,0.3258,0.0035,-0.1308,2.3246,1.7897,2.2484,1.5387,0.8569,1.4759,0.6831,1.1465,0.5494,0.9329,0.9938,0.3918,0.4608,0.9029,0.8682,0.9206,1.018,0.93,-0.0239,1.6549,1.0574,0.4291,0.8834,0.8496,0.0638,1.2966,-0.023,-0.0236,-0.1014,0.6069,0.7605,0.0185,0.0666,2.4199,0.7469,0.4331,1.5973,0.8359,2.3476,0.7209,2.7111,0.1402,0.1131,0.0682,0.4766,0.4354,1.4188,0.7977,0.8828,1.0247,0.335,0.2935,0.428,-0.0331,0.1443,0.911,-0.148,-0.0076,0.3398,0.0075,1.3533,0.0703,0.0851,0.0322,0.5492,1.0962,0.4504,BRCACancer
E10,0.8461,0.33,0.9244,0.0883,0.0803,-0.019,0.3231,0.7051,0.0311,-0.0454,1.2751,1.7602,-0.1346,0.3451,0.1293,0.1039,0.0901,0.6321,-1e-04,0.1052,0.7159,0.7875,-0.1313,-0.0828,-0.1366,0.4867,1.1481,-0.1238,0.228,-0.0824,0.7114,0.7429,0.7637,0.0555,0.2819,0.0945,0.4529,1.2966,0.1306,-0.1878,-0.1724,1.9657,1.7334,2.2745,1.6743,0.645,1.4029,0.8298,1.485,0.6084,1.127,1.1471,0.4818,0.6819,1.0893,1.2797,1.2429,0.982,1.0219,-0.1235,1.7701,0.9538,0.716,0.949,1.0085,0.1368,1.621,-0.1188,-0.1344,-0.1565,0.9435,1.0682,0.1598,0.3743,2.3947,0.7293,0.6069,1.338,0.937,2.1342,0.8239,2.1817,-0.0049,0.3111,0.061,0.7197,0.5098,1.6546,0.9705,1.2634,1.14,0.7086,0.385,0.4157,-0.07,0.0283,1.1314,0.1328,0.0043,0.2195,-0.0323,1.6659,0.1712,0.2384,0.1465,0.703,1.0728,0.5096,BRCACancer
E11,0.8082,0.1929,0.5554,0.0572,0.0266,-0.0519,0.3657,0.457,0.0114,0.1501,1.1537,1.3464,-0.107,0.1465,0.0245,0.147,0.0638,0.377,-0.0837,-0.048,0.5956,0.3943,-0.1565,-0.0784,-0.0867,0.361,0.7052,-0.0275,0.1609,-0.0412,0.3714,0.4133,0.6268,0.069,0.1875,-0.1785,0.2692,0.9373,0.1287,-0.2342,-0.1277,2.1519,1.6254,2.3085,1.3709,0.6017,1.2208,0.6341,1.2484,0.4747,0.6815,0.9228,0.2769,0.3996,0.7249,0.8577,0.8867,0.7659,1.0043,-0.1152,1.55,0.8246,0.396,0.7081,0.8441,0.0395,1.3965,0.0413,-0.0062,-0.0754,0.71,0.7079,0.0645,0.0835,2.1775,0.5958,0.3712,1.5192,0.6236,2.2613,0.5493,2.6886,0.148,0.2766,0.0967,0.3393,0.384,1.2967,0.6667,0.9134,0.8564,0.2222,0.2637,0.2443,-0.0498,0.1368,0.8932,-0.0799,-0.0191,0.0687,0.0252,1.2815,-0.0318,0.1144,-0.0069,0.6115,0.8144,0.2959,Control
E12,0.3545,0.1257,0.6114,-0.0558,0.0754,-0.038,0.0186,0.3536,-0.0508,0.0067,1.2029,1.4598,-0.0884,0.0873,-0.0513,0.0384,0.031,0.2435,-0.1475,-0.1346,0.4014,0.3227,-0.0308,-0.0124,-0.1784,0.2753,0.5189,0.0052,0.1683,-0.0458,0.3165,0.3557,0.4582,-0.0274,-0.0627,-0.2477,0.1509,0.6891,0.0163,-0.3382,-0.059,2.308,1.5411,2.078,1.2799,0.3693,1.0475,0.4281,0.9677,0.3851,0.556,0.7164,0.2588,0.3482,0.6384,0.6714,0.8231,0.7371,0.8461,-0.1288,1.556,0.6269,0.3852,0.6359,0.8061,-0.0218,1.0785,-0.1131,-0.1276,-0.0749,0.2932,0.5201,-0.0042,0.0694,2.208,0.5698,0.2847,1.0117,0.4972,2.0435,0.3768,2.3058,-0.0053,0.1897,-0.0237,0.3316,0.2766,1.1154,0.5703,0.6601,0.7302,0.1891,0.2442,0.2041,0.0664,-0.0133,0.679,0.2176,-0.0506,-0.0077,-0.0961,1.0728,-0.0114,-0.0853,-0.034,0.4151,0.6656,0.1449,BRCACancer
F01,0.9331,0.2872,0.746,0.0337,0.0375,-0.0113,0.4,0.6624,-0.0015,0.0345,1.2767,1.8532,-0.1797,0.2848,0.0663,0.1616,0.0999,0.5681,0.0363,0.0731,0.7465,0.4668,-0.1514,-0.0799,-0.1474,0.6866,1.1017,-0.0795,0.3523,-0.1183,0.6423,0.6824,0.9457,0.482,0.2001,-0.3492,0.5751,1.2162,0.1188,-0.4005,-0.1719,1.9261,1.6022,2.301,1.5051,0.6142,1.4182,0.8539,1.2919,0.6473,1.2647,1.1494,0.4576,0.5979,1.0866,1.1563,1.0782,0.9389,0.9378,-0.2396,1.6642,1.1495,0.6658,1.0735,0.9833,0.1161,1.6948,-0.0464,-0.0479,-0.1531,0.9537,1.0095,0.0032,0.1459,2.4005,0.8391,0.5524,1.1881,0.9923,2.2072,0.9481,2.2138,0.179,0.1358,0.0439,0.6816,0.627,1.576,0.9342,1.1468,1.1947,0.4597,0.4233,0.4535,-0.1045,-0.0048,1.3689,-0.1404,-0.0147,0.0313,-0.0818,1.6206,0.2159,0.0047,-0.086,0.7372,1.0591,0.7113,Control
F02,1.0087,0.2735,0.9583,0.0216,0.2015,-0.0108,0.3707,0.6268,-0.0142,0.0552,1.3599,1.8639,-0.1362,0.2708,0.1637,0.2001,0.1947,0.5677,0.0152,0.1376,0.9057,0.8159,-0.1283,-0.0964,-0.1172,0.7465,1.0909,-0.0687,0.3308,-0.0984,0.646,0.607,0.9336,0.5326,0.2565,-0.1376,0.4767,1.3561,0.2048,-0.0196,-0.1411,2.1394,1.7036,2.3031,1.588,0.6992,1.4547,0.8228,1.3665,0.8008,1.0343,1.2286,0.4143,0.6015,0.9555,1.1424,1.1766,0.9514,1.0616,-0.1671,1.6709,1.1244,0.5733,1.0017,1.0635,0.114,1.5574,-0.0451,-0.0904,-0.1573,1.1035,0.9155,0.1583,0.2692,2.4537,0.799,0.6756,1.3005,0.9733,2.3166,1.0326,2.2365,0.0858,0.2071,0.099,0.6298,0.5702,1.6435,1.0271,1.2691,1.2599,0.6029,0.402,0.4125,-0.1366,0.152,1.172,0.139,0.0462,0.1446,-0.0171,1.591,0.2057,0.2464,0.1264,0.6289,1.0603,0.6426,Control
F03,1.0023,0.2363,0.8934,0.0814,0.1194,-0.0158,0.3072,0.4972,0.0653,0.1322,1.301,1.7431,-0.1502,0.2704,0.2301,0.1524,0.0653,0.4165,0.0533,-0.0457,0.7657,0.4722,-0.0633,-0.1093,-0.1038,0.5578,0.8193,-0.0706,0.1137,-0.1222,0.4332,0.5188,0.724,0.5253,0.1792,-0.2868,0.4036,1.0322,0.1455,-0.1368,-0.1056,2.1395,1.6964,2.0358,1.4489,0.5711,1.3755,0.7065,1.2366,0.6862,0.7567,1.0665,0.3241,0.4894,0.809,0.8768,0.8889,0.8232,0.91,-0.06,1.6849,0.9896,0.4068,0.7738,1.1082,0.1129,1.4057,0.0176,6e-04,-0.2077,0.9367,0.612,-0.0189,0.1061,2.2943,0.6381,0.5838,1.158,0.7461,2.061,0.8255,2.2152,0.1577,0.2093,0.0852,0.4361,0.4223,1.4465,0.7857,1.0989,0.8928,0.2347,0.3076,0.2063,-0.0772,0.0044,1.0689,-0.1471,-0.0352,0.139,-0.1131,1.45,-0.0813,0.1832,0.0705,0.5563,0.8756,0.5156,Control
F04,0.909,0.3024,0.6018,0.0527,0.0258,-0.0597,0.2436,0.5707,0.0068,0.0908,1.0831,1.8084,-0.1534,0.206,0.0661,0.1142,0.1922,0.5346,-0.1325,0.122,0.7023,0.3044,-0.1806,-0.1373,-0.0646,0.5132,1.0077,-0.1778,0.3229,-0.1326,0.6024,0.8457,0.6904,-0.0203,-0.0226,-0.1922,0.5368,0.9792,0.0861,-0.3944,-0.1972,1.7819,1.4686,2.2763,1.4457,0.6018,1.2654,0.8315,1.1826,0.6526,1.4397,0.8376,0.5027,0.7051,1.1418,1.0569,1.2178,0.8987,0.9021,-0.0575,1.7386,0.8957,0.6629,1.0599,0.8993,0.0848,1.7194,-0.1656,-0.144,-0.1465,0.804,0.9076,0.0136,-0.0066,2.568,0.7619,0.4878,1.2231,1.0578,2.4113,1.1402,2.0935,0.1959,0.2599,0.0618,0.6937,0.5979,1.5114,0.8481,0.8182,1.153,0.1069,0.4103,0.2417,-0.0436,-0.0037,1.2355,-0.1325,-0.0904,0.2172,-0.0512,1.7033,-0.1098,0.0813,-0.0412,0.7527,1.1481,0.5842,Control
