@relation data

@attribute id string
@attribute 4208 numeric
@attribute 3725 numeric
@attribute 4209 numeric
@attribute 4149 numeric
@attribute 4207 numeric
@attribute 1147 numeric
@attribute 5894 numeric
@attribute 4205 numeric
@attribute 6772 numeric
@attribute 6464 numeric
@attribute 2002 numeric
@attribute 5062 numeric
@attribute 1050 numeric
@attribute 6416 numeric
@attribute 8569 numeric
@attribute 8737 numeric
@attribute 1386 numeric
@attribute 9693 numeric
@attribute 8491 numeric
@attribute 4217 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5600 numeric
@attribute 9448 numeric
@attribute 5605 numeric
@attribute 673 numeric
@attribute 9252 numeric
@attribute 5606 numeric
@attribute 4214 numeric
@attribute 5603 numeric
@attribute 4215 numeric
@attribute 5604 numeric
@attribute 4216 numeric
@attribute 5609 numeric
@attribute 4294 numeric
@attribute 4293 numeric
@attribute 3551 numeric
@attribute 5607 numeric
@attribute 4296 numeric
@attribute 1385 numeric
@attribute 5608 numeric
@attribute 6885 numeric
@attribute 1326 numeric
@attribute 7786 numeric
@attribute 9064 numeric
@attribute 11184 numeric
@attribute 11183 numeric
@attribute 6196 numeric
@attribute 1616 numeric
@attribute 6197 numeric
@attribute 6198 numeric
@attribute 6199 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 5596 numeric
@attribute 5597 numeric
@attribute 8986 numeric
@attribute 5598 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5879 numeric
@attribute 4609 numeric
@attribute 5594 numeric
@attribute 6195 numeric
@attribute 7867 numeric
@attribute 5871 numeric
@attribute 3265 numeric
@attribute 5599 numeric
@attribute 1432 numeric
@attribute 8550 numeric
@attribute 6300 numeric
@attribute 5970 numeric
@attribute 9261 numeric
@attribute 7042 numeric
@attribute 2872 numeric
@attribute 7040 numeric
@attribute 7186 numeric
@attribute 369 numeric
@attribute 9020 numeric
@attribute 7046 numeric
@attribute 8717 numeric
@attribute 7043 numeric
@attribute 5058 numeric
@attribute 6667 numeric
@attribute 9175 numeric
@attribute 2353 numeric
@attribute 10746 numeric
@attribute Class {Control,BRCACancer}

@data
E09,0.5307,1.0995,0.818,1.1139,0.1579,1.0191,1.3763,0.6343,1.7775,0.7454,0.3068,0.7878,0.7642,0.4291,0.4253,1.151,1.329,0.5665,0.3217,0.7139,0.8178,0.0223,0.005,0.6795,0.5003,0.4563,0.4465,0.7663,1.6844,1.1037,0.6817,0.4291,0.7638,0.5882,0.218,0.1485,0.7478,0.3181,0.8727,1.4909,0.2684,1.0072,0.6038,0.6335,0.1926,1.2145,0.7694,0.0638,0.7319,1.2966,0.8592,0.6009,1.58,1.0574,-0.1233,0.4585,0.6646,0.5105,1.1678,2.071,0.3902,1.261,1.6549,0.8496,1.256,1.0466,0.5062,0.8915,1.1713,1.1123,-0.023,1.3755,0.7938,0.1575,1.7067,2.7938,0.2577,1.2919,0.5395,1.1946,1.0203,0.0265,0.8369,1.9239,-0.008,1.3211,1.4067,BRCACancer
E10,0.9712,1.1197,0.8918,1.0483,0.1022,1.3222,1.7278,0.881,2.2142,0.8213,0.2751,0.9267,0.6709,0.5728,0.8048,1.4462,1.557,0.812,0.4923,1.0331,1.1246,0.0424,-0.0509,0.9667,0.4118,0.5945,0.6689,0.7348,2.0084,1.0469,0.9292,0.716,0.9145,0.5174,0.1364,0.1289,0.9923,0.4503,0.8787,1.7177,0.4964,1.3725,0.7516,0.5722,0.0994,0.9973,0.8992,0.1368,0.7107,1.621,0.9249,0.6518,1.6937,0.9538,-0.0956,0.5903,0.602,0.5727,1.4889,2.0837,0.5307,1.1217,1.7701,1.0085,1.444,0.8728,0.4806,1.0471,1.4937,1.227,-0.1188,1.3407,1.0464,0.1535,1.5579,2.2636,0.1481,1.2699,0.6808,1.3017,0.9172,0.0615,1.1513,2.0279,0.0806,1.6472,2.0068,BRCACancer
E11,0.4112,0.74,0.6644,0.8997,0.0761,1.0391,1.3781,0.5014,1.7805,0.6387,0.319,0.5754,0.3236,0.342,0.465,1.1454,1.2269,0.4704,0.2616,0.6383,0.7518,-0.0031,0.0197,0.5926,0.295,0.3902,0.3557,0.724,1.5083,0.9129,0.6451,0.396,0.6705,0.4082,0.0945,0.0846,0.7083,0.2458,0.6688,1.3293,0.248,0.8753,0.4982,0.4431,0.1184,0.8188,0.6552,0.0395,0.4416,1.3965,0.7321,0.5042,1.4043,0.8246,-0.0796,0.3333,0.4391,0.263,1.0555,1.767,0.3566,1.1097,1.55,0.8441,0.9898,0.9371,0.3396,0.7104,0.8987,1.0047,0.0413,1.314,0.7655,0.106,1.445,2.5905,0.1461,1.0912,0.3913,0.9808,0.8729,-0.0143,0.7406,1.8908,-0.0479,0.8233,1.3654,Control
E12,0.309,0.564,0.5033,0.6257,0.0601,0.9067,1.1409,0.4757,1.4752,0.5768,0.1348,0.4933,0.4282,0.3048,0.3322,0.9369,1.0356,0.3477,0.2141,0.4422,0.6931,-0.0307,-0.1182,0.4985,0.2091,0.2952,0.2744,0.6262,1.4081,0.6223,0.486,0.3852,0.5331,0.3345,0.0467,0.1069,0.5736,0.2079,0.5504,1.0523,0.1574,0.8587,0.5748,0.2091,-0.0607,0.521,0.47,-0.0218,0.3058,1.0785,0.5993,0.3808,1.2328,0.6269,-0.0552,0.3708,0.4268,0.3136,0.916,1.729,0.2197,0.8954,1.556,0.8061,1.1419,0.5588,0.229,0.5391,0.8831,0.9597,-0.1131,1.0486,0.6793,0.0543,1.3215,2.2466,0.0888,0.8973,0.3045,1.0593,0.646,0.0249,0.8207,1.7322,0.0692,0.9614,0.9894,BRCACancer
F01,0.7946,1.1582,0.9197,1.0867,0.1651,1.2669,1.6954,0.933,2.2245,0.7212,0.4777,0.8839,0.6436,0.6182,0.6451,1.331,1.403,0.7407,0.4688,0.8351,0.9432,0.0085,0.0921,0.9808,0.4823,0.5418,0.7928,0.8413,2.1462,0.9783,1.1051,0.6658,0.9241,0.6757,0.2008,0.228,1.0264,0.47,0.8864,1.5612,0.4054,1.1673,0.6237,0.8475,0.2588,1.1816,0.8499,0.1161,0.6964,1.6948,0.9381,0.8728,1.6285,1.1495,-0.1159,0.5751,0.7199,0.5626,1.5008,2.2303,0.5271,1.5016,1.6642,0.9833,1.2588,1.0795,0.4216,1.2532,1.1874,1.3479,-0.0464,1.5268,0.993,0.0972,1.6135,2.4326,0.2352,1.4425,0.8149,1.1613,1.243,0.0905,1.0813,2.0315,0.026,2.8837,1.7002,Control
F02,0.8802,1.2119,0.9568,0.9868,0.2025,1.2817,1.76,0.7345,2.0657,0.8616,0.3701,0.8973,0.6802,0.5023,0.6753,1.4811,1.5052,0.7402,0.4327,0.8102,1.0041,-0.003,0.0616,0.9257,0.5629,0.5191,0.5852,0.7857,1.9859,1.129,0.9902,0.5733,1.0461,0.6998,0.3171,0.0988,1.0591,0.3425,0.9544,1.7458,0.3187,1.3309,0.731,0.7937,0.3246,1.1536,0.7927,0.114,0.7852,1.5574,0.9487,0.8642,1.5597,1.1244,-0.1152,0.6078,0.7333,0.5657,1.5076,2.114,0.6714,1.4825,1.6709,1.0635,1.321,1.0737,0.5442,1.0941,1.2643,1.1883,-0.0451,1.5288,0.9117,0.0754,1.704,2.3344,0.3185,1.3941,0.739,1.1112,1.1639,0.1559,1.1494,2.007,0.0375,1.3628,1.794,Control
F03,0.5374,0.8455,0.8599,0.7852,0.0674,1.1961,1.4986,0.6066,1.8055,0.7601,0.4031,0.785,0.7948,0.4322,0.5461,1.2449,1.2901,0.6653,0.3581,0.6527,0.8773,0.0723,0.0214,0.6855,0.3796,0.3894,0.4443,0.6788,1.6275,0.9187,0.8544,0.4068,0.8159,0.5659,0.1558,0.0235,0.8726,0.258,0.8499,1.3982,0.1874,1.0163,0.6852,0.5908,0.2402,0.952,0.7973,0.1129,0.6356,1.4057,0.7082,0.6867,1.4034,0.9896,-0.0989,0.5398,0.6615,0.4499,1.0752,1.9661,0.5004,1.0807,1.6849,1.1082,1.2648,0.8497,0.3421,1.0259,0.9943,1.0645,0.0176,1.4309,0.884,0.1287,1.4461,2.5203,0.1525,1.2068,0.4744,1.0796,0.8414,-0.0508,1.0937,1.912,-0.0156,1.6262,1.6235,Control
F04,0.7901,0.6884,0.7824,1.1582,0.0839,1.3463,1.6153,1.0473,2.1231,0.6541,0.2278,0.7521,0.3894,0.6025,0.6027,1.2616,1.3125,0.6586,0.411,0.8696,0.8648,-0.0307,-0.0903,0.92,0.444,0.4528,0.6814,0.8248,1.9842,0.75,1.151,0.6629,0.7744,0.5531,0.0642,0.0781,1.016,0.5359,0.834,1.4885,0.5048,1.1382,0.7892,0.6287,0.1277,0.94,0.9445,0.0848,0.5886,1.7194,0.915,0.6646,1.6381,0.8957,-0.1335,0.6484,0.4877,0.4348,1.4066,1.8656,0.5959,0.9938,1.7386,0.8993,1.1419,0.8008,0.3442,1.1653,1.2375,1.2788,-0.1656,1.2953,0.9437,0.0414,1.2585,2.2309,0.1921,1.3438,0.702,1.5181,1.0159,0.0678,1.2725,1.8488,-0.0644,1.3806,1.5052,Control
F05,0.6889,0.8332,0.823,0.9962,0.0838,1.216,1.7225,0.7094,2.3298,0.7897,0.3382,0.8434,0.6907,0.4664,0.6206,1.3793,1.4447,0.613,0.3705,0.7996,1.0125,-0.01,0.0227,0.7605,0.336,0.4688,0.4458,0.8286,1.8153,0.9664,0.7818,0.5032,0.8479,0.6116,0.2277,0.0762,0.9132,0.2663,0.8028,1.5197,0.3143,1.1453,0.6433,0.6436,0.2289,0.9698,0.7528,0.1086,0.7563,1.5596,0.8505,0.7962,1.5204,1.0389,-0.0843,0.5699,0.5887,0.4457,1.312,2.2892,0.4498,1.4083,1.6335,1.0009,1.3105,1.0158,0.4091,0.9815,1.1306,1.186,-0.0049,1.3701,0.8951,0.1324,1.4858,2.566,0.2381,1.2975,0.5691,1.0375,0.9698,0.0056,1.1123,1.9449,0.0188,1.1015,1.694,Control
F06,0.6754,0.8147,0.6633,0.7779,0.0501,1.0804,1.3846,0.6105,1.6341,0.6131,0.3508,0.7421,0.6924,0.4195,0.5193,1.0019,1.2776,0.5982,0.303,0.7028,0.6991,0.0592,-0.006,0.6855,0.285,0.341,0.261,0.6889,1.5681,0.7212,0.796,0.4567,0.6962,0.4142,0.049,0.0585,0.7199,0.2397,0.7125,1.2729,0.2616,0.9471,0.5112,0.4158,0.1423,0.6403,0.667,0.0743,0.5186,1.2332,0.5665,0.5437,1.3718,0.9283,-0.1199,0.2951,0.5869,0.348,1.1468,1.9882,0.402,1.1353,1.5332,0.9635,1.2049,0.8389,0.2289,0.7352,0.9693,0.8963,-0.0312,1.1211,0.7702,0.1525,1.2667,2.4209,0.078,1.001,0.405,0.8171,0.6177,0.0096,0.9759,1.7637,0.0413,1.2563,1.3906,Control
F07,0.9724,1.0306,0.8489,1.0471,0.1759,1.1308,1.5742,0.948,1.9928,0.7825,0.3826,0.9429,0.5163,0.5772,0.5556,1.3362,1.5005,0.6778,0.4945,0.911,0.9001,-0.0433,0.036,1.1596,0.3569,0.6862,0.7103,0.7854,2.2795,0.9996,0.9122,0.6142,1.1138,0.6289,0.1957,0.138,1.075,0.5012,0.7051,1.7445,0.4175,1.2633,0.5736,0.6495,0.0919,0.9536,0.7532,0.1113,0.822,1.5779,0.9492,0.6831,1.5144,0.9602,-0.0962,0.5821,0.5194,0.3585,1.6271,1.9655,0.5176,1.4612,1.6839,0.9596,1.098,0.9777,0.315,1.0102,1.3108,1.1525,0.0045,1.4076,0.9507,0.0777,1.5339,2.2633,0.3211,1.2772,0.6584,1.2319,1.0151,0.0733,0.792,1.9418,0.0131,1.7552,1.6982,Control
F09,0.8432,1.26,1.0402,1.0653,0.1917,1.4097,1.8764,0.7877,2.0868,0.9333,0.4662,0.9008,1.0135,0.5601,0.6876,1.4971,1.4759,0.7515,0.4606,0.856,1.078,-0.0469,0.1229,0.9877,0.4945,0.5461,0.6205,0.8666,1.9813,1.0601,0.995,0.5687,1.0344,0.7934,0.2547,0.137,1.0428,0.4005,1.047,1.7619,0.4907,1.3397,0.6334,0.8802,0.423,1.1726,0.7695,0.0737,0.8476,1.6673,0.9176,0.9569,1.6337,1.2834,-0.0624,0.544,0.9706,0.6938,1.5706,2.6383,0.4879,1.3777,1.6678,1.1627,1.504,1.0178,0.5778,1.1957,1.3848,1.2986,0.0193,1.5946,0.909,0.0249,1.6972,2.4406,0.2063,1.4391,0.7104,1.122,1.1045,0.076,1.2788,2.1222,-0.062,2.008,1.9944,Control
F10,0.9928,1.2141,0.9867,1.1029,0.176,1.2946,1.8181,0.8719,2.5988,0.8948,0.4545,0.9827,1.1408,0.5681,0.7944,1.5515,1.5746,0.8587,0.4932,1.0111,1.0615,-0.0383,0.0967,1.039,0.4417,0.5941,0.6498,0.8341,2.1552,1.003,0.9994,0.6452,1.051,0.6991,0.2747,0.1205,1.0884,0.4179,1.1344,1.8299,0.498,1.3896,0.7982,0.7111,0.2481,1.0605,0.7767,0.095,0.6669,1.5432,0.97,0.8923,1.6802,1.1925,-0.0895,0.6037,0.9486,0.5956,1.606,2.2768,0.5483,1.4101,1.7383,1.1592,1.5004,0.9485,0.4617,1.0499,1.5024,1.249,0.0355,1.5437,0.9907,0.1027,1.6237,2.4556,0.2562,1.3916,0.7248,1.2733,1.1718,0.0933,1.3382,2.0137,-0.0211,2.4008,2.0105,Control
F11,0.5316,0.8673,0.8749,0.9338,0.1392,1.2343,1.5663,0.6024,1.9174,0.7928,0.4185,0.7619,1.059,0.4085,0.5657,1.2516,1.3747,0.583,0.3092,0.6955,0.8022,0.0144,0.06,0.6835,0.465,0.3678,0.4228,0.8062,1.6913,0.9024,0.8731,0.477,0.7608,0.6317,0.187,0.0376,0.8284,0.2595,1.0155,1.4713,0.3341,1.0424,0.77,0.5906,0.3544,0.9256,0.754,0.0799,0.5143,1.5622,0.729,0.8102,1.5843,1.149,-0.0831,0.4206,0.8255,0.5893,1.1869,2.1094,0.2842,1.2356,1.6828,1.0632,1.4291,0.9108,0.4515,0.9728,1.0655,1.154,0.017,1.4453,0.8272,0.0786,1.727,2.6793,0.2401,1.3004,0.5422,1.1252,1.0154,0.0022,1.2706,2.107,-0.0598,2.4092,1.5553,Control
F12,1.0447,0.7811,0.8454,1.0372,0.0386,1.3002,1.7097,1.1805,2.1193,0.7194,0.2471,1.0037,0.453,0.6779,0.7362,1.3446,1.4644,0.9083,0.544,0.9782,0.9849,0.0112,-0.048,1.1313,0.3979,0.6401,0.734,0.7211,2.4448,0.8606,1.1524,0.8108,1.0354,0.4959,0.1009,0.0617,1.0635,0.5077,0.6445,1.7765,0.5517,1.2915,0.7055,0.6077,0.1839,0.8434,0.8137,0.1387,0.6153,1.8193,0.9968,0.5959,1.6701,0.9435,-0.1462,0.5845,0.4352,0.3054,1.5431,1.8771,0.594,0.7524,1.8407,0.9456,1.1478,0.6533,0.3044,1.0838,1.542,1.2407,-0.1036,1.194,0.9794,0.0835,1.2323,1.9642,0.1963,1.1584,0.6238,1.418,0.7709,-0.0366,1.3163,1.9232,-0.0484,1.7943,1.871,Control
G01,0.7286,0.8236,0.8246,0.8335,0.1284,1.089,1.4342,0.7833,1.779,0.7092,0.2754,0.8177,1.0689,0.4561,0.6129,1.1896,1.3128,0.7025,0.3849,0.837,0.8286,-0.0658,-0.062,0.7788,0.5004,0.4439,0.459,0.8607,1.9861,0.6279,0.9629,0.5973,0.7598,0.4342,0.1228,0.0697,0.8523,0.3755,0.8792,1.3914,0.3458,1.0484,0.6896,0.4202,0.0874,0.7652,0.6894,0.1077,0.497,1.4028,0.7233,0.657,1.568,0.9751,-0.055,0.5156,0.5875,0.4327,1.2454,1.8448,0.5233,0.7702,1.6518,1.0774,1.5138,0.773,0.3887,0.8702,1.1039,1.091,-0.0277,1.3475,1.0362,0.0091,1.4924,2.3961,0.2221,1.1654,0.5504,1.0662,0.6701,0.0306,1.365,2.0212,0.0486,1.2998,1.8409,Control
G02,0.6896,0.926,0.7282,0.8629,0.107,0.9009,1.3918,0.6485,2.1176,0.6609,0.3122,0.6497,0.5299,0.3514,0.5111,1.0589,1.2335,0.5593,0.3318,0.6849,0.7619,-0.0051,0.0546,0.6103,0.3914,0.4395,0.2923,0.7375,1.7569,0.6153,0.7771,0.429,0.6969,0.5207,0.1405,0.026,0.7757,0.2725,0.7607,1.4206,0.2343,0.9581,0.5986,0.3656,0.0391,0.681,0.6907,0.0254,0.4429,1.2291,0.7634,0.6126,1.4315,0.9399,-0.0827,0.4336,0.52,0.4038,1.0541,1.9419,0.4255,1.0609,1.5544,0.9098,1.229,0.8434,0.3398,0.762,0.929,0.9407,-0.0015,1.2118,0.8053,0.0821,1.3559,2.7185,0.2133,1.1561,0.4427,0.8909,0.9086,0.0081,1.0126,1.8605,-0.0816,1.5849,1.3383,Control
G03,0.8561,1.0505,0.9043,1.0239,0.1452,1.3432,1.7819,0.7876,2.4273,0.8837,0.4095,0.9734,0.6836,0.5654,0.693,1.5556,1.5133,0.7384,0.5003,0.9048,1.13,0.0096,-0.0151,0.9842,0.477,0.5869,0.6165,0.8236,1.9858,1.0064,0.8992,0.5932,0.9949,0.6044,0.1968,0.0184,1.0973,0.4385,0.9591,1.6928,0.3608,1.3357,0.7426,0.7192,0.2771,1.0103,0.8096,0.0863,0.6972,1.5625,0.8858,0.8218,1.6594,1.0885,-0.1444,0.4961,0.7266,0.4874,1.5039,2.0771,0.4945,1.3888,1.7279,1.0462,1.4389,0.8965,0.4167,1.1772,1.4149,1.2361,-0.09,1.4094,0.9889,0.1252,1.5493,2.2925,0.158,1.4031,0.6606,1.1822,1.0659,0.1174,1.2275,2.0355,0.0089,1.52,1.9176,Control
G04,0.8516,1.0292,0.9105,0.9835,0.2197,1.0554,1.7006,0.6395,2.3691,0.8565,0.427,0.8762,0.9687,0.3973,0.6056,1.4125,1.4675,0.5924,0.3915,0.7504,1.0324,-8e-04,0.1199,0.8067,0.4211,0.5331,0.3822,0.7228,2.1654,1.0735,0.8224,0.4511,0.8815,0.632,0.245,0.1231,0.9102,0.2622,0.8938,1.7461,0.1857,1.277,0.616,0.5992,0.2466,1.1699,0.6754,0.064,0.6987,1.4137,0.7479,0.8287,1.4917,1.1581,-0.0625,0.4041,0.8393,0.5498,1.4809,2.3663,0.5095,1.5979,1.5103,1.1333,1.581,1.0114,0.514,0.8616,1.2464,1.0632,0.0672,1.3965,0.9631,0.0372,1.6015,2.5792,0.2484,1.3179,0.6347,0.9198,1.0714,0.0555,1.0692,2.0218,0.0153,1.4757,1.7379,BRCACancer
G05,0.4207,0.3437,0.4844,0.7437,0.0668,0.7562,1.1057,0.6346,2.0766,0.3245,0.0688,0.3917,0.0737,0.37,0.4445,0.7399,0.8268,0.4621,0.2491,0.4966,0.5849,-0.0548,-0.3119,0.65,0.2283,0.3074,0.3178,0.7334,1.4978,0.433,0.695,0.3815,0.4269,0.3026,0.0195,0.0127,0.683,0.3005,0.5476,0.9353,0.3458,0.702,0.5441,0.5032,-0.0749,0.5244,0.5409,0.0094,0.1698,0.9643,0.7177,0.4507,1.1635,0.6913,-0.0673,0.3216,0.1709,0.1968,0.9172,1.7852,0.1742,0.7462,1.2078,0.6476,0.7009,0.5399,0.2383,0.6494,0.7671,0.919,-0.1455,1.0147,0.6293,0.044,0.8149,1.5434,0.0639,1.0046,0.4337,0.7766,0.6166,0.1057,0.9368,1.3888,-0.0514,0.8887,0.9435,BRCACancer
G06,0.8985,1.0319,0.9482,0.8736,0.1571,0.9427,1.6383,0.747,2.3945,0.795,0.1961,0.9465,0.6797,0.3964,0.6487,1.2972,1.4221,0.7852,0.4523,0.9201,1.0035,0.0054,0.0097,0.9189,0.3634,0.5216,0.3777,0.7215,2.0749,0.7503,0.8169,0.4621,0.9372,0.4843,0.0873,0.0468,0.973,0.37,0.7693,1.611,0.2291,1.2129,0.6237,0.4816,0.165,0.8349,0.599,0.0738,0.492,1.3415,0.7757,0.4681,1.4111,0.9954,-0.1198,0.5124,0.6244,0.2588,1.4127,1.8435,0.5178,1.0537,1.6557,1.0651,1.4425,0.6876,0.2475,0.7732,1.1656,1.008,-0.0574,1.1842,1.013,0.1029,1.2965,2.0296,0.2135,1.1662,0.5557,1.0817,0.876,0.0924,1.0497,1.8733,0.0833,1.9961,1.8473,BRCACancer
G07,0.6149,0.8183,0.6278,0.8291,0.0978,1.0775,1.3366,0.581,1.8094,0.5993,0.2197,0.6419,0.2401,0.4015,0.4736,1.1148,1.2843,0.4345,0.3284,0.5369,0.8622,-0.0077,-0.073,0.6337,0.3124,0.378,0.521,0.6086,1.5361,0.8694,0.5727,0.3964,0.6995,0.512,0.0603,0.0817,0.7606,0.281,0.6671,1.4627,0.2737,1.0049,0.5652,0.4418,0.0289,0.7878,0.6622,0.0627,0.4631,1.3579,0.7913,0.5974,1.4049,0.9301,-0.1051,0.4551,0.3838,0.249,1.1417,1.7517,0.2468,1.3848,1.5305,0.8036,0.9297,0.8169,0.3244,0.9001,0.8721,1.0775,-0.0719,1.1466,0.5482,-0.0102,1.3247,2.0861,0.1253,1.1978,0.5375,1.0415,0.8785,0.1083,0.782,1.9478,-0.1166,0.865,1.3393,Control
G08,0.8129,0.9007,0.8508,1.0152,0.1034,1.3633,1.6348,0.8506,1.8745,0.7232,0.3061,0.8083,0.8183,0.5189,0.6728,1.3719,1.3807,0.7228,0.4412,0.8287,0.9609,-0.0012,-0.0095,0.8846,0.3214,0.4447,0.6286,0.8104,2.0103,0.8583,0.9669,0.532,0.9081,0.5761,0.1118,0.1088,0.942,0.4068,0.9072,1.5778,0.3789,1.2225,0.7738,0.6357,0.1413,0.929,0.8754,0.0816,0.6589,1.5984,0.8856,0.6884,1.5931,1.107,-0.1123,0.552,0.7137,0.5955,1.3302,1.9168,0.5537,1.1024,1.7284,1.002,1.3585,0.8894,0.3152,1.1888,1.2691,1.2313,-0.0238,1.326,1.0112,0.135,1.4348,2.2511,0.1425,1.3395,0.6416,1.2743,0.8524,0.1062,1.2808,2.0486,-0.0237,1.974,1.7579,Control
G09,0.5076,0.5908,0.6771,0.9161,0.1969,0.8881,1.146,0.5906,1.9752,0.6736,0.2852,0.7903,0.6379,0.4163,0.4691,0.9335,1.2129,0.4697,0.2669,0.5407,0.6504,-0.0234,0.03,0.6335,0.3868,0.404,0.3746,0.7455,1.5475,0.4391,0.7964,0.5028,0.6191,0.5228,0.2049,0.0959,0.7,0.2846,0.7153,1.168,0.2045,0.9314,0.6882,0.501,0.0472,0.6755,0.7031,-0.0017,0.4776,1.1889,0.7282,0.5156,1.3162,0.8516,-0.1019,0.5123,0.4456,0.4271,0.9708,1.6438,0.3544,0.7379,1.5917,0.7858,1.0744,0.6242,0.3483,0.7475,0.9605,0.9364,0.0897,1.164,0.7674,0.0821,1.2158,2.6018,0.1598,1.1267,0.4274,1.0391,0.7406,0.0214,1.0435,1.8254,-0.0053,1.1389,1.3629,Control
G10,0.4306,0.8282,0.9299,0.5712,-0.0281,0.9497,1.3475,0.5347,1.8431,0.5482,0.1265,0.7479,0.0483,0.3253,0.4521,1.2773,1.3252,0.7232,0.3135,0.5441,0.8041,0.0291,-0.1924,0.6392,0.1762,0.3916,0.2174,0.5447,1.457,0.7858,0.5011,0.3597,0.6671,0.3222,0.0311,0.0544,0.7739,0.2245,0.5124,1.3326,0.1585,0.9069,0.6299,0.3772,0.1208,0.7948,0.509,0.077,0.4702,1.2822,0.6739,0.3186,1.1674,0.5272,-0.1373,0.3647,0.2675,0.264,1.0415,1.5865,0.3662,0.3614,1.5889,0.8576,1.0205,0.4214,0.1441,0.5234,0.8083,0.6862,-0.1078,1.0844,0.9746,0.0615,1.0349,1.6871,0.0592,0.9441,0.3482,1.0391,0.524,0.0556,0.6493,1.5363,0.0049,1.8252,1.3235,BRCACancer
G11,0.2105,0.3823,0.3363,0.6343,0.1876,0.6813,0.8026,0.4984,1.1871,0.298,-0.0178,0.4237,-0.016,0.1906,0.2531,0.5398,0.7436,0.2579,0.1585,0.4384,0.4357,-0.0459,-0.1692,0.3689,0.056,0.273,0.2223,0.3008,0.9979,0.3022,0.3802,0.3376,0.2562,0.2893,-0.0162,0.1474,0.3875,0.2839,0.3556,0.7773,0.259,0.6111,0.4062,0.1109,-0.1463,0.279,0.553,-0.0683,0.4442,0.9508,0.613,0.2074,0.9951,0.5111,0.0401,0.5613,0.2179,0.2021,0.8238,0.9429,0.0341,0.6585,1.0845,0.3539,0.748,0.3069,0.2098,0.6184,0.5546,0.778,-0.1759,0.6832,0.4114,0.1655,0.5189,1.4234,9e-04,0.7297,0.2732,0.8008,0.495,0.062,0.6439,1.1824,-0.0105,0.5779,0.8869,BRCACancer
G12,0.7524,0.9571,0.8263,0.8815,0.181,0.9587,1.486,0.7194,2.1595,0.6444,0.2884,0.8508,0.3406,0.4111,0.6069,1.0024,1.372,0.6122,0.4074,0.8073,0.8317,0.0232,-0.0225,0.7856,0.2951,0.4987,0.381,0.6907,1.9152,0.6661,0.733,0.4058,0.7855,0.4992,0.1199,0.0503,0.8729,0.3369,0.6689,1.6246,0.1937,1.0584,0.6059,0.3571,0.1056,0.6905,0.6982,0.082,0.4677,1.2438,0.779,0.4317,1.3327,0.7841,-0.0452,0.3458,0.4383,0.337,1.1782,1.8018,0.4664,0.8934,1.5385,0.8369,1.1857,0.6778,0.2763,0.902,1.1008,0.9599,-0.0103,1.0758,1.068,0.0545,1.0752,2.3441,0.1821,1.1088,0.4405,1.1799,0.8337,-0.0146,0.8488,1.766,0.0396,1.2676,1.5833,BRCACancer
H01,0.5894,0.8455,0.6687,0.6485,0.0285,0.8216,1.1386,0.596,1.5249,0.6339,0.2064,0.6322,0.3138,0.3864,0.3625,0.856,1.1932,0.4242,0.3017,0.5752,0.6789,-0.0279,-0.1337,0.603,0.3164,0.3473,0.4048,0.6521,1.4923,0.6672,0.576,0.4651,0.6081,0.3519,0.0738,0.0953,0.6708,0.2888,0.641,1.2847,0.1553,0.804,0.5604,0.3972,-0.0108,0.611,0.6537,0.052,0.3392,1.1727,0.6128,0.4283,1.3024,0.7772,-0.1233,0.4489,0.392,0.3487,1.1039,1.5226,0.4309,0.9381,1.3328,0.6658,1.0857,0.6433,0.3303,0.6953,0.8169,0.903,-0.0589,1.0627,0.7381,0.1027,1.1021,2.1694,0.1164,0.9101,0.3971,1.0075,0.586,0.05,0.7677,1.7679,0.0528,1.3676,1.3554,Control
H02,0.5088,0.6548,0.706,0.8604,0.1482,0.9674,1.3044,0.6184,1.9522,0.7221,0.3291,0.6037,0.6904,0.4623,0.436,0.8688,1.1357,0.356,0.2379,0.5197,0.6019,-0.0197,0.0412,0.5173,0.3778,0.2956,0.391,0.7015,1.3557,0.716,0.7353,0.5287,0.5561,0.5807,0.1932,0.1348,0.6147,0.261,0.862,1.1792,0.173,0.7379,0.672,0.5708,0.1455,1.001,0.753,0.0533,0.4536,1.3468,0.7118,0.6579,1.494,0.9747,-0.0582,0.5368,0.6143,0.4653,1.022,1.9814,0.3551,1.0835,1.6217,0.8486,1.2745,0.8458,0.4494,0.8484,0.7071,1.0274,-0.0148,1.3107,0.6711,0.0509,1.6814,2.6611,0.1842,1.3082,0.4928,0.9526,0.9118,0.0473,1.1985,2.1065,-0.0179,1.7802,1.1236,Control
