@relation data

@attribute id string
@attribute 10376 numeric
@attribute 10381 numeric
@attribute 10382 numeric
@attribute 10383 numeric
@attribute 107 numeric
@attribute 10746 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1453 numeric
@attribute 153 numeric
@attribute 1812 numeric
@attribute 1813 numeric
@attribute 1902 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 196883 numeric
@attribute 203068 numeric
@attribute 23236 numeric
@attribute 2697 numeric
@attribute 2767 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2885 numeric
@attribute 2911 numeric
@attribute 2915 numeric
@attribute 2977 numeric
@attribute 2982 numeric
@attribute 2983 numeric
@attribute 3265 numeric
@attribute 3356 numeric
@attribute 3357 numeric
@attribute 3358 numeric
@attribute 347688 numeric
@attribute 347733 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3845 numeric
@attribute 4893 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5592 numeric
@attribute 5593 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 56034 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5607 numeric
@attribute 5613 numeric
@attribute 56604 numeric
@attribute 57369 numeric
@attribute 5894 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6714 numeric
@attribute 7082 numeric
@attribute 7277 numeric
@attribute 7278 numeric
@attribute 7280 numeric
@attribute 7846 numeric
@attribute 79861 numeric
@attribute 80310 numeric
@attribute 81027 numeric
@attribute 84617 numeric
@attribute 84790 numeric
@attribute 983 numeric
@attribute Class {Control,BRCACancer}

@data
E06,0.1265,0.1423,0.0583,0.9258,0.0973,1.3199,0.0561,0.2246,0.1425,0.1031,1.3545,-0.208,0.0777,1.0543,0.1698,0.2441,-0.1192,0.1238,0.238,0.0779,0.1114,0.4358,0.2034,-0.014,-0.0809,0.079,0.6925,1.3104,0.2853,0.4447,1.2853,-0.1249,-0.2045,-0.2158,0.1954,0.2251,0.1063,-0.0516,0.1127,-0.2759,-0.6982,-0.0039,0.5002,0.4619,0.4112,1.0414,2.4898,0.297,-0.0166,0.0976,0.2367,1.4663,0.4018,-0.0943,0.7736,0.7322,-0.2662,0.0651,0.7063,-0.2096,-0.1417,-0.0863,1.4397,0.4629,0.2523,0.0937,0.4472,0.135,0.3258,0.62,0.1628,-0.2993,1.313,0.7624,0.9045,0.2431,-0.1913,0.8954,0.3843,0.3744,0.9329,-0.0561,-0.1432,2.6972,0.1721,0.1326,-0.1696,BRCACancer
E07,0.3154,0.1026,0.1207,1.8354,0.0043,1.476,-0.0367,0.4024,-0.0271,0.1556,1.7633,-0.1344,0.2146,1.3945,0.3383,-0.0345,-0.0286,0.1939,0.7407,-0.0215,0.1657,0.6773,0.2126,-0.0893,0.0713,-0.0217,0.9108,1.3914,0.2416,0.6973,1.5114,-0.085,-0.0865,-0.092,0.5585,0.5469,0.4881,-0.035,-0.0252,-0.1175,-0.2214,0.0783,0.5185,0.5607,0.7786,0.9523,3.1658,0.651,0.3384,0.0565,0.1381,1.8344,0.7276,-0.0373,0.9678,0.9897,-0.1013,0.1998,0.7396,-0.0216,-0.0444,-0.0354,1.6894,0.9472,0.5026,0.2681,0.513,0.5533,0.2679,0.8735,-0.1234,0.0833,1.6138,0.8198,1.1498,0.6886,-0.0634,1.7215,0.5813,0.3811,0.7568,-0.1441,0.019,4.814,0.4244,0.4522,0.0329,BRCACancer
E08,0.2745,0.1734,0.1574,1.8761,-0.0209,1.6312,-0.0428,0.2837,-0.0567,0.1235,1.9919,-0.122,0.1695,1.4254,0.2346,0.0176,-0.0897,0.1057,0.5087,-0.056,0.1084,0.6968,0.198,0.0073,0.0984,0.0253,0.8803,1.7073,0.269,0.7071,1.5283,-0.0935,-0.0988,-0.1014,0.5822,0.5232,0.4382,-0.0475,0.0461,-0.1037,-0.444,0.0815,0.4827,0.605,0.7259,1.2611,3.3109,0.5388,0.2886,-0.0066,0.2018,1.9106,0.6635,-0.0406,0.9621,1.0525,-0.1245,0.2445,0.7273,1e-04,-0.0573,-0.0908,1.6854,1.0552,0.5242,0.2228,0.5849,0.4586,0.3262,0.911,-0.1188,0.0351,1.5744,0.8485,1.1701,0.6175,-0.1023,1.5569,0.7375,0.4532,0.9493,-0.1197,0.0315,4.5333,0.3084,0.3903,0.0334,Control
E09,0.4085,0.1145,0.2007,2.026,-0.0037,1.4042,-0.0553,0.3154,2e-04,0.18,1.6619,-0.1127,0.2271,1.2307,0.436,0.1308,-0.0659,0.0509,0.8397,-0.0388,0.0313,0.6539,0.1952,-0.0468,0.167,-0.0124,0.7663,1.438,0.2315,0.6135,1.5643,-0.0725,-0.0567,-0.1406,0.5377,0.491,0.5013,-0.0091,0.0746,-0.1188,-0.5968,0.0443,0.4225,0.6109,0.6825,1.1738,2.7718,0.5771,0.2384,0.035,0.1725,1.561,0.6196,-0.0245,1.0297,0.9402,-0.0195,0.243,0.696,-0.0156,-0.0538,0.0181,1.6831,1.0742,0.5233,0.237,0.439,0.5049,0.3277,0.9057,-0.1519,0.0859,1.3707,0.7464,1.0951,0.5432,-0.1047,1.6445,0.5419,0.5249,0.7089,0.0093,0.099,4.8382,0.2961,0.4785,0.0074,BRCACancer
E10,0.1565,0.1231,0.1125,1.6289,0.0781,1.9862,-0.0247,0.3129,0.0248,-0.0329,1.7952,-0.1345,0.3641,1.3326,0.1826,0.0139,-0.0669,0.1488,0.5506,-0.0142,0.1056,0.5457,0.387,-0.0856,0.1322,0.0986,0.9916,1.6347,0.3253,0.6057,1.6731,-0.1162,-0.1297,-0.1774,0.3361,0.335,0.4769,-0.0395,0.0255,-0.2266,-0.6977,0.0554,0.7202,0.7603,0.77,1.3865,3.2199,0.5714,0.0918,0.0849,0.2944,1.6488,0.616,-0.0693,0.9967,1.0265,-0.1181,0.2837,0.8765,-0.0481,-0.0842,0.0771,1.7996,0.9698,0.5849,0.3607,0.7321,0.4171,0.4595,0.9719,-0.0401,-0.2146,1.7265,1.0414,1.286,0.4581,-0.1471,1.3699,0.693,0.654,0.8117,-0.2018,0.1045,3.6944,0.4741,0.3173,0.0669,BRCACancer
E11,0.098,0.1879,0.0644,1.7522,0.047,1.3641,-0.0576,0.3519,0.0055,0.1422,1.3764,-0.1064,0.1671,1.1496,0.2611,0.0355,-0.0326,0.0786,0.7098,-0.0044,0.0805,0.5094,0.1698,-0.1134,0.107,0.0084,0.6896,1.3277,0.1579,0.5108,1.3961,-0.1158,-0.1184,-0.1338,0.5414,0.4797,0.3426,-0.0451,0.0409,-0.1072,-0.3716,0.0548,0.3822,0.4345,0.6353,1.0683,2.9702,0.6169,0.2063,0.0904,0.1834,1.4104,0.4246,-0.0379,0.7989,1.0099,-0.1099,0.2042,0.6024,-0.0748,-0.0436,-0.0514,1.577,0.8395,0.2779,0.2287,0.4051,0.3011,0.2557,0.7288,-0.1698,0.0272,1.3725,0.6365,1.055,0.4465,-0.0778,1.6329,0.5035,0.5707,0.4537,-0.0784,0.0673,5.1897,0.3484,0.3085,-0.0527,Control
E12,0.0269,0.1014,0.1279,1.2808,-0.0661,0.9995,-0.0437,0.034,-0.0555,0.0138,1.4911,-0.0874,0.1084,1.063,0.0967,-0.0294,-0.081,0.1072,0.2722,-0.0391,0.0492,0.4352,0.1676,-0.072,0.0757,0.0085,0.6162,1.1995,0.1771,0.4401,1.2321,-0.0845,-0.0572,-0.1045,0.2265,0.2882,0.2372,0.0224,-0.0882,-0.1887,-0.5123,-0.0345,0.3277,0.3776,0.4695,0.841,2.9403,0.1991,0.0765,-0.0078,0.1614,1.1822,0.3424,0.0108,0.7725,0.8614,-0.1234,0.1592,0.5941,-0.1813,-0.0296,-0.0396,1.5831,0.6402,0.328,0.1062,0.3941,0.2158,0.2179,0.6559,-0.2624,-0.162,1.1324,0.4659,0.9475,0.2474,-0.071,1.0731,0.3328,0.5384,0.3484,-0.151,0.0334,3.9106,0.1634,0.2187,-0.0406,BRCACancer
F01,0.5254,0.0967,0.1816,1.5623,0.0234,1.6888,-0.0169,0.3833,-0.0073,0.0387,1.8892,-0.1806,0.3042,1.4783,0.1812,0.1746,-0.1263,0.079,0.5097,-0.0229,0.1148,0.7169,0.288,-0.1269,0.1273,0.0349,0.9064,1.466,0.4733,0.6524,1.6107,-0.1322,-0.144,-0.1893,0.3958,0.3562,0.4206,-0.0549,-0.0054,-0.1257,-0.6255,0.0859,0.6515,0.7005,0.949,1.3064,2.5311,0.4849,0.2301,0.0543,0.1134,1.8244,0.7096,-0.0838,0.9573,0.9476,-0.233,0.448,0.9272,-0.1049,-0.1001,0.079,1.6926,1.167,0.5749,0.2089,0.6809,0.4871,0.4792,1.0976,-0.1657,-0.1452,1.6937,0.9704,1.262,0.4716,-0.105,1.4608,0.6509,0.5434,1.1651,-0.1633,-0.0898,3.5188,0.2349,0.4281,0.0932,Control
F02,0.2998,0.0855,0.2207,1.6818,0.0114,1.7798,-0.0164,0.3565,-0.0197,0.0572,1.9001,-0.1362,0.2904,1.4908,0.2833,0.0227,-0.074,0.0727,0.4997,-0.0256,0.2052,0.796,0.1988,-0.0556,0.1833,0.028,1.0319,1.6415,0.3117,0.6786,1.5449,-0.131,-0.0869,-0.1418,0.4733,0.4166,0.5375,-0.0273,-0.0535,-0.1507,-0.4709,0.1576,0.6552,0.626,0.9371,1.2242,2.9993,0.502,0.247,0.0414,0.2521,1.7921,0.7574,-0.0791,0.9687,1.0637,-0.1613,0.2557,0.8097,-0.0763,-0.0879,-0.0082,1.6993,1.1417,0.578,0.2462,0.5864,0.5672,0.3521,1.0252,-0.0843,-0.0303,1.7591,0.9519,1.2298,0.4811,-0.0855,1.4682,0.6825,0.5061,0.9409,-0.1503,-0.0027,3.6582,0.3433,0.3171,0.0872,Control
F03,0.3642,0.1272,0.1464,1.8604,0.0711,1.6144,-0.0215,0.2983,0.0582,0.1262,1.7779,-0.1505,0.29,1.254,0.1529,-0.0372,-0.124,0.1485,0.7869,0.0042,0.0819,0.6434,0.2039,-0.0399,-0.0439,0.0022,0.8308,1.5198,0.1519,0.5192,1.3953,-0.1314,-0.1669,-0.1612,0.5029,0.474,0.3449,-0.0175,-0.0097,-0.2119,-0.7821,0.1644,0.4436,0.5388,0.731,1.1223,2.8604,0.6195,0.3198,0.0322,0.2582,1.5617,0.6808,-0.0731,0.8513,0.9215,-0.0553,0.1202,0.5834,-0.0176,-0.1103,-0.0112,1.7135,1.0058,0.4632,0.2415,0.4162,0.3851,0.2678,0.795,-0.0125,-0.0211,1.4945,0.7463,1.1858,0.5169,-0.0696,1.4867,0.5859,0.6058,0.8966,-0.191,0.0708,4.0823,0.2566,0.3178,-0.0818,Control
F04,0.236,0.1314,0.1377,1.4355,0.0425,1.4997,-0.0655,0.2401,9e-04,0.0891,1.8439,-0.1537,0.2261,1.5001,0.2969,0.0169,-0.0764,0.1821,0.3763,-0.0266,0.2029,0.4702,0.5316,-0.1598,0.0476,-0.0565,0.8225,1.3782,0.6481,0.7335,1.6199,-0.1327,-0.1645,-0.1937,0.2464,0.2613,0.3469,-0.0646,0.0108,-0.2343,-0.7865,0.1479,0.6119,0.862,0.6979,1.3493,2.4474,0.3663,0.1559,1e-04,0.1989,1.8458,0.6455,-0.0677,0.9205,0.914,-0.0528,0.3533,1.2066,-0.1875,-0.1276,-0.0666,1.7677,0.9111,0.4483,0.203,0.6779,0.449,0.5448,1.0839,0.1237,-0.1226,1.6127,0.997,1.2879,0.4553,-0.1796,1.2799,0.6119,0.4538,0.9012,-0.3181,0.2338,3.7428,0.4666,0.2824,-0.0986,Control
F05,0.3611,0.1492,0.2172,1.7407,0.0267,1.6828,-0.0138,0.4278,0.0317,0.2323,1.7701,-0.1183,0.2613,1.2566,0.3304,0.0672,-0.0331,0.1427,0.8405,-0.0028,0.101,0.7289,0.1902,0.0382,0.0809,0.0114,0.9183,1.624,0.2124,0.5664,1.5073,-0.1159,-0.1443,-0.1536,0.6845,0.606,0.4087,0.0455,-0.047,-0.1608,-0.4192,0.1232,0.5009,0.5731,0.8942,1.25,3.0563,0.6431,0.251,0.0411,0.1833,1.6204,0.6821,-0.0195,0.9792,1.083,-0.1055,0.2391,0.6934,-0.0768,-0.0624,-0.0709,1.6615,1.0555,0.459,0.2495,0.5147,0.3417,0.2761,0.9843,0.0822,-0.0753,1.7212,0.7676,1.158,0.6132,-0.1159,1.5662,0.6947,0.6187,0.8651,-0.0614,-0.0218,4.4363,0.3298,0.4237,-0.0309,Control
F06,0.3086,0.1688,0.0995,1.9283,0.0724,1.3886,-0.0022,0.309,0.068,0.116,1.4433,-0.1651,0.1472,0.992,0.5736,-0.0228,-0.0434,0.1865,0.762,0.0114,0.0599,0.4464,0.2936,-0.1336,-0.0554,0.0824,0.7379,1.4227,0.2044,0.4189,1.3651,-0.1206,-0.1984,-0.1687,0.4182,0.4803,0.2371,-0.0558,0.1027,-0.1956,-0.7647,0.2013,0.4561,0.4912,0.4317,1.1556,2.6599,0.5641,0.1738,0.0828,0.1689,1.3654,0.5217,-0.1045,0.8727,0.8591,-0.147,0.1182,0.6237,-0.1165,-0.0968,-0.0305,1.5601,0.9441,0.3621,0.2596,0.4672,0.2911,0.2496,0.7196,0.0742,-0.1566,1.3791,0.5554,1.0984,0.5198,-0.1154,1.5618,0.4414,0.5433,0.6498,-0.2227,-0.1627,4.4376,0.1152,0.3465,0.1241,Control
F07,0.2576,0.1412,0.2714,1.6326,-0.0038,1.6869,-0.0598,0.2524,-0.0139,0.0566,1.7607,-0.1717,0.2295,1.3311,0.3653,0.0244,-0.0866,0.1911,0.4725,-0.053,0.0772,0.5276,0.4705,-0.1096,0.0836,0.0736,0.8618,1.4108,0.5854,0.6655,1.5015,-0.1649,-0.1105,-0.1835,0.3911,0.3662,0.3191,-0.0456,-0.0975,-0.1585,-0.6517,-9e-04,0.8756,0.7903,0.7659,1.1583,2.6959,0.441,0.1823,-0.0076,0.0459,1.5352,0.566,-0.0588,0.841,1.1616,-0.1314,0.5974,1.1087,-0.0288,-0.0823,0.0561,1.7124,0.9762,0.3725,0.1778,0.6281,0.3625,0.5102,0.9876,-0.2144,-0.1475,1.5711,1.0482,1.1342,0.4197,-0.0731,1.5161,0.5863,0.6159,0.5903,-0.1359,0.0447,3.9516,0.3914,0.2562,-0.0303,Control
F09,0.5467,0.1599,0.2405,1.8075,-0.0086,1.9742,-0.0661,0.3476,-0.0526,0.1704,1.9432,-0.1138,0.3812,1.4227,0.3502,-0.0084,-0.0822,0.1552,0.5424,-0.0391,0.2028,0.8562,0.2586,-0.105,0.2257,0.1035,1.0808,1.8177,0.3056,0.6616,1.6157,-0.1186,-0.087,-0.1425,0.5537,0.4296,0.5695,6e-04,-0.0562,-0.1629,-0.6618,0.1401,0.5754,0.6905,0.8264,1.3589,3.2044,0.5587,0.2859,0.035,0.1808,1.8278,0.9422,-0.0271,1.08,1.0124,-0.0572,0.2491,0.7305,-0.0444,-0.0736,-0.0059,1.6961,1.302,0.705,0.3129,0.5816,0.4992,0.4099,0.978,-0.1703,-0.0729,1.8769,0.9535,1.3723,0.5526,-0.1063,1.638,0.6854,0.4613,1.0966,0.0158,0.037,3.6241,0.5105,0.4166,0.0223,Control
F10,0.2595,0.1149,0.2424,1.8583,-0.0135,1.9898,-0.0534,0.325,-0.0549,0.0895,2.0447,-0.077,0.325,1.4019,0.4221,-0.0283,-0.0294,0.3157,0.6771,-0.046,0.1681,0.7273,0.3724,-0.0255,0.1794,0.0597,1.0599,1.7919,0.4064,0.6856,1.6602,-0.129,-0.0744,-0.1239,0.6243,0.4428,0.4589,-0.0412,-0.0999,-0.1362,-0.3119,0.1608,0.7414,0.751,0.8273,1.3575,3.1927,0.6426,0.2033,0.0019,0.3111,1.9167,0.8844,-0.0424,1.0326,1.0979,-0.1494,0.3953,0.9335,-0.0407,-0.0818,0.137,1.7674,1.2103,0.6076,0.3014,0.6598,0.4468,0.4272,1.0515,-0.1109,0.0245,1.8179,1.1028,1.2918,0.6748,-0.0844,1.5121,0.6655,0.4492,0.9297,-0.0731,0.0635,3.7536,0.3703,0.3752,0.0197,Control
F11,0.3256,0.1542,0.1684,1.965,0.0431,1.5483,-0.0378,0.2752,0.057,0.0881,1.9771,-0.1088,0.23,1.3383,0.4016,0.0523,-0.0177,0.1786,0.5317,-0.0058,0.1116,0.6468,0.2439,-0.1019,0.1282,-0.0028,0.8658,1.7531,0.2222,0.5692,1.5684,-0.0866,-0.11,-0.1523,0.5345,0.4485,0.4491,-0.0118,-0.058,-0.1533,-0.4362,0.2076,0.3765,0.569,0.6146,1.2845,2.9429,0.5074,0.1519,0.044,0.315,1.7746,0.7658,-0.0626,1.0272,0.9833,-0.0546,0.1502,0.6086,-0.0105,-0.0616,-0.0147,1.7113,1.1665,0.6014,0.2536,0.4879,0.4699,0.2694,0.8903,-0.0179,-0.0464,1.563,0.629,1.307,0.569,-0.0667,1.5817,0.6609,0.6277,1.0897,-0.1278,0.019,4.5126,0.3047,0.4305,0.1243,Control
F12,0.236,0.1369,0.0781,1.475,0.0077,1.8545,-0.0301,0.2041,-0.0195,0.0527,1.7973,-0.15,0.2649,1.3895,0.2619,0.0023,-0.1306,0.3304,0.4978,-0.0185,0.0712,0.6126,0.7414,-0.0327,-0.0359,0.0099,0.8368,1.6238,0.87,0.5917,1.6505,-0.1312,-0.1758,-0.1617,0.3078,0.3166,0.309,-0.063,-0.1238,-0.1345,-0.6807,0.0128,0.8089,0.9018,0.6965,1.2746,2.7439,0.3391,0.1039,0.0347,0.1635,1.7597,0.6226,-0.1219,0.9177,0.9976,-0.2721,0.3441,1.3352,-0.1719,-0.1289,-0.0022,1.871,0.9593,0.3199,0.4323,0.829,0.4032,0.5167,0.9441,-0.0612,-0.1641,1.7082,1.0312,1.3205,0.3841,-0.1119,1.3362,0.6339,0.4632,0.7804,-0.3146,0.1925,3.5422,0.2665,0.2209,-0.0156,Control
G01,0.2839,0.1544,0.1367,1.5268,0.0233,1.8253,-0.0475,0.1926,0.0156,0.1322,1.7487,-0.1029,0.2603,1.3391,0.3601,0.0096,-0.1008,0.2923,0.3971,-0.0141,0.184,0.551,0.3349,-0.1616,0.1149,0.006,0.9065,1.5525,0.3688,0.6199,1.5528,-0.1754,-0.1408,-0.1594,0.4081,0.3361,0.3893,-0.0502,0.001,-0.2064,-0.3876,0.1692,0.5239,0.6332,0.4036,1.1108,2.9514,0.3485,0.1139,0.0174,0.2246,1.794,0.8681,-0.0535,1.0815,0.8119,-0.1084,0.2456,0.8142,-0.0743,-0.0884,-0.0808,1.6799,0.9913,0.4462,0.2295,0.6109,0.505,0.385,0.9025,0.2159,0.102,1.4293,0.7577,1.1949,0.5202,-0.1311,1.2967,0.4916,0.4511,0.6641,-0.185,-0.0148,3.7569,0.4073,0.1817,-0.0474,Control
G02,0.2204,0.1016,0.1169,1.699,-0.0189,1.3378,-0.0279,0.2279,0.0041,0.1445,1.5563,-0.1383,0.1606,1.3287,0.2284,0.0351,-0.0882,0.1649,0.5762,-0.015,0.043,0.5951,0.2021,0.0467,0.123,-0.05,0.8087,1.3202,0.2126,0.6057,1.4222,-0.079,-0.0812,-0.0911,0.5519,0.4577,0.3428,-0.0521,-0.0302,-0.1233,-0.3318,0.0117,0.3706,0.4209,0.5106,0.996,2.876,0.5243,0.214,0.0282,0.1839,1.6167,0.6081,-0.0556,0.9566,0.9149,-0.1593,0.1606,0.6571,-0.0769,-0.0501,-0.0424,1.5815,0.9558,0.4175,0.137,0.4389,0.3968,0.2824,0.6951,-0.1685,-0.1646,1.3864,0.7526,1.1441,0.5369,-0.0815,1.5498,0.398,0.5094,0.5897,-0.135,-0.023,4.9991,0.125,0.2532,0.0675,Control
G03,0.0481,0.1765,0.0507,1.496,-0.0265,1.8997,0,0.294,-0.0538,0.0303,1.8232,-0.1498,0.3119,1.4431,0.2305,-0.0196,-0.0923,0.2648,0.5727,-0.0205,0.1274,0.6388,0.3141,-0.0118,0.0519,0.1227,0.9958,1.619,0.3261,0.6462,1.6403,-0.1033,-0.1322,-0.1404,0.4369,0.3872,0.416,-0.0483,-0.0411,-0.1673,-0.5936,0.0405,0.5881,0.6054,0.7822,1.2472,3.2139,0.531,0.1845,0.08,0.1772,1.8168,0.7486,-0.0762,1.0185,1.0389,-0.2211,0.3478,0.7784,-0.1321,-0.0853,0.0382,1.757,1.1056,0.5003,0.3081,0.6067,0.4818,0.4478,0.9273,-0.1014,0.1135,1.7813,1.1155,1.3218,0.5514,-0.1251,1.6268,0.6093,0.5486,0.848,-0.0938,0.0865,3.6444,0.379,0.2571,-0.0615,Control
G04,0.3402,0.1981,0.1463,1.877,0.0152,1.7254,-0.0398,0.3862,-0.0333,0.1225,1.8661,-0.1286,0.2083,1.2893,0.338,-0.0447,0.069,0.1964,0.568,-0.0294,0.0915,0.8499,0.1431,0.0736,0.1663,0.023,1.0509,1.7589,0.235,0.6183,1.4798,-0.0843,-0.0563,-0.0806,0.5044,0.4636,0.5087,-0.0249,-0.0232,-0.0979,-0.3348,0.0966,0.4877,0.523,0.7914,1.0749,3.7934,0.6091,0.2528,0.0521,0.2596,1.6611,0.746,-0.0553,0.9654,1.1869,0.0441,0.2835,0.6454,0.0236,-0.0668,-0.0208,1.5369,1.1757,0.5622,0.2626,0.4615,0.4263,0.272,0.9138,-0.0231,0.0344,1.699,0.9417,1.0469,0.6485,-0.0612,1.6822,0.4806,0.4225,0.8646,-0.0066,-0.0107,4.3296,0.2742,0.3411,0.0756,BRCACancer
G05,0.3057,0.1751,-0.0053,0.9235,-0.0053,0.955,0.0144,0.0903,-0.0264,0.1177,1.2794,-0.1488,0.0795,1.1607,0.2119,-0.0085,-0.0264,0.2715,0.1414,0.0325,0.1779,0.1716,0.3075,-0.1986,0.0768,-0.0814,0.4979,0.7883,0.3362,0.5368,1.1658,-0.2439,-0.1386,-0.1285,0.1892,0.1103,0.246,0.0817,-0.095,-0.2234,-0.5478,0.0198,0.3741,0.5241,0.3995,0.6675,2.2612,0.2248,0.0696,-0.0204,0.1649,1.4963,0.3745,-0.0678,0.8179,0.5712,-0.0837,0.2955,0.7641,-0.2236,-0.093,-0.2141,1.2311,0.7052,0.2123,0.0636,0.3904,0.2348,0.3102,0.6063,0.0372,-0.2251,1.0968,0.5383,0.8148,0.2726,-0.1204,1.0262,0.2402,0.2601,0.4968,-0.2263,-0.1184,3.4674,0.2191,0.1432,-0.1263,BRCACancer
G06,0.2785,0.1471,0.1378,1.4826,0.0511,1.8315,-0.014,0.2579,0.0348,0.0706,1.7014,-0.2005,0.2729,1.2366,0.3546,-0.129,-0.0735,0.1559,0.4171,-0.0092,0.0811,0.6489,0.2907,-0.0574,0.0285,-0.0168,0.9609,1.6588,0.3088,0.5194,1.4026,-0.1133,-0.1115,-0.15,0.517,0.3245,0.2548,-0.0687,0.0016,-0.1298,-0.5424,0.0311,0.5311,0.5602,0.6738,1.0694,3.1918,0.3996,0.1737,0.0531,0.3018,1.6028,0.6359,-0.0704,0.9717,0.9449,-0.0173,0.1939,0.7,-0.0851,-0.0892,-0.0592,1.6839,1.0116,0.2737,0.2357,0.4727,0.369,0.3795,0.7535,-0.0996,-0.0794,1.6359,1.0108,1.0558,0.446,-0.1043,1.28,0.5406,0.6169,0.7348,-0.1896,-0.0826,3.4581,0.2488,0.2775,0.0683,BRCACancer
G07,0.1814,0.2073,0.118,1.5238,0.0371,1.3388,-0.023,0.2295,0.0277,0.064,1.5712,-0.1896,0.1159,1.1331,0.1695,0.1194,-0.0764,0.1301,0.2673,-0.0023,0.0663,0.4037,0.1523,-0.1215,0.0618,0.0565,0.696,1.2903,0.2211,0.5409,1.3968,-0.1363,-0.1452,-0.1813,0.2429,0.2554,0.3281,-0.0211,-0.0793,-0.2046,-0.7285,0.1174,0.4183,0.5072,0.609,1.0776,2.8593,0.246,0.0953,-0.0178,0.1564,1.2981,0.3804,-0.0645,0.7567,1.0149,-0.1161,0.2585,0.6061,-0.1122,-0.094,-0.0759,1.5574,0.9459,0.264,0.1351,0.4056,0.3183,0.2908,0.8309,0.1535,-0.2435,1.3305,0.6015,1.0591,0.3477,-0.0966,1.2551,0.5142,0.5633,0.5405,-0.2156,-0.0055,3.9369,0.1671,0.1421,-0.0614,Control
G08,0.2058,0.0488,0.0758,1.5204,0.0282,1.7448,-0.0165,0.2884,-0.0078,0.0799,1.8221,-0.1428,0.2867,1.3972,0.1917,-0.0573,-0.0926,0.2783,0.3933,-0.0325,0.1092,0.6249,0.371,-0.1561,0.0591,0.0069,0.915,1.5393,0.3133,0.6477,1.5768,-0.1417,-0.161,-0.1648,0.476,0.3689,0.3193,-0.0602,8e-04,-0.2618,-0.6714,0.1404,0.4995,0.6834,0.6689,1.335,2.9937,0.4184,0.1691,0.0133,0.1871,1.8641,0.7309,-0.0914,1.0239,0.8586,-0.0399,0.2626,0.8483,-0.1584,-0.0868,-0.1281,1.7574,1.1241,0.6076,0.268,0.5442,0.3273,0.4162,0.9229,-0.1918,-0.2167,1.6323,0.874,1.3944,0.5183,-0.1158,1.33,0.6396,0.3678,0.8511,-0.1491,0.0256,3.3978,0.3427,0.2609,-0.0223,Control
G09,0.1161,0.2088,0.1714,1.4243,-0.0248,1.3617,-0.0596,0.1475,-0.0495,0.1335,1.3725,-0.1107,0.181,1.2734,0.3591,-0.1749,-0.0337,0.0552,0.4755,-0.0437,0.1543,0.4835,0.1889,-0.0213,0.1206,-0.0211,0.6907,1.2488,0.2117,0.6371,1.3119,-0.124,-0.0795,-0.101,0.3417,0.303,0.3509,0.0113,-0.0207,-0.0848,-0.2569,0.0913,0.3,0.4873,0.4421,1.0413,2.7602,0.4657,0.1741,0.0397,0.0299,1.6882,0.4797,-0.0589,1.0228,0.8365,-0.0256,0.2053,0.71,0.0065,-0.0795,-0.0542,1.6193,0.8667,0.4405,0.2322,0.5143,0.3923,0.2944,0.7077,-0.1233,-0.0441,1.1376,0.6725,1.1075,0.4609,-0.0536,1.4204,0.5789,0.5266,0.6587,-0.0822,-0.0589,5.1808,0.4064,0.3598,0.0392,Control
G10,0.2678,0.2168,0.0499,1.114,0.0546,1.3235,-0.001,0.1523,0.0469,0.0823,1.4163,-0.1509,0.1303,1.0862,0.2286,0.1402,-0.056,-0.0141,0.0141,0.0517,0.1186,0.379,0.11,0.0149,-0.0867,-0.0576,0.7257,1.4978,0.2054,0.5702,1.1694,-0.1205,-0.1323,-0.1469,0.1841,0.1889,0.1563,-0.0211,0.038,-0.2266,-0.3909,0.15,0.4189,0.4225,0.7133,1.1495,2.7854,0.0371,0.092,0.0439,0.2945,1.3326,0.3257,-0.0768,0.7627,1.0222,-0.1381,0.0992,0.6399,-0.1404,-0.1302,-0.0639,1.6163,0.5397,0.2789,0.0994,0.3681,0.183,0.2345,0.6445,0.0604,-0.0619,1.3415,0.7451,0.9526,0.2374,-0.0946,0.892,0.5702,0.5811,0.6759,-0.0789,0.035,2.0292,0.2468,0.1074,-0.1402,BRCACancer
