@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10059 numeric
@attribute 10092 numeric
@attribute 10093 numeric
@attribute 10094 numeric
@attribute 10095 numeric
@attribute 10109 numeric
@attribute 10163 numeric
@attribute 10451 numeric
@attribute 10552 numeric
@attribute 1072 numeric
@attribute 1073 numeric
@attribute 10810 numeric
@attribute 123745 numeric
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 1759 numeric
@attribute 1785 numeric
@attribute 1794 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2212 numeric
@attribute 2213 numeric
@attribute 2214 numeric
@attribute 23396 numeric
@attribute 23533 numeric
@attribute 255189 numeric
@attribute 26052 numeric
@attribute 27040 numeric
@attribute 273 numeric
@attribute 2934 numeric
@attribute 3055 numeric
@attribute 3635 numeric
@attribute 382 numeric
@attribute 3984 numeric
@attribute 3985 numeric
@attribute 4067 numeric
@attribute 4082 numeric
@attribute 4651 numeric
@attribute 5058 numeric
@attribute 50807 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5321 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 55616 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 56848 numeric
@attribute 5788 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5894 numeric
@attribute 6198 numeric
@attribute 6199 numeric
@attribute 65108 numeric
@attribute 6850 numeric
@attribute 7408 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 7454 numeric
@attribute 81873 numeric
@attribute 8394 numeric
@attribute 8395 numeric
@attribute 8398 numeric
@attribute 8503 numeric
@attribute 85477 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8853 numeric
@attribute 8877 numeric
@attribute 8936 numeric
@attribute 8976 numeric
@attribute 9846 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
E07,0.3544,1.0817,1.3243,1.618,0.3522,2.4978,2.0419,0.5911,0.5567,0.5856,0.7814,0.6899,0.3069,0.0238,0.7238,2.0719,0.2298,0.9607,1.3699,0.6581,0.776,0.3417,0.7368,1.0401,0.4874,1.5407,-0.0499,0.1241,1.6549,-0.0425,0.4513,1.5637,1.3348,1.2542,0.6941,0.4747,1.3076,1.3674,0.0072,0.9734,0.5161,1.1695,1.5163,1.2214,1.9322,1.0454,0.3287,0.3979,1.2198,0.5276,0.2085,0.6027,0.0146,0.1712,0.7068,1.5783,0.1626,-0.0186,1.6611,0.9315,0.5015,0.2045,2.8099,0.6306,1.591,1.6164,0.8383,0.7466,1.2321,0.9257,0.7592,1.3378,0.157,1.4478,0.4033,0.2383,0.0555,0.3388,0.0893,0.0082,0.1093,0.1694,0.0573,0.5668,0.3775,0.1016,0.4335,0.5145,1.1467,BRCACancer
E08,0.3112,1.1761,1.5262,1.6289,0.4299,2.4478,2.2606,0.5224,0.5085,0.6111,0.4834,0.7093,0.186,-0.0539,0.749,2.1499,0.0802,0.9246,1.4087,0.6592,0.808,0.4106,0.3669,1.1472,0.4645,1.6281,-0.061,0.1068,1.7049,-0.0536,0.3511,1.773,1.2789,1.4366,0.657,0.4825,1.238,1.4777,-0.032,1.1724,0.4977,1.359,1.4378,1.3663,1.9206,1.2004,0.3098,0.3685,1.5205,0.5058,0.1189,0.5714,-0.0241,0.2195,0.6943,1.4713,0.1708,0.003,1.6571,1.0385,0.5719,0.2354,3.0749,0.4547,1.8059,1.5775,0.8022,0.8409,1.5243,0.9444,0.7438,1.4677,0.1529,1.4151,0.3595,0.2561,0.0633,0.4048,0.0268,-0.0211,0.0632,0.1879,0.0726,0.3619,0.2894,0.0357,0.4096,0.3835,1.0323,Control
E09,0.2795,1.0055,1.2709,1.3333,0.2967,2.211,1.9132,0.4822,0.3944,0.5298,0.6102,0.7681,0.2231,-0.032,0.7472,2.2374,0.1403,0.8473,1.2568,0.5132,0.7524,0.1824,0.2691,1.4151,0.4782,1.4504,-0.0737,0.1151,1.8487,-0.0193,0.3684,1.6059,1.2981,1.3633,0.6432,0.4302,1.0209,0.9813,-0.0227,0.8369,0.4731,1.2519,1.3256,1.2396,1.8984,1.0655,0.3067,0.3042,1.4408,0.4431,0.2101,0.6028,0.015,0.2178,0.6623,1.4234,0.16,-0.0126,1.6549,1.0574,0.4291,0.2251,2.6849,0.3902,1.7483,1.3763,0.8592,0.6009,1.294,0.7496,0.6061,1.3029,0.1071,1.3181,0.3923,0.1905,0.0825,0.3367,0.0674,-0.0101,0.0674,0.1575,0.0663,0.4455,0.2042,0.0736,0.4183,0.3483,0.8823,BRCACancer
E10,0.4197,1.2186,1.4205,1.5398,0.4883,2.1145,2.2621,0.6502,0.848,0.6758,0.524,0.9083,0.0866,-0.0267,0.7835,1.9209,0.0147,0.9923,1.671,0.5538,0.7421,0.3725,0.4734,1.3021,0.4102,1.562,-0.1051,0.1441,1.2819,-0.0241,0.42,1.7214,1.4821,1.1556,0.6886,0.7177,1.4138,1.3231,-9e-04,1.1513,0.6305,1.4629,1.5647,1.357,1.8925,1.2944,0.2648,0.5177,1.2304,0.6321,0.4246,0.5395,-0.0154,0.2617,0.8469,1.4666,0.3573,-0.045,1.7701,0.9538,0.716,0.235,2.953,0.5307,1.5971,1.7278,0.9249,0.6518,1.3544,1.1034,0.5486,1.4184,0.1552,1.3206,0.3769,0.3385,0.1373,0.3344,0.1893,0.0841,0.1503,0.21,0.1342,0.4201,0.1934,0.2153,0.5382,0.6129,1.2217,BRCACancer
E11,0.2767,0.8208,1.209,1.2446,0.1816,2.1873,1.8905,0.3362,0.3907,0.3817,0.4375,0.7134,0.2108,0.0953,0.6654,2.0815,0.1176,0.7345,1.1384,0.5311,0.58,0.1901,0.0878,0.7706,0.3469,1.2742,-0.0113,0.0977,1.6256,-0.0435,0.3373,1.2837,1.1378,1.3232,0.4284,0.38,1.0236,0.7745,-0.0451,0.7406,0.41,1.0499,1.3704,1.01,1.7424,0.9745,0.2245,0.2765,1.21,0.3508,0.1025,0.3397,-0.0435,0.176,0.5665,1.2386,0.1201,-0.0715,1.55,0.8246,0.396,0.0689,2.7639,0.3566,1.6009,1.3781,0.7321,0.5042,1.197,0.5797,0.5455,1.1034,0.0753,1.0264,0.2692,0.1112,0.001,0.2272,0.0893,-0.0578,-0.0386,0.1458,0.0422,0.4808,0.1838,0.0501,0.3125,0.2947,0.7292,Control
E12,0.2089,0.6763,1.0803,1.0689,0.0953,1.9413,1.9901,0.3755,0.4191,0.3217,0.2863,0.4486,0.0865,-0.0318,0.4447,1.5528,-0.0308,0.652,1.1339,0.4564,0.4997,0.1489,0.2686,1.197,0.1997,1.2777,-0.0635,0.0488,1.0379,-0.0598,0.2584,1.3166,1.1069,1.0934,0.4761,0.3264,1.1079,0.8039,-0.056,0.8207,0.3189,0.8682,1.0354,0.9263,1.6952,0.8101,0.1466,0.1752,0.8398,0.4117,0.0429,0.2059,-0.0638,0.1275,0.558,1.1265,0.1188,-0.1776,1.556,0.6269,0.3852,0.0413,2.5336,0.2197,1.6719,1.1409,0.5993,0.3808,1.321,0.6396,0.3516,0.985,-0.0194,1.086,0.2148,0.0326,0.005,0.1618,-0.074,-0.0394,-0.0098,0.1581,0.1784,0.1983,-0.0339,-0.076,0.2399,0.4342,0.5642,BRCACancer
F01,0.4807,1.2099,1.3537,1.4537,0.5408,1.9207,1.9846,0.5764,0.6246,0.5922,0.7053,0.965,0.102,-0.0433,0.8231,1.9687,0.0549,1.091,1.427,0.706,0.8556,0.4994,0.5146,0.5046,0.5136,1.6457,-0.1015,0.0857,1.7957,-0.0347,0.3139,1.6054,1.3074,1.2111,0.5749,0.725,1.2912,1.358,-0.0436,1.0813,0.6743,1.4425,1.3426,1.395,1.6659,1.2872,0.3087,0.3291,1.7921,0.5132,0.1948,0.7264,0.0031,0.4388,0.8987,1.286,0.2648,-0.1015,1.6642,1.1495,0.6658,0.2275,2.8977,0.5271,1.6935,1.6954,0.9381,0.8728,1.278,0.9986,0.6862,1.4527,0.1703,1.491,0.3301,0.336,0.0999,0.5839,-0.1033,-0.041,0.1466,0.0838,0.0499,0.3383,0.1888,0.0676,0.5614,0.5837,1.1198,Control
F02,0.4018,1.1695,1.5549,1.734,0.6022,2.2477,2.2175,0.6016,0.6721,0.6701,0.5858,1.092,0.1139,-0.0213,0.8876,2.054,0.0318,0.9848,1.4232,0.7552,0.8375,0.4215,0.6191,1.2782,0.4813,1.6402,-0.0758,0.0847,1.6701,-0.0446,0.3977,1.6072,1.4028,1.2954,0.7186,0.6384,1.2836,1.3006,-0.0322,1.1494,0.5391,1.4272,1.41,1.4475,1.8849,1.3267,0.3513,0.3214,1.5924,0.5332,0.3364,0.7572,0.0162,0.2316,0.7786,1.5352,0.2183,-0.0731,1.6709,1.1244,0.5733,0.2993,3.0863,0.6714,1.72,1.76,0.9487,0.8642,1.4562,0.9839,0.811,1.524,0.1833,1.4522,0.3923,0.3032,0.0935,0.5099,0.065,-0.0566,0.1267,0.0931,0.0903,0.3633,0.2471,0.0941,0.555,0.4155,1.1789,Control
F03,0.2984,1.0627,1.4877,1.3745,0.3333,2.0607,1.9128,0.5226,0.5339,0.5397,0.6531,0.7731,0.2388,-0.0325,0.8912,2.0023,0.1215,0.8198,1.2253,0.6548,0.689,0.353,0.4371,1.4506,0.4475,1.5619,-0.1022,0.1047,1.5308,0.0054,0.2943,1.5895,1.2335,1.4326,0.7275,0.4694,1.1033,1.2325,0.0127,1.0937,0.3744,1.2749,1.4111,1.1749,1.9082,1.0025,0.2688,0.3461,1.2899,0.4222,0.3425,0.5602,7e-04,0.0855,0.5471,1.411,0.1481,-0.0146,1.6849,0.9896,0.4068,0.1905,2.5807,0.5004,1.657,1.4986,0.7082,0.6867,1.1741,0.8069,0.7704,1.3229,0.1712,1.276,0.2423,0.1929,0.0041,0.3067,0.1719,-0.0419,0.1022,0.0475,0.1799,0.3993,0.2739,0.0529,0.4308,0.3958,0.7155,Control
F04,0.5139,1.2019,1.331,1.3505,0.5936,1.9476,2.0311,0.6077,0.7379,0.4759,0.5721,0.7722,0.0853,1e-04,0.8461,1.8614,0.028,0.9945,1.5767,0.6598,0.6776,0.5019,0.3694,0.8904,0.3483,1.6197,-0.0949,0.059,1.3665,-0.0528,0.3441,1.8171,1.3265,1.1482,0.4577,0.7237,1.3876,0.8857,-0.0332,1.2725,0.8777,1.2248,1.1763,1.109,1.6057,1.2618,0.1536,0.2745,1.3807,0.6986,0.1648,0.6537,-0.0446,0.3367,1.1845,1.2727,0.3167,-0.1838,1.7386,0.8957,0.6629,0.1796,3.1676,0.5959,1.6312,1.6153,0.915,0.6646,0.9464,1.2985,0.7216,1.4425,0.1871,1.3108,0.3254,0.2933,0.1297,0.3813,0.0773,-0.0514,0.0734,0.0571,-0.0565,0.2798,-0.0475,0.066,0.5007,0.6578,1.1508,Control
F05,0.3316,1.2679,1.5348,1.581,0.3928,2.2317,2.1681,0.5059,0.5418,0.5273,0.5602,1.0337,0.3175,0.0077,0.7189,1.9838,0.2307,0.9292,1.3118,0.672,0.7376,0.3455,0.319,1.2706,0.4643,1.4004,-0.0537,0.1418,1.7009,-0.0138,0.403,1.7282,1.3193,1.2289,0.6408,0.6127,1.2187,1.4678,-0.0038,1.1123,0.4774,1.3361,1.5087,1.2992,1.867,1.1734,0.2289,0.3479,1.4944,0.3872,0.1967,0.5381,0.0597,0.2137,0.6596,1.509,0.1872,-0.0736,1.6335,1.0389,0.5032,0.1865,2.9285,0.4498,1.5769,1.7225,0.8505,0.7962,1.4226,0.9088,0.659,1.4053,0.1042,1.2766,0.3331,0.2026,0.0239,0.3393,0.1084,-0.0705,0.0853,0.125,0.0705,0.5498,0.1863,0.0872,0.4567,0.3659,0.9687,Control
F06,0.2492,0.9729,1.3691,1.2408,0.1554,2.2896,1.77,0.4278,0.5464,0.3688,0.4486,0.5428,0.1667,-0.0299,0.6079,1.7968,0.1455,0.6657,1.2044,0.5871,0.5266,0.5509,0.2037,0.7733,0.3153,1.2284,-0.0797,0.0862,1.3865,0.0462,0.3942,1.589,1.0992,1.1283,0.523,0.4557,1.1628,0.9893,0.0101,0.9759,0.4914,1.0259,1.4763,0.984,1.63,0.8545,0.1754,0.447,0.9202,0.3113,0.3313,0.5112,-0.0533,0.0833,0.5883,1.3985,0.1398,-0.1131,1.5332,0.9283,0.4567,0.085,2.5288,0.402,1.4148,1.3846,0.5665,0.5437,1.04,0.8467,0.5631,1.096,0.1174,1.2249,0.0433,0.199,0.0287,0.2173,1e-04,0.0242,0.0664,-0.1126,0.1522,0.4556,0.225,0.0012,0.3758,0.3917,0.546,Control
F07,0.6914,0.9844,1.3406,1.4685,0.4449,2.0084,2.0454,0.7286,0.7386,0.5245,0.5869,0.8662,0.0849,0.0193,0.7099,1.8432,0.0412,0.9745,1.7541,0.626,0.7514,0.1479,0.3349,1.1752,0.4455,1.4444,-0.0945,0.0657,1.568,-0.0584,0.3314,1.1928,1.4415,1.2045,0.5622,0.5915,1.3104,0.9642,-0.0476,0.792,0.7164,1.4829,1.3005,1.3943,1.9051,1.4154,0.2764,0.1791,1.6642,0.599,0.2013,0.5759,-0.0467,0.5998,1.0844,1.4157,0.3582,-0.0258,1.6839,0.9602,0.6142,0.1674,3.4188,0.5176,1.5658,1.5742,0.9492,0.6831,1.4326,1.0614,0.6135,1.2782,0.1805,1.2254,0.3448,0.3369,0.1088,0.4397,-0.067,0.0139,0.1641,0.1244,-0.0156,0.2624,0.1448,0.0826,0.61,0.5434,1.2683,Control
F09,0.3471,1.2629,1.6983,1.7501,0.4855,2.3163,2.0815,0.508,0.7097,0.6827,0.8713,1.0905,0.1451,-0.0151,0.8803,2.0561,0.0978,1.0289,1.5178,0.8222,0.8163,0.6919,0.572,0.8285,0.5711,1.7177,-0.0404,0.0891,1.6097,-0.0669,0.425,1.9051,1.3367,1.3617,0.8727,0.6922,1.3331,1.5963,-0.0249,1.2788,0.58,1.4768,1.4904,1.4562,1.8489,1.2371,0.3999,0.5234,1.4962,0.5764,0.5845,0.8069,0.0013,0.2244,0.6975,1.6411,0.234,-0.0413,1.6678,1.2834,0.5687,0.3314,2.9832,0.4879,1.6492,1.8764,0.9176,0.9569,1.6048,1.0794,0.8771,1.6419,0.2152,1.6203,0.4837,0.2809,0.1145,0.4355,0.1192,-0.0695,0.0839,0.1792,-0.0016,0.3999,0.38,0.2189,0.5688,0.6029,1.1257,Control
F10,0.4868,1.1783,1.6891,1.7539,0.5183,2.4398,2.3109,0.7037,0.7939,0.6668,0.6779,0.92,0.2302,0.0088,0.8617,2.0466,0.1249,1.0001,1.689,0.7935,0.8303,0.4637,0.2383,1.6486,0.6151,1.7149,-0.0275,0.1007,1.5752,-0.0647,0.496,1.9504,1.5236,1.4139,0.8189,0.6298,1.5009,1.6923,-0.0282,1.3382,0.6714,1.5774,1.5884,1.4845,2.1644,1.393,0.4059,0.6016,1.4665,0.5712,0.3894,0.7054,-0.0182,0.382,0.9052,1.6798,0.3034,-0.0376,1.7383,1.1925,0.6452,0.2859,3.3125,0.5483,1.7503,1.8181,0.97,0.8923,1.591,1.0972,0.8653,1.551,0.2036,1.6044,0.4124,0.3152,0.0707,0.4292,0.1414,-0.0166,0.1223,0.1562,-0.0394,0.4109,0.2959,0.1766,0.6488,0.5718,1.2801,Control
F11,0.2772,1.1937,1.5367,1.5456,0.3541,2.2849,1.9047,0.4597,0.4252,0.5205,0.5542,0.8981,0.1282,-0.041,0.8748,2.0877,0.0981,0.8942,1.2839,0.7265,0.7385,0.4447,-0.0062,1.4822,0.5344,1.5865,-0.0476,0.0833,1.6307,-0.0208,0.3254,2.053,1.2694,1.5379,0.7224,0.517,1.1931,1.311,-0.0161,1.2706,0.4699,1.1591,1.4411,1.2459,1.9406,0.9912,0.3171,0.4405,1.2688,0.4028,0.2744,0.6312,0.0379,0.1178,0.5728,1.5469,0.1416,-0.0075,1.6828,1.149,0.477,0.1971,2.7725,0.2842,1.8414,1.5663,0.729,0.8102,1.4315,0.8994,0.883,1.516,0.1092,1.5448,0.3299,0.1829,0.0294,0.2531,0.0488,-0.0471,0.0865,0.1719,0.073,0.3652,0.3337,0.0999,0.4245,0.4344,0.7575,Control
F12,0.6585,1.1687,1.4514,1.505,0.3775,2.0414,2.1421,0.7422,0.9256,0.4739,0.5154,0.8281,-0.0046,0.0143,0.7516,1.8128,0.037,0.9161,1.9043,0.6068,0.5981,0.529,0.6655,0.959,0.2253,1.5046,-0.1223,0.0692,1.1363,-0.0392,0.3059,1.6402,1.3916,1.2737,0.4748,0.6117,1.6459,1.2374,-0.0142,1.3163,1.0163,1.4495,1.4895,1.1821,1.8483,1.3922,0.1612,0.4464,1.2714,0.6865,0.4638,0.5035,-0.0577,0.3268,1.3161,1.3191,0.3617,-0.1682,1.8407,0.9435,0.8108,0.0224,3.5011,0.594,1.4262,1.7097,0.9968,0.5959,1.1936,1.3534,0.552,1.3337,0.1332,1.1488,0.2666,0.306,0.0698,0.301,0.2611,0.0133,0.1144,0.0349,-0.1047,0.3087,-0.0119,0.0523,0.6766,0.9168,1.2803,Control
G01,0.2863,1.0665,1.3845,1.4649,0.2847,2.0851,2.0131,0.6408,0.5254,0.6231,0.6808,0.6477,0.0685,0.0517,0.7369,1.7761,0.081,0.9346,1.6489,0.6165,0.6462,0.4552,0.2587,1.6868,0.4272,1.4497,-0.0566,0.0723,0.9783,-0.0308,0.3402,1.9464,1.4337,0.9761,0.5663,0.4951,1.5716,1.5088,-0.0089,1.365,0.6957,1.234,1.3797,1.0963,2.224,1.1124,0.3133,0.4494,0.9157,0.5571,0.3286,0.5526,-0.0421,0.2206,0.7832,1.5259,0.2222,-0.071,1.6518,0.9751,0.5973,0.1937,2.7781,0.5233,1.609,1.4342,0.7233,0.657,1.2745,1.1107,0.836,1.334,0.1928,1.5323,0.2331,0.1782,0.0604,0.2369,0.2145,-0.0679,0.0267,0.0668,1e-04,0.3736,0.1871,0.0913,0.5275,0.5916,1.0078,Control
G02,0.2472,0.9502,1.405,1.2506,0.2443,2.0567,1.9359,0.4841,0.3933,0.3943,0.4234,0.6394,0.3063,0.0383,0.6613,1.8938,0.1036,0.812,1.2714,0.6172,0.6247,0.3264,0.1919,0.6111,0.4338,1.3755,-0.0775,0.0989,1.3058,-0.0359,0.3551,1.5993,1.2144,1.2084,0.478,0.4171,1.1385,1.2453,-0.0392,1.0126,0.4538,1.0283,1.2133,0.9725,1.7334,0.9521,0.2693,0.2634,1.0872,0.4157,0.1794,0.5164,-0.0597,0.129,0.6225,1.4236,0.1343,-0.0736,1.5544,0.9399,0.429,0.1907,3.0057,0.4255,1.5476,1.3918,0.7634,0.6126,1.2162,0.8893,0.628,1.1813,0.129,1.3765,0.2919,0.2122,0.0713,0.2836,-0.0614,0.0011,0.0452,0.1556,0.1023,0.439,0.2456,0.0281,0.3464,0.5071,0.8037,Control
G03,0.467,1.1955,1.6156,1.6383,0.5692,2.0534,2.2431,0.6699,0.771,0.6755,0.7833,0.9462,0.1769,-0.0461,0.79,1.9874,0.0615,1.039,1.5412,0.6751,0.7524,0.622,0.4545,0.9187,0.4373,1.6007,-0.0677,0.1112,1.5633,0.0165,0.3844,1.7033,1.4093,1.2487,0.6885,0.6698,1.2884,1.3369,-0.0019,1.2275,0.5642,1.517,1.5186,1.3745,1.9272,1.4183,0.2842,0.5782,1.544,0.4929,0.4255,0.704,0.0221,0.3308,0.7465,1.5476,0.2311,-0.1287,1.7279,1.0885,0.5932,0.2441,3.0829,0.4945,1.7505,1.7819,0.8858,0.8218,1.4078,1.0425,0.7497,1.4371,0.127,1.4484,0.3067,0.3628,0.0746,0.4589,0.0324,-0.0089,0.1316,0.0656,0.1498,0.4515,0.2301,0.1184,0.6453,0.5786,1.2815,Control
G04,0.3152,0.9475,1.6045,1.6243,0.2566,2.4656,2.1128,0.4628,0.5498,0.6675,0.8213,0.8173,0.1045,0.0275,0.6882,1.9216,0.1131,0.9377,1.5099,0.7609,0.7863,0.2674,0.4105,1.2415,0.5384,1.5861,0.0095,0.0938,1.7262,-0.0453,0.4079,1.7712,1.4056,1.5806,0.7238,0.434,1.2736,1.466,-0.0306,1.0692,0.4204,1.3904,1.4013,1.4939,2.1423,1.2325,0.3201,0.39,1.556,0.4232,0.2489,0.5931,0.0234,0.2615,0.6105,1.6402,0.1783,0.0264,1.5103,1.1581,0.4511,0.2536,3.126,0.5095,1.7857,1.7006,0.7479,0.8287,1.64,0.9498,0.7017,1.332,0.2182,1.2468,0.3352,0.2106,0.0601,0.4005,0.0466,0.0288,0.103,0.1626,0.0631,0.3824,0.2941,0.1888,0.4868,0.4461,1.0064,BRCACancer
G05,0.2942,0.6991,0.8879,0.9929,0.0491,1.4727,1.7266,0.4382,0.3342,0.3554,0.5528,0.5098,0.0468,0.1174,0.252,1.2959,0.0218,0.7995,1.1438,0.451,0.5015,0.3041,0.1273,0.4251,0.1964,1.0962,-0.0343,-0.0342,0.7909,-0.0665,0.2629,1.1308,1.0476,0.4927,0.2486,0.4855,1.0669,0.7364,-0.0809,0.9368,0.5767,0.728,0.8018,0.7375,1.2031,0.8718,0.0518,0.1214,1.008,0.4403,-0.0286,0.3178,-0.0846,0.2744,0.732,1.0067,0.1508,-0.2197,1.2078,0.6913,0.3815,0.0402,2.4237,0.1742,1.1376,1.1057,0.7177,0.4507,0.9059,0.7849,0.3283,0.8321,0.1896,1.0308,0.1316,0.0438,0.0577,0.2586,-0.1037,-0.0858,-0.0199,-0.0757,0.0156,0.259,-0.0813,-0.1159,0.1668,0.5124,0.8757,BRCACancer
G06,0.4471,0.9543,1.4623,1.4632,0.3465,2.0601,2.2524,0.6693,0.6046,0.6208,0.4752,0.881,0.0591,0.0175,0.6005,1.6984,0.0659,0.8411,1.6021,0.5826,0.6388,0.5727,0.5078,1.4684,0.4293,1.3296,-0.126,0.0485,1.1664,-0.0337,0.3382,1.6483,1.4341,1.1336,0.6729,0.5062,1.4733,1.4657,-0.0344,1.0497,0.5081,1.2378,1.3844,1.2195,2.2662,1.1901,0.2058,0.3232,0.9613,0.4978,0.3376,0.4961,0.0329,0.1649,0.6664,1.4659,0.2213,-0.0818,1.6557,0.9954,0.4621,0.1898,3.1009,0.5178,1.4777,1.6383,0.7757,0.4681,1.1959,1.0085,0.548,1.165,0.0793,1.2827,0.1723,0.2707,-0.004,0.2363,0.1897,-0.0277,0.1238,0.1495,0.045,0.3834,0.0592,0.1251,0.4623,0.5012,1.2041,BRCACancer
G07,0.2969,0.8481,1.1945,1.1638,0.2605,1.6902,1.7748,0.443,0.3981,0.4477,0.39,0.7429,0.0665,0.0717,0.616,1.8512,0.0375,0.8014,1.1099,0.5504,0.6551,0.2407,0.1477,0.8118,0.3432,1.2167,-0.0366,-0.0018,1.473,-0.0259,0.3174,1.2463,1.1451,1.2393,0.3841,0.5217,0.9335,0.8757,-0.0708,0.782,0.3762,1.217,1.0171,1.0392,1.6833,1.0738,0.1128,0.1416,1.4985,0.4546,-0.01,0.3156,-0.0419,0.2346,0.5703,1.0093,0.1459,-0.1088,1.5305,0.9301,0.3964,0.1104,2.7434,0.2468,1.6102,1.3366,0.7913,0.5974,1.3656,0.7428,0.4409,1.1133,0.1232,1.0401,0.1906,0.1206,0.0457,0.2949,-0.065,-0.0336,0.102,0.0776,-0.0072,0.1874,0.0846,-0.0499,0.3886,0.2724,0.7607,Control
G08,0.4058,1.1385,1.5334,1.3935,0.5459,2.0319,2.1675,0.624,0.6847,0.4701,0.5514,0.8575,0.0675,0.0329,0.7585,1.9326,0.02,0.9192,1.4743,0.6784,0.7653,0.5329,0.6165,1.1868,0.4072,1.6182,-0.0421,0.0798,1.2837,-0.0569,0.4002,1.9312,1.344,1.2174,0.6218,0.6574,1.4148,1.4221,-0.0122,1.2808,0.6416,1.3518,1.4164,1.2268,2.0232,1.2121,0.2899,0.3297,1.2225,0.6403,0.4008,0.5672,-0.0115,0.239,0.818,1.4369,0.2255,-0.1548,1.7284,1.107,0.532,0.2155,2.873,0.5537,1.6276,1.6348,0.8856,0.6884,1.3704,1.153,0.7266,1.4101,0.2061,1.3975,0.3898,0.2857,0.0835,0.3623,0.0793,-0.0516,0.0513,0.0557,0.0308,0.3219,0.151,0.0347,0.5617,0.5807,1.0639,Control
G09,0.251,0.9129,1.4156,1.1733,0.478,1.7224,1.9292,0.4608,0.4562,0.4099,0.502,0.6559,0.1412,0.0029,0.5712,1.8594,0.1402,0.8022,1.2078,0.5521,0.5878,0.503,-0.0322,0.9961,0.4348,1.2759,-0.0887,0.0791,1.2135,-0.0449,0.2513,1.5497,1.1494,1.1712,0.3461,0.348,1.1627,1.3968,-0.0611,1.0435,0.5073,0.9493,1.2225,0.8571,1.7671,0.8932,0.2596,0.1732,1.0231,0.4244,0.1471,0.4764,-0.0819,0.1772,0.6766,1.2847,0.1129,0.0094,1.5917,0.8516,0.5028,0.1583,2.9381,0.3544,1.4005,1.146,0.7282,0.5156,1.2636,0.787,0.6083,1.0328,0.0923,1.4385,0.3278,0.1836,0.0625,0.2733,-0.0067,-0.0748,0.0036,0.1715,0.0474,0.3406,0.1753,-0.0535,0.3459,0.5317,0.9666,Control
G10,0.3815,0.8021,1.2214,1.1775,0.1973,1.4876,2.2167,0.4526,0.5092,0.4636,0.4592,0.713,-0.0887,0.0763,0.4418,1.57,-0.0462,0.7028,1.3155,0.463,0.5643,0.2507,0.2686,1.3438,0.2087,1.1185,-0.1026,-0.0345,1.1252,-0.0221,0.1132,1.1539,1.2466,1.1657,0.3624,0.3401,1.2274,1.0147,-0.0344,0.6493,0.321,1.1104,0.9387,0.7879,2.2981,1.2737,0.0857,0.1421,1.0045,0.3829,0.125,0.2855,0.0282,0.0629,0.6049,0.9682,0.1931,-0.1369,1.5889,0.5272,0.3597,0.0288,3.3061,0.3662,1.3983,1.3475,0.6739,0.3186,1.1811,0.5924,0.4165,0.9124,0.0343,0.9012,0.2289,0.1531,-0.0723,0.1993,0.1833,-0.0532,0.0468,0.0301,0.064,0.1206,0.0598,0.0121,0.3841,0.3471,0.9592,BRCACancer
G11,0.2335,0.6607,0.6791,0.5694,0.2102,1.0883,1.3539,0.1934,0.2009,0.2373,0.3949,0.4356,0.0298,0.2441,0.3087,1.1325,0.0442,0.5179,0.7434,0.3482,0.3873,0.1146,0.1282,0.6199,0.0508,0.6448,0.008,0.0646,0.5759,-0.0612,0.2619,0.9522,0.8128,0.6994,0.0455,0.3138,0.7362,0.2398,-0.0984,0.6439,0.384,0.7567,0.7446,0.4143,1.0183,0.632,0.0055,0.0952,0.6848,0.2282,-0.0168,0.2193,-0.0545,0.2182,0.5434,0.5832,0.0912,2e-04,1.0845,0.5111,0.3376,0.0782,2.102,0.0341,1.105,0.8026,0.613,0.2074,0.8364,0.4958,0.3038,0.5804,0.137,0.632,0.0792,0.1146,0.1061,0.198,-0.0542,0.034,0.1125,0.0681,0.1616,0.1924,-0.0424,-0.0387,0.2126,0.3444,0.4403,BRCACancer
