@relation data

@attribute id string
@attribute 107 numeric
@attribute 10746 numeric
@attribute 108 numeric
@attribute 1081 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 123745 numeric
@attribute 1432 numeric
@attribute 163688 numeric
@attribute 1839 numeric
@attribute 1956 numeric
@attribute 196883 numeric
@attribute 2002 numeric
@attribute 2185 numeric
@attribute 23236 numeric
@attribute 2488 numeric
@attribute 26279 numeric
@attribute 2767 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2796 numeric
@attribute 2797 numeric
@attribute 2798 numeric
@attribute 2885 numeric
@attribute 30814 numeric
@attribute 3265 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3725 numeric
@attribute 3845 numeric
@attribute 391013 numeric
@attribute 3972 numeric
@attribute 4214 numeric
@attribute 4215 numeric
@attribute 4216 numeric
@attribute 4313 numeric
@attribute 4323 numeric
@attribute 468 numeric
@attribute 4893 numeric
@attribute 50487 numeric
@attribute 51806 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5613 numeric
@attribute 5894 numeric
@attribute 6300 numeric
@attribute 6416 numeric
@attribute 64600 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6714 numeric
@attribute 775 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 815 numeric
@attribute 81579 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8681 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
D12,-0.0276,1.0633,-0.0441,-0.1517,0.1837,-0.0288,0.1012,1.2762,-0.0632,0.1203,0.1037,0.661,0.1744,0.3449,-0.0204,0.1242,0.2427,0.6961,0.1373,0.1924,0.2678,0.1871,0.1213,0.5419,0.0946,0.1118,-0.2827,1.4241,0.0468,0.3495,0.2758,0.413,0.4125,0.6805,1.0578,-0.1566,0.2254,1.3786,0.6569,0.4883,-0.0027,-0.0376,1.1211,2.7418,0.1162,-0.0218,-0.1248,-0.1237,0.1094,-0.0969,1.3072,0.5076,-0.0152,0.0047,0.3147,0.9616,0.8006,-0.1228,0.1842,0.5707,1.0822,1.4606,0.9396,0.3575,0.6215,-0.0434,0.6235,-0.0587,0.5903,0.4131,0.3542,0.7658,0.2427,0.4772,0.7353,1.0621,0.0476,0.2693,0.003,0.4705,0.9733,0.3561,0.0031,0.0197,-0.0578,2.1529,0.6075,2.3709,0.1981,0.2226,0.1525,0.1019,0.2499,0.3995,0.2197,0.0081,-0.0214,0.3567,0.5519,Control
E01,0.0249,1.2483,-0.0109,0.0563,0.177,0.0078,0.0257,1.6048,-0.1018,0.096,-0.0056,0.8535,0.1014,0.4228,-0.032,0.0294,0.2426,0.8215,0.1205,0.0031,0.1447,0.1414,0.1165,0.4796,-0.054,0.1495,-0.2311,1.4116,0.0109,0.2692,0.3224,0.3485,0.5828,0.9598,1.0897,0.0891,0.3777,1.6046,0.6685,0.6268,-0.0981,-0.1156,1.1665,3.0658,0.0733,-0.1789,0.0366,-0.0034,0.0982,-0.0202,1.558,0.4497,-0.0607,0.0698,0.3667,0.8248,0.8218,-0.0856,0.107,0.5621,1.3592,1.5443,0.7623,0.377,0.6584,-0.0535,0.7063,-0.0081,0.7371,0.3989,0.3507,0.5142,0.1711,0.4724,0.7802,1.3296,-0.053,0.3717,-0.0261,0.5932,0.8683,0.2768,-0.0665,-0.0033,-0.0102,2.4716,0.6528,2.2255,0.0244,0.1815,0.2388,0.0522,0.3055,0.3338,0.1679,-0.0359,-0.0488,0.3617,0.7054,BRCACancer
E02,0.0266,1.8205,-0.0144,0.0121,0.3407,-0.0709,0.1079,1.5143,-0.1405,0.2523,-0.0168,1.2616,0.1075,0.3673,-0.0163,0.0492,0.3685,1.0911,0.1187,0.0047,0.148,0.1545,0.1302,0.574,-0.0744,0.1851,-0.3031,1.4133,-0.0647,0.4344,0.6005,0.6184,0.8034,1.4262,1.1409,-0.0081,-0.2375,1.8643,0.807,0.9321,-0.1857,-0.111,1.267,3.2875,-0.0167,-0.0839,0.0635,-0.1141,0.3724,-0.1648,1.4336,0.4989,-0.0578,0.2285,0.4866,0.7424,1.1326,-0.2242,0.262,0.6854,1.3549,1.5675,0.9903,0.4442,0.9029,0.0741,1.0616,0.028,1.1194,0.5313,0.3929,0.6324,0.2665,0.5734,0.8568,1.5869,-0.0285,0.4878,-0.0717,0.8892,1.0086,0.5055,-0.0639,-0.0307,-0.0426,2.1456,0.7151,2.4694,0.0763,0.1487,0.5649,0.0236,0.6922,0.4764,0.3645,-0.1701,-0.1203,0.4285,0.9921,Control
E03,0.0212,1.47,-0.0254,-0.0735,0.2907,0.0073,0.0699,2.0265,-0.0648,0.2964,-0.0128,1.0077,0.1438,0.3147,-0.011,0.0586,0.3511,0.8897,0.1839,-0.0753,0.1916,0.2008,0.1443,0.5876,0.1134,0.0729,-0.1642,1.6152,-0.0938,0.4726,0.3986,0.5716,0.6287,1.0051,1.2792,-0.098,0.1538,1.6514,0.8382,0.7429,-0.0963,0,1.4986,2.9763,0.0163,0.034,-0.0171,0.0117,0.2825,-0.1003,1.67,0.6896,-0.042,0.218,0.5775,1.0147,0.9327,-0.1127,0.1971,0.6427,1.4518,1.789,1.1162,0.5137,0.9619,0.0702,0.8517,0.0285,0.8858,0.5378,0.3823,0.7409,0.331,0.6216,0.9318,1.3768,0.0341,0.4862,-0.023,0.5951,1.1943,0.5017,-0.066,-0.025,-0.0146,2.318,0.4929,2.7271,0.0657,0.0799,0.2314,0.0795,0.3719,0.4863,0.3396,-0.0405,-0.0484,0.4877,0.7108,Control
E04,0.0087,1.6555,-0.0383,-0.0252,0.4309,0.0075,0.1618,1.8083,-0.1032,0.3293,-0.0237,1.1795,0.1817,0.1788,-0.0248,0.1492,0.4874,1.1186,0.245,-0.0175,0.2357,0.1827,0.1933,0.7498,0.1524,0,-0.2819,1.5558,0.0242,0.5619,0.5433,0.5568,1.0233,1.1702,1.1419,-0.1211,0.0731,1.7757,0.9428,0.8774,-0.126,0.0578,1.6281,3.1683,-0.0339,-0.1556,0.0779,-0.0687,0.2741,-0.1485,1.7546,0.8072,-0.0173,0.2087,0.7056,1.0585,1.0048,-0.108,0.2354,0.6497,1.5289,1.6798,1.2547,0.6355,1.1244,0.1078,1.0185,0.0438,1.2007,0.5313,0.5785,0.878,0.3092,0.7132,0.9159,1.6969,-0.0377,0.4915,-0.0484,0.8603,1.2407,0.5874,-0.0836,0.0495,-0.0267,2.4368,0.9386,2.5613,0.1276,0.1288,0.4059,0.0826,0.579,0.5616,0.5575,0.0204,-0.1479,0.8249,1.0057,Control
E05,0.0915,1.4819,0.03,0.0945,0.4006,0.0659,0.0844,1.2496,-0.1742,0.0749,0.0141,1.0304,0.1794,0.3278,0.0633,0.0449,0.2006,0.9123,0.1165,0.0074,0.1896,0.0711,0.1468,0.4908,0.0584,0.0339,-0.3459,1.2276,0.0599,0.393,0.6508,0.4949,0.7882,0.8991,1.0906,0.0046,0.1918,1.7732,0.6169,0.9184,-0.103,-0.1104,1.0811,2.8588,0.1082,-0.2716,-0.0013,0.0191,0.2575,-0.0935,1.2203,0.3802,-0.0714,0.0889,0.2992,0.7313,1.1291,-0.1929,0.2324,0.5946,1.1328,1.4386,0.7859,0.2122,0.9068,-0.0188,1.0074,0.0161,1.0452,0.3818,0.288,0.922,0.2789,0.4403,0.6938,1.4168,-0.1542,0.4307,0.1179,0.9197,0.9644,0.2313,-0.0615,0.0173,0.0191,2.1203,0.7079,2.3112,0.0236,0.3861,0.4056,0.1151,0.602,0.3722,0.2353,0.0213,-0.1257,0.4391,0.8599,Control
E06,0.1075,1.3198,0.0615,0.113,0.2267,0.1513,0.1065,1.3248,-0.2067,0.0564,0.05,0.9605,0.089,0.7769,0.0836,0.0963,-0.0014,0.9506,0.1665,0.1465,0.1418,-0.0739,0.238,0.4339,0.0743,0.1136,-0.2187,1.2885,0.1177,0.0917,0.4901,0.4411,0.399,1.154,1.0394,0.0286,0.2329,1.7356,0.73,0.6235,-0.1219,-0.2158,1.0975,2.5388,0.0437,-0.437,-0.02,-0.0305,0.3309,0.0546,1.4369,0.3846,-0.0965,0.179,0.303,0.7384,0.7085,-0.273,0.0261,0.6728,1.26,1.4141,0.451,0.2372,0.5907,-0.268,0.6774,-0.0074,0.5543,0.4372,0.1279,0.6054,0.1197,0.1897,0.6004,1.3193,-0.2963,0.3044,0.1274,0.7621,0.8759,0.2365,-0.0762,0.0156,0.0056,1.7191,0.9391,1.7056,0.1263,0.4472,0.1068,0.1352,0.5483,0.3199,0.0717,0.0122,-0.0977,0.1875,0.9758,BRCACancer
E07,0.0145,1.4808,-0.031,0.0234,0.4209,-0.0217,0.165,1.7288,-0.1344,0.1944,0.0238,1.2055,0.1783,0.5167,-0.0162,0.1532,0.3181,1.0978,0.1761,-0.0786,0.181,0.0776,0.1919,0.7012,-0.0107,0.0152,-0.1662,1.5248,0.0171,0.4924,0.5085,0.5409,0.7724,1.2526,0.9497,-0.0664,0.0845,1.8601,0.9034,0.7697,-0.077,0.0121,1.6492,3.2242,0.0825,-0.0692,0.0574,-0.093,0.3979,-0.1107,1.8261,0.7054,-0.0395,0.2085,0.6027,0.9504,0.9827,-0.1065,0.1712,0.7068,1.5783,1.6611,0.9315,0.4896,0.7674,0.0423,0.8822,-0.0255,0.9244,0.5015,0.549,0.8405,0.2587,0.5893,0.8515,1.6164,-0.0111,0.3993,-0.0284,0.8202,1.1382,0.6616,-0.067,0.0322,-0.0616,2.5118,0.9668,2.7673,0.1857,0.204,0.3789,0.051,0.3944,0.4985,0.3388,0.0035,-0.0152,0.5687,1.1467,BRCACancer
E08,-0.0106,1.6408,-0.0371,-0.0914,0.2913,-0.052,0.1292,1.9546,-0.1223,0.1489,-0.0539,1.1538,0.1512,0.2573,-0.0508,0.0932,0.3468,1.0537,0.161,-0.1007,0.0761,0.1045,0.2207,0.7115,0.1772,0.1026,-0.1078,1.5424,-0.0737,0.44,0.4724,0.5858,0.7189,1.1067,1.2605,-0.1112,-0.0607,1.887,0.8368,0.7865,-0.0964,-0.1048,1.3899,3.3712,-0.0117,-0.006,-2e-04,-0.0708,0.3685,-0.0556,1.9067,0.6422,-0.0428,0.1189,0.5714,0.9442,1.0496,-0.1299,0.2195,0.6943,1.4713,1.6571,1.0385,0.5114,1.0163,0.1001,0.954,-0.009,0.9423,0.5719,0.4537,0.7763,0.3421,0.5925,0.8886,1.5775,0.012,0.465,-0.0958,0.8492,1.1599,0.5938,-0.0709,-0.0037,-0.084,2.4215,0.9768,2.7581,0.0318,0.097,0.4174,0.0151,0.4596,0.5018,0.4048,-0.0232,-0.1446,0.6132,1.0323,Control
E09,0.0065,1.4067,-0.0495,0.0035,0.3258,0.006,0.1922,1.6286,-0.1131,0.207,-0.032,1.1713,0.2324,0.3494,-0.0336,0.0122,0.3068,0.9005,0.1581,-0.0698,0.1876,0.1729,0.1811,0.6125,-0.0826,0.0992,-0.1758,1.58,-0.0102,0.5062,0.4119,0.5918,0.6747,1.0995,1.1727,-0.182,0.1482,1.6844,0.6817,0.7638,-0.2063,-0.0396,1.2179,2.8247,-0.0027,0.0035,-0.0783,-0.0405,0.3042,-0.1593,1.537,0.599,-0.0268,0.2101,0.6028,1.018,0.93,-0.0239,0.2178,0.6623,1.4234,1.6549,1.0574,0.5105,0.8915,0.005,0.8178,0.0223,1.1037,0.4291,0.5003,0.7663,0.2684,0.5882,0.8834,1.3763,-0.023,0.4291,0.004,0.746,1.0797,0.5228,-0.0896,0.0392,-0.0397,2.3476,0.7209,2.7111,0.1402,0.1131,0.3212,0.0682,0.4766,0.4354,0.3367,-0.1344,-0.0687,0.4509,0.8823,BRCACancer
E10,0.0883,2.0068,-0.019,0.0133,0.3231,0.0311,-0.0454,1.7602,-0.1346,0.3451,-0.0267,1.4937,0.1039,0.3426,-0.0088,0.0901,0.2751,1.259,0.3568,-0.0381,0.3189,0.1382,0.2802,0.6042,0.0805,-0.0201,-0.153,1.6937,1e-04,0.4806,0.7114,0.7429,0.7637,1.1197,1.3867,0.0221,0.1176,2.0084,0.9292,0.9145,-0.1549,-0.0115,1.5367,3.279,-0.0832,-0.1878,-0.0152,-0.0214,0.5177,-0.0878,1.6299,0.5955,-0.0715,0.4246,0.5395,0.982,1.0219,-0.1235,0.2617,0.8469,1.4666,1.7701,0.9538,0.5727,1.0471,-0.0509,1.1246,0.0424,1.0469,0.716,0.4118,0.7348,0.4964,0.5174,0.949,1.7278,-0.1188,0.5728,-0.0014,1.0442,1.2838,0.4416,-0.0988,0.0044,0.0042,2.1342,0.8239,2.1817,-0.0049,0.3111,0.4029,0.061,0.7197,0.5098,0.3344,0.085,-0.0559,0.4455,1.2217,BRCACancer
E11,0.0572,1.3654,-0.0519,0.0548,0.3657,0.0114,0.1501,1.3464,-0.107,0.1465,0.0953,0.8987,0.147,0.3341,0.001,0.0638,0.319,0.8247,0.1318,0.0814,0.213,0.1131,0.1034,0.5038,0.0343,0.0686,-0.2521,1.4043,-0.0032,0.3396,0.3714,0.4133,0.6268,0.74,1.0665,-0.0305,0.1626,1.5083,0.6451,0.6705,-0.1063,-0.0927,0.9942,3.0258,0.0081,-0.2342,-0.0378,-0.1349,0.2765,-0.1454,1.3778,0.4071,-0.0402,0.1025,0.3397,0.7659,1.0043,-0.1152,0.176,0.5665,1.2386,1.55,0.8246,0.263,0.7104,0.0197,0.7518,-0.0031,0.9129,0.396,0.295,0.724,0.248,0.4082,0.7081,1.3781,0.0413,0.342,-0.0363,0.6349,1.0368,0.4306,-0.0615,-0.008,0.0016,2.2613,0.5493,2.6886,0.148,0.2766,0.3032,0.0967,0.3393,0.384,0.2272,-0.089,-0.0189,0.3225,0.7292,Control
E12,-0.0558,0.9894,-0.038,-0.0467,0.0186,-0.0508,0.0067,1.4598,-0.0884,0.0873,-0.0318,0.8831,0.0384,0.2008,-0.0339,0.031,0.1348,0.732,0.1295,-0.1102,0.1988,0.082,0.1237,0.429,-0.0667,0.1076,-0.1745,1.2328,-0.0928,0.229,0.3165,0.3557,0.4582,0.564,0.8377,-0.113,0.0974,1.4081,0.486,0.5331,-0.0725,-0.145,0.9992,2.9956,0.0344,-0.3382,-0.0619,-0.0545,0.1752,-0.0567,1.1365,0.3262,0.0084,0.0429,0.2059,0.7371,0.8461,-0.1288,0.1275,0.558,1.1265,1.556,0.6269,0.3136,0.5391,-0.1182,0.6931,-0.0307,0.6223,0.3852,0.2091,0.6262,0.1574,0.3345,0.6359,1.1409,-0.1131,0.3048,-0.1499,0.4624,0.9218,0.2407,-0.0479,-0.011,-0.1173,2.0435,0.3768,2.3058,-0.0053,0.1897,0.1816,-0.0237,0.3316,0.2766,0.1618,-0.0488,-0.0525,0.2082,0.5642,BRCACancer
F01,0.0337,1.7002,-0.0113,-0.0611,0.4,-0.0015,0.0345,1.8532,-0.1797,0.2848,-0.0433,1.1874,0.1616,0.3537,-0.0175,0.0999,0.4777,1.154,0.2542,-0.0039,0.1095,0.1333,0.4365,0.6536,0.189,0.0947,-0.1784,1.6285,0.043,0.4216,0.6423,0.6824,0.9457,1.1582,1.3062,-0.0396,-0.1144,2.1462,1.1051,0.9241,-0.218,-0.0379,1.6712,2.5807,-0.0173,-0.4005,0.0143,-0.0284,0.3291,-0.1472,1.8156,0.6876,-0.086,0.1948,0.7264,0.9389,0.9378,-0.2396,0.4388,0.8987,1.286,1.6642,1.1495,0.5626,1.2532,0.0921,0.9432,0.0085,0.9783,0.6658,0.4823,0.8413,0.4054,0.6757,1.0735,1.6954,-0.0464,0.6182,0.096,0.9725,1.2581,0.4545,-0.1211,0.047,-0.0452,2.2072,0.9481,2.2138,0.179,0.1358,0.3339,0.0439,0.6816,0.627,0.5839,-0.097,-0.1918,0.7539,1.1198,Control
F02,0.0216,1.794,-0.0108,0.0502,0.3707,-0.0142,0.0552,1.8639,-0.1362,0.2708,-0.0213,1.2643,0.2001,0.3752,-0.0203,0.1947,0.3701,1.2127,0.1618,-0.0528,0.1226,0.1891,0.2658,0.6813,0.1868,0.1127,-0.2323,1.5597,-0.0372,0.5442,0.646,0.607,0.9336,1.2119,1.2233,-0.0125,0.1793,1.9859,0.9902,1.0461,-0.1262,0.1075,1.4438,3.0554,-0.015,-0.0196,-0.0453,-0.0769,0.3214,-0.085,1.7813,0.7346,-0.0813,0.3364,0.7572,0.9514,1.0616,-0.1671,0.2316,0.7786,1.5352,1.6709,1.1244,0.5657,1.0941,0.0616,1.0041,-0.003,1.129,0.5733,0.5629,0.7857,0.3187,0.6998,1.0017,1.76,-0.0451,0.5023,0.0472,0.9537,1.2237,0.4636,-0.0774,0.0177,-0.0459,2.3166,1.0326,2.2365,0.0858,0.2071,0.3927,0.099,0.6298,0.5702,0.5099,0.0397,-0.0434,0.7432,1.1789,Control
F03,0.0814,1.6235,-0.0158,5e-04,0.3072,0.0653,0.1322,1.7431,-0.1502,0.2704,-0.0325,0.9943,0.1524,0.4224,0.0096,0.0653,0.4031,0.959,0.1671,-0.1573,0.1092,-0.037,0.097,0.5127,0.2478,0.317,-0.1999,1.4034,-0.0554,0.3421,0.4332,0.5188,0.724,0.8455,1.1208,0.0298,-0.1179,1.6275,0.8544,0.8159,-0.1711,-0.0128,1.405,2.9145,-0.0206,-0.1368,-0.0516,0.0643,0.3461,-0.1239,1.5377,0.6593,-0.0753,0.3425,0.5602,0.8232,0.91,-0.06,0.0855,0.5471,1.411,1.6849,0.9896,0.4499,1.0259,0.0214,0.8773,0.0723,0.9187,0.4068,0.3796,0.6788,0.1874,0.5659,0.7738,1.4986,0.0176,0.4322,0.0104,0.7459,1.1767,0.4978,-0.1135,-0.067,0.0133,2.061,0.8255,2.2152,0.1577,0.2093,0.3774,0.0852,0.4361,0.4223,0.3067,-0.0857,-0.1514,0.3889,0.7155,Control
F04,0.0527,1.5052,-0.0597,0.0553,0.2436,0.0068,0.0908,1.8084,-0.1534,0.206,1e-04,1.2375,0.1142,0.38,-0.0213,0.1922,0.2278,1.1812,0.5066,-0.0343,0.0715,0.054,0.6211,0.7394,0.1189,0.1575,-0.1756,1.6381,-0.0878,0.3442,0.6024,0.8457,0.6904,0.6884,1.3494,-0.0424,0.2164,1.9842,1.151,0.7744,-0.1464,-0.1007,1.4802,2.4958,-0.05,-0.3944,0.0677,0.0596,0.2745,-0.0372,1.8382,0.6245,-0.0699,0.1648,0.6537,0.8987,0.9021,-0.0575,0.3367,1.1845,1.2727,1.7386,0.8957,0.4348,1.1653,-0.0903,0.8648,-0.0307,0.75,0.6629,0.444,0.8248,0.5048,0.5531,1.0599,1.6153,-0.1656,0.6025,0.0802,0.9993,1.2858,0.439,-0.0828,-0.0197,-0.0163,2.4113,1.1402,2.0935,0.1959,0.2599,0.3785,0.0618,0.6937,0.5979,0.3813,0.1836,-0.1036,0.6284,1.1508,Control
F05,0.0369,1.694,-0.0082,3e-04,0.4486,0.0383,0.2507,1.7355,-0.1187,0.2415,0.0077,1.1306,0.1793,0.337,0.0026,0.0854,0.3382,1.0233,0.1529,-0.0749,0.1187,0.0871,0.161,0.5626,0.0058,0.0746,-0.1489,1.5204,-0.0236,0.4091,0.4908,0.5535,0.89,0.8332,1.2494,0.0144,0.0108,1.8153,0.7818,0.8479,-0.1263,0.0175,1.6321,3.1131,0.0674,-0.1237,-0.0148,-0.0101,0.3479,-0.0643,1.5999,0.6605,-0.0218,0.1967,0.5381,0.9628,1.0821,-0.1107,0.2137,0.6596,1.509,1.6335,1.0389,0.4457,0.9815,0.0227,1.0125,-0.01,0.9664,0.5032,0.336,0.8286,0.3143,0.6116,0.9612,1.7225,-0.0049,0.4664,0.0351,0.7674,1.1469,0.5896,-0.0675,-0.0021,-0.0164,2.2721,0.6884,2.495,0.1322,0.2844,0.4001,0.1164,0.4902,0.5089,0.3393,0.094,-0.1032,0.5875,0.9687,Control
F06,0.0827,1.3906,0.0034,0.0715,0.3189,0.0753,0.1208,1.4125,-0.1646,0.1264,-0.0299,0.9693,0.1265,0.3855,0.0169,0.0422,0.3508,0.9061,0.26,-0.1297,0.2003,-0.0485,0.1525,0.4066,0.0104,-0.043,-0.1954,1.3718,0.1468,0.2289,0.4458,0.4707,0.4198,0.8147,1.1544,-0.0383,0.1302,1.5681,0.796,0.6962,-0.1279,-0.0047,1.034,2.7113,-0.0666,-0.3502,-0.0636,0.0296,0.447,-0.126,1.3302,0.5027,-0.1066,0.3313,0.5112,0.8466,0.8436,-0.1527,0.0833,0.5883,1.3985,1.5332,0.9283,0.348,0.7352,-0.006,0.6991,0.0592,0.7212,0.4567,0.285,0.6889,0.2616,0.4142,0.699,1.3846,-0.0312,0.4195,0.0845,0.5529,1.0832,0.5006,-0.1063,-0.0272,-0.0291,1.707,0.5212,2.3416,0.179,0.2199,0.2793,0.07,0.4801,0.2848,0.2173,-0.3062,-0.14,0.2501,0.546,Control
F07,0.0065,1.6982,-0.0541,-0.0574,0.2571,-0.0083,0.0545,1.7262,-0.1711,0.2094,0.0193,1.3108,0.1808,0.2366,-0.0479,0.0604,0.3826,1.2832,0.4433,-0.1124,0.1252,0.0899,0.5548,0.6675,0.112,0.0955,-0.211,1.5144,-0.0537,0.315,0.8677,0.7732,0.7595,1.0306,1.1571,-0.0612,0.0271,2.2795,0.9122,1.1138,-0.1356,-0.0082,1.2976,2.7477,0.0318,-0.0707,-0.054,-0.0087,0.1791,-0.173,1.5097,0.5462,-0.0611,0.2013,0.5759,0.8119,1.1659,-0.1369,0.5998,1.0844,1.4157,1.6839,0.9602,0.3585,1.0102,0.036,0.9001,-0.0433,0.9996,0.6142,0.3569,0.7854,0.4175,0.6289,0.9645,1.5742,0.0045,0.5772,-0.0235,1.0511,1.1214,0.405,-0.086,0.0346,-0.0279,2.1633,0.8297,2.3627,0.1801,0.1344,0.4281,0.0238,0.8774,0.6033,0.4397,-0.0102,-0.1398,0.5877,1.2683,Control
F09,0.0017,1.9944,-0.0603,-0.1111,0.3611,-0.0478,0.1815,1.9065,-0.1142,0.3624,-0.0151,1.3848,0.1756,0.3442,-0.0338,0.1922,0.4662,1.1792,0.2238,-0.1779,0.1967,0.2313,0.2593,0.6634,0.0792,0.0476,-0.1874,1.6337,-0.1587,0.5778,0.5657,0.6723,0.8211,1.26,1.359,-0.0649,4e-04,1.9813,0.995,1.0344,-0.1276,0.1893,1.8358,3.2633,0.0878,-0.2409,-0.0534,-0.0971,0.5234,-0.1164,1.8191,0.9166,-0.0294,0.5845,0.8069,1.0729,1.007,-0.062,0.2244,0.6975,1.6411,1.6678,1.2834,0.6938,1.1957,0.1229,1.078,-0.0469,1.0601,0.5687,0.4945,0.8666,0.4907,0.7934,0.955,1.8764,0.0193,0.5601,-0.0359,0.9554,1.3761,0.5318,-0.0831,0.0738,-0.0747,2.1824,0.9669,2.2517,0.117,0.1649,0.2858,0.0757,0.58,0.5864,0.4355,0.2083,-0.0825,0.6687,1.1257,Control
F10,-0.0033,2.0105,-0.0477,-0.1228,0.3363,-0.0501,0.0912,2.0068,-0.0782,0.3057,0.0088,1.5024,0.2052,0.5686,-0.0408,0.1558,0.4545,1.3498,0.3417,-0.0995,0.0976,0.1851,0.3659,0.6887,0.2484,0.1068,-0.1494,1.6802,-0.0014,0.4617,0.7327,0.7334,0.8219,1.2141,1.3575,-0.03,-0.1103,2.1552,0.9994,1.051,-0.0913,0.0862,1.3908,3.2515,0.0837,-0.0156,-0.0733,-0.0639,0.6016,-0.1273,1.9132,0.8597,-0.0447,0.3894,0.7054,1.0212,1.098,-0.1551,0.382,0.9052,1.6798,1.7383,1.1925,0.5956,1.0499,0.0967,1.0615,-0.0383,1.003,0.6452,0.4417,0.8341,0.498,0.6991,1.0278,1.8181,0.0355,0.5681,-0.0478,1.1063,1.29,0.6484,-0.0682,0.0463,-0.0386,2.1707,1.0639,2.4111,0.2193,0.1514,0.4919,0.07,0.75,0.5838,0.4292,-0.0099,-0.0811,0.622,1.2801,Control
F11,0.0534,1.5553,-0.0321,0.0261,0.282,0.064,0.0897,1.94,-0.1094,0.2099,-0.041,1.0655,0.1467,0.4092,-4e-04,0.0964,0.4185,0.9618,0.2086,-0.103,0.095,0.1342,0.1713,0.5656,0.0196,0.0783,-0.2257,1.5843,0.1808,0.4515,0.3657,0.5494,0.6057,0.8673,1.2841,-0.113,-0.0128,1.6913,0.8731,0.7608,-0.1423,0.1213,1.2442,2.9982,0.0121,0.0341,0.0317,0.0328,0.4405,-0.1396,1.7629,0.7429,-0.0648,0.2744,0.6312,1.0153,0.9759,-0.0593,0.1178,0.5728,1.5469,1.6828,1.149,0.5893,0.9728,0.06,0.8022,0.0144,0.9024,0.477,0.465,0.8062,0.3341,0.6317,0.8681,1.5663,0.017,0.4085,0.0052,0.6273,1.3063,0.5475,-0.0591,-0.005,0.0049,2.261,0.7869,2.5486,0.1343,0.1986,0.2248,0.1157,0.3607,0.451,0.2531,-0.1584,-0.0448,0.435,0.7575,Control
F12,0.018,1.871,-0.0245,-0.0187,0.2044,-0.0141,0.0502,1.7624,-0.1498,0.2451,0.0143,1.542,0.0968,0.3132,-0.0132,0.0541,0.2471,1.2745,0.7239,-0.1069,0.1114,-0.0291,0.8555,0.5894,0.2159,0.1617,-0.1632,1.6701,-0.0407,0.3044,0.8006,0.8859,0.689,0.7811,1.2741,-0.0805,-0.0762,2.4448,1.1524,1.0354,-0.2038,-0.1355,1.361,2.7964,0.014,-0.3305,-0.0729,-0.0385,0.4464,-0.1213,1.7471,0.602,-0.124,0.4638,0.5035,0.8957,0.9912,-0.279,0.3268,1.3161,1.3191,1.8407,0.9435,0.3054,1.0838,-0.048,0.9849,0.0112,0.8606,0.8108,0.3979,0.7211,0.5517,0.4959,0.9214,1.7097,-0.1036,0.6779,-0.0825,1.0339,1.3207,0.3711,-0.1326,-0.0487,-0.0613,2.1845,1.1075,2.0239,0.0301,0.1716,0.3837,0.0513,0.7698,0.5617,0.301,0.019,-0.1738,0.459,1.2803,Control
