@relation data

@attribute id string
@attribute 10023 numeric
@attribute 11197 numeric
@attribute 1452 numeric
@attribute 1453 numeric
@attribute 1457 numeric
@attribute 1487 numeric
@attribute 1488 numeric
@attribute 1499 numeric
@attribute 166 numeric
@attribute 1855 numeric
@attribute 1856 numeric
@attribute 2033 numeric
@attribute 2249 numeric
@attribute 22943 numeric
@attribute 23002 numeric
@attribute 23291 numeric
@attribute 23521 numeric
@attribute 2487 numeric
@attribute 2488 numeric
@attribute 2535 numeric
@attribute 2597 numeric
@attribute 26108 numeric
@attribute 26190 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 324 numeric
@attribute 3251 numeric
@attribute 3725 numeric
@attribute 4040 numeric
@attribute 4041 numeric
@attribute 4609 numeric
@attribute 51176 numeric
@attribute 51384 numeric
@attribute 51701 numeric
@attribute 5308 numeric
@attribute 53944 numeric
@attribute 54361 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 567 numeric
@attribute 56998 numeric
@attribute 58480 numeric
@attribute 59343 numeric
@attribute 595 numeric
@attribute 60 numeric
@attribute 607 numeric
@attribute 6422 numeric
@attribute 6424 numeric
@attribute 64321 numeric
@attribute 6468 numeric
@attribute 64840 numeric
@attribute 6862 numeric
@attribute 6932 numeric
@attribute 7088 numeric
@attribute 7089 numeric
@attribute 7471 numeric
@attribute 7472 numeric
@attribute 7473 numeric
@attribute 7474 numeric
@attribute 7475 numeric
@attribute 7476 numeric
@attribute 7477 numeric
@attribute 7478 numeric
@attribute 7481 numeric
@attribute 7482 numeric
@attribute 7483 numeric
@attribute 7855 numeric
@attribute 7976 numeric
@attribute 80319 numeric
@attribute 80326 numeric
@attribute 8061 numeric
@attribute 81029 numeric
@attribute 8312 numeric
@attribute 8321 numeric
@attribute 8322 numeric
@attribute 8323 numeric
@attribute 8324 numeric
@attribute 8325 numeric
@attribute 83439 numeric
@attribute 83999 numeric
@attribute 8456 numeric
@attribute 85407 numeric
@attribute 85458 numeric
@attribute 8840 numeric
@attribute 894 numeric
@attribute 8945 numeric
@attribute 896 numeric
@attribute 89780 numeric
@attribute 9368 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__E04,0.9249,-0.1217,1.2309,1.4615,0.3067,0.7753,0.0919,1.8787,1.4907,0.6396,1.0281,1.7296,0.116,-0.1691,0.4446,0.4622,1.0118,0.0565,-0.0175,0.2504,0.5054,-0.0034,1.4009,1.2764,0.4323,0.4543,0.8026,1.1702,0.0453,0.068,1.4997,1.2889,-0.0433,0.593,-0.0409,0.3195,0.0732,1.4725,1.4607,3.7324,0.211,0.6233,0.7766,0.2981,1.8375,0.1579,-0.0562,-0.1713,0.0796,0.3355,0.4646,0.251,1.7192,0.1724,0.2852,0.2138,-0.0478,0.0071,-0.0549,0.1207,0.1915,0.0338,0.068,0.1108,-0.0899,0.1346,0.0673,0.3045,-5e-04,0.3141,0.1173,0.0019,0.3979,0.298,-0.0739,0.0853,0.0904,0.1892,-0.0301,-0.0044,0.0581,0.0499,-0.0568,0.1189,1.3348,0.3159,2.0106,0.2464,1.3624,Control
Utah__E05,0.3795,-0.0812,1.1776,1.0199,0.2724,0.6117,-0.0125,1.7756,1.0863,0.3895,0.6464,1.602,-0.0049,-0.343,0.3845,0.4973,0.4042,0.1108,0.0074,-0.0776,0.2745,-0.2443,1.0912,0.9001,0.4649,0.5272,0.7232,0.8991,0.1129,0.0305,1.229,1.5196,-0.0051,0.5345,0.0235,0.1451,0.0351,1.4597,1.086,3.2906,0.1789,0.39,0.807,0.0512,1.5569,0.2545,-0.1576,-0.1405,-0.0931,0.3435,0.3252,0.2815,1.3667,0.1109,0.0526,0.116,-0.0961,-0.0236,-0.0966,-0.0628,0.2291,0.025,0.053,0.0708,-0.1003,-0.0241,0.1417,0.2468,0.0252,0.1896,0.0016,-0.0737,0.2213,0.1183,0.0152,0.3243,0.0478,0.0528,0.0112,-0.0172,-0.0457,0.0255,-0.1989,0.1651,0.9636,0.2925,1.5539,0.2213,1.0986,Control
Utah__E06,0.1921,-0.1575,1.1755,1.0039,0.2333,0.6329,0.1004,1.7365,0.5234,0.1757,0.4128,1.5098,-0.0442,-0.2697,0.2153,0.3877,0.4038,0.092,0.1465,-0.2608,0.2209,-0.3555,0.9425,0.7182,0.5076,0.4294,0.6021,1.154,-0.145,-4e-04,0.6391,0.4935,0.0985,0.3933,-0.0989,0.1011,-0.1074,1.3224,0.9028,3.2429,0.2717,0.5198,0.4241,-0.1096,1.6229,0.0905,-0.1381,0.037,-0.2276,0.3331,0.174,0.2576,0.547,-0.0359,-0.144,-0.0143,0.0183,0.0363,-0.155,-0.2094,0.009,-0.1231,0.0324,-0.0785,-0.1221,0.0359,0.0864,0.087,0.0065,0.036,-0.2166,-0.0665,0.1558,0.1502,-0.0568,0.0552,0.0291,-0.1859,0.0704,-0.2007,-0.1161,-0.0256,-0.2143,0.3172,0.7469,0.2051,1.0531,0.1819,0.6474,BRCACancer
Utah__E07,0.6776,-0.0992,1.1887,1.3614,0.3346,0.707,0.2019,1.903,1.2808,0.4425,0.7157,1.8051,0.1836,-0.1276,0.4803,0.4624,0.8684,0.0124,-0.0786,0.1646,0.569,-0.0727,1.3055,1.1333,0.4218,0.3698,0.7179,1.2526,-0.0072,0.0724,1.0897,0.8402,0.0284,0.6076,-0.0304,0.2433,-0.0936,1.4266,1.2372,3.6335,0.1824,0.4827,0.6956,0.2113,1.8254,0.127,-0.0396,-0.1434,3e-04,0.3181,0.4142,0.238,1.1556,0.1284,0.0965,0.1221,-0.0722,-0.01,-0.0374,0.1281,0.0327,0.109,-0.0932,0.0723,-0.0878,0.0928,0.1465,0.1325,-0.0449,0.1947,0.1002,-0.0136,0.2947,0.3952,-0.0574,0.0869,-0.0318,0.1487,-0.0645,0.0271,0.0436,0.0208,-0.0907,0.1187,1.1882,0.27,1.8324,0.1252,1.2862,BRCACancer
Utah__E08,0.7012,-0.1144,1.2816,1.3939,0.3809,0.719,0.0979,1.922,1.3962,0.471,0.8436,1.7728,0.1892,-0.0926,0.4317,0.4557,0.6795,0.0224,-0.1007,0.1215,0.3639,-0.0472,1.357,1.1401,0.4417,0.4349,0.7769,1.1067,0.0657,0.0504,1.118,1.2362,0.0019,0.649,-0.0404,0.3002,-0.0628,1.6002,1.4089,3.7528,0.131,0.5852,0.6568,0.146,1.6519,0.1328,-0.072,-0.135,0.0263,0.3933,0.3684,0.1542,1.3979,0.099,0.1005,0.1511,-0.0648,-0.0044,-0.0393,0.0492,0.0628,0.0936,-0.0358,0.0863,-0.0801,0.0814,0.0238,0.2242,-0.0744,0.1024,0.1162,0.014,0.2927,0.3787,-0.0513,0.1012,0.0257,0.1232,-0.0413,-0.0276,0.0328,0.0354,-0.0889,0.0303,1.188,0.3076,1.8065,0.1969,1.3431,Control
Utah__E09,0.7301,-0.1352,1.103,1.1893,0.3828,0.6471,0.0282,1.7153,1.4802,0.4261,0.8647,1.6906,0.1513,-0.1081,0.3843,0.3844,0.4474,0.0505,-0.0698,0.1262,0.3496,-0.1135,1.2619,1.1834,0.4434,0.375,0.8197,1.0995,0.0734,0.0331,1.261,1.0207,0.0743,0.5745,-0.062,0.2706,-0.0201,1.5387,1.4759,3.5326,0.1721,0.502,0.5408,0.2085,1.7175,0.128,-0.0988,-0.204,0.0861,0.4344,0.3725,0.1729,1.2907,0.136,0.1109,0.2033,-0.0489,0.1166,-0.0592,0.0781,0.1888,0.0623,-0.0993,0.0794,-0.0777,0.0716,0.0499,0.2722,-0.1012,0.0928,0.1258,0.071,0.3073,0.4474,-0.1212,0.1218,0.0344,0.1578,-0.0175,-0.0274,0.0101,0.0141,-0.0499,0.1721,1.3625,0.2935,1.9743,0.1613,1.3411,BRCACancer
Utah__E10,0.5847,-0.1251,1.4945,1.2963,0.5219,0.6806,0.0778,2.1482,1.116,0.4261,0.802,1.9716,0.0848,-0.2131,0.4938,0.6321,0.6924,0.0452,-0.0381,0.1623,0.3589,-0.1535,1.4763,1.2118,0.6213,0.5727,0.9002,1.1197,-0.0379,0.0454,1.1217,1.0063,0.0384,0.7273,-0.0986,0.3912,-0.0429,1.6743,1.4029,3.3288,0.2266,0.6006,0.738,0.0977,1.6164,0.1213,-0.1208,-0.147,-0.0878,0.5643,0.3473,0.253,1.0659,0.1919,0.0046,0.1004,-0.0916,0.058,-0.0531,-0.0124,0.0777,-0.0192,-0.0813,-0.0326,-0.1124,-1e-04,0.1273,0.3445,-0.0499,0.086,0.0761,-0.0633,0.281,0.4773,-0.0909,0.3027,0.0091,0.0417,-0.0037,0.0199,-0.0512,-0.0183,-0.1367,0.2285,1.2943,0.385,1.6335,0.2616,1.2637,BRCACancer
Utah__E11,0.5976,-0.1129,0.9994,1.104,0.3028,0.5648,0.0765,1.6755,1.1488,0.3402,0.6678,1.4386,0.1309,-0.1577,0.325,0.377,0.5127,0.0177,0.0814,-0.0205,0.3546,-0.1089,1.1559,0.9257,0.3179,0.2973,0.7565,0.74,0.0643,0.0855,1.1097,0.8306,0.0058,0.5357,-0.0167,0.2357,0,1.3709,1.2208,3.5425,0.1742,0.2795,0.5304,0.1145,1.634,0.0556,-0.0857,-0.1121,0.0102,0.2415,0.275,0.1363,1.1286,0.0814,0.0626,0.1151,-0.1315,0.0087,-0.07,0.1056,0.1098,0.0224,-0.1031,0.0378,-0.1218,0.0483,0.0207,0.0965,-0.0638,0.0759,-0.0396,-0.0656,0.25,0.0875,0.0072,-0.0143,0.0183,0.1208,0.0012,-0.0568,0.0216,0.0254,-0.0801,0.1336,1.1673,0.2637,1.7541,0.2263,1.1635,Control
Utah__E12,0.4645,-0.0324,0.8858,1.013,0.2403,0.443,0.0493,1.5543,0.9925,0.1804,0.4366,1.2645,0.0029,-0.1219,0.295,0.2435,0.3324,0.0367,-0.1102,-0.0584,0.1913,-0.1006,0.9802,0.9696,0.317,0.2499,0.7534,0.564,0.0444,0.0216,0.8954,0.4536,-0.0213,0.3783,-0.0963,0.1773,-0.1828,1.2799,1.0475,3.1753,0.0353,0.3725,0.4762,0.0736,1.5963,0.0652,-0.0524,-0.2335,-0.1229,0.2616,0.2229,0.0918,0.5414,0.1349,0.02,0.0629,-0.0374,-0.0151,-0.1315,-0.0724,-0.0188,0.058,-0.0391,-0.0427,-0.132,-0.1198,0.0072,0.0891,-0.0662,-0.0696,-0.048,-0.0575,0.1559,0.0862,-0.015,0.0353,-0.1411,0.0779,-0.0577,-0.0151,-0.0137,-0.0175,-0.1127,0.0963,0.9809,0.2442,1.4399,0.1604,1.0742,BRCACancer
Utah__F01,0.7803,-0.1898,1.3716,1.4494,0.5281,0.7131,0.0338,1.8457,1.3254,0.4868,0.9436,1.9868,-0.0154,-0.2276,0.5031,0.5681,0.8191,-0.0289,-0.0039,0.0519,0.3602,-0.2067,1.4266,1.1316,0.5185,0.4956,0.8815,1.1582,0.2077,0.0282,1.5016,1.6424,-0.1114,0.6886,-0.0272,0.4016,-0.0074,1.5051,1.4182,3.5241,0.1549,0.6014,0.8445,0.1035,2.0278,0.1792,-0.1183,-0.1596,-0.0892,0.562,0.5033,0.1906,1.703,0.1151,0.1749,0.1774,-0.1108,-0.0343,-0.0898,-0.0034,0.1789,0.0074,-0.0322,-0.0158,-0.1575,0.0295,-0.0012,0.2065,-0.1796,0.2548,0.0289,0.0358,0.3245,0.0766,-0.1002,0.1818,-0.0266,0.0454,-0.0566,-0.0248,-0.018,0.0079,-0.0435,0.1483,1.3489,0.4233,1.6052,0.1174,1.2467,Control
Utah__F02,0.8773,-0.1576,1.3748,1.4626,0.4634,0.8455,0.1421,2.0127,1.3647,0.641,0.9936,1.797,0.0758,-0.1884,0.4103,0.5677,0.7308,0.0159,-0.0528,0.2691,0.4118,-0.1077,1.4207,1.1493,0.4426,0.5344,0.7836,1.2119,-0.0164,0.0502,1.4825,1.3994,0.0295,0.558,-0.0314,0.323,-0.009,1.588,1.4547,3.4464,0.2376,0.5641,0.7924,0.1194,1.6485,0.1756,-0.0239,-0.1559,0.0434,0.426,0.4264,0.2473,1.5705,0.1497,0.1838,0.2115,-0.0656,0.0087,-0.0307,0.0633,0.14,0.04,-0.053,0.025,-0.0879,0.0651,0.0598,0.2885,-0.0276,0.2927,0.098,-8e-04,0.382,0.4103,-0.0518,0.2222,-0.0656,0.1721,-0.056,-0.0316,0.0381,0.0348,-0.0713,0.1189,1.3532,0.402,1.722,0.1998,1.2758,Control
Utah__F03,0.7239,-0.2442,1.1657,1.2138,0.2981,0.6546,0.1089,1.6824,1.1253,0.4946,0.6659,1.6226,0.0201,-0.1233,0.376,0.4165,0.6129,-0.0038,-0.1573,0.184,0.3853,-0.1451,1.1689,1.0728,0.3347,0.4243,0.7035,0.8455,-0.0371,0.054,1.0807,0.6468,-0.0338,0.5566,-0.0482,0.3006,-0.0407,1.4489,1.3755,3.1378,0.1798,0.6454,0.6722,0.1586,1.6435,0.1064,-0.1207,-0.0642,-0.1247,0.2425,0.4537,0.1237,0.8286,0.1353,0.0623,0.2098,0.0026,-0.0906,-0.0826,-0.0864,0.1,-0.0249,0.0184,-0.0042,-0.1076,0.0491,0.1381,0.2518,-0.0422,0.2112,0.0626,-0.0126,0.2605,0.3155,-0.0175,0.1863,0.009,0.0717,0.015,-0.0036,0.0921,-0.0733,-0.1631,0.1255,1.1322,0.3076,1.8189,0.157,1.2985,Control
Utah__F04,0.563,-0.1725,1.2592,1.4724,0.61,0.692,0.2608,1.9086,1.0616,0.3658,0.7444,1.9497,-0.0771,-0.2683,0.464,0.5346,0.8654,-0.1293,-0.0343,-0.0108,0.2425,-0.3099,1.4047,1.0389,0.5696,0.5025,0.7617,0.6884,-0.0735,0.0079,0.9938,1.1825,-0.133,0.6739,-0.1283,0.3409,-0.0413,1.4457,1.2654,3.779,0.1825,0.4385,0.6739,0.0434,1.4906,0.0241,-0.1453,-0.1248,-0.262,0.649,0.3184,0.0616,1.0391,0.2117,-0.0074,0.1254,-0.1269,-0.0151,-0.1626,-0.2201,0.1056,-0.0138,-0.009,0.0126,-0.1668,-0.0503,0.0297,0.0227,-0.1186,0.0303,-0.0747,-0.058,0.3582,-0.0309,-0.0378,0.0244,-0.1325,-0.1166,-0.0436,-0.0838,-0.0116,-0.0151,-0.1948,0.2072,1.1998,0.4103,1.4473,0.0719,1.2407,Control
Utah__F05,0.6934,-0.1519,1.2555,1.2165,0.376,0.7105,0.1136,1.8876,1.2156,0.4891,0.8368,1.6699,0.0145,-0.2423,0.5123,0.4994,0.7422,0.0209,-0.0749,0.0497,0.462,-0.2069,1.2553,1.1458,0.3625,0.4091,0.8408,0.8332,0.107,0.0659,1.4083,1.1595,-0.0534,0.5756,-0.0365,0.3147,-0.0542,1.6106,1.3751,3.5413,0.1964,0.5181,0.8704,0.1398,1.8321,0.1922,-0.0693,-0.0924,-0.0584,0.2893,0.3588,0.158,1.4084,0.0605,0.0733,0.2048,-0.0743,0.0026,-0.0477,0.0281,0.1451,0.0754,-0.0673,0.0851,-0.0978,0.0611,0.0557,0.2375,-0.0894,0.1466,0.068,0.0329,0.3242,0.3024,-0.0142,0.1207,-0.0387,0.1001,-0.0158,-0.0279,0.0838,0.0646,-0.0578,0.2074,1.1588,0.3246,1.7861,0.2556,1.2401,Control
Utah__F06,0.643,-0.203,1.0148,0.9384,0.1574,0.536,0.0651,1.5692,0.8707,0.3644,0.5465,1.495,0.0265,-0.1448,0.4295,0.3752,0.3799,-0.0508,-0.1297,0.1058,0.1624,-0.2746,0.9515,0.9905,0.4222,0.3637,0.6989,0.8147,-0.0227,0.0086,1.1353,0.5963,-0.0268,0.477,-0.0156,0.1829,-0.0099,1.3281,1.1486,2.9603,0.0849,0.4371,0.4829,0.105,1.5049,0.0552,-0.078,-0.125,-0.0628,0.1575,0.2673,0.0411,0.5871,0.0043,-0.0106,0.056,-0.0808,-0.0166,-0.1556,-0.1327,0.1337,0.0081,0.057,-0.0437,-0.0782,0.0092,0.0022,0.0461,-0.1856,0.1517,0.1596,-0.052,0.174,0.0708,0.0611,0.1855,-0.0474,0.037,-0.0496,-0.0259,0.0323,-0.0449,-0.1875,0.1555,0.8427,0.227,1.7714,0.0979,0.8762,Control
Utah__F07,0.6457,-0.1737,1.3638,1.2947,0.4837,0.6954,0.1521,1.9973,1.2512,0.4733,0.7712,1.8348,0.0097,-0.1452,0.3887,0.6215,0.6524,-0.0404,-0.1124,0.0107,0.3163,-0.1528,1.2666,0.9589,0.6245,0.565,0.5851,1.0306,0.0892,0.0866,1.4612,2.1319,-0.0629,0.6133,-0.072,0.3354,-0.0751,1.4813,1.4048,3.3962,0.1768,0.3462,0.793,0.1276,1.7209,0.1711,-0.0805,-0.2161,-0.0462,0.669,0.3366,0.1619,1.8255,0.1557,0.1671,0.23,-0.0991,0.0176,-0.0674,-0.0494,0.2111,0.0691,-0.1082,0.0473,-0.1411,-0.0474,-0.037,0.1675,-0.0415,0.1955,0.2004,0.0459,0.3558,0.133,-0.066,0.2207,-0.0694,0.0979,-0.0771,-0.0152,0.1255,0.0955,0.008,0.073,1.4603,0.4957,1.6307,0.1344,1.1777,Control
Utah__F09,1.0343,-0.1605,1.4406,1.3911,0.4522,0.7193,0.1828,2.0662,1.3082,0.5979,1.0408,1.781,0.1549,-0.1388,0.4557,0.5314,0.9601,0.0061,-0.1779,0.3747,0.6582,-0.1359,1.4814,1.306,0.4915,0.5605,0.9056,1.26,0.1884,0.0754,1.3777,1.3235,0.0048,0.5547,-0.0418,0.392,-0.0388,1.7714,1.5039,3.2641,0.1916,0.743,1.0643,0.1914,2.0242,0.1914,-0.068,-0.1557,-0.0163,0.3534,0.4999,0.2483,1.4922,0.0953,0.2068,0.2626,-0.0813,0.0496,-0.0972,0.0323,0.1269,0.0459,-0.1152,0.0687,-0.0776,0.0255,0.0767,0.3262,-0.103,0.1572,0.1188,0.0686,0.3013,0.5873,0.003,0.2289,-0.0336,0.1522,-0.0745,0.0195,0.1002,0.0735,-0.0603,0.0941,1.2088,0.4504,1.8425,0.2014,1.2287,Control
Utah__F10,0.8504,-0.099,1.4718,1.3692,0.5076,0.7846,0.2468,2.1568,1.2941,0.5873,0.9218,1.9036,0.0787,-0.116,0.4307,0.6067,0.6459,-0.0213,-0.0995,0.3528,0.4355,-0.0815,1.3785,1.2683,0.5886,0.5707,0.8073,1.2141,0.0933,0.0985,1.4101,1.5493,-0.0261,0.6607,-0.0428,0.3401,-0.0936,1.7153,1.4646,3.2261,0.2131,0.8603,0.9014,0.1677,1.8967,0.1489,-0.0565,-0.1702,-0.0193,0.5308,0.4475,0.193,1.516,0.12,0.1249,0.1614,-0.0562,0.0141,-0.0261,0.0932,0.1051,0.0593,-0.0594,0.1132,-0.1054,0.1052,0.1658,0.2378,-0.0656,0.2122,0.0807,0.0027,0.3838,0.5729,-0.0772,0.2596,-0.076,0.1723,-0.0547,-0.0122,0.0714,0.0792,-0.0402,0.0196,1.2908,0.4337,1.8408,0.2244,1.3287,Control
Utah__F11,0.9221,-0.1418,1.1524,1.3023,0.3137,0.6599,0.0869,1.6829,1.2536,0.536,0.8194,1.6859,0.1318,-0.1565,0.39,0.4222,0.6611,0.0292,-0.103,0.2816,0.4563,-0.0834,1.3428,1.3004,0.322,0.4027,0.7549,0.8673,0.0292,0.0605,1.2356,0.7787,0.035,0.5462,0.0251,0.2926,-0.0251,1.5134,1.3665,3.4755,0.1473,0.7086,0.6991,0.1679,1.7188,0.0803,-0.06,-0.0821,0.0719,0.3294,0.4244,0.1296,1.0112,0.0842,0.0748,0.2407,-0.0756,-0.0055,-0.0376,0.1024,0.1557,0.0774,-0.0774,0.0012,-0.0731,0.1096,0.0197,0.1471,-0.061,0.3321,0.0774,0.0126,0.3204,0.3681,-0.0709,0.0816,0.0878,0.1534,-0.0117,0.0291,0.0232,0.0069,-0.1078,0.1379,1.2052,0.3158,1.8361,0.2066,1.2538,Control
Utah__F12,0.7526,-0.2055,1.3917,1.3562,0.5421,0.6499,0.2603,2.0256,1.0129,0.366,0.614,1.822,-0.0884,-0.2897,0.4496,0.6775,0.9737,-0.0015,-0.1069,0.0516,0.1971,-0.2596,1.3368,0.8846,0.7165,0.6397,0.7983,0.7811,-0.1221,0.0082,0.7524,1.2034,-0.0144,0.737,-0.0679,0.3718,-0.0733,1.5996,1.1686,3.4242,0.2235,0.4692,0.747,0.0535,1.5099,0.0671,-0.1491,-0.1119,-0.1771,0.7028,0.2886,0.0836,0.9855,0.1237,-0.0337,0.1291,-0.1404,-0.0476,-0.1053,-0.1822,0.0346,0.0243,-0.0195,-0.097,-0.1932,0.0084,0.1413,0.2529,-0.1379,0.0669,0.0093,0.059,0.3213,0.1343,-0.0303,0.1205,-0.1037,-0.1067,-0.022,0.0098,0.0588,-0.0661,-0.162,0.1342,1.1507,0.4502,1.372,0.0956,1.1664,Control
Utah__G01,0.6891,-0.1333,1.1353,1.3032,0.4199,0.5902,0.216,1.6721,0.941,0.3487,0.5665,1.9304,0.0468,-0.1794,0.3704,0.3797,0.5325,-0.0909,-0.0644,0.2021,0.3793,-0.1586,1.1985,1.1556,0.4843,0.4432,0.7631,0.8236,-0.0909,0.0714,0.7702,0.6583,-0.0987,0.6041,-0.0793,0.2314,0.0184,1.3057,1.2244,2.9113,0.1488,0.5167,0.6126,0.0879,1.8197,0.075,-0.0771,-0.1408,-0.0977,0.4206,0.3074,0.1352,0.8783,0.0667,-0.0235,0.0458,-0.0493,-0.0114,-0.0973,-0.0286,0.0571,0.0526,-0.081,0.0943,-0.1463,-0.0045,0.1702,0.1599,-0.1174,0.0442,0.0178,0.0052,0.2825,0.4305,-0.0263,0.1009,-0.0888,0.0553,-0.0218,-0.0349,0.0667,0.0385,-0.111,0.1787,1.0626,0.3076,1.4162,0.0159,1.0697,Control
Utah__G02,0.751,-0.1908,1.0273,1.2923,0.3017,0.5748,0.155,1.6365,1.0236,0.3618,0.5594,1.5464,0.1477,-0.1258,0.3038,0.4207,0.4308,0.0117,-0.1085,-0.006,0.4533,-0.0983,1.1214,1.0967,0.3736,0.309,0.6112,0.926,-0.0123,0.0951,1.0609,0.7564,0.0556,0.5603,-0.0558,0.1817,-0.0445,1.2974,1.0681,3.5837,0.119,0.4872,0.5445,0.2791,1.8118,0.0306,-0.0571,-0.1078,0.0167,0.282,0.305,0.2452,0.9146,0.1084,0.0323,0.123,-0.074,0.083,-0.0628,0.093,0.0509,0.0544,-0.0124,0.0729,-0.0927,0.0173,0.0749,0.1343,-0.1395,0.1751,0.0897,0.0499,0.209,0.2925,-0.0659,0.0658,0.1633,0.1233,-0.0458,-0.0437,0.1419,0.0252,-0.1283,0.1464,0.9743,0.2213,1.6063,0.2352,0.924,Control
Utah__G03,0.7982,-0.1533,1.4734,1.4125,0.4468,0.7244,0.1281,2.0945,1.2552,0.478,0.8417,1.8167,0.0528,-0.1759,0.5054,0.6024,0.8023,0.0196,-0.01,0.2123,0.543,-0.2155,1.4112,1.2457,0.5384,0.5606,0.7767,1.0505,0.2023,-1e-04,1.3888,1.5493,-0.0241,0.6195,-0.0361,0.3536,-0.121,1.6484,1.403,3.3556,0.2506,0.7246,0.8969,0.1322,1.9871,0.1565,-0.103,-0.1249,-0.0757,0.4733,0.4408,0.2782,1.4772,0.1522,0.1091,0.1287,-0.0552,-0.0092,-0.1234,-0.0134,0.1235,0.0026,-0.0674,0.0291,-0.0556,0.1131,0.154,0.3494,-0.1067,0.1671,0.0789,0.0011,0.2731,0.3394,-0.0785,0.5009,0.0721,0.2102,-0.0254,-0.0437,0.0445,0.0251,-0.0487,0.0572,1.2322,0.3931,1.709,0.2107,1.2184,Control
Utah__G04,0.9175,-0.0882,1.3646,1.2509,0.2959,0.7164,0.088,2.0122,1.3493,0.5381,0.9506,1.6284,0.2182,-0.1085,0.3425,0.5424,0.8337,0.0409,-0.0232,0.2681,0.5422,0.0428,1.2407,1.2778,0.4571,0.4514,0.5921,1.0292,0.1162,0.0983,1.5979,1.3258,0.0423,0.5048,-0.0236,0.2683,0.0021,1.7214,1.6507,3.4415,0.1607,0.6408,0.8338,0.1773,2.0531,0.1663,-0.025,-0.1068,0.145,0.3897,0.376,0.2255,1.6148,0.0942,0.1454,0.2252,-0.0772,0.006,-0.0614,0.1321,0.1091,0.0782,-0.1031,0.1274,-0.111,0.1314,0.0585,0.2661,-0.1058,0.3914,0.1594,0.0461,0.2886,0.4111,-0.0088,0.3045,0.0512,0.2868,-0.0371,0.0181,0.1164,0.0851,-0.054,0.0962,1.278,0.3012,1.918,0.1437,1.2444,BRCACancer
Utah__G05,0.1801,-0.0709,0.8178,1.1157,0.2732,0.506,0.222,1.4211,0.7364,0.1179,0.5091,1.5222,-0.0132,-0.2241,0.2159,0.2878,0.4319,-0.1138,0.149,-0.1761,0.3485,-0.2518,1.018,0.6574,0.3852,0.1345,0.7257,0.3437,0.0195,0.0099,0.7462,0.9687,-0.0415,0.3747,-0.1729,0.0415,-0.1514,0.8779,0.8341,3.5277,0.1086,0.2303,0.3197,0.0455,1.5977,0.0282,-0.0841,-0.0656,-0.3049,0.3497,0.2646,0.1014,0.8613,0.167,-0.0586,0.0799,-0.1781,0.0707,-0.2456,-0.2765,-0.021,0.0141,0.0068,0.011,-0.2694,-0.1567,-0.0044,-0.0233,-0.1229,-0.1672,0.0493,0.0413,0.2659,-0.2056,-7e-04,0.0167,-0.0587,-0.0492,-0.0261,-0.0584,0.0453,0.0424,-0.1607,0.149,0.8056,0.1968,1.0668,0.1258,0.6798,BRCACancer
Utah__G06,0.5212,-0.1203,1.3324,1.1955,0.3027,0.6724,0.0807,1.9368,1.0015,0.4158,0.5902,1.6823,0.0962,-0.2329,0.2906,0.5421,0.6916,0.0435,0.0664,-0.0702,0.366,-0.1827,1.1751,1.0643,0.5803,0.5541,0.5856,1.0319,-0.0211,0.0945,1.0537,1.0162,0.0143,0.5433,-0.1073,0.2997,-0.0329,1.4849,1.2472,3.0629,0.1893,0.6607,0.7269,0.1621,1.8581,0.102,-0.0759,-0.2064,0.003,0.384,0.2597,0.2532,1.1065,0.0738,0.039,0.0963,-0.0783,-0.0206,-0.1436,0.0075,0.1062,-0.0174,0.0176,0.1205,-0.1127,-0.0611,0.0877,0.3246,-0.0018,0.147,0.12,-0.0608,0.2037,0.3543,-0.1148,0.1723,0.1026,0.1182,-0.048,-0.015,0.0642,-0.0366,-0.1582,0.0603,1.1625,0.2963,1.4785,0.2537,1.0458,BRCACancer
Utah__G07,0.5598,-0.1456,1.1368,1.0867,0.3216,0.547,0.0576,1.6418,1.173,0.3149,0.6554,1.4567,0.1572,-0.1425,0.3192,0.3437,0.6787,0.0905,-0.0394,-0.1534,0.3527,-0.2135,1.1376,0.9388,0.3449,0.3195,0.6692,0.8183,0.1419,0.0534,1.3848,1.3279,-0.0443,0.46,-0.053,0.221,-0.0375,1.2812,1.3097,3.4216,0.1564,0.261,0.5042,0.1163,1.4729,0.1643,-0.0796,-0.17,-0.1482,0.3841,0.321,0.0855,1.2834,0.0881,0.0521,0.1497,-0.148,0.041,-0.1319,-0.0911,0.126,0.0294,-0.1585,0.0601,-0.1336,-0.0148,3e-04,0.1277,-0.1069,0.0435,0.0421,0.0032,0.1996,-0.0176,0.0301,0.0965,0.0482,0.0575,-0.0579,-0.046,0.0995,0.0792,-0.0643,0.0248,1.3038,0.3001,1.4447,0.1426,1.0316,Control
