@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1017 numeric
@attribute 1026 numeric
@attribute 1027 numeric
@attribute 10488 numeric
@attribute 1147 numeric
@attribute 1385 numeric
@attribute 1387 numeric
@attribute 148327 numeric
@attribute 1499 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2033 numeric
@attribute 2064 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2260 numeric
@attribute 2263 numeric
@attribute 2308 numeric
@attribute 23533 numeric
@attribute 2475 numeric
@attribute 2885 numeric
@attribute 2932 numeric
@attribute 2950 numeric
@attribute 3265 numeric
@attribute 3320 numeric
@attribute 3326 numeric
@attribute 3479 numeric
@attribute 3480 numeric
@attribute 354 numeric
@attribute 3551 numeric
@attribute 3645 numeric
@attribute 367 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 4193 numeric
@attribute 468 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4824 numeric
@attribute 4893 numeric
@attribute 51176 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56034 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 572 numeric
@attribute 5728 numeric
@attribute 5894 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 64764 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6716 numeric
@attribute 673 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7039 numeric
@attribute 7157 numeric
@attribute 7184 numeric
@attribute 80310 numeric
@attribute 83439 numeric
@attribute 842 numeric
@attribute 84699 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 898 numeric
@attribute 90993 numeric
@attribute 9134 numeric
@attribute 9586 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__E07,0.3938,0.7638,1.1484,1.8956,0.8071,1.0818,1.4453,1.2683,0.1069,1.8908,0.058,0.1191,0.2949,0.7407,-0.0215,1.8181,0.2693,0.6688,0.7966,0.0557,-0.0506,0.5159,1.5898,0.8341,1.5114,0.4318,0.823,0.4881,0.556,1.4758,-0.0851,0.2367,-0.0241,0.9383,-0.0036,-0.0513,1.2868,0.9523,1.1394,1.6366,1.2172,2.1813,-0.0434,3.1658,0.8747,0.651,0.3384,0.0565,0.1381,0.7487,1.1507,1.5482,1.235,1.9246,1.0966,0.3373,1.6894,0.9472,0.2681,0.513,0.5533,0.2417,0.6566,1.6138,0.6124,0.2022,0.6719,1.4829,0.384,0.8198,1.1498,-0.0385,0.4629,1.1753,0.2426,-0.0132,0.636,2.1121,0.019,-0.0679,0.8374,-0.0115,0.0725,0.4233,0.3668,-0.0371,-0.0136,0.0602,BRCACancer
Utah__E08,0.3535,0.8605,1.3651,2.0509,0.9353,1.2624,1.5914,1.2895,0.0236,1.909,0.139,0.1623,0.2847,0.5087,-0.056,1.7871,0.3514,0.6699,0.8287,0.0647,-0.0995,0.5035,1.6767,0.8565,1.5283,0.4516,0.8143,0.4382,0.5708,1.2777,-0.0477,0.2543,0.0405,0.8851,-0.0444,-0.0741,1.3896,1.2611,1.1701,1.3828,1.3232,2.1859,0.0663,3.3109,1.2314,0.5388,0.2886,-0.0066,0.2018,0.7355,1.3302,1.4672,1.3783,1.9142,1.2404,0.3184,1.6854,1.0552,0.2228,0.5849,0.4586,0.256,0.6483,1.5744,0.7404,0.1387,0.7301,1.4912,0.3219,0.8485,1.1701,-0.0293,0.4774,1.3967,0.3363,-0.0218,0.6297,2.1047,0.0315,-0.0447,0.7411,0.0068,0.0287,0.3686,0.404,-0.1138,-0.0065,0.0683,Control
Utah__E09,0.3239,0.9556,1.3638,1.6867,1.0173,1.0022,1.4828,1.2887,0.0324,1.7112,0.3146,0.1316,0.3206,0.8397,-0.0388,1.7084,0.3027,0.5251,0.7731,0.0984,-0.0439,0.4933,1.4999,0.7692,1.5643,0.4532,0.8479,0.5013,0.6504,1.494,-0.1099,0.2663,-0.1169,0.7655,0.0025,-0.0076,1.3021,1.1738,0.9634,1.2143,1.1578,2.0634,0.0914,2.7718,1.0373,0.5771,0.2384,0.035,0.1725,0.7507,1.2287,1.3514,1.2531,1.8942,1.1152,0.3153,1.6831,1.0742,0.237,0.439,0.5049,0.278,0.6197,1.3707,0.6505,0.1995,0.727,1.4,0.3103,0.7464,1.0951,-0.0629,0.4651,1.2988,0.2261,-0.0318,0.6369,2.0837,0.099,-0.0209,0.8109,0.0069,0.0572,0.3825,0.3725,-0.1169,-0.0123,0.0765,BRCACancer
Utah__E10,0.4547,0.8217,1.2444,2.0338,0.9246,1.3073,1.711,1.4734,0.0367,2.1254,0.1113,0.2433,0.5241,0.5506,-0.0142,1.9777,0.3414,0.5654,0.7628,0.1273,-0.0567,0.5561,1.611,1.0305,1.6731,0.6302,0.7669,0.4769,0.5264,1.3615,-0.1192,0.2534,0.0177,1.0087,0.013,-0.079,1.28,1.3865,1.2869,1.5264,1.4907,2.0758,-0.0111,3.2199,1.0244,0.5714,0.0918,0.0849,0.2944,0.7537,1.4286,1.5981,1.3691,1.8888,1.3277,0.2736,1.7996,0.9698,0.3607,0.7321,0.4171,0.1345,0.8555,1.7265,0.8902,0.0917,0.9104,1.366,0.4981,1.0414,1.286,-0.1291,0.6022,1.0933,0.3373,0.053,0.6215,2.0188,0.1045,-0.0071,0.9072,0.0303,0.1425,0.2686,0.3623,-0.1667,-0.0018,0.1907,BRCACancer
Utah__E11,0.3213,0.7907,1.4003,1.7926,0.7809,1.0224,1.3203,1.0671,-0.0378,1.6732,0.192,-0.0217,0.2109,0.7098,-0.0044,1.4668,0.3086,0.5429,0.6005,0.0796,-0.0232,0.4348,1.3246,0.5847,1.3961,0.3285,0.6389,0.3426,0.472,1.0982,-0.038,0.1876,0.0261,0.7261,0.0301,-0.0383,1.1004,1.0683,1.0116,0.9954,1.0414,1.7666,0.0379,2.9702,0.866,0.6169,0.2063,0.0904,0.1834,0.6281,1.0373,1.3977,1.0261,1.7533,1.0308,0.2334,1.577,0.8395,0.2287,0.4051,0.3011,0.2388,0.5322,1.3725,0.4852,0.1081,0.457,1.3399,0.2928,0.6365,1.055,-0.0246,0.3995,1.1506,0.1399,-0.027,0.4201,2.0397,0.0673,-0.0022,0.5824,-0.0076,0.0725,0.2381,0.2207,-0.1192,-0.0226,0.0761,Control
Utah__E12,0.258,0.4193,0.8182,1.3114,0.6795,0.889,1.0415,0.878,-0.0675,1.5573,-0.0377,-0.0518,0.2075,0.2722,-0.0391,1.2999,0.3494,0.4688,0.5201,0.0564,0.0363,0.3669,1.328,0.4856,1.2321,0.3275,0.762,0.2372,0.5408,1.1236,-0.0105,0.1948,0.0743,0.5921,-0.0479,-0.0428,0.9055,0.841,0.8927,1.0003,0.8968,1.7294,-0.1532,2.9403,0.5265,0.1991,0.0765,-0.0078,0.1614,0.4745,0.8651,1.052,0.9433,1.7108,0.8782,0.1557,1.5831,0.6402,0.1062,0.3941,0.2158,0.0541,0.4703,1.1324,0.3698,0.0682,0.402,1.0812,0.1985,0.4659,0.9475,-0.0346,0.3053,0.6139,0.1837,-0.0032,0.4074,2.0171,0.0334,-0.0611,0.52,-0.0905,-0.0418,0.1177,0.1875,-0.1455,-0.0506,0.0304,BRCACancer
Utah__F01,0.5117,0.8929,1.3507,2.4548,0.9683,1.2517,1.5535,1.5042,0.0737,1.836,0.1174,0.0969,0.427,0.5097,-0.0229,1.9923,0.148,0.7164,0.8764,0.0835,-0.1133,0.7292,1.6942,0.9487,1.6107,0.5279,0.7625,0.4206,0.667,1.469,-0.0819,0.3751,-0.0235,1.0426,0.0159,-0.1146,1.4535,1.3064,1.2449,1.6581,1.5031,2.2189,-0.048,2.5311,1.5974,0.4849,0.2301,0.0543,0.1134,0.7432,1.4093,1.369,1.4067,1.6842,1.321,0.3173,1.6926,1.167,0.2089,0.6809,0.4871,0.2496,1.0128,1.6937,0.878,0.0974,1.4131,1.5474,0.3869,0.9704,1.262,-0.1123,0.5499,1.6756,0.2496,0.0028,0.8268,1.9579,-0.0898,-0.06,0.8004,-0.0018,-0.0624,0.3478,0.3935,-0.0887,-0.0187,0.1417,Control
Utah__F02,0.4381,0.9548,1.3292,2.1737,0.9518,1.2665,1.7392,1.3825,0.1438,1.9958,0.1135,0.1896,0.3768,0.4997,-0.0256,1.8104,0.3318,0.7651,0.8582,0.0754,-0.0611,0.5941,1.6888,0.9961,1.5449,0.4525,0.9321,0.5375,0.5656,1.3585,-0.0728,0.3541,-0.032,1.0751,0.0245,-0.0949,1.4048,1.2242,1.217,1.4355,1.5101,2.1054,-0.0271,2.9993,1.3784,0.502,0.247,0.0414,0.2521,0.7787,1.3948,1.4385,1.4585,1.882,1.3576,0.3599,1.6993,1.1417,0.2462,0.5864,0.5672,0.2855,0.7817,1.7591,0.7662,0.1129,0.9499,1.5494,0.4115,0.9519,1.2298,-0.0898,0.5273,1.5546,0.2491,0.0411,0.7088,1.9579,-0.0027,-0.0594,0.8832,-0.0271,0.0555,0.4177,0.3597,-0.0653,0.0355,0.135,Control
Utah__F03,0.3415,0.9496,1.2171,1.8084,0.8621,1.1803,1.3896,1.203,0.0111,1.6797,0.1043,0.0973,0.2728,0.7869,0.0042,1.6432,0.3562,0.6655,0.7096,0.0374,-0.075,0.3309,1.6109,0.8349,1.3953,0.3452,0.9639,0.3449,0.6212,1.2972,-0.0744,0.1413,-0.0188,0.8896,0.0197,-0.1185,1.2166,1.1223,1.1487,1.3975,1.0619,1.9609,-0.1257,2.8604,0.7004,0.6195,0.3198,0.0322,0.2582,0.7178,1.2505,1.4397,1.1891,1.903,1.0568,0.2776,1.7135,1.0058,0.2415,0.4162,0.3851,0.2638,0.4943,1.4945,0.6702,0.151,0.4833,1.454,0.3702,0.7463,1.1858,-0.0728,0.3987,0.8764,0.1902,0.0885,0.5976,1.9166,0.0708,0.0116,0.7564,-0.0692,0.1304,0.3473,0.1893,-0.1556,-0.0369,0.1049,Control
Utah__F04,0.5427,0.8732,1.1274,2.0725,0.9039,1.3316,1.4804,1.4245,0.0271,1.8962,0.0716,0.0179,0.4332,0.3763,-0.0266,1.9567,0.1871,0.6705,0.6982,0.0386,-0.043,0.8218,1.6684,0.7751,1.6199,0.5787,0.7995,0.3469,0.6251,1.4333,-0.1647,0.3463,0.098,1.0323,0.016,-0.1288,1.3543,1.3493,1.203,1.4712,1.4054,1.8628,-0.0857,2.4474,1.183,0.3663,0.1559,1e-04,0.1989,0.7441,1.203,1.1975,1.1239,1.6299,1.2974,0.1627,1.7677,0.9111,0.203,0.6779,0.449,0.1758,1.1835,1.6127,0.9349,0.0389,1.453,1.3218,0.4207,0.997,1.2879,-0.1202,0.4616,1.0688,0.5179,0.0208,0.7535,2.2134,0.2338,-0.047,0.6911,-0.0888,0.0641,0.2265,0.2186,-0.1463,-0.0861,0.1869,Control
Utah__F05,0.3725,0.9208,1.3825,2.0834,1.0737,1.2004,1.5118,1.2224,0.0898,1.8761,0.0925,0.0486,0.3581,0.8405,-0.0028,1.6885,0.2687,0.6826,0.7583,0.1268,-0.0329,0.4548,1.4501,0.8589,1.5073,0.3728,0.8498,0.4087,0.6261,1.5518,-0.0825,0.2675,0.0163,0.93,0.0547,-0.0374,1.3077,1.25,1.052,1.6198,1.3073,2.2765,-0.0075,3.0563,1.1623,0.6431,0.251,0.0411,0.1833,0.6987,1.3085,1.5404,1.312,1.8658,1.2154,0.2378,1.6615,1.0555,0.2495,0.5147,0.3417,0.2708,0.6348,1.7212,0.7453,0.1326,0.6012,1.3947,0.3593,0.7676,1.158,-0.0281,0.4775,1.4064,0.2456,0.0083,0.656,2.0765,-0.0218,-0.0192,0.8857,-0.0217,0.0859,0.3296,0.2706,-0.1086,-0.0646,0.0525,Control
Utah__F06,0.2957,0.8086,1.1782,1.2645,0.7499,1.0639,1.2635,1.0151,0.067,1.5715,0.1588,0.1484,0.3403,0.762,0.0114,1.5209,0.1539,0.5984,0.5471,0.0397,-0.086,0.3016,1.279,0.6998,1.3651,0.4321,0.876,0.2371,0.5745,1.1832,-0.1035,0.1872,0.021,0.7377,0.005,-0.1005,1.0098,1.1556,0.9273,1.0344,1.1361,1.9825,-0.0481,2.6599,0.655,0.5641,0.1738,0.0828,0.1689,0.5622,1.0146,1.507,1.0004,1.6519,0.9194,0.1844,1.5601,0.9441,0.2596,0.4672,0.2911,0.0988,0.5431,1.3791,0.6153,0.0988,0.4547,1.1519,0.316,0.5554,1.0984,-0.0895,0.3507,0.6557,0.1789,0.0369,0.4228,1.932,-0.1627,-0.053,0.633,-0.0548,0.0101,0.4244,0.1939,-0.0989,-0.0742,0.1472,Control
Utah__F07,0.7083,0.7867,0.9623,1.7513,0.88,1.1147,1.7379,1.4566,0.0619,1.981,0.0859,0.0561,0.5261,0.4725,-0.053,1.8466,0.2772,0.637,0.7721,0.0267,-0.0822,1.0113,1.494,0.999,1.5015,0.6334,0.6878,0.3191,0.568,1.4583,-0.1017,0.6381,-0.0207,1.091,-0.0225,-0.0622,1.2874,1.1583,1.1139,1.2924,1.634,1.9604,0.0026,2.6959,2.0383,0.441,0.1823,-0.0076,0.0459,0.7675,1.4476,1.3256,1.406,1.9002,1.44,0.2852,1.7124,0.9762,0.1778,0.6281,0.3625,0.2337,1.0354,1.5711,0.7005,0.1208,1.6938,1.4312,0.4626,1.0482,1.1342,-0.0453,0.6931,1.7876,0.3694,-0.0253,0.5996,1.9233,0.0447,-0.0805,0.6471,-0.0523,-0.0369,0.3623,0.216,-0.0782,-0.0866,0.1204,Control
Utah__F09,0.387,1.0179,1.2817,2.2398,1.1346,1.3954,1.7555,1.3906,0.0388,2.047,0.1578,0.1323,0.3223,0.5424,-0.0391,1.795,0.3046,0.8316,0.837,0.0591,-0.0822,0.5466,1.766,1.0736,1.6157,0.5011,1.06,0.5695,0.76,1.7849,-0.0538,0.3705,0.0513,1.0589,-0.0247,-0.068,1.4501,1.3589,1.1936,1.8192,1.5755,2.6174,0.0741,3.2044,1.3101,0.5587,0.2859,0.035,0.1808,0.8279,1.4419,1.5215,1.4672,1.8495,1.2745,0.4084,1.6961,1.302,0.3129,0.5816,0.4992,0.353,0.8286,1.8769,0.8927,0.1828,0.8031,1.6135,0.4219,0.9535,1.3723,-0.1161,0.5541,1.4829,0.2561,-0.0279,0.7896,1.9613,0.037,-0.0779,0.9773,0.0994,0.0935,0.4806,0.2888,-0.038,0.0265,0.1374,Control
Utah__F10,0.5174,0.9183,1.4078,1.928,1.0557,1.2795,1.8239,1.4589,0.1353,2.1337,0.1608,0.2128,0.4795,0.6771,-0.046,1.9125,0.4134,0.8031,0.851,0.118,-0.071,0.6851,1.7632,1.0599,1.6602,0.5977,1.0256,0.4589,0.5159,1.4316,-0.0709,0.4282,0.0122,1.1043,3e-04,-0.0013,1.4023,1.3575,1.2008,1.3836,1.6122,2.2643,0.0582,3.1927,1.5135,0.6426,0.2033,0.0019,0.3111,0.8048,1.5371,1.6226,1.4952,2.1343,1.4192,0.4143,1.7674,1.2103,0.3014,0.6598,0.4468,0.229,0.8895,1.8179,0.7932,0.1598,1.2179,1.5639,0.4763,1.1028,1.2918,-0.0557,0.6018,1.5047,0.4352,-0.0077,0.737,1.9665,0.0635,-0.0581,0.9798,-0.0143,0.109,0.4365,0.3562,-0.0711,0.0159,0.1457,Control
Utah__F11,0.3218,1.0648,1.2178,1.8132,0.9285,1.2188,1.463,1.2694,0.0231,1.6802,0.1774,0.176,0.2263,0.5317,-0.0058,1.7039,0.443,0.7367,0.7592,0.0787,-0.0616,0.4244,1.6354,0.8001,1.5684,0.3326,1.0707,0.4491,0.6103,1.3078,-0.0964,0.2096,0.0108,0.8456,0.052,-0.0275,1.3106,1.2845,1.1338,1.2401,1.1777,2.1009,0.1267,2.9429,0.8193,0.5074,0.1519,0.044,0.315,0.7498,1.1408,1.4706,1.2592,1.9323,1.0463,0.3258,1.7113,1.1665,0.2536,0.4879,0.4699,0.2728,0.5775,1.563,0.7084,0.16,0.5114,1.468,0.3047,0.629,1.307,0.0347,0.3772,1.0433,0.2741,-0.0069,0.7035,2.0091,0.019,-0.0151,0.8429,0.0331,0.0442,0.4341,0.3132,-0.0954,-0.0097,0.1096,Control
Utah__F12,0.6777,0.7526,1.1971,1.8905,0.8151,1.2852,1.7702,1.3727,-0.0493,2.0082,0.0198,0.0479,0.7118,0.4978,-0.0185,1.8343,0.2928,0.6179,0.6186,-0.0019,-0.0727,0.8278,1.5538,0.9233,1.6505,0.7248,0.8308,0.309,0.6425,1.3204,-0.0705,0.3689,0.0236,1.0796,-0.0223,-0.1535,1.1679,1.2746,1.2334,1.3545,1.5469,1.8741,-0.1831,2.7439,1.2019,0.3391,0.1039,0.0347,0.1635,0.7929,1.416,1.5205,1.1962,1.849,1.4184,0.1702,1.871,0.9593,0.4323,0.829,0.4032,0.1744,1.1683,1.7082,0.8933,0.0487,1.2317,1.2229,0.4288,1.0312,1.3205,-0.16,0.6474,1.0198,0.5162,0.0012,0.5285,1.9672,0.1925,-0.0254,0.6706,-0.0827,0.1928,0.2645,0.1848,-0.1177,-0.1369,0.2891,Control
Utah__G01,0.3303,0.6286,0.9483,1.3652,0.9053,1.0726,1.3827,1.3309,-0.0098,1.6699,0.1391,0.1834,0.4742,0.3971,-0.0141,1.9383,0.1678,0.6276,0.6667,0.0687,-0.0161,0.4627,1.4992,0.8294,1.5528,0.4939,0.824,0.3893,0.5461,1.2613,-0.0728,0.2103,0.0291,0.8694,0.04,-0.0787,1.175,1.1108,1.0552,1.2221,1.2383,1.8425,-0.1748,2.9514,0.7109,0.3485,0.1139,0.0174,0.2246,0.7747,1.2117,1.4073,1.1113,2.1881,1.1588,0.322,1.6799,0.9913,0.2295,0.6109,0.505,0.296,0.6829,1.4293,0.7237,0.0822,0.5153,1.3726,0.4488,0.7577,1.1949,-0.1058,0.4528,0.9218,0.5824,0.0189,0.6667,2.0473,-0.0148,-0.0252,0.6642,0.0059,0.1602,0.3414,0.4833,-0.1006,-0.0727,0.1501,Control
Utah__G02,0.2938,0.6981,1.2135,1.614,0.6675,0.8832,1.412,1.0978,0.0049,1.6359,0.151,0.0595,0.3352,0.5762,-0.015,1.5701,0.2118,0.6282,0.6452,0.0498,-0.076,0.5,1.4254,0.6922,1.4222,0.3838,0.8843,0.3428,0.4981,1.2775,-0.0659,0.2153,-0.0075,0.7932,0.0183,-0.0581,1.1657,0.996,1.085,1.3559,1.04,1.9373,-0.1266,2.876,0.7992,0.5243,0.214,0.0282,0.1839,0.6527,1.0169,1.2356,0.989,1.7452,1.01,0.278,1.5815,0.9558,0.137,0.4389,0.3968,0.1978,0.5538,1.3864,0.6561,0.2681,0.6034,1.2403,0.3009,0.7526,1.1441,-0.0116,0.4484,0.955,0.2589,-0.0225,0.5235,2.3906,-0.023,-0.0492,0.6008,-0.0374,-0.033,0.3198,0.4274,-0.0563,0.0022,0.051,Control
Utah__G03,0.4989,0.9186,1.0624,1.9686,0.9807,1.3285,1.686,1.3824,0.1176,2.0741,0.0807,0.0688,0.4241,0.5727,-0.0205,1.8293,0.3003,0.6857,0.773,0.0437,-0.0755,0.6187,1.6495,1.0007,1.6403,0.5477,0.7578,0.416,0.5657,1.4844,-0.0807,0.2777,-0.0878,1.1132,0.0305,-0.0361,1.4139,1.2472,1.2532,1.4958,1.5063,2.0693,0.0591,3.2139,1.5135,0.531,0.1845,0.08,0.1772,0.7841,1.48,1.5506,1.3864,1.9201,1.4426,0.2929,1.757,1.1056,0.3081,0.6067,0.4818,0.1631,0.8163,1.7813,0.8641,0.1253,0.9931,1.433,0.4347,1.1155,1.3218,-0.065,0.5946,1.4693,0.2349,0.0197,0.7012,2.0635,0.0865,-0.0288,0.8694,-0.0488,0.0327,0.352,0.3591,-0.1219,0.0274,0.1488,Control
Utah__G04,0.3572,0.8994,1.4494,1.9256,0.9483,1.0387,1.7395,1.2765,0.0512,1.9953,0.1076,0.2843,0.3085,0.568,-0.0294,1.6488,0.3244,0.7708,0.807,0.0526,-0.0549,0.5261,1.635,1.0063,1.4798,0.4669,0.8348,0.5087,0.5295,1.5682,-0.0575,0.2593,-0.0205,0.927,-0.0352,-0.019,1.3283,1.0749,0.9682,1.7515,1.4824,2.3517,0.0166,3.7934,1.3121,0.6091,0.2528,0.0521,0.2596,0.6814,1.36,1.4295,1.5044,2.1143,1.2702,0.3287,1.5369,1.1757,0.2626,0.4615,0.4263,0.3033,0.6341,1.699,0.7408,0.1692,0.8266,1.4204,0.3235,0.9417,1.0469,-0.0614,0.5413,1.5951,0.2477,-0.0548,0.662,1.8816,-0.0107,-0.0405,0.9222,0.0285,0.0426,0.4569,0.3394,0.0075,0.0701,0.0462,BRCACancer
Utah__G05,0.3377,0.6287,0.9125,1.3904,0.5725,0.7375,0.9238,1.0448,0.0192,1.4298,0.0783,-0.0769,0.177,0.1414,0.0325,1.547,0.1706,0.4634,0.522,0.1231,0.0855,0.5894,1.1474,0.5553,1.1658,0.3954,0.478,0.246,0.5735,1.4027,-0.0527,0.3357,0.154,0.701,-0.0132,-0.0211,1.0134,0.6675,0.8132,1.5062,0.8981,1.7843,-0.1243,2.2612,0.9904,0.2248,0.0696,-0.0204,0.1649,0.5572,0.7323,0.8111,0.7567,1.2665,0.9355,0.0611,1.2311,0.7052,0.0636,0.3904,0.2348,0.1514,0.6667,1.0968,0.3861,0.0409,0.7816,1.0482,0.3164,0.5383,0.8148,-0.079,0.3174,0.9063,0.3133,-0.0568,0.4475,1.8076,-0.1184,-0.0295,0.4076,-0.0059,-0.0626,0.187,0.1018,-0.1531,-0.1867,0.137,BRCACancer
Utah__G06,0.4803,0.77,1.3227,1.8017,0.6928,0.9253,1.6037,1.2456,-0.003,1.9232,-0.0019,0.2562,0.4206,0.4171,-0.0092,1.7004,0.2673,0.594,0.6594,0.0731,-0.1174,0.5165,1.3797,0.9698,1.4026,0.5894,0.7396,0.2548,0.6,1.4241,-0.0267,0.1481,0.0101,0.9895,-0.0077,-0.1144,1.1758,1.0694,0.928,1.3255,1.4118,1.8412,-0.0039,3.1918,1.0332,0.3996,0.1737,0.0531,0.3018,0.6787,1.2154,1.4121,1.2332,2.2262,1.2309,0.2147,1.6839,1.0116,0.2357,0.4727,0.369,0.2126,0.6784,1.6359,0.6429,0.1544,0.5826,1.2134,0.4248,1.0108,1.0558,-0.0651,0.5298,1.1304,0.3437,-8e-04,0.6084,1.9503,-0.0826,-0.0514,0.8072,0.0437,0.1428,0.1536,0.2599,-0.1191,-0.0015,0.1258,BRCACancer
Utah__G07,0.3401,0.854,0.7022,1.8785,0.6532,1.061,1.4544,1.1834,-0.0238,1.641,-0.0125,-0.0134,0.1604,0.2673,-0.0023,1.4841,0.2541,0.562,0.6756,0.1158,-0.048,0.5159,1.2674,0.644,1.3968,0.3553,0.6414,0.3281,0.6756,1.386,-0.1195,0.3271,-0.023,0.7782,-0.0081,-0.0918,1.2075,1.0776,1.0282,1.2452,1.1308,1.7515,-0.1137,2.8593,1.314,0.246,0.0953,-0.0178,0.1564,0.6591,1.1957,1.0332,1.0549,1.7,1.123,0.122,1.5574,0.9459,0.1351,0.4056,0.3183,0.1988,0.6194,1.3305,0.6073,0.1098,0.7069,1.1767,0.2158,0.6015,1.0591,-0.11,0.3873,1.2921,0.1556,-0.0065,0.5973,1.95,-0.0055,-0.0613,0.5844,0.0134,-0.0355,0.1509,0.2588,-0.1314,-0.0366,0.0448,Control
Utah__G08,0.4418,0.9463,1.104,1.9818,1.002,1.3486,1.5702,1.371,0.1017,1.9025,0.0679,0.1389,0.3962,0.3933,-0.0325,1.89,0.3484,0.689,0.7859,0.0389,-0.0727,0.5357,1.667,0.923,1.5768,0.4851,0.8459,0.3193,0.5648,1.3993,-0.1249,0.2911,0.0421,0.9586,0.0515,-0.1254,1.3499,1.335,1.2384,1.4391,1.3262,1.9129,-0.1037,2.9937,1.0348,0.4184,0.1691,0.0133,0.1871,0.7447,1.3234,1.4452,1.2404,2.0068,1.2513,0.2987,1.7574,1.1241,0.268,0.5442,0.3273,0.261,0.8125,1.6323,0.8309,0.1273,0.566,1.3516,0.4061,0.874,1.3944,-0.1072,0.4536,1.236,0.4201,0.0144,0.8335,2.0884,0.0256,-0.0435,0.8595,-0.0892,0.0655,0.3482,0.3235,-0.1584,-0.0397,0.1056,Control
Utah__G09,0.2973,0.6499,1.2437,1.6026,0.5731,0.8703,1.1579,1.1469,-0.0393,1.6224,0.1738,-0.0084,0.2969,0.4755,-0.0437,1.5766,0.1255,0.5637,0.6083,0.1059,-0.0574,0.4964,1.3263,0.519,1.3119,0.3892,0.8247,0.3509,0.5477,1.1699,-0.073,0.2256,0.1053,0.7179,-0.0249,-0.0566,1.1361,1.0413,1.062,1.2023,0.9536,1.6462,-0.0515,2.7602,0.6713,0.4657,0.1741,0.0397,0.0299,0.6808,0.942,1.2451,0.8749,1.7756,0.9553,0.2684,1.6193,0.8667,0.2322,0.5143,0.3923,0.2349,0.719,1.1376,0.5354,0.2261,0.3955,1.1937,0.2244,0.6725,1.1075,0.0011,0.4132,0.9793,0.3335,-0.0808,0.5165,2.2251,-0.0589,-0.0599,0.4566,-0.08,0.0053,0.2392,0.1858,-0.0361,0.0139,0.0845,Control
Utah__G10,0.4191,0.6553,1.1011,1.6995,0.5185,0.9323,1.3236,1.1103,-0.0862,1.7558,0.0777,0.016,0.2905,0.0141,0.0517,1.525,0.2919,0.4753,0.5848,0.0959,-0.0125,0.4437,1.1696,0.7239,1.1694,0.4135,0.7107,0.1563,0.6596,1.6093,-0.1033,0.0916,0.106,0.7914,0.0815,-0.0621,0.9526,1.1495,0.8216,1.3339,1.0269,1.5903,-0.0401,2.7854,0.4913,0.0371,0.092,0.0439,0.2945,0.5995,1.0947,0.9524,0.8066,2.255,1.3084,0.0949,1.6163,0.5397,0.0994,0.3681,0.183,0.1087,0.5403,1.3415,0.5649,0.1288,0.3603,1.1161,0.3321,0.7451,0.9526,-0.0377,0.4009,0.745,0.3243,-0.0013,0.4195,1.9698,0.035,0,0.4846,-0.1313,0.1383,0.0093,0.1277,-0.083,-0.1894,0.0646,BRCACancer
Utah__G11,0.281,0.4605,0.9489,1.0041,0.6206,0.6621,0.7648,0.8313,-0.0448,1.2823,-0.2115,-0.1412,0.1633,0.2853,-9e-04,1.0615,0.1873,0.3614,0.4077,0.0734,-0.0353,0.4129,0.6982,0.2707,1.0046,0.4352,0.4206,0.2189,0.5378,0.8495,0.0241,0.2662,0.0338,0.407,0.0799,0.0604,0.737,0.8794,0.7165,0.8805,0.8012,0.9619,-0.122,2.193,0.6599,-0.0277,-0.045,0.008,-0.0815,0.3352,0.7595,0.7521,0.4372,1.0997,0.7129,0.0149,1.1064,0.5235,0.0923,0.3454,0.0636,0.1685,0.5448,0.79,0.3887,0.2082,0.4741,0.7249,0.1413,0.3565,0.7371,-0.2386,0.2833,0.6492,0.2815,0.0186,0.3886,1.7125,0.052,0.0028,0.2825,0.155,-0.0279,0.0539,0.127,-0.0556,0.0779,0.0482,BRCACancer
