@relation data

@attribute id string
@attribute 10368 numeric
@attribute 10369 numeric
@attribute 10497 numeric
@attribute 10681 numeric
@attribute 107 numeric
@attribute 10815 numeric
@attribute 109 numeric
@attribute 1103 numeric
@attribute 114 numeric
@attribute 1173 numeric
@attribute 1175 numeric
@attribute 1312 numeric
@attribute 1385 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 1621 numeric
@attribute 163 numeric
@attribute 1644 numeric
@attribute 1739 numeric
@attribute 1741 numeric
@attribute 1742 numeric
@attribute 2036 numeric
@attribute 22999 numeric
@attribute 23236 numeric
@attribute 23426 numeric
@attribute 27092 numeric
@attribute 27330 numeric
@attribute 2744 numeric
@attribute 2752 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2787 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 2890 numeric
@attribute 2891 numeric
@attribute 2892 numeric
@attribute 2897 numeric
@attribute 2898 numeric
@attribute 2899 numeric
@attribute 2900 numeric
@attribute 2901 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 3265 numeric
@attribute 4128 numeric
@attribute 4193 numeric
@attribute 43 numeric
@attribute 4646 numeric
@attribute 4747 numeric
@attribute 4905 numeric
@attribute 5170 numeric
@attribute 51764 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 54331 numeric
@attribute 54874 numeric
@attribute 5567 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 55799 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 55970 numeric
@attribute 57030 numeric
@attribute 5864 numeric
@attribute 5894 numeric
@attribute 5923 numeric
@attribute 5924 numeric
@attribute 59283 numeric
@attribute 59345 numeric
@attribute 60482 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6505 numeric
@attribute 6506 numeric
@attribute 6507 numeric
@attribute 6511 numeric
@attribute 6512 numeric
@attribute 6531 numeric
@attribute 6571 numeric
@attribute 6582 numeric
@attribute 6616 numeric
@attribute 6804 numeric
@attribute 6812 numeric
@attribute 6844 numeric
@attribute 6853 numeric
@attribute 6854 numeric
@attribute 6857 numeric
@attribute 7054 numeric
@attribute 7166 numeric
@attribute 773 numeric
@attribute 774 numeric
@attribute 777 numeric
@attribute 781 numeric
@attribute 782 numeric
@attribute 783 numeric
@attribute 784 numeric
@attribute 785 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 80852 numeric
@attribute 814 numeric
@attribute 815 numeric
@attribute 81539 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8224 numeric
@attribute 83988 numeric
@attribute 84254 numeric
@attribute 88 numeric
@attribute 9254 numeric
@attribute 94235 numeric
@attribute 9463 numeric
@attribute 9495 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__D11,-0.1287,0.003,-0.0025,0.1594,0.0854,-0.0541,0.0892,0.0753,-0.151,0.8371,0.337,0.2168,0.6995,0.3122,0.2956,0.0682,0.3913,0.0381,0.1621,0.1352,0.1351,-0.0177,-0.0823,0.0316,-0.0837,0.0024,-0.0897,0.5592,0.2646,0.8275,0.1669,0.1561,0.1254,0.0321,0.2019,1.0165,-0.1711,-0.2752,-0.1166,-0.1246,-0.0884,-0.0689,-0.1521,0.0525,-0.0285,0.0147,-0.0779,-0.0398,-0.105,-0.071,-0.2944,0.2093,-0.0663,0.5257,-0.1621,-0.0943,0.1299,0.2595,0.4277,0.1154,0.6228,0.2612,0.513,0.0259,0.5041,0.1759,0.4751,-0.04,-0.1609,0.9269,0.0277,0.0765,0.1701,0.6585,0.0079,0.136,0.0638,0.2432,-0.2426,0.5073,0.0603,0.8182,0.1407,-0.0917,0.0198,0.0515,0.2127,0.2377,0.1117,0.1427,-0.1888,0.0869,0.06,0.9292,0.0184,0.0029,-0.2201,-0.0825,-0.2269,0.0127,0.086,0.0019,-0.1407,-0.0277,-0.0594,0.1702,-0.0979,1.5616,0.3741,1.9601,-0.0451,0.4581,0.5447,1.2798,0.0254,0.2722,0.2639,0.0293,-0.0093,0.1355,-0.0388,0.02,0.1028,0.0901,-0.0134,Control
Utah__D12,-0.0241,-0.0289,0.0391,0.2661,-0.0276,0.0299,0.1837,0.0048,-0.0632,1.2374,0.8918,0.3584,0.9872,0.8918,0.4486,-0.0321,0.6029,-0.0582,0.2219,0.1689,0.1663,-0.0486,-0.116,0.1373,-0.0471,-0.066,-0.0103,0.7185,0.6126,1.1335,0.3906,0.0062,0.242,0.0143,0.4838,1.2217,-0.0876,0.1694,-0.0849,-0.0945,-0.0522,-0.0402,-0.132,0.0116,-0.0078,0.0607,-0.0831,-0.0575,-0.0712,1e-04,-0.0295,0.3495,-0.0028,0.8587,0.0274,-0.0326,0.2988,0.4592,0.6454,0.0717,1.3072,0.5076,0.6684,-0.0214,0.8006,0.1842,0.5707,-0.0236,-0.0218,1.4606,-0.0663,0.0697,0.2554,1.0621,-0.0139,0.1325,0.2519,0.588,-0.1502,0.6795,0.0223,1.4432,-0.0312,-0.0423,0.0026,0.0736,0.1468,0.167,0.1841,-0.0411,-0.0734,0.0549,0.085,1.4384,0.0448,-0.0822,-0.1381,0,-0.248,-0.0071,0.0944,-0.1082,-0.097,0.0806,-0.0636,0.1676,-0.1007,2.1529,0.6075,2.3709,-0.0233,0.4822,0.2226,1.7625,0.1019,0.2499,0.3995,-0.0109,0.0676,0.1158,-0.0348,0.077,0.3223,0.209,-0.064,Control
Utah__E01,-0.1049,-0.0403,-0.0579,0.1907,0.0249,0.0823,0.177,-0.012,-0.1018,1.3762,0.6614,0.3447,1.32,0.8069,0.3709,-0.0434,0.5712,-0.0283,0.3284,0.1438,0.1925,-0.0143,-0.0269,0.1205,-0.0192,-0.0581,-0.0765,0.9158,0.9671,1.3183,0.4828,-0.0297,0.1057,0.0503,0.4725,0.0621,-0.1244,0.1861,-0.058,0.0078,-0.0623,-0.0959,-0.0295,0.0383,-0.0346,-0.0305,-0.108,-0.077,-0.0771,-0.0822,-0.0305,0.2692,-0.0468,0.8575,0.0723,0.0968,0.1438,0.4113,0.4791,0.0181,1.558,0.4497,0.7701,0.0255,0.8218,0.107,0.5621,2e-04,-0.0751,1.5443,0.0298,-0.0412,0.0391,1.3296,-0.0236,0.1436,0.1518,0.7374,-0.0036,0.798,0.0213,1.247,0.1086,-0.0724,0.0073,0.0055,0.0706,0.0676,0.0209,0.0369,-0.1193,0.0751,0.0675,1.6646,0.0023,-0.0514,-0.0929,-0.0339,-0.0581,-0.0606,-0.0065,-0.0303,-0.0529,0.1721,-0.0442,0.1285,-0.0149,2.4716,0.6528,2.2255,-0.047,0.6003,0.1815,1.7914,0.0522,0.3055,0.3338,-0.0756,0.0382,0.052,-0.0678,0.1543,-0.1058,0.1743,0.0474,BRCACancer
Utah__E02,-0.1319,-0.0895,-0.0248,0.4023,0.0266,0.0082,0.3407,-0.0474,-0.1405,1.6378,0.7973,0.3937,1.7547,0.9942,0.4434,-0.0778,0.7377,-0.0744,0.5821,0.2214,0.2944,-0.0304,-0.054,0.1187,-0.0289,-0.0544,-0.0226,1.2743,0.9415,1.3824,0.6336,-0.0865,0.0804,-0.0029,0.6345,2.482,-0.0022,0.4477,-0.0601,-0.0063,-0.0823,-0.1361,-0.0424,-0.0085,-0.0295,0.0717,-0.0765,-0.0713,-0.1257,-0.077,-0.0369,0.4344,0.004,1.0842,0.0741,0.4193,0.2779,0.4518,0.5903,0.0573,1.4336,0.4989,0.8668,0.215,1.1326,0.262,0.6854,0.0015,-0.0578,1.5675,-0.024,-0.0034,0.2004,1.5869,-0.0481,0.5033,0.2099,1.0017,-0.0521,1.0225,0.0542,1.4333,0.0146,-0.0669,0.0123,-0.0176,0.1547,0.1034,0.4023,0.0121,-0.1416,0.2197,0.1556,1.7899,0.1445,-0.0569,-0.1287,0.0474,0.0063,-0.0205,-0.0109,-0.0276,-0.0637,0.1648,-0.082,0.1431,-0.0158,2.1456,0.7151,2.4694,-0.1097,1.015,0.1487,1.8802,0.0236,0.6922,0.4764,-0.0439,0.1544,0.1348,-0.0011,0.27,0.1289,0.2698,0.2798,Control
Utah__E03,-0.1218,-0.0596,-0.0103,0.3235,0.0212,0.0946,0.2907,-0.0013,-0.0648,1.5028,1.1217,0.4801,1.4296,1.2437,0.5131,-0.0918,0.7322,-0.0702,0.3413,0.1586,0.3789,-0.0553,-0.0269,0.1839,-0.0099,-0.0774,-0.0324,0.9323,0.989,1.372,0.6981,-0.0462,0.0895,-0.0071,0.6066,1.8431,-0.014,0.4548,-0.051,-0.0561,-0.0573,-0.0898,-0.0727,-0.0209,-0.0649,0.0998,-2e-04,-0.0679,-0.0768,-0.0157,0.0912,0.4726,-0.0352,1.1392,0.1501,0.0723,0.1812,0.5042,0.7172,0.158,1.67,0.6896,0.836,0.1384,0.9327,0.1971,0.6427,-0.0071,-0.0098,1.789,-0.014,0.0471,0.2358,1.3768,-0.0743,0.2592,0.301,0.9786,-0.1204,0.9664,0.0142,1.4998,-0.0301,-0.0812,-0.015,0.058,0.0702,0.2027,0.3088,-0.0428,-0.1246,0.1493,0.0769,1.7865,0.0742,-0.0377,-0.0704,0.1112,0.0244,-0.0102,0.0235,-0.0478,-0.0534,0.2371,-0.0517,0.16,-0.0393,2.318,0.4929,2.7271,-0.0425,0.6657,0.0799,1.9204,0.0795,0.3719,0.4863,-0.085,0.1041,0.1275,-0.0085,0.13,0.4777,0.2781,0.3193,Control
Utah__E04,-0.093,-0.0474,-0.0052,0.4692,0.0087,0.1451,0.4309,-0.0078,-0.1032,1.6662,0.9653,0.5648,1.4766,1.1322,0.5954,-0.0695,0.745,-0.047,0.4926,0.281,0.4689,-0.0254,-0.0347,0.245,-0.0159,-0.0508,-0.0625,1.1817,1.1047,1.4138,0.7476,0.0568,0.1545,-0.0092,0.7528,2.4007,-0.1427,0.3832,-0.0633,-0.0681,-0.0684,-0.0707,-0.0568,-0.0102,-0.0402,0.0817,-0.0458,-0.0694,-0.0898,-0.0149,0.0463,0.5619,-0.0359,1.0498,0.1549,0.1395,0.367,0.567,0.7704,0.1266,1.7546,0.8072,0.8606,0.2071,1.0048,0.2354,0.6497,0.0027,-0.0121,1.6798,-0.019,0.0423,0.2607,1.6969,-0.0882,0.5575,0.2991,0.8901,-0.0593,1.0342,0.0585,1.4902,-0.0231,-0.1171,-0.026,-0.022,0.1771,0.1608,0.3744,-0.0072,-0.118,0.2476,0.2244,1.9,0.0498,-0.0718,-0.0664,0.101,-0.0242,-0.0419,-0.025,-0.008,-0.0515,0.3278,-0.0423,0.2219,0.0589,2.4368,0.9386,2.5613,-0.0034,0.9406,0.1288,1.9296,0.0826,0.579,0.5616,-0.061,0.1261,0.248,0.0171,0.2602,0.2697,0.4129,0.1036,Control
Utah__E05,-0.1462,-0.1469,-0.0449,0.3517,0.0915,0.0501,0.4006,-0.0454,-0.1742,1.4694,0.6257,0.2128,1.4625,0.9624,0.3865,-0.0401,0.6776,0.0484,0.5152,0.2184,0.1262,-0.0817,-0.0599,0.1165,-0.1349,-0.0806,-0.1127,1.3184,0.8942,1.2861,0.4753,-0.1011,0.0442,0.0742,0.576,2.0424,-0.1176,0.15,0.0064,-0.0178,-0.1445,-0.1592,-0.1243,0.0582,-0.0829,-0.0204,-0.1315,-0.1166,-0.1524,-0.1583,-0.176,0.393,-0.0189,0.9587,0.0909,0.2869,0.1676,0.2923,0.5298,0.0201,1.2203,0.3802,0.8072,0.3059,1.1291,0.2324,0.5946,0.0181,-0.2092,1.4386,0.0493,0.0272,0.1784,1.4168,-0.0671,0.5422,0.0189,0.6664,-0.11,0.8719,0.1113,1.2903,-0.0337,-0.119,0.0175,-0.0962,0.2261,0.2624,0.2698,0.0726,-0.1708,0.2395,0.1075,1.662,0.0112,-0.0401,-0.1334,-0.1271,-0.0601,-0.0639,0.0085,0.0663,-0.0964,0.1581,-0.0887,0.138,0.0197,2.1203,0.7079,2.3112,0.0191,1.0404,0.3861,1.8686,0.1151,0.602,0.3722,-0.045,0.0992,0.0704,0.0133,0.2304,0.3283,0.2173,0.1421,Control
Utah__E06,-0.1171,-0.1264,-0.0606,0.1785,0.1075,0.0705,0.2267,-0.1443,-0.2067,1.1876,0.3013,0.2403,1.2249,0.7149,0.273,-0.1367,0.5684,0.0479,0.3659,0.0579,0.0744,-0.0994,-0.0722,0.1665,-0.0971,-0.0281,-0.0939,1.0294,1.1651,1.2219,0.3228,0.0161,0.3464,0.0919,0.8076,0.5825,-0.0754,0.2141,0.0078,-0.0476,-0.1404,-0.1697,-0.0953,0.0893,-0.0768,-0.0222,-0.2187,-0.0536,-0.1493,-0.1662,-0.3915,0.0917,-0.0995,0.8213,-0.1205,0.1386,-0.2549,0.2683,0.5658,-0.0417,1.4369,0.3846,0.8816,-0.004,0.7085,0.0261,0.6728,0.0858,-0.2058,1.4141,0.0535,-0.0948,0.0443,1.3193,0.025,0.092,-0.0597,0.8763,-0.1437,0.7815,0.1545,1.1312,-0.0793,-0.0503,0.0782,-0.0694,0.248,0.2296,0.0184,0.0671,-0.0873,0.1874,-0.0381,1.0191,-0.1583,0.0489,-0.2051,-0.1919,-0.2569,-0.0997,0.0021,0.1154,-0.0781,-0.0525,-0.1399,0.0365,0.0454,1.7191,0.9391,1.7056,0.015,0.3495,0.4472,1.2659,0.1352,0.5483,0.3199,-0.0299,0.0737,0.1648,-0.05,0.1749,-0.356,0.1362,0.0555,BRCACancer
Utah__E07,-0.1131,-0.1025,-0.0477,0.4262,0.0145,-4e-04,0.4209,-0.0401,-0.1344,1.6125,0.8763,0.4807,1.4536,1.0828,0.47,-0.1008,0.7221,-0.0356,0.4466,0.1526,0.4123,-0.0713,-0.0629,0.1761,-0.0727,-0.0574,-0.0041,1.1184,1.2118,1.394,0.6908,-0.0123,0.1353,0.0485,0.7673,2.6322,-0.0766,0.2966,-0.0784,-0.0747,-0.0897,-0.0469,-0.0639,-0.0429,-0.0205,0.1181,-0.0662,-0.0979,-0.0836,-0.0322,0.0142,0.4924,-0.0107,1.1504,0.0739,0.0978,0.5152,0.4719,0.726,0.2538,1.8261,0.7054,0.7731,0.3139,0.9827,0.1712,0.7068,-0.0128,-0.0186,1.6611,0.0058,0.0487,0.2266,1.6164,-0.0362,0.2463,0.1669,0.854,-0.0629,0.954,0.072,1.3639,-0.0864,-0.0845,0.004,-0.0058,0.1118,0.1367,0.4448,-0.0359,-0.0938,0.2372,0.2104,1.7248,0.0376,-0.0534,-0.1039,-0.0117,-0.0264,-0.038,0.0263,-0.0286,-0.0928,0.3027,-0.0361,0.1713,0.0459,2.5118,0.9668,2.7673,-0.0383,0.6475,0.204,1.7606,0.051,0.3944,0.4985,-0.0649,0.1056,0.2566,-0.0371,0.1248,0.236,0.3067,0.144,BRCACancer
Utah__E08,-0.0959,-0.0985,-0.0338,0.3657,-0.0106,0.0531,0.2913,-0.0128,-0.1223,1.6001,0.9165,0.4834,1.5988,1.1693,0.5024,-0.0354,0.741,-0.065,0.4656,0.2358,0.3021,-0.0701,-0.0736,0.161,-0.0169,-0.058,-0.0702,1.237,1.1994,1.3805,0.7507,-0.0377,0.0071,-0.0372,0.731,1.7792,-0.0506,0.3253,-0.0595,-0.0449,-0.0909,-0.08,-0.0562,-0.0621,-0.0488,0.054,-0.0494,-0.0631,-0.0786,-0.0635,0.0142,0.44,-0.0462,1.1858,0.0728,0.1375,0.1763,0.5336,0.713,0.1146,1.9067,0.6422,0.9891,0.1522,1.0496,0.2195,0.6943,-0.0165,0.003,1.6571,-0.0334,-0.0068,0.2029,1.5775,-0.0892,0.3509,0.2105,1.0701,-0.1323,0.9387,0.0261,1.5629,-0.0188,-0.1265,-0.0107,0.0385,0.1011,0.0845,0.2791,0.0264,-0.1195,0.1232,0.1035,1.6633,-0.0064,-0.0776,-0.1266,0.018,-0.0196,-0.0222,-0.005,-0.0516,-0.0622,0.2264,-0.0337,0.1307,-0.003,2.4215,0.9768,2.7581,-0.0597,0.8533,0.097,1.9283,0.0151,0.4596,0.5018,-0.0477,0.0661,0.1798,-0.0057,0.1212,0.2855,0.2524,0.0544,Control
Utah__E09,-0.1596,-0.0952,-0.0493,0.3652,0.0065,0.0495,0.3258,-0.0177,-0.1131,1.7211,1.1188,0.3723,1.4909,1.0219,0.478,-0.1182,0.7645,0.0189,0.4208,0.2451,0.363,-0.04,-0.0389,0.1581,-0.0661,-0.1487,-0.0807,1.066,0.9306,1.3309,0.6439,0.0014,0.0631,0.0305,0.6386,2.6326,-0.1131,0.4332,-0.0391,-0.0635,-0.0949,-0.0997,-0.0499,-0.0039,-0.0397,0.115,-0.027,-0.0666,-0.0998,-0.029,-0.014,0.5062,-0.0299,0.9473,0.16,0.1735,0.214,0.4824,0.728,0.2529,1.537,0.599,1.0884,0.1375,0.93,0.2178,0.6623,-0.0012,-0.0126,1.6549,0.0355,-0.004,0.2204,1.3763,-0.0904,0.3469,0.2933,0.7894,-0.0916,0.8496,0.0638,1.2966,-0.0774,-0.0825,0.0036,-0.041,0.193,0.2045,0.2964,-0.0693,-0.1396,0.2461,0.0695,1.774,0.0743,-0.0754,-0.0946,0.0522,0.0786,0.0094,0.0067,0.0056,-0.0315,0.253,-0.0549,0.1254,0.0161,2.3476,0.7209,2.7111,-0.0315,0.7355,0.1131,1.8143,0.0682,0.4766,0.4354,-0.0827,0.0842,0.1901,-0.0295,0.1929,0.2145,0.2843,-0.0301,BRCACancer
Utah__E10,-0.1193,-0.1192,-0.0075,0.4287,0.0883,-0.0249,0.3231,-0.0557,-0.1346,1.5032,0.7429,0.4803,1.7177,1.1553,0.4798,-0.1594,0.8367,-0.0251,0.6005,0.1904,0.3372,-0.0635,-0.0409,0.3568,-0.0917,-0.07,-0.0828,1.3717,1.1601,1.457,0.6122,-0.0888,0.034,0.0073,0.8214,1.6593,-0.1356,0.4706,-0.0573,-0.0963,-0.1063,-0.1107,-0.0795,0.0109,-0.0797,0.0038,-0.11,-0.1339,-0.1078,-0.077,-0.1074,0.4806,-0.0508,1.3205,0.0585,0.2589,0.4936,0.7077,0.7309,-0.0713,1.6299,0.5955,1.1192,0.245,1.0219,0.2617,0.8469,0.0226,-0.045,1.7701,0.0189,-0.0874,0.0909,1.7278,-0.0804,0.4128,0.0838,1.1257,-0.104,1.0085,0.1368,1.621,-0.0872,-0.1411,0.0379,0.0028,0.1691,0.2191,0.2901,0.0346,-0.1464,0.1298,0.0503,1.5701,0.0064,-0.0459,-0.1456,-0.0193,0.0644,-0.0711,-0.0251,0.025,-0.0788,0.0951,-0.079,0.1201,0.0509,2.1342,0.8239,2.1817,-0.0569,0.7545,0.3111,1.9044,0.061,0.7197,0.5098,-0.0384,0.1741,0.2232,-0.0436,0.1947,0.2989,0.3533,0.2379,BRCACancer
Utah__E11,-0.1251,-0.1292,0.0103,0.3689,0.0572,0.069,0.3657,-0.0545,-0.107,1.3958,0.6358,0.3147,1.3293,0.7164,0.3917,-0.0787,0.6481,-0.0212,0.3476,0.1769,0.2423,-0.0271,-0.0639,0.1318,-0.0741,-0.0589,-0.0784,0.9738,0.7635,1.2722,0.4888,0.0351,0.0529,0.0259,0.4165,2.1305,-0.12,0.2185,-0.0617,-0.0869,-0.0786,-0.0839,-0.0684,0.0146,-0.0304,0.0678,-0.085,-0.0881,-0.1102,-0.0411,-0.0573,0.3396,-0.0587,1.003,0.0971,0.1595,0.1981,0.4556,0.6069,0.0457,1.3778,0.4071,0.8354,0.2113,1.0043,0.176,0.5665,0.002,-0.0715,1.55,0.01,0.0059,0.2564,1.3781,-0.0304,0.3196,0.1595,0.7258,-0.1517,0.8441,0.0395,1.3965,0.0228,-0.0922,-0.0294,-0.0435,0.2291,0.1835,0.3429,0.0222,-0.1404,0.2313,0.0722,1.3843,0.1297,-0.0492,-0.138,-0.0081,-0.1173,-0.0386,0.0185,-0.0151,-0.0722,0.1278,-0.0225,0.1186,-0.0472,2.2613,0.5493,2.6886,0.0029,0.6338,0.2766,1.8238,0.0967,0.3393,0.384,-0.0321,0.105,0.1521,0.0059,0.1935,0.0421,0.2412,0.016,Control
Utah__E12,-0.0245,-0.0073,0.0191,0.2301,-0.0558,-0.0467,0.0186,-0.0341,-0.0884,1.3219,0.6896,0.2469,1.0523,0.8349,0.2845,-0.0998,0.5104,-0.0885,0.2489,0.1975,0.1022,-0.0395,-0.0667,0.1295,0.0043,-0.0642,-0.0124,0.8073,0.6705,1.1747,0.406,-0.0748,0.2305,0.0149,0.4464,1.0071,-0.1242,0.3896,-0.0484,-0.0401,-0.0505,-0.0811,-0.0781,0.029,-0.0065,0.0303,-0.1329,-0.0327,-0.0307,-0.0801,-0.1122,0.229,-0.0043,0.8658,-0.0708,-0.0093,-0.0033,0.3842,0.4552,0.1097,1.1365,0.3262,0.8174,0.0734,0.8461,0.1275,0.558,0.0141,-0.1776,1.556,0.0272,-0.0426,0.095,1.1409,-0.0678,0.0553,0.081,0.5761,-0.1628,0.8061,-0.0218,1.0785,0.0268,-0.0196,0.0169,-0.0677,0.1204,0.059,0.1944,-0.0071,-0.0774,0.0726,0.0527,1.4465,-0.0534,-0.0462,-0.1182,-5e-04,-0.0357,-0.0225,-0.0156,0.0164,-0.1171,0.0494,0.0012,0.1112,-0.0157,2.0435,0.3768,2.3058,-0.1539,0.3618,0.1897,1.5978,-0.0237,0.3316,0.2766,0.0012,0.0903,-0.0081,-0.082,0.0561,-0.2016,0.0986,0.2318,BRCACancer
Utah__F01,-0.2253,-0.1343,-0.0401,0.4488,0.0337,0.0775,0.4,-0.0737,-0.1797,1.3331,0.7304,0.5351,1.5612,1.0991,0.5813,-0.096,0.863,-0.0477,0.5591,0.2571,0.3643,-0.0729,-0.0579,0.2542,-0.1046,-0.1462,-0.0799,1.2545,1.1938,1.3631,0.6434,0.0821,0.0676,-0.0044,0.7951,1.395,-0.0787,0.1766,-0.0606,-0.1046,-0.1194,-0.1357,-0.0905,-0.0361,-0.0749,0.0463,-0.1113,-0.1027,-0.1773,-0.1115,-0.1497,0.4216,-0.0764,1.2721,0.0089,0.0448,0.4134,0.6088,0.7206,0.1432,1.8156,0.6876,0.968,0.1696,0.9378,0.4388,0.8987,-0.0137,-0.1015,1.6642,-0.0162,-0.0291,0.2634,1.6954,-0.0729,0.6205,0.1741,0.7883,-0.1891,0.9833,0.1161,1.6948,-0.1224,-0.1375,-0.0398,-0.0924,0.1239,0.1892,0.2847,0.0175,-0.1753,0.1594,0.1853,1.8319,0.0323,-0.0899,-0.1343,0.016,-0.0569,-0.0654,-0.0539,-0.0088,-0.0677,0.2655,-0.096,0.2461,-0.0332,2.2072,0.9481,2.2138,-0.0956,1.1562,0.1358,2.0458,0.0439,0.6816,0.627,-0.0905,0.1006,0.1978,-0.003,0.0844,0.5375,0.4174,-0.0519,Control
Utah__F02,-0.0791,-0.1401,-0.043,0.3598,0.0216,0.073,0.3707,-0.0662,-0.1362,1.568,0.8299,0.5815,1.7458,1.1419,0.5699,-0.076,0.7746,-0.0298,0.5097,0.2106,0.3745,-0.0994,-0.0535,0.1618,-0.0376,-0.0824,-0.0964,1.2777,1.2101,1.4283,0.7028,0.0144,0.1357,0.0376,0.8635,1.8108,-0.1201,0.4043,-0.0868,-0.0521,-0.1128,-0.152,-0.0889,0.0303,-0.0256,0.0682,-0.0656,-0.0782,-0.1173,-0.0772,-0.0426,0.5442,-0.0254,1.2399,0.0434,0.1735,0.3495,0.6175,0.7557,0.2943,1.7813,0.7346,0.9165,0.2467,1.0616,0.2316,0.7786,0.0108,-0.0731,1.6709,-0.0355,-0.0456,0.2128,1.76,-0.0804,0.4746,0.1378,0.945,-0.1271,1.0635,0.114,1.5574,-0.1212,-0.1485,-0.0156,0.0115,0.1549,0.2507,0.3186,0.009,-0.1203,0.2147,0.1131,1.7626,0.017,-0.08,-0.0976,0.0328,0.0081,-0.0293,-0.0188,0.0041,-0.088,0.2132,-0.1049,0.2265,-2e-04,2.3166,1.0326,2.2365,0.0044,0.9803,0.2071,1.95,0.099,0.6298,0.5702,-0.0535,0.112,0.2369,-0.0072,0.1526,0.327,0.4258,0.2164,Control
Utah__F03,-0.1832,-0.1176,-0.0529,0.2442,0.0814,0.1192,0.3072,-0.1039,-0.1502,1.5038,0.7388,0.4987,1.3982,1.1166,0.42,-0.0606,0.7714,-0.0014,0.3914,0.2751,0.3202,-0.0506,-0.0049,0.1671,-0.1216,-0.1304,-0.1093,0.9827,0.9505,1.3627,0.7057,0.0687,0.296,-0.0077,0.5963,1.8237,-0.1365,0.3441,-0.0631,-0.0473,-0.1265,-0.1397,-0.0503,-0.0039,-0.0473,0.0201,-0.0962,-0.1601,-0.1661,-0.1695,-0.0834,0.3421,-0.0262,1.1611,0.0945,0.3322,0.1811,0.5285,0.6955,0.0938,1.5377,0.6593,0.8343,0.3051,0.91,0.0855,0.5471,0.0206,-0.0146,1.6849,0.0277,0.0208,0.1784,1.4986,-0.084,0.3237,0.1846,0.8502,-0.1525,1.1082,0.1129,1.4057,-0.0444,-0.0565,-7e-04,-0.0681,0.2684,0.1884,0.4098,0.0219,-0.1681,0.2272,0.1321,1.6008,0.0889,-0.0406,-0.1115,0.03,0.0221,-0.056,-0.0398,0.001,-0.0465,0.2685,-0.0613,0.1622,-0.0094,2.061,0.8255,2.2152,-0.031,0.5867,0.2093,1.6035,0.0852,0.4361,0.4223,-0.0908,0.163,0.2193,0.0123,0.3017,0.2345,0.3037,0.0803,Control
Utah__F04,-0.1224,-0.1287,-0.0601,0.382,0.0527,-0.0095,0.2436,-0.0621,-0.1534,1.2496,0.5287,0.5424,1.4885,0.9821,0.4995,-0.135,0.914,0.0178,0.4702,0.3078,0.3221,-0.0862,-0.0597,0.5066,-0.112,-0.0568,-0.1373,1.2679,0.8564,1.308,0.4231,0.0173,0.125,-0.023,0.8075,1.3155,-0.0229,0.3604,-0.0608,-0.1069,-0.1259,-0.0981,-0.1325,0.008,-0.07,0.055,-0.15,-0.1122,-0.1479,-0.1212,-0.2814,0.3442,-0.1027,1.2238,-0.0742,0.1574,0.0049,0.8029,0.7215,0.0193,1.8382,0.6245,1.2205,0.0705,0.9021,0.3367,1.1845,0.0207,-0.1838,1.7386,-0.0347,-0.0066,0.089,1.6153,-0.0915,0.2447,0.0565,0.6961,-0.1789,0.8993,0.0848,1.7194,-0.0277,-0.0924,-0.0135,-0.0732,0.2175,0.1509,0.17,-0.0338,-0.1353,0.1444,-0.0033,1.4732,-0.0209,-0.0854,-0.1424,-0.1094,-0.003,-0.0531,-0.0114,-0.0052,-0.1313,0.2723,-0.1126,0.1071,-0.0334,2.4113,1.1402,2.0935,-0.0297,0.8589,0.2599,2.0753,0.0618,0.6937,0.5979,-0.0324,0.3798,0.1749,-0.0658,0.1087,-0.095,0.3361,0.3209,Control
