@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10105 numeric
@attribute 10319 numeric
@attribute 10454 numeric
@attribute 1147 numeric
@attribute 1234 numeric
@attribute 123745 numeric
@attribute 1432 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22798 numeric
@attribute 23118 numeric
@attribute 23533 numeric
@attribute 23643 numeric
@attribute 240 numeric
@attribute 26279 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2775 numeric
@attribute 284217 numeric
@attribute 30814 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 329 numeric
@attribute 330 numeric
@attribute 3303 numeric
@attribute 3304 numeric
@attribute 3305 numeric
@attribute 3306 numeric
@attribute 331 numeric
@attribute 3312 numeric
@attribute 345611 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3551 numeric
@attribute 3586 numeric
@attribute 3587 numeric
@attribute 3588 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3654 numeric
@attribute 3655 numeric
@attribute 3688 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3908 numeric
@attribute 3909 numeric
@attribute 3910 numeric
@attribute 391013 numeric
@attribute 3911 numeric
@attribute 3913 numeric
@attribute 3914 numeric
@attribute 3918 numeric
@attribute 3949 numeric
@attribute 4261 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4843 numeric
@attribute 50487 numeric
@attribute 51135 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 54205 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 572 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 6300 numeric
@attribute 64600 numeric
@attribute 6772 numeric
@attribute 6774 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7189 numeric
@attribute 7297 numeric
@attribute 81579 numeric
@attribute 836 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 84647 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8651 numeric
@attribute 8681 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCACancer}

@data
E03,0.278,0.6572,0.0427,0.204,1.1979,0.6717,-0.0128,1.0077,0.709,0.827,-0.0755,1.1304,1.5747,0.6888,1.363,0.1916,0.0144,0.7787,1.5513,0.0268,-0.0328,-0.0938,1.6015,1.8974,0.3512,2.9864,0.6795,0.1473,3.4045,0.1908,2.0032,1.8304,3.9341,0.7397,0.8208,0.1014,0.7001,1.5119,0.1695,0.9764,1.7664,1.3921,0.7484,0.0432,2.733,0.9142,0.0643,0.0216,0.7349,0.9231,1.9536,1.5954,0.9208,-0.0135,-0.0461,-0.0395,-0.098,0.146,0.2053,0.1316,-0.0976,0.5805,0.9703,1.9731,1.1533,2.1699,0.9286,-0.0191,0.0163,1.4299,1.1103,1.2329,1.2334,1.8498,0.9588,0.3846,-0.0171,0.0117,0.2825,-0.1003,0.4519,1.789,1.1162,0.9619,0.0702,0.8517,0.0285,0.8858,0.7409,0.331,0.2794,0.5244,1.4859,0.4473,0.0341,-0.023,2.1145,1.3028,1.0262,2.713,0.0531,-0.0106,1.2263,2.9554,0.2006,1.2517,0.6975,1.0954,0.2314,0.9293,0.3396,-0.0405,0.8755,0.7907,-0.0484,0.0193,0.3746,0.1711,0.4877,0.6236,0.8697,Control
E04,0.4207,0.7591,0.0192,0.3039,1.0941,1.0732,-0.0237,1.1795,0.6841,0.8595,-0.0502,1.4699,1.7901,0.5469,1.4658,0.2357,0.0534,0.9458,1.4749,0.016,-0.0683,0.0242,2.0367,2.3231,0.6735,2.9921,1.1957,0.088,3.4562,0.2622,1.9098,2.0326,2.7619,0.5145,0.8998,0.1567,0.7696,1.7879,0.2193,0.5202,1.9371,1.1383,1.0387,0.076,2.9005,0.9963,-0.0196,0.0672,0.8778,1.268,2.1342,1.7328,0.7785,-0.0342,-0.0683,-0.0534,-0.1211,0.1359,0.3075,0.1308,-0.0992,0.4783,1.2091,1.8777,1.3374,2.2668,0.9793,0.0029,-0.0339,1.5131,1.3251,1.4475,1.5026,1.7095,1.1632,0.4152,0.0779,-0.0687,0.2741,-0.1485,0.5668,1.6798,1.2547,1.1244,0.1078,1.0185,0.0438,1.2007,0.878,0.3092,0.3483,0.7957,1.6787,0.4457,-0.0377,-0.0484,2.0846,1.2814,1.1905,2.8843,0.0889,0.1058,1.5498,2.1497,0.3956,1.3282,0.7848,1.292,0.4059,1.0208,0.5575,0.0204,1.2493,0.9526,-0.1479,0.2017,0.4497,0.1623,0.8249,0.881,1.3534,Control
E05,0.514,0.3803,-0.0183,0.1303,1.0106,0.9103,0.0141,1.0304,0.5234,0.6147,0.0397,1.4069,1.1634,0.5235,0.8818,0.1896,0.1175,0.6636,1.3746,-0.0029,-0.0984,0.0599,1.3458,1.5641,0.5255,2.3688,0.7291,0.1543,2.5805,0.2802,2.0282,1.9342,2.5236,0.7745,0.871,0.0307,0.5979,1.1835,0.1664,0.8349,1.4865,0.6911,0.863,-0.0508,2.1848,0.7554,0.0667,0.1628,0.3835,1.458,2.0472,1.7767,0.589,-0.0751,-0.0564,-0.0249,0.0046,0.0651,0.2638,0.0922,-0.0459,0.403,0.7561,1.3299,1.3527,1.5627,0.7531,0.0111,0.1082,1.3724,1.3465,1.4887,1.1817,1.8211,1.2799,0.2608,-0.0013,0.0191,0.2575,-0.0935,0.6094,1.4386,0.7859,0.9068,-0.0188,1.0074,0.0161,1.0452,0.922,0.2789,0.1721,0.7066,1.2602,0.6247,-0.1542,0.1179,1.8665,1.0564,1.2201,2.061,0.0976,0.0719,0.6869,1.2862,0.0373,0.8781,0.6078,0.7326,0.4056,0.9854,0.2353,0.0213,1.202,0.6637,-0.1257,0.1962,0.1606,-0.1667,0.4391,0.5648,1.0858,Control
E06,0.3,0.5647,-0.0883,0.1408,0.8651,0.785,0.05,0.9605,0.3356,0.4094,0.1382,1.1515,1.0151,0.78,1.0984,0.1418,0.0819,0.6763,1.3111,-0.002,-0.0933,0.1177,1.7669,2.1022,0.4515,3.2889,1.2297,0.2876,3.2345,0.4748,1.614,1.3336,3.2159,0.491,0.6684,-0.0445,0.5124,1.157,0.031,0.518,1.7865,0.9632,0.7639,0.2257,2.1551,0.9075,-0.113,0.069,0.2182,0.3877,1.7106,1.4424,0.7269,-0.0794,-0.0893,-0.0072,0.0286,-0.1037,0.3147,0.2996,0.0247,0.3164,0.8912,1.7264,1.0846,1.6581,0.4112,0.0358,0.0437,1.1406,1.0227,1.1112,0.8056,1.8502,0.9492,-0.0475,-0.02,-0.0305,0.3309,0.0546,0.3161,1.4141,0.451,0.5907,-0.268,0.6774,-0.0074,0.5543,0.6054,0.1197,0.0806,0.3514,0.8628,0.389,-0.2963,0.1274,2.2185,1.0516,0.9027,1.429,0.0368,-0.0631,1.4486,2.3378,0.1274,0.9082,0.5078,0.7151,0.1068,0.8723,0.0717,0.0122,0.982,0.562,-0.0977,0.0577,-0.0176,-0.5036,0.1875,0.2484,0.2625,BRCACancer
E07,0.3544,0.8993,0.0547,0.212,1.0982,1.0217,0.0238,1.2055,0.6581,0.776,-0.0262,1.3751,1.5407,0.5845,1.5932,0.181,-0.0203,0.9047,1.3922,0.0011,-0.0515,0.0171,2.0298,2.2886,0.502,3.1923,1.2947,-0.0233,3.2333,1.0238,1.8128,1.8676,3.0432,0.7318,0.7291,0.0151,0.7266,1.3982,0.1245,0.8019,1.9525,1.1607,0.9216,0.009,2.6614,1.023,0.075,-0.0248,0.7434,0.8279,2.2396,1.7165,0.8079,-0.0426,-0.0427,-0.0794,-0.0664,0.166,0.2918,0.1491,-0.1335,0.5611,1.2747,1.9522,1.225,2.1918,0.9182,0.0245,0.0825,1.3458,1.1695,1.5163,1.2214,1.9322,1.0454,0.3287,0.0574,-0.093,0.3979,-0.1107,0.6058,1.6611,0.9315,0.7674,0.0423,0.8822,-0.0255,0.9244,0.8405,0.2587,0.2529,0.6431,1.4606,0.4804,-0.0111,-0.0284,1.8733,1.2399,1.0896,2.7646,0.1973,0.0818,1.6181,2.1632,0.1492,1.3046,0.6737,1.2194,0.3789,0.9064,0.3388,0.0035,1.1701,0.8347,-0.0152,0.0893,0.4073,0.0961,0.5687,0.7079,0.8311,BRCACancer
E08,0.3112,0.7383,0.0027,0.2466,1.2776,0.878,-0.0539,1.1538,0.6592,0.808,-0.0785,1.3782,1.6281,0.6516,1.4774,0.0761,0.0273,0.8728,1.7084,-0.0171,-0.0315,-0.0737,1.8492,2.0726,0.4872,3.3051,1.0706,0.2499,3.3931,0.1535,1.9658,2.0745,3.3052,0.8123,0.6078,0.1137,0.8791,1.6896,-0.0755,0.6961,2.0179,1.1519,0.8681,0.081,2.9686,0.9853,-0.0533,-0.0449,0.7312,1.146,2.302,1.805,0.918,-0.0506,-0.0769,-0.0682,-0.1112,0.1232,0.1516,-0.023,-0.0962,0.5169,1.1857,1.9132,1.3272,2.1965,0.9081,-0.0108,-0.0117,1.4998,1.359,1.4378,1.3663,1.9206,1.2004,0.3098,-2e-04,-0.0708,0.3685,-0.0556,0.6417,1.6571,1.0385,1.0163,0.1001,0.954,-0.009,0.9423,0.7763,0.3421,0.2676,0.7032,1.4692,0.4683,0.012,-0.0958,2.5461,1.3441,1.1695,2.6382,0.0968,0.0218,1.7059,2.7278,0.425,1.338,0.7539,1.2035,0.4174,1.0174,0.4048,-0.0232,1.1612,0.7364,-0.1446,0.0268,0.3524,0.1347,0.6132,0.4757,1.0995,Control
E09,0.2795,0.6436,0.024,0.2144,1.0191,0.8884,-0.032,1.1713,0.5132,0.7524,-0.0219,1.3206,1.4504,0.5728,1.3591,0.1876,-0.0109,0.7535,1.4389,0.0315,-0.048,-0.0102,1.5379,2.0718,0.6196,2.8789,0.6767,0.0773,3.252,0.3743,1.9033,1.8367,4.0882,0.6061,0.7104,-0.0223,0.8112,1.3798,0.3785,0.8141,1.7598,1.1329,0.7478,0.1003,2.6388,0.9551,0.0302,0.062,0.7611,1.0097,2.2444,1.6181,0.5922,-0.0274,-0.0569,-0.022,-0.182,0.1326,0.1945,0.0631,-0.1101,0.4243,0.8428,1.877,1.1678,2.071,0.8015,0.0116,-0.0027,1.2483,1.2519,1.3256,1.2396,1.8984,1.0655,0.3067,-0.0783,-0.0405,0.3042,-0.1593,0.7529,1.6549,1.0574,0.8915,0.005,0.8178,0.0223,1.1037,0.7663,0.2684,0.2903,0.7,1.3755,0.488,-0.023,0.004,1.7775,1.2724,1.0072,2.7938,0.1575,0.0265,1.1096,2.2492,0.321,1.3632,0.7712,0.9742,0.3212,1.0848,0.3367,-0.1344,1.0066,0.8077,-0.0687,0.0674,0.3663,0.0413,0.4509,0.507,1.074,BRCACancer
E10,0.4197,0.5408,0.0138,0.1633,1.3222,0.7939,-0.0267,1.4937,0.5538,0.7421,-0.0292,1.5405,1.562,0.7679,1.5014,0.3189,0.1017,0.9893,1.6357,0.0507,-0.0799,1e-04,1.6809,2.1378,0.5782,2.4858,1.0869,0.0668,2.9082,0.3415,1.8988,1.8853,2.9619,0.6829,0.9676,0.0447,0.7836,1.299,0.1284,0.7626,2.2739,1.248,0.9923,0.1879,2.6672,1.1618,0.0992,0.0943,0.6529,1.0185,2.1083,1.9287,1.0368,-0.0657,-0.0919,-0.0516,0.0221,0.0576,0.5169,0.0214,-0.0675,0.6012,1.217,1.6836,1.4889,2.0837,0.8564,-0.0726,-0.0832,1.6907,1.4629,1.5647,1.357,1.8925,1.2944,0.2648,-0.0152,-0.0214,0.5177,-0.0878,0.6128,1.7701,0.9538,1.0471,-0.0509,1.1246,0.0424,1.0469,0.7348,0.4964,0.1426,0.8893,1.3407,0.6408,-0.1188,-0.0014,2.2142,1.2951,1.3725,2.2636,0.1535,0.0615,2.2227,2.5644,0.3837,1.2563,0.7604,1.0944,0.4029,1.2778,0.3344,0.085,1.4025,0.9059,-0.0559,0.1893,0.2521,0.0637,0.4455,0.744,0.7867,BRCACancer
E11,0.2767,0.5631,0.0274,0.0924,1.0391,0.8185,0.0953,0.8987,0.5311,0.58,-0.054,1.1927,1.2742,0.436,1.1175,0.213,0.0102,0.6732,1.3285,-0.0084,-0.0218,-0.0032,1.155,1.3459,0.3325,2.6198,0.4815,-0.0131,2.6857,0.7908,1.8723,1.8801,2.9145,0.5671,0.5938,0.0464,0.6362,1.479,0.128,0.9287,1.6189,0.9837,0.7083,0.0952,2.413,0.8645,6e-04,-0.0836,0.5459,0.9464,2.331,1.6487,0.6349,-0.0596,-0.0632,-0.0371,-0.0305,0.1031,0.1858,0.1097,-0.0851,0.4965,0.5966,1.4332,1.0555,1.767,0.7991,0.0484,0.0081,1.211,1.0499,1.3704,1.01,1.7424,0.9745,0.2245,-0.0378,-0.1349,0.2765,-0.1454,0.4553,1.55,0.8246,0.7104,0.0197,0.7518,-0.0031,0.9129,0.724,0.248,0.2499,0.4214,1.314,0.4947,0.0413,-0.0363,1.7805,1.2001,0.8753,2.5905,0.106,-0.0143,0.7978,1.7717,0.2328,0.9858,0.6704,0.7914,0.3032,0.8732,0.2272,-0.089,0.9127,0.5745,-0.0189,0.0893,0.2215,-0.0903,0.3225,0.3513,0.9712,Control
E12,0.2089,0.4935,-0.0301,0.0462,0.9067,0.7106,-0.0318,0.8831,0.4564,0.4997,-0.0106,1.1084,1.2777,0.482,1.0756,0.1988,0.0103,0.5964,1.2001,0.0352,-0.0308,-0.0928,1.3453,1.5174,0.2427,3.1005,0.4896,0.1712,3.0393,0.6903,1.6508,1.3534,2.9917,0.5132,0.4506,-0.1435,0.6182,1.16,0.1693,0.7347,1.5668,0.8721,0.5736,0.0211,2.3271,0.8387,-0.0534,-0.0464,0.4793,0.565,1.8073,1.7002,0.4487,-0.053,-0.0305,-0.0178,-0.113,0.0235,0.083,-0.0272,-0.0986,0.3112,0.6582,1.5197,0.916,1.729,0.5942,-0.0035,0.0344,0.8223,0.8682,1.0354,0.9263,1.6952,0.8101,0.1466,-0.0619,-0.0545,0.1752,-0.0567,0.2649,1.556,0.6269,0.5391,-0.1182,0.6931,-0.0307,0.6223,0.6262,0.1574,0.06,0.3647,1.0486,0.3693,-0.1131,-0.1499,1.4752,1.007,0.8587,2.2466,0.0543,0.0249,0.8513,1.8972,-0.0139,0.8448,0.577,0.7057,0.1816,0.6181,0.1618,-0.0488,0.9007,0.5108,-0.0525,-0.074,0.1006,-0.1651,0.2082,0.27,0.3418,BRCACancer
F01,0.4807,0.7006,9e-04,0.3518,1.2669,0.8756,-0.0433,1.1874,0.706,0.8556,-0.0502,1.5629,1.6457,0.798,1.5553,0.1095,0.0371,0.9001,1.4669,-0.033,-0.114,0.043,1.8509,2.0488,0.5521,2.9805,1.2692,0.0718,2.9111,0.9109,1.9703,2.3752,2.4316,0.5354,1.1757,0.1145,0.8181,1.9049,0.3154,0.3567,1.8367,1.1905,1.0264,0.123,2.7614,1.009,0.0802,-0.0439,0.7364,1.4166,2.2379,1.802,1.0503,-0.0742,-0.1095,-0.0713,-0.0396,0.0953,0.1414,0.0752,-0.0724,0.5441,1.3138,1.6005,1.5008,2.2303,0.926,-0.0379,-0.0173,1.8122,1.4425,1.3426,1.395,1.6659,1.2872,0.3087,0.0143,-0.0284,0.3291,-0.1472,0.6833,1.6642,1.1495,1.2532,0.0921,0.9432,0.0085,0.9783,0.8413,0.4054,0.2611,1.408,1.5268,0.5762,-0.0464,0.096,2.2245,1.372,1.1673,2.4326,0.0972,0.0905,1.6806,2.2643,0.5481,1.2451,0.8197,1.2244,0.3339,0.9929,0.5839,-0.097,1.2749,0.797,-0.1918,-0.1033,0.3315,0.1534,0.7539,0.8005,1.4968,Control
F02,0.4018,0.667,0.0393,0.3052,1.2817,0.9699,-0.0213,1.2643,0.7552,0.8375,-0.055,1.5297,1.6402,0.734,1.5019,0.1226,0.0301,1.0315,1.6426,-0.009,-0.0799,-0.0372,1.9895,2.2026,0.804,2.9133,1.3161,0.2204,3.1815,0.2413,1.9524,2.2251,3.097,0.6675,0.9691,0.0559,0.8419,1.6504,0.2081,0.8249,2.0682,1.2077,1.0591,0.0408,2.6959,0.999,0.1251,0.0302,0.7912,1.3167,2.0419,1.7997,0.9054,-0.0456,-0.0685,-0.0873,-0.0125,0.1575,0.2482,0.1263,-0.0686,0.697,1.4184,1.7368,1.5076,2.114,1.0949,-0.028,-0.015,1.6804,1.4272,1.41,1.4475,1.8849,1.3267,0.3513,-0.0453,-0.0769,0.3214,-0.085,0.7208,1.6709,1.1244,1.0941,0.0616,1.0041,-0.003,1.129,0.7857,0.3187,0.298,0.9301,1.5288,0.4575,-0.0451,0.0472,2.0657,1.3138,1.3309,2.3344,0.0754,0.1559,1.7243,2.4511,0.3605,1.3257,0.8597,1.2153,0.3927,1.2671,0.5099,0.0397,1.3861,0.8815,-0.0434,0.065,0.4017,0.2382,0.7432,0.9036,1.2265,Control
F03,0.2984,0.6982,-0.0091,0.1702,1.1961,1.5458,-0.0325,0.9943,0.6548,0.689,0.0107,1.1466,1.5619,0.9548,1.3383,0.1092,0.0039,0.821,1.5207,0.0269,-0.0951,-0.0554,1.5913,1.6605,0.4339,2.8274,0.7549,0.3054,2.8396,0.1739,1.7757,1.6017,2.6425,0.5438,0.8083,-0.0352,0.7454,1.5022,0.3495,1.2123,1.8284,1.1115,0.8726,0.0727,2.5017,0.8267,0.0808,0.0513,0.7139,0.8163,1.9426,1.5792,0.7437,-0.0336,-0.1203,-0.0264,0.0298,0.0621,0.2914,0.1583,-0.1517,0.5445,0.911,1.8017,1.0752,1.9661,0.9195,0.0266,-0.0206,1.3588,1.2749,1.4111,1.1749,1.9082,1.0025,0.2688,-0.0516,0.0643,0.3461,-0.1239,0.7869,1.6849,0.9896,1.0259,0.0214,0.8773,0.0723,0.9187,0.6788,0.1874,0.2756,0.4486,1.4309,0.4822,0.0176,0.0104,1.8055,1.2331,1.0163,2.5203,0.1287,-0.0508,1.2387,2.5471,0.6282,1.2983,0.785,1.0275,0.3774,1.318,0.3067,-0.0857,1.1933,0.752,-0.1514,0.1719,0.331,0.1262,0.3889,0.4911,0.783,Control
F04,0.5139,0.6851,-0.0507,0.2349,1.3463,0.7087,1e-04,1.2375,0.6598,0.6776,-0.0421,1.5091,1.6197,0.4821,1.7087,0.0715,-0.0557,0.8123,1.379,0.0379,-0.0813,-0.0878,1.4776,1.9059,0.3226,2.5409,1.2939,0.2048,2.7077,0.2735,2.0878,2.2862,2.0815,0.516,0.6057,-0.0081,0.7942,1.5565,0.1935,1.1244,1.8018,1.2071,1.016,0.006,2.7486,1.1715,-0.0815,-0.0235,0.6179,0.841,2.4184,1.696,1.3281,-0.0815,-0.0954,-0.0786,-0.0424,0.0179,0.1249,0.116,-0.0972,0.6522,1.3598,1.4142,1.4066,1.8656,0.8014,-0.0092,-0.05,1.8863,1.2248,1.1763,1.109,1.6057,1.2618,0.1536,0.0677,0.0596,0.2745,-0.0372,0.4875,1.7386,0.8957,1.1653,-0.0903,0.8648,-0.0307,0.75,0.8248,0.5048,0.1852,1.4492,1.2953,0.6299,-0.1656,0.0802,2.1231,1.309,1.1382,2.2309,0.0414,0.0678,1.8671,2.583,0.3249,1.3895,0.7215,1.1553,0.3785,1.0621,0.3813,0.1836,1.3031,0.6855,-0.1036,0.0773,0.2098,-0.1733,0.6284,0.7653,0.9473,Control
F05,0.3316,0.7332,0.0615,0.2241,1.216,1.3301,0.0077,1.1306,0.672,0.7376,-0.0327,1.3967,1.4004,0.7293,1.4955,0.1187,0.0132,0.9126,1.6251,0.0463,-0.0576,-0.0236,1.7948,2.0647,0.552,3.0428,1.0122,0.1167,3.2389,0.2758,1.9868,1.9008,2.7007,0.5348,0.8146,0.0905,0.7454,1.5148,0.1988,0.4861,1.873,1.1941,0.9132,0.1363,2.5964,0.9593,0.0444,0.0774,0.7008,1.2631,2.0992,1.7779,0.8484,-0.0621,-0.0668,-0.0713,0.0144,0.065,0.2758,0.1207,-0.0577,0.6107,1.0191,1.9024,1.312,2.2892,0.9191,0.0566,0.0674,1.6453,1.3361,1.5087,1.2992,1.867,1.1734,0.2289,-0.0148,-0.0101,0.3479,-0.0643,0.6055,1.6335,1.0389,0.9815,0.0227,1.0125,-0.01,0.9664,0.8286,0.3143,0.2829,0.5702,1.3701,0.4317,-0.0049,0.0351,2.3298,1.2994,1.1453,2.566,0.1324,0.0056,1.6156,2.3628,0.3144,1.179,0.7017,1.0662,0.4001,1.0342,0.3393,0.094,1.2396,0.884,-0.1032,0.1084,0.3132,-0.0426,0.5875,0.5878,0.979,Control
F06,0.2492,0.6833,0.02,0.0899,1.0804,1.0656,-0.0299,0.9693,0.5871,0.5266,-0.0219,1.0814,1.2284,0.859,1.3279,0.2003,0.0853,0.7238,1.4235,0.0347,-0.0794,0.1468,1.4419,1.7276,0.3605,2.7753,0.6943,0.16,2.9892,0.1877,1.727,1.3949,2.7819,0.4944,0.8746,0.0745,0.5021,0.9329,0.1869,0.4569,1.9905,1.2137,0.7199,0.0626,2.1252,0.756,-0.0112,0.1042,0.5883,0.5944,1.8892,1.4469,0.7933,-0.0585,-0.1092,-0.0345,-0.0383,0.046,0.3509,0.0924,-0.051,0.3383,0.7654,1.7393,1.1468,1.9882,0.7831,-0.0614,-0.0666,1.1666,1.0259,1.4763,0.984,1.63,0.8545,0.1754,-0.0636,0.0296,0.447,-0.126,0.5874,1.5332,0.9283,0.7352,-0.006,0.6991,0.0592,0.7212,0.6889,0.2616,0.1059,0.4191,1.1211,0.455,-0.0312,0.0845,1.6341,1.189,0.9471,2.4209,0.1525,0.0096,1.5987,2.8589,0.1912,1.1221,0.6562,0.8951,0.2793,1.0807,0.2173,-0.3062,0.7671,0.6261,-0.14,1e-04,0.4084,0.0105,0.2501,0.3995,0.7336,Control
F07,0.6914,0.5521,0.0356,0.2104,1.1308,0.707,0.0193,1.3108,0.626,0.7514,-0.0913,1.7903,1.4444,0.4759,1.4128,0.1252,0.0763,0.8534,1.4116,-0.0121,-0.063,-0.0537,1.6364,2.0052,0.6395,2.8492,0.9712,0.0772,3.0586,0.7018,1.808,2.1081,2.7834,0.661,0.9101,1e-04,0.7281,1.3659,0.2637,0.5135,1.5679,1.0834,1.075,-0.1204,2.5234,0.9657,0.0038,-0.0354,0.6778,1.5511,2.1656,2.1103,0.8626,-0.0773,-0.0737,-0.0855,-0.0612,0.1274,0.1236,0.063,-0.1262,0.4614,1.1399,1.4451,1.6271,1.9655,0.8781,0.0056,0.0318,1.4835,1.4829,1.3005,1.3943,1.9051,1.4154,0.2764,-0.054,-0.0087,0.1791,-0.173,0.6329,1.6839,0.9602,1.0102,0.036,0.9001,-0.0433,0.9996,0.7854,0.4175,0.2447,1.6977,1.4076,0.4981,0.0045,-0.0235,1.9928,1.2903,1.2633,2.2633,0.0777,0.0733,1.3278,1.4751,0.3925,1.0895,0.7306,0.9913,0.4281,1.246,0.4397,-0.0102,1.4055,0.6405,-0.1398,-0.067,0.3461,0.0785,0.5877,0.6754,1.1236,Control
F09,0.3471,0.8855,0.0794,0.3414,1.4097,1.0386,-0.0151,1.3848,0.8222,0.8163,-0.0822,1.3617,1.7177,0.9502,1.7047,0.1967,0.1068,1.0826,1.819,0.0332,-0.06,-0.1587,2.1256,2.3701,0.6619,2.9097,1.1604,0.0331,3.0842,0.2807,1.9587,1.7868,3.5281,0.8388,1.1106,0.1965,0.7361,1.6311,0.2598,0.4332,2.242,1.3173,1.0428,0.1391,2.6194,0.9804,0.0332,-0.0172,0.9119,1.303,1.7835,1.7307,0.9569,-0.0763,-0.057,-0.1102,-0.0649,0.1397,0.3403,0.0505,-0.1103,0.6364,1.245,1.8823,1.5706,2.6383,1.1113,0.0024,0.0878,1.7332,1.4768,1.4904,1.4562,1.8489,1.2371,0.3999,-0.0534,-0.0971,0.5234,-0.1164,0.8539,1.6678,1.2834,1.1957,0.1229,1.078,-0.0469,1.0601,0.8666,0.4907,0.3675,0.7786,1.5946,0.3943,0.0193,-0.0359,2.0868,1.3188,1.3397,2.4406,0.0249,0.076,1.8373,2.8641,0.3958,1.4863,0.8634,1.3324,0.2858,1.2833,0.4355,0.2083,1.3329,0.9775,-0.0825,0.1192,0.4648,-0.0044,0.6687,0.5996,1.0203,Control
F10,0.4868,0.8604,0.052,0.2795,1.2946,0.9698,0.0088,1.5024,0.7935,0.8303,-0.08,1.6894,1.7149,0.9526,1.7267,0.0976,0.0622,1.0608,1.7932,0.0148,-0.0753,-0.0014,2.0531,2.4983,0.5962,3.3146,1.1765,0.1172,3.3001,0.3158,1.9636,1.7858,3.3444,0.7979,1.0749,0.1287,0.8546,1.4186,0.3396,0.7826,2.2433,1.2827,1.0884,0.1722,2.6998,1.0712,0.0236,-0.0764,0.8828,1.2885,2.0791,1.9634,1.1394,-0.051,-0.0677,-0.0847,-0.03,0.1212,0.1889,0.0289,-0.1078,0.7629,1.388,1.9195,1.606,2.2768,1.1094,0.0175,0.0837,1.6459,1.5774,1.5884,1.4845,2.1644,1.393,0.4059,-0.0733,-0.0639,0.6016,-0.1273,0.7634,1.7383,1.1925,1.0499,0.0967,1.0615,-0.0383,1.003,0.8341,0.498,0.2399,1.2066,1.5437,0.5672,0.0355,-0.0478,2.5988,1.3839,1.3896,2.4556,0.1027,0.0933,2.0513,2.7534,0.5159,1.5042,0.8572,1.2596,0.4919,1.4028,0.4292,-0.0099,1.4136,0.98,-0.0811,0.1414,0.4205,0.266,0.622,0.7618,1.1288,Control
F11,0.2772,0.7697,0.0465,0.2126,1.2343,0.6335,-0.041,1.0655,0.7265,0.7385,-0.0453,1.1848,1.5865,0.7338,1.7257,0.095,-0.0011,0.8577,1.7543,-0.0013,-0.0834,0.1808,1.5894,1.8561,0.2938,2.9249,0.7207,0.1784,3.1715,0.7374,1.9964,1.7021,3.1541,0.8434,0.7449,0.0239,0.8013,1.8006,0.1959,0.9165,1.8455,1.2522,0.8284,0.1781,2.7877,0.9106,0.0433,0.0096,0.8114,0.7243,2.0739,1.5788,0.9093,-0.0268,-0.0836,-0.0507,-0.113,0.135,0.2068,0.147,-0.1014,0.7074,0.9422,2.0047,1.1869,2.1094,1.0494,0.0058,0.0121,1.6198,1.1591,1.4411,1.2459,1.9406,0.9912,0.3171,0.0317,0.0328,0.4405,-0.1396,0.6201,1.6828,1.149,0.9728,0.06,0.8022,0.0144,0.9024,0.8062,0.3341,0.2849,0.4776,1.4453,0.4821,0.017,0.0052,1.9174,1.3044,1.0424,2.6793,0.0786,0.0022,1.5417,2.9105,0.4831,1.5034,0.7518,1.1301,0.2248,1.2243,0.2531,-0.1584,1.0748,0.8403,-0.0448,0.0488,0.4181,0.1343,0.435,0.4184,1.1693,Control
