@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10252 numeric
@attribute 10254 numeric
@attribute 10379 numeric
@attribute 10401 numeric
@attribute 11009 numeric
@attribute 1154 numeric
@attribute 116379 numeric
@attribute 122809 numeric
@attribute 1271 numeric
@attribute 1387 numeric
@attribute 1437 numeric
@attribute 1439 numeric
@attribute 1440 numeric
@attribute 1441 numeric
@attribute 1489 numeric
@attribute 149233 numeric
@attribute 161742 numeric
@attribute 163702 numeric
@attribute 200734 numeric
@attribute 2033 numeric
@attribute 2056 numeric
@attribute 2057 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23529 numeric
@attribute 23533 numeric
@attribute 23624 numeric
@attribute 2689 numeric
@attribute 2690 numeric
@attribute 282618 numeric
@attribute 2885 numeric
@attribute 29949 numeric
@attribute 30837 numeric
@attribute 338376 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3445 numeric
@attribute 3448 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3467 numeric
@attribute 3558 numeric
@attribute 3559 numeric
@attribute 3560 numeric
@attribute 3561 numeric
@attribute 3562 numeric
@attribute 3565 numeric
@attribute 3566 numeric
@attribute 3567 numeric
@attribute 3568 numeric
@attribute 3569 numeric
@attribute 3572 numeric
@attribute 3574 numeric
@attribute 3575 numeric
@attribute 3578 numeric
@attribute 3586 numeric
@attribute 3587 numeric
@attribute 3588 numeric
@attribute 3589 numeric
@attribute 3590 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3594 numeric
@attribute 3595 numeric
@attribute 3596 numeric
@attribute 3597 numeric
@attribute 3600 numeric
@attribute 3601 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3718 numeric
@attribute 3952 numeric
@attribute 3953 numeric
@attribute 3976 numeric
@attribute 3977 numeric
@attribute 4352 numeric
@attribute 4609 numeric
@attribute 5008 numeric
@attribute 50604 numeric
@attribute 50615 numeric
@attribute 50616 numeric
@attribute 51561 numeric
@attribute 51588 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5292 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 53832 numeric
@attribute 53833 numeric
@attribute 55801 numeric
@attribute 5617 numeric
@attribute 5618 numeric
@attribute 56832 numeric
@attribute 5777 numeric
@attribute 5781 numeric
@attribute 58985 numeric
@attribute 59067 numeric
@attribute 595 numeric
@attribute 598 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6774 numeric
@attribute 6775 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6778 numeric
@attribute 7173 numeric
@attribute 7297 numeric
@attribute 8027 numeric
@attribute 81848 numeric
@attribute 8503 numeric
@attribute 85480 numeric
@attribute 8554 numeric
@attribute 8651 numeric
@attribute 867 numeric
@attribute 868 numeric
@attribute 8835 numeric
@attribute 894 numeric
@attribute 896 numeric
@attribute 9021 numeric
@attribute 9063 numeric
@attribute 9180 numeric
@attribute 9655 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__D09,0.3962,0.1293,1.0721,1.3175,0.6446,0.191,1.0516,-0.0744,0.8602,0.0139,1.1948,0.1968,1.4015,-0.1438,1.8644,-0.0549,0.0343,0.1279,0.0912,0.1611,1.601,-0.0222,0.3604,0.6435,0.7035,0.4162,1.3926,-0.111,-0.181,-0.0625,0.0204,1.4266,-0.0208,0.3321,-0.1357,0.0524,-0.0987,-0.1124,0.6144,1.3406,1.4135,-0.0224,0.4667,1.8381,1.1578,-0.2257,-0.011,0.2969,1.9738,2.3544,0.0085,-0.293,1.0879,-0.1153,0.0369,0.0231,1.7305,-0.0844,3.8846,-0.0446,-0.0262,2.6085,0.9718,0.1461,0.6482,-0.0184,0.0393,0.6895,0.2696,-0.1148,0.7903,0.024,0.3934,1.7268,0.7075,1.5519,-0.1307,0.4275,-0.0943,-0.0354,0.7564,1.2078,0.4044,0.0615,0.6062,-0.2186,0.6078,0.6997,1.1314,1.2944,1.4247,1.2372,1.7543,1.1358,0.2507,-0.1622,-0.0347,-0.1439,-0.1307,0.0599,-0.0399,1.9236,0.3902,-0.167,0.0276,0.1515,0.405,0.7371,1.0754,1.8798,1.9684,1.1563,1.3763,1.1878,0.9925,2.2575,-0.0513,1.0078,1.17,-0.0042,-0.0043,-0.1614,0.9127,0.0456,1.2587,0.658,0.1905,1.1298,1.6227,0.4635,0.7592,-0.0509,0.3661,Control
Utah__D10,0.3118,0.1051,0.8509,1.117,0.459,0.0863,0.7958,-0.0012,0.8835,0.0722,1.1877,0.1555,1.3672,-0.0126,1.5805,-0.0255,0.0068,0.1425,0.1187,0.1099,1.6859,0.0901,0.2999,0.4594,0.6459,0.3407,1.0628,-0.0316,3e-04,-0.0624,-0.0406,1.581,-0.0848,0.246,-0.1381,-0.238,-0.1439,0.0326,0.5728,1.4634,1.293,-0.2692,0.5677,1.5343,1.2264,-0.1987,-0.0663,0.2647,2.4577,2.7142,0.0177,-0.0713,0.9754,-0.0732,0.041,0.0944,1.4105,-0.0218,2.737,-0.1109,-0.0621,2.2465,0.9666,0.1589,0.3406,-0.0451,0.0099,0.6252,0.1049,-0.1863,0.8761,0.0981,0.367,1.5702,0.6926,1.105,-0.0488,0.3341,-0.003,-0.04,0.4748,1.0507,0.36,0.0163,0.4826,-0.1143,0.7611,0.544,1.0396,1.2117,1.1052,0.9305,1.6518,0.9033,0.1782,-0.0741,0.0219,-0.095,-0.1256,0.0774,-0.3077,1.8294,0.3887,-0.0424,0.091,0.1128,0.5132,0.6175,1.21,1.5577,1.805,1.1741,1.2081,0.9727,0.8691,2.0608,-0.02,0.7862,1.1388,-0.0231,0.0927,-0.1539,0.9071,0.0634,1.3192,0.5765,0.1817,1.1283,1.6112,0.4918,0.7393,-0.039,0.2812,Control
Utah__D11,0.1708,0.0232,0.3672,0.575,0.2909,-0.0082,0.5026,-0.2212,0.2499,0.0711,0.7755,0.2102,0.6846,-0.0662,0.753,-0.1519,-0.0659,0.0214,0.08,0.135,0.9165,-0.0226,0.1649,0.378,0.4,0.2252,0.633,-0.1205,-0.0801,-0.0493,0.1009,0.8295,0.0427,0.0703,-0.2753,-0.2442,-0.6068,0.0346,0.5813,0.6382,0.6691,-0.4182,0.0496,0.9539,0.6355,-0.0454,-0.0754,0.3901,0.917,1.4977,-0.0423,-0.2644,0.6988,-0.2324,-0.0449,0.0578,1.1342,-0.0961,3.0804,-0.0711,-0.0849,1.4048,0.6423,0.1532,0.3505,-0.2249,0.178,0.2207,0.0459,-0.0829,0.353,-0.1416,0.313,1.1595,0.3034,0.6442,-0.1036,0.2024,-0.0413,-0.0192,0.4199,0.7541,0.4008,0.2386,0.2408,-0.2002,0.7125,0.3705,0.5635,0.7339,0.7325,0.4936,0.9607,0.6526,0.0418,-0.1095,0.0722,-0.1791,-0.1127,-0.0305,0.2853,1.1359,0.2126,-0.1529,0.0249,0.0181,0.3702,0.2635,0.5013,1.0332,0.8318,0.7649,0.6941,0.7674,0.5453,1.0799,-0.0214,0.3413,0.6682,-0.0493,-0.0414,-0.2726,0.5592,-0.2476,0.6085,0.3505,0.0609,0.8563,1.0663,0.1701,0.4073,-0.0726,0.0576,Control
Utah__D12,0.2792,-0.0035,0.658,0.9605,0.3045,0.0271,0.5934,-0.0913,0.5545,0.1217,1.0953,0.116,1.221,-0.0199,1.4823,0.0135,-0.0418,0.1023,0.0098,0.0595,1.4805,0.0381,0.1886,0.5797,0.5423,0.4056,1.1117,0.0181,0.025,-0.1074,-0.0391,1.4151,-0.0842,0.2512,-0.0502,-0.1418,-0.2748,-0.0273,0.5819,1.3026,1.2574,-0.1899,0.4424,1.4285,1.0126,-0.1595,-0.0987,0.1823,2.0404,2.4724,-0.0637,-0.2084,0.9238,-0.153,0.0396,-0.0871,1.3912,-0.0082,3.7136,-0.1218,0.0328,2.4086,0.8319,0.2187,0.425,-0.0863,-0.0226,0.4344,0.0959,-0.0058,0.7776,-0.0305,0.2971,1.4541,0.6172,1.1306,-0.1117,0.2213,-0.0176,-0.0437,0.2414,0.9838,0.5698,0.0739,0.4071,-0.073,0.5765,0.5473,0.8506,0.9876,1.2018,0.9366,1.3328,0.8124,0.2464,-0.1111,0.02,-0.0594,-0.1457,-0.0015,-0.0528,1.7325,0.4237,-0.1057,-0.0196,0.1598,0.526,0.4739,0.9956,1.4482,1.645,1.1078,0.8963,1.0716,0.8418,1.9494,-0.0999,0.8144,0.9482,-0.0902,-0.0424,-0.2082,0.7676,-0.0754,1.0952,0.4628,0.1167,1.1476,1.2402,0.5626,0.5825,-0.0717,0.2928,Control
Utah__E01,0.3479,-0.0333,0.901,1.2443,0.517,0.0179,0.5656,-0.0313,0.5729,0.0292,1.0924,0.1747,1.0997,-0.0826,1.8092,-0.0028,0.0256,0.0747,0.0946,0.1231,1.4516,-0.0822,0.1101,0.4622,0.6014,0.328,1.3141,-0.0192,0.0471,-0.0174,-0.1036,1.4031,0.0365,0.214,-0.0725,0.0447,-0.2862,-0.0341,0.2066,1.2065,1.0346,-0.0375,0.232,1.8427,1.0677,-0.0551,-0.0538,0.241,1.7763,2.7242,0.0377,-0.2434,0.8425,-0.169,0.0685,-0.0382,1.3834,-0.0552,3.9711,-0.08,0.0297,3.1155,0.8418,0.0532,0.454,-0.072,0.06,0.685,0.1189,-0.1745,0.5998,0.0607,0.2198,1.6553,0.5272,1.4941,-0.0522,0.0911,-0.0788,-0.0412,0.0234,0.8538,0.3388,-0.0512,0.5812,-0.0725,0.4844,0.4785,0.9334,0.9766,1.2803,1.0741,1.5913,1.0877,0.133,-0.0444,0.0491,-0.2031,-0.0657,0.0095,0.0955,1.9687,0.2651,-0.0776,-0.0173,0.0675,0.2486,0.5953,0.8975,1.9604,1.9667,1.2341,1.2679,0.8429,0.8678,2.2865,-0.0777,1.0072,0.8994,-0.0455,0.0176,-0.1297,0.8066,0.0508,1.1036,0.6478,0.0854,1.0417,1.3755,0.577,0.5879,0.008,0.258,BRCACancer
Utah__E02,0.4643,0.3362,1.4162,1.4851,0.5983,0.2382,0.7941,-0.009,0.9763,0.0339,1.3505,0.1368,1.1232,-0.0553,1.6641,0.0364,0.0071,0.1018,0.3007,0.1045,1.699,0.0778,0.4424,0.5914,0.7641,0.4767,1.4626,-0.0931,-0.0028,-0.006,-0.1943,1.4048,-0.0522,0.3546,-0.1622,-0.1698,-0.2727,0.0041,0.3993,1.2601,1.3963,-0.1817,1.1941,1.8365,1.1106,-0.116,0.0754,0.2523,2.4907,2.4795,-0.0569,-0.1291,1.1285,0.1439,0.0492,-0.0157,1.8865,0.0313,4.056,-0.1235,0.0282,2.5425,0.942,0.132,0.5485,0.0518,-7e-04,0.7314,0.2784,-0.3149,0.6549,0.1602,0.3836,1.9417,0.6842,1.5977,-0.1061,0.6183,-0.2517,-0.027,1.0399,1.4124,0.4169,0.0085,0.7947,-0.0677,0.662,0.7058,1.4187,1.4768,1.6935,1.4214,2.008,1.3123,0.3311,-0.1042,0.1545,-0.1318,-0.0561,0.0718,-0.1421,1.7805,0.3733,-0.1057,0.0911,0.1392,0.5513,0.8881,1.0286,2.1398,1.8146,1.2589,1.7596,1.0079,1.1104,2.0691,-0.1017,0.9792,1.2022,-0.0654,0.1805,-0.1078,0.9047,0.1877,1.2864,0.8989,0.2445,1.2329,1.838,0.566,0.7997,-0.016,0.4269,Control
Utah__E03,0.3225,0.1091,0.9855,1.7558,0.5683,0.1744,0.6631,-0.0164,0.8466,0.0266,1.3706,0.1193,1.7666,0.0454,1.8359,0.0699,0.0514,0.1666,0.121,0.1152,1.7561,0.0227,0.4227,0.7193,0.8478,0.4495,1.6236,0.0132,-0.0042,-0.0377,-0.0075,1.5979,-0.1005,0.3499,-0.0269,-0.2349,-0.2581,-0.0579,0.4957,1.5043,1.3723,-0.2007,0.9328,1.745,1.4147,-0.0187,0.0489,0.1398,2.7754,2.6162,-0.0652,-0.1484,1.1632,0.1538,0.0231,0.1192,1.7077,0.0475,3.4123,-0.0818,0.0069,2.7577,0.9463,0.1423,0.4893,0.0258,0.0129,0.7996,0.1494,-0.1482,0.9172,0.1578,0.4693,1.6468,0.931,1.6822,0.0103,0.3008,-0.0039,-0.0635,0.6703,1.1952,0.4411,-0.0583,0.7378,-0.1076,0.5206,0.8368,1.0946,1.2558,1.5318,1.2469,1.8502,1.0162,0.393,-0.0578,-0.0018,-0.1066,0.0298,0.0338,-0.0141,2.0836,0.3843,-0.0344,0.0871,0.2,0.4701,0.5972,1.2022,2.0951,2.5653,1.3131,1.234,1.1542,1.0382,2.5675,-0.0806,1.1222,1.0666,-0.0532,0.0235,-0.0823,0.928,0.1821,1.3984,0.6278,0.2136,1.1351,1.7511,0.7616,0.7256,-0.0477,0.3281,Control
Utah__E04,0.4557,0.2758,1.1224,1.7122,0.8863,0.2065,1.3532,-0.0481,1.0769,-0.0195,1.2958,0.1117,1.4475,-0.0899,2.1917,-0.0525,0.0035,0.1536,0.2552,0.1661,1.7457,0.1191,0.5025,0.6947,0.8803,0.6248,1.8379,-0.1146,0.1329,-0.0596,-0.0649,1.5412,-0.0744,0.4171,-0.1401,-0.2039,-0.137,-0.0219,0.5961,1.4711,1.5305,0.0577,0.5019,1.9078,1.1583,-0.1468,-0.0252,0.4148,2.5626,2.716,-0.151,-0.1321,1.4164,0.0354,0.1291,0.0639,2.2102,0.0863,4.347,-0.0046,0.0344,2.9036,1.031,0.2867,1.0868,-0.0389,0.0552,0.9327,0.4326,-0.0936,1.0031,0.1336,0.4591,1.7651,0.7899,1.8267,-0.095,0.4677,-0.1452,-0.0457,1.0992,1.4266,0.483,0.0394,0.8287,-0.0837,0.5971,0.7488,1.2981,1.4772,1.8914,1.513,1.7236,1.206,0.4236,-0.0677,0.0647,-0.1448,0.0072,0.0131,-0.0805,1.9427,0.3417,-0.0987,-0.0091,0.2866,0.4684,0.8595,1.2456,2.0664,2.1702,1.2927,1.6957,1.2513,1.211,2.3923,-0.0539,1.3198,1.2732,0.0256,0.1512,-0.0316,0.9917,0.174,1.2465,0.8428,0.3847,1.3278,2.0134,0.9027,0.9224,-0.0227,0.4265,Control
Utah__E05,0.5428,0.2127,1.0394,1.07,0.68,0.1233,0.8445,-0.0576,0.7063,0.0762,1.149,0.1569,0.8563,-0.0501,1.1056,-0.1736,0.0037,0.0448,0.1628,0.1909,1.6234,0.1225,0.2617,0.5352,0.6352,0.2857,1.2143,-0.1172,-0.2039,0.0024,-0.0053,1.227,0.0342,0.1759,-0.2644,-4e-04,-0.3996,-0.0534,0.4555,1.1118,1.2438,0.0411,0.7991,1.478,0.7062,-0.1974,-0.0535,0.1853,2.1316,2.468,0.0838,-0.0552,1.0546,-0.0833,0.1533,0.0377,2.1549,-0.0726,3.6774,0.0267,-0.072,2.2803,0.7823,0.1244,0.5507,0.0277,0.144,0.5773,0.2174,-0.0693,0.4485,0.1046,0.2203,1.8029,0.602,1.3176,-0.0166,0.5661,-0.0441,-0.0078,0.6751,1.1913,0.2928,0.2115,0.5744,-0.2041,0.5666,0.5556,1.3184,1.5197,1.7669,1.1958,1.8244,1.3142,0.2696,-0.0632,0.2039,-0.2363,-0.1423,0.0648,0.0134,1.5698,0.3269,-0.0253,0.0997,0.0464,0.6518,0.9182,0.9873,1.857,1.5043,1.0775,1.7615,0.8811,0.9621,1.7647,-0.0305,0.7574,1.0701,0.0214,0.1474,-0.1046,0.8831,-0.1289,1.0513,0.8792,0.1615,0.9859,1.5564,0.3271,0.7947,-0.0061,0.3421,Control
Utah__E06,0.343,-0.021,1.0312,1.202,0.5496,0.1244,0.4585,-0.0373,0.6769,0.0082,1.0223,0.4753,1.1161,-0.146,1.7382,-0.1802,0.0086,0.2094,0.1581,0.2661,1.535,-0.0565,0.0791,0.3489,0.4298,0.1215,1.0667,-0.2303,-0.0767,-0.0038,-0.1771,1.2853,-0.0075,0.1252,-0.2332,-0.0721,-0.5186,-0.3274,0.6776,1.1066,1.1929,-0.4422,0.4998,1.7642,0.9812,-0.265,0.0266,0.0361,1.4779,1.8381,0.1535,-0.2345,0.5527,-0.1308,0.1815,-0.0093,1.2945,-0.1307,2.4408,-0.2279,0.1601,2.2544,0.9394,-0.0095,0.2321,-0.1109,0.0569,0.4553,0.2526,-0.018,0.546,0.1969,0.2861,1.5149,0.7387,0.8452,7e-04,0.1538,0.0561,0.083,0.2606,0.6783,0.2473,0.2598,0.3254,-0.0821,0.361,0.3784,1.0115,1.1302,0.8841,0.824,1.8507,1.0073,-0.038,-0.0631,0.1683,-0.1643,-0.1227,0.1072,0.1155,1.6202,0.2491,-0.0694,0.0839,-0.1099,0.4104,0.7624,0.9045,2.195,1.8212,1.0728,1.2538,0.8027,0.7187,1.7415,-0.0304,0.7398,0.784,0.0893,0.0504,-0.202,0.8656,-0.4391,1.0855,0.6671,-0.2045,0.7863,1.0553,0.5248,0.5026,0.0558,0.15,BRCACancer
Utah__E07,0.3938,0.0054,1.0352,1.4225,0.6884,0.127,0.8362,-0.0892,0.8396,0.1013,1.2683,0.1669,1.5809,-0.0441,2.1681,0.0253,-0.0241,0.1451,0.197,0.1638,1.8181,0.0761,0.4499,0.6688,0.7966,0.4704,1.5898,0.058,-0.0162,-0.0763,-0.0661,1.5114,-0.0497,0.2945,-0.073,-0.1991,-0.3745,-0.1454,0.2966,1.327,1.4414,0.0176,0.7679,1.9225,1.1809,-0.1254,0.1083,0.2688,2.3983,2.4692,-0.1015,0.0011,1.1831,0.041,0.1226,0.0325,1.7317,0.0532,3.3801,-0.0831,-0.0218,2.6953,1.0585,0.1625,0.7224,0.034,-0.0302,0.7247,0.1773,-0.2091,0.916,0.0958,0.379,1.751,0.8191,1.4568,-0.0461,0.4955,-0.0444,-0.036,1.2419,1.0701,0.4319,-0.0549,0.5468,-0.1335,0.3616,0.76,1.1507,1.5482,1.5071,1.235,1.9246,1.0966,0.3373,-0.0507,0.0299,-0.1576,-0.0898,0.0604,0.0856,2.0216,0.4372,-0.0212,-0.0153,0.2022,0.504,0.8198,1.1498,1.8636,2.0803,1.2529,1.3892,1.1035,1.0037,2.357,-0.0765,1.2468,1.1169,-0.0548,0.0725,-0.1211,0.9178,0.113,1.3193,0.6916,0.2847,1.1928,1.8351,0.7222,0.7745,-0.0286,0.3184,BRCACancer
Utah__E08,0.3535,0.1168,1.2923,1.8882,0.7028,0.107,1.1365,-0.0709,0.9905,0.0432,1.2895,0.0564,1.3327,-0.077,1.9761,0.0711,-0.0216,0.1651,0.3168,0.0617,1.7871,0.0472,0.359,0.6699,0.8287,0.4125,1.6767,-0.0802,-0.0714,-0.0539,-0.0121,1.5283,-0.0796,0.3051,-0.1271,-0.0553,-0.2393,-0.0447,0.6501,1.4018,1.6838,-0.0785,0.6681,1.9849,1.172,-0.1065,0.0491,0.3273,2.502,2.6573,-0.0482,-0.1336,0.9804,-0.1731,0.0391,0.0307,1.9709,0.0352,3.9924,-0.0864,0.0386,2.9628,1.0196,0.1022,0.8879,-0.0648,-0.0489,0.7311,0.3301,-0.0741,0.842,0.1412,0.4229,1.8273,0.9283,1.8252,-0.1319,0.4294,-0.1499,-0.0816,0.8563,1.0947,0.3758,-0.0375,0.7899,-0.0899,0.4545,0.7224,1.3302,1.4672,1.7006,1.3783,1.9142,1.2404,0.3184,-0.0917,-0.0048,-0.12,-0.0468,0.0515,0.0674,2.1023,0.3314,-0.0889,0.0366,0.1387,0.4916,0.8485,1.1701,2.5096,2.5937,1.3526,1.6089,1.1578,1.1652,2.4895,-0.1096,1.2309,1.2455,-0.1178,0.0287,-0.0881,0.9583,0.1486,1.382,0.7819,0.283,1.1926,1.8092,0.6522,0.763,-0.0496,0.382,Control
Utah__E09,0.3239,0.0682,0.9928,1.4218,0.61,0.1044,1.0127,-0.007,0.9348,0.0361,1.2887,0.1349,1.3399,-0.0956,1.7795,-0.0522,0.0996,0.0348,0.0609,0.0819,1.7084,0.0166,0.4115,0.5251,0.7731,0.4706,1.4999,0.0032,0.1161,-0.0022,-0.0539,1.5643,-0.0342,0.3534,-0.0888,0.1039,-0.1862,0.0661,0.2843,1.381,1.3677,-0.0988,0.7795,1.7387,1.1527,-0.0796,-0.0194,0.2676,2.1963,2.651,-0.068,-0.1959,1.0692,0.1448,-0.0257,-0.0425,1.6828,0.0067,3.5497,0.0352,0.0548,2.6756,0.9885,0.2421,0.5261,-5e-04,0.0503,0.8751,0.0948,-0.0698,0.7027,0.1135,0.3758,1.6663,0.6051,1.635,-0.107,0.678,-0.0721,-0.0645,1.152,1.219,0.364,-0.0681,0.7986,-0.1239,0.6675,0.7113,1.2287,1.3514,1.5793,1.2531,1.8942,1.1152,0.3153,-0.0351,-0.0275,-0.1053,-0.0446,0.0716,-0.1251,1.8733,0.2919,-0.0704,-0.0144,0.1995,0.5118,0.7464,1.0951,1.7716,1.9447,1.2841,1.4833,1.0264,1.1176,2.1891,-0.0956,1.0003,1.1459,0.0339,0.0572,-0.1028,0.9401,0.0626,1.4863,0.7224,0.3204,1.3533,1.9771,0.6665,0.7582,-0.0287,0.3779,BRCACancer
Utah__E10,0.4547,0.093,1.3892,1.5272,0.8199,0.2027,1.1208,-0.1445,1.0682,0.0075,1.4734,0.2328,1.7131,-0.1049,2.1462,-0.1182,0.0358,0.2572,0.369,0.2205,1.9777,0.1233,0.3261,0.5654,0.7628,0.2829,1.611,-0.0745,-0.1065,-0.0907,-0.112,1.6731,-0.0061,0.3483,-0.2041,-0.1155,-0.3513,0.0096,0.6145,1.5127,1.5883,-0.0625,0.7309,2.229,1.2691,-0.1578,-0.0751,0.3705,2.4491,2.3584,-0.0307,-0.1964,1.2216,-0.0699,0.3862,0.1626,1.943,0.0752,3.3244,-0.1583,0.1284,2.7004,1.2018,-0.0079,0.613,0.0527,0.0803,0.8473,0.3154,-0.0635,1.1657,0.2254,0.4085,1.9339,1.046,1.4793,0.103,0.4653,-0.1618,-0.0316,0.6002,1.0979,0.4305,0.0591,0.6114,-0.1176,0.4673,0.7308,1.4286,1.5981,1.6425,1.3691,1.8888,1.3277,0.2736,-0.114,0.0842,-0.1443,-0.0901,0.0751,-0.089,1.8809,0.4742,0.0268,-0.0244,0.0917,0.6683,1.0414,1.286,2.1909,2.082,1.3058,1.6658,1.0384,1.1407,2.2273,-0.0682,1.1212,1.2535,0.0657,0.1425,-0.1621,1.2057,0.0832,1.4573,0.9583,0.3,1.2905,1.6361,0.5195,0.9945,-0.0209,0.3907,BRCACancer
Utah__E11,0.3213,0.1184,0.886,1.1929,0.5413,0.0857,0.6693,-0.0971,0.7657,0.0242,1.0671,0.2779,1.4212,0.0494,1.6032,-0.0534,0.0617,0.0066,0.0968,0.1122,1.4668,0.0774,0.3915,0.5429,0.6005,0.361,1.3246,-0.0442,-0.1005,-0.0388,-0.0327,1.3961,-0.0449,0.3173,-0.08,-0.292,-0.4214,-0.0702,0.7267,1.2195,1.1845,-0.198,0.8877,1.6043,1.002,-0.0504,-0.0863,0.1814,2.2347,2.566,0.0102,-0.2286,0.8744,-0.0099,0.1617,0.0574,1.6655,-0.0534,3.9606,-0.1918,0.0506,2.479,0.8949,0.1754,0.3654,-0.0233,-0.0848,0.6978,0.2038,-0.0078,0.7342,-0.0243,0.2685,1.6927,0.6476,1.4553,-0.0039,0.4344,-0.0717,-0.0595,0.8577,1.0875,0.4169,0.0598,0.4843,-0.0551,0.5156,0.5854,1.0373,1.3977,1.3952,1.0261,1.7533,1.0308,0.2334,-0.0626,0.0285,-0.1162,-0.1098,0.005,-0.1561,1.696,0.31,-0.0403,0.0098,0.1081,0.5187,0.6365,1.055,1.7744,1.6218,1.2149,1.3089,0.9642,0.9202,1.9472,-0.0483,0.8165,1.0267,0.0264,0.0725,-0.1276,0.798,-0.0586,1.1063,0.6133,0.1631,1.1736,1.7567,0.4375,0.6443,-0.0554,0.2145,Control
Utah__E12,0.258,-4e-04,0.8097,0.9072,0.4135,-0.0283,0.5562,-0.0225,0.4574,0.054,0.878,-0.0188,0.9989,-0.158,1.5117,-0.1717,0.0343,0.0742,0.0105,0.0466,1.2999,-0.0619,0.2138,0.4688,0.5201,0.2374,1.328,-0.1466,0.0202,-0.0558,0.101,1.2321,-0.0603,0.2262,-0.1014,-0.2226,-0.2572,-0.1663,0.5898,0.925,0.912,-0.2425,0.7045,1.5546,0.8892,-0.1978,0.0308,0.2236,3.112,2.4039,-0.0843,-0.1965,0.7322,-0.123,-0.0549,-0.1639,1.1616,0.0477,3.105,-0.1766,-0.0116,2.4042,0.8683,0.0691,0.1886,-0.065,-0.0503,0.5101,0.5518,-0.0186,0.6921,-0.025,0.2453,1.7371,0.4628,0.857,0.0451,0.2019,-0.0663,0.0331,0.4226,0.9011,0.0796,0.1062,0.4297,0.0112,0.5203,0.3728,0.8651,1.052,1.2291,0.9433,1.7108,0.8782,0.1557,-0.0565,-0.0432,-0.1635,-0.1736,0.0546,-0.2044,1.7868,0.3687,-0.0463,0.0366,0.0682,0.3902,0.4659,0.9475,1.4813,1.5233,1.0302,1.3092,0.751,0.6799,1.8884,-0.1066,0.7303,0.7888,-0.0651,-0.0418,-0.1465,0.683,-0.1275,0.9663,0.5665,0.1256,1.0018,1.4423,0.4822,0.61,-0.0597,0.2776,BRCACancer
Utah__F01,0.5117,0.1284,1.1484,1.7869,0.7034,0.2676,1.4286,-0.0872,1.2807,0.0048,1.5042,0.0762,1.622,-0.1538,1.9935,-0.2096,-0.0667,0.1273,0.2006,0.0819,1.9923,-0.0546,0.3331,0.7164,0.8764,0.4146,1.6942,-0.0643,-0.1253,-0.0484,-0.1168,1.6107,-0.0817,0.3331,-0.2352,0.0523,-0.4944,-0.0047,0.6776,1.743,1.7585,-0.2414,0.3474,1.8121,1.211,-0.1094,-0.0607,0.451,2.0142,2.665,-0.1159,-0.1409,1.4679,0.0779,0.0821,0.1723,2.0874,0.0379,3.6283,-0.0546,0.0739,2.7824,1.0441,0.2306,1.0909,0.038,-0.0479,0.919,0.3121,-0.0589,0.9064,0.1413,0.4091,1.8248,1.0595,1.9399,-0.0531,0.3908,-0.0611,-0.0811,0.5695,1.4282,0.5666,0.0486,0.8826,-0.2596,0.625,0.7985,1.4093,1.369,1.779,1.4067,1.6842,1.321,0.3173,-0.1207,0.0911,-0.2067,-0.1102,0.057,-0.3019,1.9773,0.4673,-0.0866,0.1565,0.0974,0.6021,0.9704,1.262,2.2008,2.3411,1.3793,1.5798,1.3383,1.3935,2.3986,-0.0476,1.2518,1.4791,-0.0371,-0.0624,-0.1175,1.3082,0.1658,1.42,0.9014,0.4212,1.3408,1.6077,0.6971,0.9526,-0.0714,0.3504,Control
