@relation data

@attribute id string
@attribute 107 numeric
@attribute 10746 numeric
@attribute 108 numeric
@attribute 1081 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 123745 numeric
@attribute 1432 numeric
@attribute 163688 numeric
@attribute 1839 numeric
@attribute 1956 numeric
@attribute 196883 numeric
@attribute 2002 numeric
@attribute 2185 numeric
@attribute 23236 numeric
@attribute 2488 numeric
@attribute 26279 numeric
@attribute 2767 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2796 numeric
@attribute 2797 numeric
@attribute 2798 numeric
@attribute 2885 numeric
@attribute 30814 numeric
@attribute 3265 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3725 numeric
@attribute 3845 numeric
@attribute 391013 numeric
@attribute 3972 numeric
@attribute 4214 numeric
@attribute 4215 numeric
@attribute 4216 numeric
@attribute 4313 numeric
@attribute 4323 numeric
@attribute 468 numeric
@attribute 4893 numeric
@attribute 50487 numeric
@attribute 51806 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5613 numeric
@attribute 5894 numeric
@attribute 6300 numeric
@attribute 6416 numeric
@attribute 64600 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6714 numeric
@attribute 775 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 815 numeric
@attribute 81579 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8681 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__D11,0.0751,0.7064,0.0173,0.1506,0.0986,0.0353,0.2274,0.6542,-0.1513,-0.0343,0.061,0.4135,0.1107,0.2989,2e-04,0.2342,0.1381,0.4634,0.0731,0.1166,0.2073,0.0543,0.1572,0.3777,-0.027,0.1092,-0.424,0.8295,-0.0174,0.2183,0.295,0.2789,0.273,0.3777,0.7018,0.1494,0.3654,0.9506,0.4451,0.3286,-0.045,-0.145,0.8979,1.5273,0.0249,-0.1883,-0.0126,-0.043,-0.023,-0.0635,0.6964,0.2763,-0.0419,-0.0978,-0.0092,0.6509,0.5404,-0.0693,0.2041,0.513,0.6931,0.9471,0.3809,0.0797,0.3413,-0.1724,0.4344,-0.0479,0.4308,0.46,0.1474,0.7126,0.1362,0.1369,0.4385,0.6441,-0.1638,0.1668,0.109,0.2635,0.5013,0.2787,-0.0059,0.0979,-0.0169,1.6044,0.3769,1.9583,0.2562,0.5237,0.0228,0.0126,0.2946,0.2711,0.1108,0.291,0.0097,0.1315,0.4348,Control
Utah__D12,-0.0378,1.0712,-0.0499,-0.1469,0.1852,-0.034,0.0984,1.3053,-0.0617,0.1411,0.1032,0.6855,0.1668,0.3462,-0.0257,0.138,0.2587,0.7123,0.1751,0.1898,0.2663,0.1814,0.1748,0.5468,0.0911,0.105,-0.2931,1.4151,0.0263,0.352,0.2871,0.4342,0.4245,0.7047,1.0597,-0.1649,0.213,1.4426,0.7041,0.4908,0.0054,-0.0262,1.1197,2.6901,0.1097,-0.0288,-0.1179,-0.132,0.1,-0.1057,1.3437,0.5267,-0.0129,0.0278,0.3282,0.9781,0.8187,-0.1175,0.2118,0.6065,1.0771,1.4867,0.9554,0.3716,0.65,-0.0394,0.6356,-0.0643,0.6221,0.4226,0.3598,0.7899,0.2445,0.4833,0.7562,1.0526,0.0237,0.284,-0.0058,0.4739,0.9956,0.3685,0.0053,0.0242,-0.0645,2.1698,0.6078,2.3686,0.1966,0.2333,0.1689,0.0887,0.2731,0.4093,0.2295,0.0324,-0.021,0.3677,0.5777,Control
Utah__E01,0.0147,1.2506,-0.0165,0.058,0.179,0.0019,0.0308,1.6378,-0.1011,0.117,-0.0043,0.8725,0.0952,0.4114,-0.0372,0.0477,0.2586,0.8374,0.1589,0.0043,0.1418,0.1354,0.1703,0.4879,-0.0525,0.1416,-0.2421,1.4031,-0.0093,0.2755,0.3335,0.3704,0.592,0.9607,1.0913,0.0859,0.3613,1.6468,0.7147,0.623,-0.0904,-0.105,1.1641,3.0096,0.0658,-0.1851,0.0397,-0.0135,0.0891,-0.0282,1.5808,0.4679,-0.0584,0.0798,0.3831,0.8527,0.8386,-0.0806,0.1402,0.5981,1.351,1.5713,0.7767,0.3909,0.6859,-0.0496,0.7178,-0.0136,0.7633,0.4081,0.3564,0.5664,0.1714,0.4785,0.8015,1.3234,-0.0637,0.3878,-0.0353,0.5953,0.8975,0.2853,-0.0652,8e-04,-0.0159,2.4746,0.6527,2.2234,0.0255,0.1963,0.2492,0.0392,0.3267,0.3424,0.1778,-0.0116,-0.0488,0.3726,0.7251,BRCACancer
Utah__E02,0.0163,1.8055,-0.02,0.0145,0.3289,-0.0752,0.1044,1.5463,-0.1406,0.272,-0.0153,1.269,0.1012,0.365,-0.0216,0.0665,0.3868,1.1063,0.1572,0.0059,0.1451,0.1486,0.1833,0.5772,-0.0723,0.1762,-0.3131,1.4048,-0.0844,0.4329,0.6099,0.6372,0.809,1.3882,1.1422,-0.0133,-0.2379,1.8813,0.8404,0.9146,-0.1785,-0.1004,1.2624,3.2283,-0.0264,-0.0905,0.066,-0.1226,0.3578,-0.1744,1.4632,0.5179,-0.0556,0.2068,0.5096,0.7773,1.1303,-0.2179,0.284,0.7186,1.3468,1.5948,1.0066,0.4575,0.9235,0.0783,1.0706,0.0227,1.131,0.5434,0.3982,0.6714,0.2689,0.5797,0.8788,1.5839,-0.0424,0.5055,-0.0814,0.8881,1.0286,0.525,-0.0626,-0.027,-0.049,2.1628,0.7142,2.4671,0.0766,0.1666,0.5526,0.0108,0.6997,0.4877,0.3742,-0.1456,-0.1213,0.4393,1.0006,Control
Utah__E03,0.011,1.4656,-0.031,-0.0698,0.2832,0.0014,0.0704,2.0647,-0.0634,0.3157,-0.0113,1.0223,0.1368,0.3209,-0.0163,0.0755,0.3691,0.9055,0.2201,-0.0725,0.1892,0.1951,0.1966,0.59,0.1093,0.0673,-0.176,1.5979,-0.1133,0.4693,0.4092,0.591,0.6372,1.0022,1.2796,-0.1051,0.1432,1.6891,0.8688,0.7339,-0.0886,0.0118,1.4891,2.9213,0.0075,0.0268,-0.0127,0.0014,0.2697,-0.1092,1.6868,0.7116,-0.0397,0.1984,0.6054,1.0267,0.9428,-0.1075,0.2238,0.6768,1.4425,1.8187,1.1335,0.5264,0.9809,0.0745,0.8622,0.0232,0.9063,0.5501,0.3878,0.7678,0.3347,0.6279,0.9546,1.3712,0.012,0.5039,-0.0321,0.5972,1.2022,0.521,-0.0647,-0.0212,-0.0204,2.3276,0.4944,2.7244,0.0661,0.1047,0.2424,0.0664,0.3907,0.4977,0.3493,-0.0162,-0.0483,0.4984,0.7304,Control
Utah__E04,-0.0015,1.6455,-0.044,-0.0223,0.4116,0.0016,0.1527,1.8438,-0.1025,0.3484,-0.0221,1.1893,0.174,0.2073,-0.0301,0.1619,0.5079,1.1338,0.2791,-0.0158,0.2339,0.1769,0.2431,0.7433,0.147,-0.0034,-0.2923,1.5412,0.0038,0.5544,0.5531,0.5764,1.0253,1.1535,1.1433,-0.1287,0.0647,1.8013,0.9637,0.8623,-0.1185,0.0703,1.6159,3.1107,-0.0439,-0.1619,0.08,-0.0779,0.2614,-0.1579,1.7668,0.8311,-0.015,0.191,0.7406,1.0668,1.0104,-0.1028,0.2593,0.6837,1.5189,1.7083,1.2731,0.6472,1.1388,0.1121,1.0278,0.0385,1.2092,0.5435,0.5826,0.8896,0.3125,0.7198,0.9385,1.6953,-0.0504,0.5092,-0.0578,0.8595,1.2456,0.6108,-0.0825,0.0545,-0.0327,2.4413,0.9354,2.5588,0.1272,0.1487,0.4047,0.0694,0.5905,0.5745,0.567,0.0447,-0.1492,0.8348,1.0137,Control
Utah__E05,0.0813,1.4771,0.0245,0.0956,0.3838,0.0589,0.0834,1.2784,-0.1749,0.096,0.0151,1.0443,0.1717,0.332,0.0576,0.0625,0.2159,0.9279,0.155,0.0086,0.1872,0.0648,0.199,0.4985,0.0562,0.0295,-0.3554,1.227,0.0393,0.3934,0.66,0.5151,0.7941,0.9051,1.0923,-4e-04,0.1803,1.7991,0.6679,0.9014,-0.0954,-0.0998,1.0804,2.8054,0.1016,-0.2773,0.0027,0.0087,0.2451,-0.1023,1.2615,0.3973,-0.0691,0.0952,0.3119,0.7672,1.1271,-0.1868,0.2565,0.6298,1.1271,1.4644,0.8005,0.2276,0.9273,-0.0148,1.0168,0.0107,1.0597,0.3906,0.2941,0.9287,0.2815,0.4463,0.7143,1.4116,-0.1516,0.4476,0.1106,0.9182,0.9873,0.2376,-0.0602,0.0218,0.0141,2.1386,0.7072,2.309,0.0247,0.3808,0.4045,0.1018,0.6127,0.3815,0.2452,0.0456,-0.1267,0.4499,0.8736,Control
Utah__E06,0.0973,1.3199,0.0561,0.1139,0.2246,0.1425,0.1031,1.3545,-0.208,0.0777,0.0504,0.9765,0.083,0.7076,0.0779,0.1114,0.0102,0.9662,0.2034,0.1448,0.1388,-0.0809,0.2853,0.4447,0.0715,0.1068,-0.2299,1.2853,0.0967,0.1063,0.5002,0.4619,0.4112,1.1387,1.0414,0.0241,0.2203,1.7651,0.7705,0.6199,-0.1143,-0.2063,1.0965,2.4898,0.0355,-0.4419,-0.0155,-0.0402,0.3171,0.0474,1.4663,0.4018,-0.0943,0.1672,0.3159,0.7736,0.7322,-0.2662,0.0651,0.7063,1.253,1.4397,0.4629,0.2523,0.6201,-0.2645,0.689,-0.0128,0.5875,0.4472,0.135,0.6474,0.1189,0.1953,0.62,1.313,-0.275,0.3196,0.1202,0.7624,0.9045,0.2431,-0.0751,0.0201,2e-04,1.755,0.9359,1.704,0.1259,0.4359,0.1264,0.1217,0.5609,0.3282,0.0817,0.0365,-0.0983,0.1989,0.9849,BRCACancer
Utah__E07,0.0043,1.476,-0.0367,0.0256,0.4024,-0.0271,0.1556,1.7633,-0.1344,0.2146,0.0246,1.2145,0.1707,0.49,-0.0215,0.1657,0.3355,1.113,0.2126,-0.0757,0.1785,0.0713,0.2416,0.6973,-0.0107,0.0114,-0.178,1.5114,-0.0031,0.4881,0.5185,0.5607,0.7786,1.2291,0.9523,-0.0729,0.0757,1.8776,0.9279,0.7594,-0.0692,0.0241,1.6366,3.1658,0.0753,-0.0759,0.06,-0.1018,0.3827,-0.1197,1.8344,0.7276,-0.0373,0.1908,0.6321,0.9678,0.9897,-0.1013,0.1998,0.7396,1.5677,1.6894,0.9472,0.5026,0.7918,0.0464,0.8925,-0.031,0.9434,0.513,0.5533,0.8563,0.2609,0.5956,0.8735,1.6138,-0.0273,0.4158,-0.0375,0.8198,1.1498,0.6886,-0.0657,0.0369,-0.0684,2.513,0.9633,2.7646,0.1844,0.2165,0.3796,0.0381,0.4124,0.5102,0.3485,0.0278,-0.0148,0.5791,1.1492,BRCACancer
Utah__E08,-0.0209,1.6312,-0.0428,-0.0875,0.2837,-0.0567,0.1235,1.9919,-0.122,0.1695,-0.0517,1.1642,0.1441,0.273,-0.056,0.1084,0.3647,1.0691,0.198,-0.0974,0.0723,0.0984,0.269,0.7071,0.171,0.0962,-0.1203,1.5283,-0.0933,0.4382,0.4827,0.605,0.7259,1.0953,1.2611,-0.1186,-0.0657,1.9019,0.8675,0.7755,-0.0887,-0.0941,1.3828,3.3109,-0.0212,-0.0131,0.0038,-0.0799,0.3539,-0.064,1.9106,0.6635,-0.0406,0.1191,0.599,0.9621,1.0525,-0.1245,0.2445,0.7273,1.4619,1.6854,1.0552,0.5242,1.0338,0.1044,0.9638,-0.0144,0.9607,0.5849,0.4586,0.7993,0.346,0.5988,0.911,1.5744,-0.0072,0.4823,-0.1058,0.8485,1.1701,0.6175,-0.0697,5e-04,-0.0913,2.4266,0.9732,2.7554,0.0328,0.12,0.4154,0.0023,0.4753,0.5135,0.4145,0.0011,-0.1459,0.6236,1.0393,Control
Utah__E09,-0.0037,1.4042,-0.0553,0.006,0.3154,2e-04,0.18,1.6619,-0.1127,0.2271,-0.0302,1.1813,0.2237,0.35,-0.0388,0.0313,0.324,0.9162,0.1952,-0.0671,0.1851,0.167,0.2315,0.6135,-0.0802,0.0928,-0.1874,1.5643,-0.0302,0.5013,0.4225,0.6109,0.6825,1.0887,1.1738,-0.1908,0.1378,1.7189,0.7267,0.7538,-0.1991,-0.0282,1.2143,2.7718,-0.0119,-0.0036,-0.0724,-0.05,0.2909,-0.1687,1.561,0.6196,-0.0245,0.1921,0.6322,1.0297,0.9402,-0.0195,0.243,0.696,1.4145,1.6831,1.0742,0.5233,0.9124,0.009,0.8285,0.017,1.116,0.439,0.5049,0.7904,0.2708,0.5945,0.9057,1.3707,-0.0376,0.446,-0.0047,0.7464,1.0951,0.5432,-0.0887,0.044,-0.046,2.3559,0.72,2.7085,0.1396,0.1346,0.3259,0.0551,0.4917,0.4459,0.3465,-0.11,-0.069,0.4617,0.8952,BRCACancer
Utah__E10,0.0781,1.9862,-0.0247,0.0157,0.3129,0.0248,-0.0329,1.7952,-0.1345,0.3641,-0.025,1.4945,0.0976,0.3443,-0.0142,0.1056,0.2917,1.2738,0.387,-0.036,0.3181,0.1322,0.3253,0.6057,0.0775,-0.0228,-0.1649,1.6731,-0.0201,0.4769,0.7202,0.7603,0.77,1.1073,1.3865,0.0175,0.108,2.0115,0.9513,0.8978,-0.1475,2e-04,1.5264,3.2199,-0.0944,-0.194,-0.0109,-0.0312,0.5001,-0.0965,1.6488,0.616,-0.0693,0.3638,0.5654,0.9967,1.0265,-0.1181,0.2837,0.8765,1.4572,1.7996,0.9698,0.5849,1.0637,-0.0469,1.1332,0.0371,1.0613,0.7321,0.4171,0.7624,0.5036,0.5236,0.9719,1.7265,-0.1208,0.5916,-0.0102,1.0414,1.286,0.4581,-0.0979,0.0087,-0.0011,2.1519,0.8219,2.1796,-0.0033,0.3131,0.402,0.0479,0.7262,0.5217,0.3442,0.1092,-0.056,0.4562,1.2212,BRCACancer
Utah__E11,0.047,1.3641,-0.0576,0.0566,0.3519,0.0055,0.1422,1.3764,-0.1064,0.1671,0.0948,0.9164,0.1399,0.3372,-0.0044,0.0805,0.3364,0.8406,0.1698,0.081,0.2108,0.107,0.1579,0.5108,0.0328,0.0632,-0.2628,1.3961,-0.0233,0.3426,0.3822,0.4345,0.6353,0.7592,1.0683,-0.0362,0.1519,1.5598,0.6934,0.6647,-0.0987,-0.0819,0.9954,2.9702,-9e-04,-0.2401,-0.0329,-0.1431,0.2638,-0.1547,1.4104,0.4246,-0.0379,0.106,0.3546,0.7989,1.0099,-0.1099,0.2042,0.6024,1.2317,1.577,0.8395,0.2779,0.7364,0.0238,0.763,-0.0085,0.9324,0.4051,0.3011,0.7528,0.25,0.4141,0.7288,1.3725,0.0183,0.3577,-0.0456,0.6365,1.055,0.4465,-0.0601,-0.0039,-0.0038,2.2735,0.5502,2.686,0.1472,0.282,0.3092,0.0835,0.3593,0.3935,0.2371,-0.0647,-0.0185,0.3335,0.748,Control
Utah__E12,-0.0661,0.9995,-0.0437,-0.0434,0.034,-0.0555,0.0138,1.4911,-0.0874,0.1084,-0.03,0.9012,0.0334,0.2257,-0.0391,0.0492,0.1489,0.7481,0.1676,-0.1066,0.1965,0.0757,0.1771,0.4401,-0.0649,0.101,-0.1862,1.2321,-0.1123,0.2372,0.3277,0.3776,0.4695,0.5979,0.841,-0.1204,0.0883,1.4693,0.549,0.5336,-0.0647,-0.1347,1.0003,2.9403,0.026,-0.3436,-0.0564,-0.0638,0.1645,-0.0651,1.1822,0.3424,0.0108,0.0583,0.2134,0.7725,0.8614,-0.1234,0.1592,0.5941,1.1209,1.5831,0.6402,0.328,0.5699,-0.1144,0.7046,-0.0361,0.6529,0.3941,0.2158,0.6659,0.1574,0.3403,0.6559,1.1324,-0.1159,0.32,-0.1606,0.4659,0.9475,0.2474,-0.0464,-0.007,-0.1252,2.0652,0.3796,2.3035,-0.0037,0.2036,0.196,-0.0363,0.3519,0.284,0.1717,-0.0244,-0.0526,0.2195,0.5895,BRCACancer
Utah__F01,0.0234,1.6888,-0.0169,-0.0576,0.3833,-0.0073,0.0387,1.8892,-0.1806,0.3042,-0.0413,1.1969,0.1543,0.3536,-0.0229,0.1148,0.498,1.1691,0.288,-0.0025,0.1061,0.1273,0.4733,0.6524,0.1824,0.0884,-0.1901,1.6107,0.0226,0.4206,0.6515,0.7005,0.949,1.1425,1.3064,-0.0455,-0.118,2.136,1.111,0.9069,-0.2109,-0.0265,1.6581,2.5311,-0.0269,-0.4056,0.0179,-0.0381,0.3153,-0.1566,1.8244,0.7096,-0.0838,0.1799,0.7625,0.9573,0.9476,-0.233,0.448,0.9272,1.2786,1.6926,1.167,0.5749,1.264,0.0964,0.9531,0.0031,0.9953,0.6809,0.4871,0.8571,0.4107,0.6822,1.0976,1.6937,-0.0579,0.6377,0.0884,0.9704,1.262,0.4716,-0.1205,0.0519,-0.0516,2.2217,0.9449,2.2117,0.1778,0.1551,0.3378,0.031,0.6894,0.6412,0.5934,-0.0726,-0.1937,0.764,1.1233,Control
Utah__F02,0.0114,1.7798,-0.0164,0.052,0.3565,-0.0197,0.0572,1.9001,-0.1362,0.2904,-0.0197,1.2716,0.1921,0.3716,-0.0256,0.2052,0.3885,1.2276,0.1988,-0.0504,0.1194,0.1833,0.3117,0.6786,0.1803,0.1059,-0.2432,1.5449,-0.0571,0.5375,0.6552,0.626,0.9371,1.1918,1.2242,-0.0178,0.1681,1.9913,1.0067,1.0234,-0.1187,0.1204,1.4355,2.9993,-0.0246,-0.0265,-0.0403,-0.0859,0.3078,-0.0937,1.7921,0.7574,-0.0791,0.2932,0.7951,0.9687,1.0637,-0.1613,0.2557,0.8097,1.525,1.6993,1.1417,0.578,1.1094,0.0658,1.0135,-0.0084,1.1403,0.5864,0.5672,0.8076,0.3221,0.7063,1.0252,1.7591,-0.0568,0.5202,0.039,0.9519,1.2298,0.4811,-0.0763,0.0222,-0.0524,2.3264,1.0284,2.2343,0.086,0.2194,0.3924,0.0858,0.6395,0.5832,0.5195,0.064,-0.0433,0.7533,1.18,Control
Utah__F03,0.0711,1.6144,-0.0215,0.0031,0.2983,0.0582,0.1262,1.7779,-0.1505,0.29,-0.0307,1.0093,0.1452,0.411,0.0042,0.0819,0.422,0.9746,0.2039,-0.1528,0.1058,-0.0439,0.1519,0.5192,0.2393,0.3041,-0.2112,1.3953,-0.0752,0.3449,0.4436,0.5388,0.731,0.8559,1.1223,0.0254,-0.1214,1.6675,0.8835,0.8036,-0.1638,-0.0011,1.3975,2.8604,-0.0304,-0.1432,-0.0464,0.0532,0.3319,-0.133,1.5617,0.6808,-0.0731,0.298,0.5872,0.8513,0.9215,-0.0553,0.1202,0.5834,1.4023,1.7135,1.0058,0.4632,1.0431,0.0255,0.8876,0.0672,0.938,0.4162,0.3851,0.7126,0.188,0.5722,0.795,1.4945,-0.0023,0.4491,0.0017,0.7463,1.1858,0.5169,-0.1128,-0.0639,0.0081,2.0819,0.8235,2.2131,0.1568,0.2213,0.3783,0.0721,0.4527,0.4325,0.3164,-0.0613,-0.1527,0.3998,0.7348,Control
Utah__F04,0.0425,1.4997,-0.0655,0.057,0.2401,9e-04,0.0891,1.8439,-0.1537,0.2261,0.0013,1.2456,0.1078,0.3756,-0.0266,0.2029,0.2435,1.1962,0.5316,-0.0323,0.0676,0.0476,0.6481,0.7335,0.1146,0.1494,-0.1873,1.6199,-0.1073,0.3469,0.6119,0.862,0.6979,0.7119,1.3493,-0.0483,0.2042,1.9897,1.1527,0.7639,-0.139,-0.0899,1.4712,2.4474,-0.0605,-0.3995,0.07,0.0486,0.2618,-0.0453,1.8458,0.6455,-0.0677,0.1558,0.6858,0.9205,0.914,-0.0528,0.3533,1.2066,1.2655,1.7677,0.9111,0.4483,1.1785,-0.0865,0.8752,-0.0362,0.7757,0.6779,0.449,0.8424,0.5123,0.5594,1.0839,1.6127,-0.1615,0.6218,0.0725,0.997,1.2879,0.4553,-0.0817,-0.0158,-0.0221,2.4169,1.1349,2.0915,0.1945,0.2669,0.3793,0.0488,0.7011,0.6115,0.391,0.2078,-0.1043,0.6387,1.1531,Control
Utah__F05,0.0267,1.6828,-0.0138,0.0029,0.4278,0.0317,0.2323,1.7701,-0.1183,0.2613,0.0088,1.1418,0.1716,0.3396,-0.0028,0.101,0.356,1.0387,0.1902,-0.0721,0.1155,0.0809,0.2124,0.5664,0.0053,0.069,-0.1609,1.5073,-0.0436,0.4087,0.5009,0.5731,0.8942,0.8447,1.25,0.0096,0.004,1.8371,0.8176,0.8342,-0.1188,0.0295,1.6198,3.0563,0.0598,-0.1302,-0.0105,-0.0201,0.3337,-0.0728,1.6204,0.6821,-0.0195,0.1813,0.5639,0.9792,1.083,-0.1055,0.2391,0.6934,1.4991,1.6615,1.0555,0.459,0.9999,0.0268,1.0219,-0.0155,0.9838,0.5147,0.3417,0.8457,0.3177,0.6179,0.9843,1.7212,-0.0219,0.4838,0.0268,0.7676,1.158,0.6132,-0.0662,0.002,-0.0222,2.2838,0.6879,2.4926,0.1317,0.289,0.3993,0.103,0.5048,0.5208,0.349,0.1182,-0.1039,0.598,0.9782,Control
Utah__F06,0.0724,1.3886,-0.0022,0.073,0.309,0.068,0.116,1.4433,-0.1651,0.1472,-0.0282,0.985,0.1198,0.3802,0.0114,0.0599,0.3687,0.9218,0.2936,-0.1258,0.198,-0.0554,0.2044,0.4189,0.0097,-0.0451,-0.2069,1.3651,0.1256,0.2371,0.4561,0.4912,0.4317,0.8277,1.1556,-0.0441,0.1203,1.6138,0.8305,0.6893,-0.1204,0.007,1.0344,2.6599,-0.0775,-0.3555,-0.0581,0.019,0.4309,-0.1351,1.3654,0.5217,-0.1045,0.2891,0.5355,0.8727,0.8591,-0.147,0.1182,0.6237,1.3898,1.5601,0.9441,0.3621,0.7605,-0.0019,0.7106,0.054,0.748,0.4672,0.2911,0.7217,0.2638,0.4202,0.7196,1.3791,-0.0447,0.4362,0.0768,0.5554,1.0984,0.5198,-0.1056,-0.0234,-0.0352,1.7434,0.5224,2.3393,0.1778,0.2308,0.2869,0.0569,0.4951,0.2924,0.2272,-0.2817,-0.1412,0.2613,0.572,Control
Utah__F07,-0.0038,1.6869,-0.0598,-0.054,0.2524,-0.0139,0.0566,1.7607,-0.1717,0.2295,0.0202,1.3168,0.1731,0.2557,-0.053,0.0772,0.4012,1.2979,0.4705,-0.1088,0.1221,0.0836,0.5854,0.6655,0.108,0.0892,-0.2223,1.5015,-0.0735,0.3191,0.8756,0.7903,0.7659,1.0256,1.1583,-0.0675,0.0198,2.2564,0.9359,1.0881,-0.1281,0.0035,1.2924,2.6959,0.0233,-0.0774,-0.0487,-0.0188,0.1683,-0.1826,1.5352,0.566,-0.0588,0.1851,0.6038,0.841,1.1616,-0.1314,0.5974,1.1087,1.4069,1.7124,0.9762,0.3725,1.0279,0.0401,0.9103,-0.0489,1.0158,0.6281,0.3625,0.8074,0.4231,0.6353,0.9876,1.5711,-0.0137,0.5961,-0.0326,1.0482,1.1342,0.4197,-0.085,0.0393,-0.034,2.1798,0.8277,2.3604,0.1789,0.1538,0.4253,0.011,0.8782,0.617,0.4493,0.0142,-0.141,0.5982,1.266,Control
Utah__F09,-0.0086,1.9742,-0.0661,-0.1069,0.3476,-0.0526,0.1704,1.9432,-0.1138,0.3812,-0.0136,1.3886,0.168,0.3456,-0.0391,0.2028,0.4862,1.1942,0.2586,-0.1731,0.1944,0.2257,0.3056,0.6616,0.0763,0.0428,-0.1989,1.6157,-0.1777,0.5695,0.5754,0.6905,0.8264,1.2359,1.3589,-0.0713,-0.0062,1.9871,1.0111,1.0122,-0.1201,0.2031,1.8192,3.2044,0.0807,-0.2467,-0.0481,-0.1058,0.5057,-0.1254,1.8278,0.9422,-0.0271,0.4917,0.8475,1.08,1.0124,-0.0572,0.2491,0.7305,1.6298,1.6961,1.302,0.705,1.2081,0.1273,1.087,-0.0525,1.074,0.5816,0.4992,0.8795,0.4978,0.8001,0.978,1.8769,-9e-04,0.5788,-0.0452,0.9535,1.3723,0.5526,-0.082,0.0792,-0.0817,2.198,0.9634,2.2495,0.1167,0.1812,0.293,0.0627,0.5914,0.5998,0.4451,0.2325,-0.0829,0.6789,1.1289,Control
Utah__F10,-0.0135,1.9898,-0.0534,-0.1184,0.325,-0.0549,0.0895,2.0447,-0.077,0.325,0.0099,1.5029,0.197,0.5334,-0.046,0.1681,0.4743,1.3644,0.3724,-0.0962,0.0941,0.1794,0.4064,0.6856,0.2398,0.1002,-0.1614,1.6602,-0.0216,0.4589,0.7414,0.751,0.8273,1.1938,1.3575,-0.0357,-0.114,2.1442,1.0151,1.028,-0.0836,0.0989,1.3836,3.1927,0.0765,-0.0226,-0.0675,-0.0732,0.5823,-0.1365,1.9167,0.8844,-0.0424,0.3356,0.7404,1.0326,1.0979,-0.1494,0.3953,0.9335,1.668,1.7674,1.2103,0.6076,1.0664,0.101,1.0706,-0.0438,1.0191,0.6598,0.4468,0.8507,0.5053,0.7057,1.0515,1.8179,0.0132,0.587,-0.0572,1.1028,1.2918,0.6748,-0.067,0.0513,-0.0449,2.1868,1.0594,2.4087,0.2175,0.1691,0.4847,0.057,0.7554,0.5972,0.4389,0.0145,-0.0816,0.6324,1.2773,Control
Utah__F11,0.0431,1.5483,-0.0378,0.0283,0.2752,0.057,0.0881,1.9771,-0.1088,0.23,-0.039,1.0785,0.1396,0.4,-0.0058,0.1116,0.4377,0.9773,0.2439,-0.0997,0.0914,0.1282,0.2222,0.5692,0.0186,0.0726,-0.2368,1.5684,0.1593,0.4491,0.3765,0.569,0.6146,0.8759,1.2845,-0.1204,-0.019,1.7251,0.9004,0.751,-0.1348,0.1344,1.2401,2.9429,0.0031,0.0269,0.0349,0.0222,0.4245,-0.1488,1.7746,0.7658,-0.0626,0.2436,0.6621,1.0272,0.9833,-0.0546,0.1502,0.6086,1.5367,1.7113,1.1665,0.6014,0.9915,0.0642,0.813,0.009,0.9223,0.4879,0.4699,0.8258,0.3379,0.6381,0.8903,1.563,-0.0029,0.4251,-0.0035,0.629,1.307,0.569,-0.0577,-9e-04,-4e-04,2.2731,0.7853,2.5461,0.1337,0.2117,0.2362,0.1024,0.3799,0.4617,0.2629,-0.134,-0.0447,0.4458,0.7752,Control
