@relation data

@attribute id string
@attribute 10319 numeric
@attribute 107 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 1280 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1288 numeric
@attribute 1289 numeric
@attribute 1290 numeric
@attribute 1301 numeric
@attribute 1302 numeric
@attribute 1437 numeric
@attribute 1511 numeric
@attribute 1992 numeric
@attribute 22798 numeric
@attribute 23236 numeric
@attribute 2335 numeric
@attribute 23533 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 284217 numeric
@attribute 2919 numeric
@attribute 3315 numeric
@attribute 3458 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3569 numeric
@attribute 3576 numeric
@attribute 3586 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3684 numeric
@attribute 3689 numeric
@attribute 383 numeric
@attribute 384 numeric
@attribute 3908 numeric
@attribute 3909 numeric
@attribute 3910 numeric
@attribute 3911 numeric
@attribute 3913 numeric
@attribute 3914 numeric
@attribute 3918 numeric
@attribute 4583 numeric
@attribute 4790 numeric
@attribute 4843 numeric
@attribute 50509 numeric
@attribute 5269 numeric
@attribute 5272 numeric
@attribute 5273 numeric
@attribute 5275 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 5747 numeric
@attribute 5868 numeric
@attribute 5869 numeric
@attribute 5878 numeric
@attribute 5970 numeric
@attribute 6318 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 731 numeric
@attribute 732 numeric
@attribute 733 numeric
@attribute 735 numeric
@attribute 7414 numeric
@attribute 7850 numeric
@attribute 7879 numeric
@attribute 81 numeric
@attribute 836 numeric
@attribute 8503 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 912 numeric
@attribute 929 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__D09,-0.0103,0.0919,-0.1222,-0.0695,0.0086,0.0234,-0.0595,-0.0098,-0.0551,-0.1513,-0.0861,-0.0833,-0.0976,-0.071,-0.0393,0.1919,0.0098,1.7684,-0.0723,0.1506,-0.0664,1.3426,0.0386,1.2902,0.1413,0.5445,-0.0509,0.4363,0.2014,0.483,0.7512,0.184,-0.004,0.5675,0.0037,0.007,0.0501,1.5245,2.4048,-0.0106,0.0866,-0.0791,-0.1055,-0.0906,0.1227,0.258,0.0882,-0.1214,-0.0291,1.2624,-0.0427,-0.071,0.5924,1.6933,-0.0158,-0.0972,1.1492,1.2703,1.2235,1.7435,1.0877,0.2419,1.5994,0.6209,-0.0641,0.9809,0.8817,-0.0381,0.1647,0.63,-0.0707,0.832,0.185,0.7598,1.2626,1.279,1.3605,-0.0734,2.3892,0.0953,0.0371,1.2498,2.3062,0.4885,-0.0033,-0.0695,0.2302,-0.0762,1.236,0.0726,1.2153,0.7325,0.9858,-0.0205,0.8533,-0.0216,-0.0927,1.1069,2.1994,-0.1041,Control
Utah__D10,0.0079,0.0227,-0.023,-0.0648,0.0442,0.0061,-0.05,-0.0343,1e-04,-0.1394,-0.0753,-0.0318,-0.0487,-0.0504,-0.0224,0.1506,0.2058,1.7027,-0.0315,0.2021,-0.0521,1.0112,0.1234,1.4368,0.198,0.4754,-0.0501,0.5561,0.2338,0.5899,0.6745,0.0608,0.0768,0.5212,-0.0391,-0.0277,0.0184,1.6166,2.4024,0.138,0.2144,-0.0497,-0.0742,-0.0706,0.0867,0.1745,0.1194,-0.0903,-0.0216,0.9767,-0.02,-0.0278,0.4521,1.5133,0.1038,-0.081,1.0523,1.1901,0.9133,1.6299,0.8371,0.1692,1.2646,0.5034,-0.0271,1.0133,0.8115,-0.1248,0.192,0.6447,-0.031,0.8697,0.1735,0.591,1.2837,1.2445,1.1994,-0.1483,2.6987,0.0788,0.0056,0.9964,2.3389,0.1295,-0.0023,-0.0147,0.1951,-0.0617,1.1999,0.1864,1.0617,0.6872,0.9908,0.1182,0.827,-0.0179,-0.0359,1.0128,2.2939,-0.0611,Control
Utah__D11,-0.0454,0.0854,-0.1043,-0.1862,0.0404,-0.0911,-0.018,-0.0261,-0.1101,-0.1624,-0.0258,-0.0466,-0.174,-0.1277,-0.0964,0.2053,0.0561,0.6713,-0.0516,0.0316,-0.0633,0.5793,0.0607,0.5997,0.1026,0.363,-0.0267,0.4315,0.039,0.0415,0.2265,0.0121,0.0353,0.6901,-0.0662,-0.2608,0.1994,0.7299,1.4273,0.0616,0.0611,-0.1686,-0.0164,-0.1293,0.0449,0.1544,0.0762,-0.0842,0.0377,0.673,0.069,-0.1523,0.1984,0.7857,-0.0775,0.138,0.5499,0.727,0.4713,0.8644,0.567,0.0325,0.6228,0.2612,-0.0442,0.6044,0.5041,-0.0742,0.1759,0.4751,-0.1609,0.4206,0.0822,0.3003,0.6591,0.998,0.8229,-0.2279,1.7142,0.0326,0.1291,0.2446,0.7676,-0.1943,-0.0104,0.0568,0.2526,-0.0983,1.0154,0.0487,0.7284,0.4367,0.5333,-0.0734,0.7553,-0.0388,-0.0183,0.442,1.0202,0.0431,Control
Utah__D12,0.0478,-0.0276,0.0135,-0.1019,0.0893,-0.0371,-0.0277,-0.0184,-0.1125,-0.1343,-0.0315,-0.0038,-0.1078,-0.054,0.0019,0.1112,0.1009,1.3572,-0.0719,0.1373,-0.0657,1.0603,0.1871,1.2611,0.1213,0.5419,-0.0124,0.3636,0.0707,0.4573,0.4429,0.0039,-0.1288,0.6864,0.074,-0.081,-0.0166,1.796,2.4678,0.0134,0.15,-0.0865,-0.033,-0.064,0.1143,0.1559,0.0077,-0.1233,0.0056,0.9607,0.0745,-0.0447,0.3814,1.1683,0.146,-0.0323,0.8528,0.9729,0.9195,1.2766,0.7392,0.2376,1.3072,0.5076,-0.0152,0.9616,0.8006,-0.1228,0.1842,0.5707,-0.0218,0.7353,0.1353,0.4893,1.2483,1.2368,1.3293,-0.0851,2.4803,0.0638,-0.0027,0.6893,1.9916,0.1703,-0.0224,-0.0562,0.317,-0.0919,0.9877,0.0759,1.001,0.622,0.7179,-0.0749,0.7532,-0.0348,0.0673,0.7779,2.0427,-0.0275,Control
Utah__E01,-0.0442,0.0249,-0.112,-0.0808,-0.008,-0.0121,-0.0609,-0.0419,-0.0379,-0.0887,-0.0322,-0.0816,-0.0962,-0.0415,0.0268,0.1698,-0.0012,1.6419,-0.0531,0.1205,-0.0664,1.2636,0.1414,0.9408,0.1165,0.4796,-0.0615,0.346,0.1835,0.2346,0.5706,0.0494,-0.0734,0.7459,0.0704,-0.0626,0.0723,1.4862,2.6593,0.008,0.0376,-0.0292,-0.0581,-0.0314,0.0736,0.0821,0.0524,-0.0734,-0.0769,1.0221,-0.0287,-0.0452,0.5028,1.7304,0.0505,-0.1044,0.9402,0.9622,1.0586,1.563,1.0359,0.1238,1.558,0.4497,-0.0607,0.8248,0.8218,-0.0856,0.107,0.5621,-0.0751,0.7802,0.0386,0.6558,1.0638,1.1505,1.2459,0.0159,2.0889,0.0111,0.0524,1.1922,2.2844,0.1688,0.0346,-0.0262,0.2115,-0.0314,0.7096,0.1416,1.1696,0.7256,0.5561,0.0109,0.528,-0.0678,-0.0094,1.0067,2.6959,-0.0705,BRCACancer
Utah__E02,0.0052,0.0266,-0.0811,-0.0359,0.0125,0.0055,-0.0564,-0.0381,-0.0249,-0.1181,-0.0729,-0.0681,-0.1019,-0.0637,-0.0272,0.1319,0.0525,1.7376,-0.0447,0.1187,-0.01,1.4129,0.1545,1.401,0.1302,0.574,-0.0564,0.2123,0.3176,1.2529,0.713,0.0894,-0.048,0.5893,0.0686,0.098,0.007,1.4742,2.2651,0.23,0.3464,-0.0173,-0.0726,-0.0829,0.1349,0.1299,-0.1009,-0.105,-0.0607,1.373,-0.0236,-0.0124,0.647,2.0024,0.0482,0.024,1.4524,1.4471,1.4099,2.0246,1.2778,0.3225,1.4336,0.4989,-0.0578,0.7424,1.1326,-0.2242,0.262,0.6854,-0.0578,0.8568,0.2135,0.8303,1.4355,1.1621,1.3666,-0.1991,2.6082,0.1542,-0.0143,1.2173,1.9459,0.2333,-0.0339,0.045,0.202,-0.1177,1.5243,0.106,1.2861,0.8002,1.1098,0.2436,1.023,-0.0011,0.0299,1.241,2.1821,-0.0435,Control
Utah__E03,0.0427,0.0212,-0.0596,-0.0511,0.0536,0.0124,-0.036,8e-04,-0.014,-0.1043,-0.0667,-0.0156,-0.0636,-0.0537,0.0565,0.1144,0.0565,1.708,-0.0755,0.1839,-0.0368,1.5747,0.2008,1.6246,0.1443,0.5876,-0.0328,0.3365,0.3385,0.9764,0.7527,0.1088,0.1049,0.8114,0.0432,0.0643,0.0216,1.8114,2.8011,0.0555,0.2537,-0.0135,-0.0461,-0.0395,0.146,0.2053,0.1316,-0.0976,-0.0156,1.1533,-0.0191,0.0335,0.5057,1.7287,0.4197,0.0212,1.1103,1.2329,1.2334,1.8498,0.9588,0.3846,1.67,0.6896,-0.042,1.0147,0.9327,-0.1127,0.1971,0.6427,-0.0098,0.9318,0.1963,0.6047,1.4267,1.3477,1.4859,-0.1227,2.713,0.0531,-0.0106,1.2263,2.9554,0.2006,-0.0464,-0.0027,0.2303,-0.0782,1.4676,0.1353,1.2706,0.7941,0.9293,0.0193,1.0005,-0.0085,0.0186,1.1138,2.6256,-0.0651,Control
Utah__E04,0.0192,0.0087,-0.0799,-0.0727,0.0317,-0.0016,-0.0405,-0.0443,-0.0221,-0.1065,-0.0743,-0.0508,-0.0438,-0.0513,0.0288,0.1068,-0.0556,2.0111,-0.0502,0.245,-0.023,1.7901,0.1827,1.5481,0.1933,0.7498,-0.0683,0.3576,0.3563,0.5202,0.6528,0.1903,0.0423,0.7043,0.076,-0.0196,0.0672,2.0918,2.6088,0.0414,0.3435,-0.0342,-0.0683,-0.0534,0.1359,0.3075,0.1308,-0.0992,-0.0319,1.3374,0.0029,0.0324,0.7342,1.8471,0.3464,-0.0488,1.3251,1.4475,1.5026,1.7095,1.1632,0.4152,1.7546,0.8072,-0.0173,1.0585,1.0048,-0.108,0.2354,0.6497,-0.0121,0.9159,0.218,0.8517,1.6168,1.21,1.6787,-0.0276,2.8843,0.0889,0.1058,1.5498,2.1497,0.3956,-0.0247,-0.0021,0.1948,0.0034,1.5386,0.2196,1.2557,0.7691,1.0208,0.2017,1.1046,0.0171,0.0544,1.3634,2.3864,-0.0823,Control
Utah__E05,-0.0183,0.0915,-0.1888,-0.0639,-0.0272,-0.0154,-0.083,-0.0732,-0.022,-0.1834,-0.0763,-0.098,-0.0702,-0.0801,-0.0477,0.152,0.0193,1.625,0.0397,0.1165,-0.0062,1.1634,0.0711,0.8566,0.1468,0.4908,-0.0984,0.5114,0.2542,0.8349,0.4716,0.0269,0.0125,0.6811,-0.0508,0.0667,0.1628,1.1739,1.879,0.4059,0.1671,-0.0751,-0.0564,-0.0249,0.0651,0.2638,0.0922,-0.0459,-0.0491,1.3527,0.0111,-0.147,0.527,1.9596,-0.1115,-0.1122,1.3465,1.4887,1.1817,1.8211,1.2799,0.2608,1.2203,0.3802,-0.0714,0.7313,1.1291,-0.1929,0.2324,0.5946,-0.2092,0.6938,0.1521,0.7494,1.2478,1.0251,1.2602,-0.3855,2.061,0.0976,0.0719,0.6869,1.2862,0.0373,0.0165,0.0756,0.114,-0.03,1.2794,0.16,1.1774,0.6112,0.9854,0.1962,0.8747,0.0133,-0.0463,0.8362,1.3391,-0.062,Control
Utah__E06,-0.0883,0.1075,-0.174,-0.079,-0.0273,-0.0095,-0.0966,-0.1319,0.0203,-0.2399,-0.0624,-0.1507,-0.0821,-0.0861,-0.077,0.4703,0.0942,1.5139,0.1382,0.1665,-0.0162,1.0151,-0.0739,0.7565,0.238,0.4339,-0.0933,0.3011,0.173,0.518,1.7486,0.0531,-0.0407,1.3019,0.2257,-0.113,0.069,1.2554,2.0323,0.4823,-0.1272,-0.0794,-0.0893,-0.0072,-0.1037,0.3147,0.2996,0.0247,-0.0867,1.0846,0.0358,-0.2977,0.5053,1.5336,-0.0675,-0.0132,1.0227,1.1112,0.8056,1.8502,0.9492,-0.0475,1.4369,0.3846,-0.0965,0.7384,0.7085,-0.273,0.0261,0.6728,-0.2058,0.6004,0.0909,0.6469,0.8091,1.0279,0.8628,-0.3308,1.429,0.0368,-0.0631,1.4486,2.3378,0.1274,0.0465,0.1044,0.163,0.0258,0.7327,0.1968,1.1183,0.5743,0.8723,0.0577,0.4824,-0.05,-0.193,1.1383,2.0086,-0.1125,BRCACancer
Utah__E07,0.0547,0.0145,-5e-04,-0.0738,0.05,-0.0217,-0.018,-0.0441,-0.0465,-0.1235,-0.0565,-0.0416,-0.0725,-0.0571,-0.025,0.162,0.081,2.0679,-0.0262,0.1761,-0.0165,1.5407,0.0776,1.3892,0.1919,0.7012,-0.0515,0.4403,0.2622,0.8019,0.7892,0.1122,0.0067,0.7304,0.009,0.075,-0.0248,2.2716,2.6768,0.0071,0.3088,-0.0426,-0.0427,-0.0794,0.166,0.2918,0.1491,-0.1335,-0.0265,1.225,0.0245,0.026,0.7125,1.8566,-0.0375,-0.0177,1.1695,1.5163,1.2214,1.9322,1.0454,0.3287,1.8261,0.7054,-0.0395,0.9504,0.9827,-0.1065,0.1712,0.7068,-0.0186,0.8515,0.204,0.7531,1.3921,1.256,1.4606,-0.1572,2.7646,0.1973,0.0818,1.6181,2.1632,0.1492,0.0253,-0.0371,0.2347,-0.04,1.6196,0.1844,1.2395,0.7475,0.9064,0.0893,1.0897,-0.0371,-0.0267,1.4427,2.5019,-0.0558,BRCACancer
Utah__E08,0.0027,-0.0106,-0.1704,-0.0731,0.0304,0.0114,-0.0567,-0.0518,-0.0304,-0.1195,-0.0684,-0.0624,-0.0582,-0.0974,-0.0507,0.0516,-0.0172,2.0256,-0.0785,0.161,-0.0373,1.6281,0.1045,1.3051,0.2207,0.7115,-0.0315,0.2367,0.2271,0.6961,0.8709,0.0418,0.0047,0.8306,0.081,-0.0533,-0.0449,1.589,2.6388,0.1086,0.2123,-0.0506,-0.0769,-0.0682,0.1232,0.1516,-0.023,-0.0962,-0.0678,1.3272,-0.0108,-0.0114,0.6707,1.9774,-0.0646,-0.0491,1.359,1.4378,1.3663,1.9206,1.2004,0.3098,1.9067,0.6422,-0.0428,0.9442,1.0496,-0.1299,0.2195,0.6943,0.003,0.8886,0.1818,0.7946,1.4383,1.2493,1.4692,-0.0687,2.6382,0.0968,0.0218,1.7059,2.7278,0.425,0.0284,-0.0355,0.2246,-0.0573,1.4653,0.0848,1.3766,0.8223,1.0174,0.0268,0.9979,-0.0057,0,1.3604,2.4048,-0.054,Control
Utah__E09,0.024,0.0065,-0.1281,-0.0731,0.0537,0.0382,-0.0658,-0.011,-0.0255,-0.1047,-0.0501,-0.0219,-0.0575,-0.0267,0.0283,0.13,0.2206,1.9046,-0.0219,0.1581,-0.015,1.4504,0.1729,1.7023,0.1811,0.6125,-0.048,0.1585,0.3936,0.8141,0.6042,0.0611,-0.0782,0.6124,0.1003,0.0302,0.062,1.5527,2.54,0.052,0.3962,-0.0274,-0.0569,-0.022,0.1326,0.1945,0.0631,-0.1101,-0.0491,1.1678,0.0116,0.0311,0.6881,1.8305,0.1768,-0.0985,1.2519,1.3256,1.2396,1.8984,1.0655,0.3067,1.537,0.599,-0.0268,1.018,0.93,-0.0239,0.2178,0.6623,-0.0126,0.8834,0.2204,0.655,1.3931,1.1892,1.3755,-0.0248,2.7938,0.1575,0.0265,1.1096,2.2492,0.321,0.0041,-0.0151,0.2156,-0.1094,1.657,0.1393,1.1443,0.7697,1.0848,0.0674,1.0941,-0.0295,-0.0029,1.1342,2.3643,-0.069,BRCACancer
Utah__E10,0.0138,0.0883,-0.1222,-0.0745,-0.0301,-0.0265,-0.059,-0.0942,-0.0087,-0.1701,-0.0771,-0.1403,-0.07,-0.0917,-0.0515,0.2279,0.1393,1.9084,-0.0292,0.3568,0.0575,1.562,0.1382,1.4617,0.2802,0.6042,-0.0799,0.4902,0.3242,0.7626,0.6716,0.317,0.1541,0.88,0.1879,0.0992,0.0943,1.9242,2.4866,0.16,0.4514,-0.0657,-0.0919,-0.0516,0.0576,0.5169,0.0214,-0.0675,-0.1264,1.4889,-0.0726,-0.1098,0.5905,1.8299,0.0788,-0.0572,1.4629,1.5647,1.357,1.8925,1.2944,0.2648,1.6299,0.5955,-0.0715,0.982,1.0219,-0.1235,0.2617,0.8469,-0.045,0.949,0.2202,0.9537,1.314,1.1964,1.3407,-0.1409,2.2636,0.1535,0.0615,2.2227,2.5644,0.3837,0.05,0.0033,0.1003,-0.0863,1.3252,0.1775,1.5063,0.9288,1.2778,0.1893,0.8621,-0.0436,-0.0202,1.4002,2.3224,-0.126,BRCACancer
Utah__E11,0.0274,0.0572,-0.1401,-0.108,-6e-04,0.0137,-0.0433,-9e-04,-0.0512,-0.1558,-0.0806,-0.0655,-0.0468,-0.0369,-0.0286,0.273,0.2033,1.7012,-0.054,0.1318,-0.0499,1.2742,0.1131,1.1614,0.1034,0.5038,-0.0218,0.5101,0.1282,0.9287,0.4078,0.0627,0.0349,0.6524,0.0952,6e-04,-0.0836,1.4779,2.402,0.033,0.1356,-0.0596,-0.0632,-0.0371,0.1031,0.1858,0.1097,-0.0851,-0.0563,1.0555,0.0484,-0.0632,0.4913,1.6928,0.0356,0.0119,1.0499,1.3704,1.01,1.7424,0.9745,0.2245,1.3778,0.4071,-0.0402,0.7659,1.0043,-0.1152,0.176,0.5665,-0.0715,0.7081,0.1878,0.5378,1.3407,1.2157,1.314,-0.2655,2.5905,0.106,-0.0143,0.7978,1.7717,0.2328,0.0075,-0.0281,0.2104,-0.0257,1.6035,0.0453,1.2101,0.6963,0.8732,0.0893,1.0862,0.0059,-0.0227,0.8047,2.1665,-0.0501,Control
Utah__E12,-0.0301,-0.0558,-0.1514,-0.0996,-0.0473,-0.0448,-0.0169,-0.0395,-0.0849,-0.0899,0.026,-0.134,-0.09,-0.0496,-0.086,-0.0236,-0.1634,1.4634,-0.0106,0.1295,-0.0384,1.2777,0.082,0.8883,0.1237,0.429,-0.0308,0.2202,-0.0237,0.7347,0.49,0.1201,-0.2158,0.7003,0.0211,-0.0534,-0.0464,1.6154,2.5092,0.0988,0.0061,-0.053,-0.0305,-0.0178,0.0235,0.083,-0.0272,-0.0986,-0.0933,0.916,-0.0035,-0.0339,0.4456,1.3791,-0.0869,-0.0164,0.8682,1.0354,0.9263,1.6952,0.8101,0.1466,1.1365,0.3262,0.0084,0.7371,0.8461,-0.1288,0.1275,0.558,-0.1776,0.6359,0.1143,0.491,0.9931,1.1765,1.0486,-0.2035,2.2466,0.0543,0.0249,0.8513,1.8972,-0.0139,-0.0228,0.062,0.1342,0.0139,1.0635,0.0793,1.0931,0.6144,0.6181,-0.074,0.6184,-0.082,-0.0389,0.7875,2.2029,-0.0201,BRCACancer
Utah__F01,9e-04,0.0337,-0.1502,-0.0906,-0.0517,0.0159,-0.0678,-0.0602,0.0051,-0.1616,-0.0957,-0.0989,-0.0631,-0.0721,-0.0287,0.0714,-0.0848,1.7836,-0.0502,0.2542,-0.0738,1.6457,0.1333,1.3623,0.4365,0.6536,-0.114,0.3478,0.5192,0.3567,1.2673,0.1621,0.1651,1.6961,0.123,0.0802,-0.0439,1.6001,2.3244,0.1195,0.1693,-0.0742,-0.1095,-0.0713,0.0953,0.1414,0.0752,-0.0724,-0.0719,1.5008,-0.0379,-0.0957,0.6556,2.0688,0.1234,-0.1137,1.4425,1.3426,1.395,1.6659,1.2872,0.3087,1.8156,0.6876,-0.086,0.9389,0.9378,-0.2396,0.4388,0.8987,-0.1015,1.0735,0.1993,0.9309,1.4622,1.1745,1.5268,-0.2415,2.4326,0.0972,0.0905,1.6806,2.2643,0.5481,-0.0251,-0.0474,0.1167,-0.0974,1.2168,0.2533,1.2959,0.7647,0.9929,-0.1033,0.9649,-0.003,-0.0025,1.0607,2.1732,-0.1201,Control
Utah__F02,0.0393,0.0216,-0.0634,-0.0749,0.0076,-0.0056,-0.0515,-0.078,-0.0127,-0.1338,-0.1065,-0.0482,-0.0442,-0.0404,0.0448,0.1955,-0.0066,1.9917,-0.055,0.1618,-0.041,1.6402,0.1891,1.356,0.2658,0.6813,-0.0799,0.3622,0.4516,0.8249,0.7648,0.1973,0.152,0.6348,0.0408,0.1251,0.0302,1.8288,2.5325,0.0732,0.1644,-0.0456,-0.0685,-0.0873,0.1575,0.2482,0.1263,-0.0686,-0.062,1.5076,-0.028,-0.0011,0.8458,2.0338,0.1146,-0.0796,1.4272,1.41,1.4475,1.8849,1.3267,0.3513,1.7813,0.7346,-0.0813,0.9514,1.0616,-0.1671,0.2316,0.7786,-0.0731,1.0017,0.1407,0.8799,1.4399,1.1586,1.5288,-0.1338,2.3344,0.0754,0.1559,1.7243,2.4511,0.3605,0.0115,-0.0112,0.16,-0.0698,1.1774,0.2167,1.3057,0.8245,1.2671,0.065,0.8561,-0.0072,0.0115,1.39,2.459,-0.1124,Control
Utah__F03,-0.0091,0.0814,-0.1138,-0.0629,-0.0454,0.0464,-0.081,-0.0515,-0.025,-0.1118,-0.0876,-0.0854,-0.0657,-0.0458,-0.0341,0.1836,0.1626,1.9295,0.0107,0.1671,-0.0084,1.5619,-0.037,1.3782,0.097,0.5127,-0.0951,0.3533,0.3248,1.2123,0.8676,0.289,0.1711,0.5075,0.0727,0.0808,0.0513,1.8358,2.4558,0.0075,0.2742,-0.0336,-0.1203,-0.0264,0.0621,0.2914,0.1583,-0.1517,-0.063,1.0752,0.0266,-0.1075,0.5735,1.809,-0.0448,-0.0391,1.2749,1.4111,1.1749,1.9082,1.0025,0.2688,1.5377,0.6593,-0.0753,0.8232,0.91,-0.06,0.0855,0.5471,-0.0146,0.7738,0.1455,0.664,1.3352,1.1712,1.4309,-0.1575,2.5203,0.1287,-0.0508,1.2387,2.5471,0.6282,0.0398,0.0388,0.1694,-0.0787,1.3661,0.1159,1.1074,0.8251,1.318,0.1719,0.8918,0.0123,-0.0206,1.2506,2.3677,-0.094,Control
Utah__F04,-0.0507,0.0527,-0.2011,-0.1028,-0.0613,-0.0308,-0.0818,-0.0858,-0.1038,-0.1891,-0.0742,-0.1244,-0.0998,-0.1118,-0.1216,0.1065,0.0252,1.7824,-0.0421,0.5066,-0.0514,1.6197,0.054,1.2482,0.6211,0.7394,-0.0813,0.2138,0.1289,1.1244,0.7061,0.1184,0.0242,0.8122,0.006,-0.0815,-0.0235,1.7846,2.4581,0.0774,0.1246,-0.0815,-0.0954,-0.0786,0.0179,0.1249,0.116,-0.0972,-0.0826,1.4066,-0.0092,-0.1817,0.7287,1.8653,-0.0471,-0.0434,1.2248,1.1763,1.109,1.6057,1.2618,0.1536,1.8382,0.6245,-0.0699,0.8987,0.9021,-0.0575,0.3367,1.1845,-0.1838,1.0599,0.1431,0.7964,1.4055,1.2943,1.2953,-0.2265,2.2309,0.0414,0.0678,1.8671,2.583,0.3249,-0.0107,-0.0258,0.1482,-0.0871,1.3877,0.148,1.2334,0.8764,1.0621,0.0773,0.8859,-0.0658,-0.0812,1.1482,2.0107,-0.1268,Control
Utah__F05,0.0615,0.0369,-0.0834,-0.0709,0.0189,0.0181,-0.0275,-0.0097,-0.0187,-0.1427,-0.0605,-0.0556,-0.065,-0.0533,0.0097,0.2499,0.0872,2.0274,-0.0327,0.1529,-0.0173,1.4004,0.0871,1.4632,0.161,0.5626,-0.0576,0.3332,0.3306,0.4861,0.4459,0.0809,0.1769,0.7622,0.1363,0.0444,0.0774,1.5114,2.4465,0.0238,0.1954,-0.0621,-0.0668,-0.0713,0.065,0.2758,0.1207,-0.0577,-0.0116,1.312,0.0566,-0.076,0.8008,2.0548,-0.0127,-0.0363,1.3361,1.5087,1.2992,1.867,1.1734,0.2289,1.5999,0.6605,-0.0218,0.9628,1.0821,-0.1107,0.2137,0.6596,-0.0736,0.9612,0.2022,0.7714,1.386,1.1801,1.3701,-0.1436,2.566,0.1324,0.0056,1.6156,2.3628,0.3144,-0.0196,0.0178,0.2587,-0.022,1.5904,0.1132,1.2745,0.7911,1.0342,0.1084,1.1423,-0.0163,0.0252,1.3535,2.483,-0.0628,Control
Utah__F06,0.02,0.0827,-0.1096,-0.1235,0.0031,0.0709,-0.0139,-0.0483,-0.0128,-0.1347,-0.1003,-0.0963,-0.0721,-0.0671,-0.0492,0.1055,0.0388,1.6892,-0.0219,0.26,0.026,1.2284,-0.0485,1.6433,0.1525,0.4066,-0.0794,0.3146,0.4617,0.4569,0.6984,0.301,-0.0963,0.5171,0.0626,-0.0112,0.1042,2.0509,2.4943,0.117,0.234,-0.0585,-0.1092,-0.0345,0.046,0.3509,0.0924,-0.051,-0.04,1.1468,-0.0614,-0.1002,0.4429,1.4617,0.2894,0.0253,1.0259,1.4763,0.984,1.63,0.8545,0.1754,1.3302,0.5027,-0.1066,0.8466,0.8436,-0.1527,0.0833,0.5883,-0.1131,0.699,0.1302,0.5518,1.1584,1.23,1.1211,-0.3012,2.4209,0.1525,0.0096,1.5987,2.8589,0.1912,0.0203,0.0191,0.1408,-0.0916,1.4924,0.4222,1.1762,0.7037,1.0807,1e-04,0.9925,0.006,-0.1023,1.1708,2.4943,-0.1332,Control
Utah__F07,0.0356,0.0065,-0.1394,-0.1089,0.0347,-0.0216,-0.0414,-0.0595,-0.0987,-0.1356,-0.0885,-0.0428,-0.0604,-0.0575,-0.031,0.1432,-0.0103,1.6481,-0.0913,0.4433,-0.0637,1.4444,0.0899,0.961,0.5548,0.6675,-0.063,0.311,0.2989,0.5135,0.5696,0.0879,0.0686,0.6334,-0.1204,0.0038,-0.0354,1.5913,2.3007,-0.025,0.097,-0.0773,-0.0737,-0.0855,0.1274,0.1236,0.063,-0.1262,-0.0656,1.6271,0.0056,-0.0045,0.6164,1.8761,-0.1565,-0.0705,1.4829,1.3005,1.3943,1.9051,1.4154,0.2764,1.5097,0.5462,-0.0611,0.8119,1.1659,-0.1369,0.5998,1.0844,-0.0258,0.9645,0.1915,0.9247,1.2347,1.1686,1.4076,-0.1312,2.2633,0.0777,0.0733,1.3278,1.4751,0.3925,-0.0405,-0.0891,0.2637,-0.0672,1.3668,-0.0118,1.4891,0.7714,1.246,-0.067,1.003,-0.0683,-0.0269,0.921,1.6133,-0.068,Control
